Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20194,A01,DMSOA01,DMSOA01
SP20194,A03,RLUS-2163A,RLUS-2163A,-5,m
SP20194,A04,RLUS-2176A,RLUS-2176A,-5,m
SP20194,A05,RLUS-2163B,RLUS-2163B,-5,m
SP20194,A06,RLUS-2176B,RLUS-2176B,-5,m
SP20194,A07,RLUS-2163C,RLUS-2163C,-5,m
SP20194,A08,RLUS-2176C,RLUS-2176C,-5,m
SP20194,A09,RLUS-2163D,RLUS-2163D,-5,m
SP20194,A10,RLUS-2176D,RLUS-2176D,-5,m
SP20194,A11,RLUS-2163E,RLUS-2163E,-5,m
SP20194,A12,RLUS-2176E,RLUS-2176E,-5,m
SP20194,A13,RLUS-2163F,RLUS-2163F,-5,m
SP20194,A14,RLUS-2176F,RLUS-2176F,-5,m
SP20194,A15,RLUS-2164A,RLUS-2164A,-5,m
SP20194,A16,RLUS-2177A,RLUS-2177A,-5,m
SP20194,A17,RLUS-2164B,RLUS-2164B,-5,m
SP20194,A18,RLUS-2177B,RLUS-2177B,-5,m
SP20194,A19,RLUS-2164C,RLUS-2164C,-5,m
SP20194,A20,RLUS-2177C,RLUS-2177C,-5,m
SP20194,A21,RLUS-2164D,RLUS-2164D,-5,m
SP20194,A22,RLUS-2177D,RLUS-2177D,-5,m
SP20194,A23,DMSOA23,DMSOA23
SP20194,B02,DMSOB02,DMSOB02
SP20194,B03,RLUS-2189A,RLUS-2189A,-5,m
SP20194,B04,RLUS-2202A,RLUS-2202A,-5,m
SP20194,B05,RLUS-2189B,RLUS-2189B,-5,m
SP20194,B06,RLUS-2202B,RLUS-2202B,-5,m
SP20194,B07,RLUS-2189C,RLUS-2189C,-5,m
SP20194,B08,RLUS-2202C,RLUS-2202C,-5,m
SP20194,B09,RLUS-2189D,RLUS-2189D,-5,m
SP20194,B10,RLUS-2202D,RLUS-2202D,-5,m
SP20194,B11,RLUS-2189E,RLUS-2189E,-5,m
SP20194,B12,RLUS-2202E,RLUS-2202E,-5,m
SP20194,B13,RLUS-2189F,RLUS-2189F,-5,m
SP20194,B14,RLUS-2202F,RLUS-2202F,-5,m
