Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP10058,A01,DMSOA01,DMSOA01
SP10058,A03,99174 WB,99174 WB,10,m
SP10058,A04,01205 FD,01205 FD,100,m
SP10058,A05,99174 FH,99174 FH,10,m
SP10058,A06,00361 FD,00361 FD,100,m
SP10058,A07,99174 FD,99174 FD,10,m
SP10058,A08,00353 FD,00353 FD,100,m
SP10058,A09,97004 FD,97004 FD,10,m
SP10058,A10,00322 FD,00322 FD,100,m
SP10058,A11,97264 FD,97264 FD,10,m
SP10058,A12,87106 FD,87106 FD,100,m
SP10058,A13,98125 FD,98125 FD,10,m
SP10058,A14,97401 FD,97401 FD,100,m
SP10058,A15,00391 FD,00391 FD,10,m
SP10058,A16,01226 FD,01226 FD,100,m
SP10058,A17,91302 FD,91302 FD,10,m
SP10058,A18,00378 FD,00378 FD,100,m
SP10058,A19,01221 FD,01221 FD,10,m
SP10058,A20,003107 FD,003107 FD,100,m
SP10058,A21,90134 FD,90134 FD,10,m
SP10058,A22,99138 FD,99138 FD,100,m
SP10058,A23,DMSOA23,DMSOA23
SP10058,B02,DMSOB02,DMSOB02
SP10058,B03,108137A ZA,108137A ZA,100,m
SP10058,B04,108153A ZA,108153A ZA,100,m
SP10058,B05,108137A MA,108137A MA,100,m
SP10058,B06,108153A MA,108153A MA,100,m
SP10058,B07,108137A OMA,108137A OMA,100,m
SP10058,B08,108153A OMA,108153A OMA,100,m
SP10058,B09,108137A CMA,108137A CMA,100,m
SP10058,B10,108153A CMA,108153A CMA,100,m
SP10058,B11,108138A ZA,108138A ZA,100,m
SP10058,B12,108154A ZA,108154A ZA,100,m
SP10058,B13,108138A MA,108138A MA,100,m
SP10058,B14,108154A MA,108154A MA,100,m
SP10058,B15,108138A OMA,108138A OMA,100,m
SP10058,B16,108154A OMA,108154A OMA,100,m
SP10058,B17,108138A CMA,108138A CMA,100,m
SP10058,B18,108154A CMA,108154A CMA,100,m
SP10058,B19,108138B ZA,108138B ZA,100,m
SP10058,B20,108155A ZA,108155A ZA,100,m
