Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20071,A01,DMSOA01,DMSOA01
SP20071,A03,1630A,1630A,-1,m
SP20071,A04,1643F,1643F,-1,m
SP20071,A05,1630B,1630B,-1,m
SP20071,A06,1643A,1643A,-1,m
SP20071,A07,1630C,1630C,-1,m
SP20071,A08,1643B,1643B,-1,m
SP20071,A09,1630D,1630D,-1,m
SP20071,A10,1643C,1643C,-1,m
SP20071,A11,1630E,1630E,-1,m
SP20071,A12,1643D,1643D,-1,m
SP20071,A13,1630F,1630F,-1,m
SP20071,A14,1643E,1643E,-1,m
SP20071,A15,1631F,1631F,-1,m
SP20071,A16,1644A,1644A,-1,m
SP20071,A17,1631E,1631E,-1,m
SP20071,A18,1644B,1644B,-1,m
SP20071,A19,1631D,1631D,-1,m
SP20071,A20,1644C,1644C,-1,m
SP20071,A21,1631C,1631C,-1,m
SP20071,A22,1644D,1644D,-1,m
SP20071,A23,DMSOA23,DMSOA23
SP20071,B02,DMSOB02,DMSOB02
SP20071,B03,1656A,1656A,-1,m
SP20071,B04,1669A,1669A,-1,m
SP20071,B05,1656B,1656B,-1,m
SP20071,B06,1669B,1669B,-1,m
SP20071,B07,1656C,1656C,-1,m
SP20071,B08,1669C,1669C,-1,m
SP20071,B09,1656D,1656D,-1,m
SP20071,B10,1669D,1669D,-1,m
SP20071,B11,1656E,1656E,-1,m
SP20071,B12,1669E,1669E,-1,m
SP20071,B13,1656F,1656F,-1,m
SP20071,B14,1669F,1669F,-1,m
SP20071,B15,1657A,1657A,-1,m
SP20071,B16,1670A,1670A,-1,m
SP20071,B17,1657B,1657B,-1,m
SP20071,B18,1670B,1670B,-1,m
SP20071,B19,1657C,1657C,-1,m
SP20071,B20,1670C,1670C,-1,m
SP20071,B21,1657D,1657D,-1,m
SP20071,B22,1670D,1670D,-1,m
SP20071,B24,DMSOB24,DMSOB24
SP20071,C01,DMSOC01,DMSOC01
SP20071,C03,1631B,1631B,-1,m
SP20071,C04,1644E,1644E,-1,m
SP20071,C05,1631A,1631A,-1,m
SP20071,C06,1644F,1644F,-1,m
SP20071,C07,1632A,1632A,-1,m
SP20071,C08,1645A,1645A,-1,m
SP20071,C09,1632B,1632B,-1,m
SP20071,C10,1645B,1645B,-1,m
SP20071,C11,1632C,1632C,-1,m
SP20071,C12,1645C,1645C,-1,m
SP20071,C13,1632D,1632D,-1,m
SP20071,C14,1645D,1645D,-1,m
SP20071,C15,1632E,1632E,-1,m
SP20071,C16,1645E,1645E,-1,m
SP20071,C17,1632F,1632F,-1,m
SP20071,C18,1645F,1645F,-1,m
SP20071,C19,1633A,1633A,-1,m
SP20071,C20,1646A,1646A,-1,m
SP20071,C21,1633B,1633B,-1,m
SP20071,C22,1646B,1646B,-1,m
SP20071,C23,DMSOC23,DMSOC23
SP20071,D02,DMSOD02,DMSOD02
SP20071,D03,1657E,1657E,-1,m
SP20071,D04,1670F,1670F,-1,m
SP20071,D05,1657F,1657F,-1,m
SP20071,D06,1670E,1670E,-1,m
SP20071,D07,1658A,1658A,-1,m
SP20071,D08,1671A,1671A,-1,m
SP20071,D09,1658B,1658B,-1,m
SP20071,D10,1671B,1671B,-1,m
SP20071,D11,1658C,1658C,-1,m
SP20071,D12,1671C,1671C,-1,m
SP20071,D13,1658D,1658D,-1,m
SP20071,D14,1671D,1671D,-1,m
SP20071,D15,1658E,1658E,-1,m
SP20071,D16,1671E,1671E,-1,m
SP20071,D17,1658F,1658F,-1,m
SP20071,D18,1671F,1671F,-1,m
SP20071,D19,1659A,1659A,-1,m
SP20071,D20,1672A,1672A,-1,m
SP20071,D21,1659B,1659B,-1,m
SP20071,D22,1672B,1672B,-1,m
SP20071,D24,DMSOD24,DMSOD24
SP20071,E01,DMSOE01,DMSOE01
SP20071,E03,1633C,1633C,-1,m
SP20071,E04,1646C,1646C,-1,m
SP20071,E05,1633D,1633D,-1,m
SP20071,E06,1646D,1646D,-1,m
SP20071,E07,1633E,1633E,-1,m
SP20071,E08,1646E,1646E,-1,m
SP20071,E09,1633F,1633F,-1,m
SP20071,E10,1646F,1646F,-1,m
SP20071,E11,1634A,1634A,-1,m
SP20071,E12,1647A,1647A,-1,m
SP20071,E13,1634B,1634B,-1,m
SP20071,E14,1647B,1647B,-1,m
SP20071,E15,1634C,1634C,-1,m
SP20071,E16,1647C,1647C,-1,m
