Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
SP90087,B18,C-1867-G-27,C-1867-G-27,4.5,m,18,2
SP90087,B19,C-1867-F-05,C-1867-F-05,4.5,m,19,2
SP90087,B20,C-1867-G-35,C-1867-G-35,4.5,m,20,2
SP90087,B21,C-1867-F-13,C-1867-F-13,4.5,m,21,2
SP90087,B23,Extract P2,Extract P2,12.7,m,23,2
SP90087,C03,C-1747-B-02,C-1747-B-02,12.7,m,3,3
SP90087,C04,V-21970-W-01-P-1,V-21970-W-01-P-1,4.5,m,4,3
SP90087,C05,C-1747-B-10,C-1747-B-10,12.7,m,5,3
SP90087,C06,C-1860-G,C-1860-G,4.5,m,6,3
SP90087,C07,C-1747-B-18,C-1747-B-18,12.7,m,7,3
SP90087,C08,C-1862-F,C-1862-F,4.5,m,8,3
SP90087,C09,C-1747-B-26,C-1747-B-26,12.7,m,9,3
SP90087,C10,C-1867-E,C-1867-E,4.5,m,10,3
SP90087,C11,C-1748-B-05,C-1748-B-05,12.7,m,11,3
SP90087,C12,C-1862-D-04,C-1862-D-04,4.5,m,12,3
SP90087,C13,C-1748-B-13,C-1748-B-13,12.7,m,13,3
SP90087,C14,C-1862-D-12,C-1862-D-12,4.5,m,14,3
SP90087,C15,C-1748-B-21,C-1748-B-21,12.7,m,15,3
SP90087,C16,C-1862-D-20,C-1862-D-20,4.5,m,16,3
SP90087,C17,C-1748-B-29,C-1748-B-29,12.7,m,17,3
SP90087,C18,C-1862-D-28,C-1862-D-28,4.5,m,18,3
SP90087,C19,C-1748-B-37,C-1748-B-37,12.7,m,19,3
SP90087,C20,C-1862-E-01,C-1862-E-01,4.5,m,20,3
SP90087,C21,C-1748-B-45,C-1748-B-45,12.7,m,21,3
SP90087,C22,C-1862-E-09,C-1862-E-09,4.5,m,22,3
SP90087,C23,C-1748-B-53,C-1748-B-53,12.7,m,23,3
SP90087,D03,C-1862-E-17,C-1862-E-17,4.5,m,3,4
SP90087,D04,C-1867-F-22,C-1867-F-22,4.5,m,4,4
SP90087,D05,C-1862-E-25,C-1862-E-25,4.5,m,5,4
SP90087,D06,C-1867-F-30,C-1867-F-30,4.5,m,6,4
SP90087,D07,C-1862-E-33,C-1862-E-33,4.5,m,7,4
SP90087,D08,C-1867-F-38,C-1867-F-38,4.5,m,8,4
SP90087,D09,C-1867-E-07,C-1867-E-07,4.5,m,9,4
SP90087,D10,C-1867-F-46,C-1867-F-46,4.5,m,10,4
SP90087,D11,C-1867-E-15,C-1867-E-15,4.5,m,11,4
SP90087,D12,C-1867-G-04,C-1867-G-04,4.5,m,12,4
SP90087,D13,C-1867-E-23,C-1867-E-23,4.5,m,13,4
SP90087,D14,C-1867-G-12,C-1867-G-12,4.5,m,14,4
SP90087,D15,C-1867-E-31,C-1867-E-31,4.5,m,15,4
SP90087,D16,C-1867-G-20,C-1867-G-20,4.5,m,16,4
SP90087,D17,C-1867-E-39,C-1867-E-39,4.5,m,17,4
SP90087,D18,C-1867-G-28,C-1867-G-28,4.5,m,18,4
SP90087,D19,C-1867-F-06,C-1867-F-06,4.5,m,19,4
SP90087,D20,C-1867-G-36,C-1867-G-36,4.5,m,20,4
SP90087,D21,C-1867-F-14,C-1867-F-14,4.5,m,21,4
SP90087,D23,Extract P3,Extract P3,12.7,m,23,4
SP90087,E03,C-1747-B-03,C-1747-B-03,12.7,m,3,5
SP90087,E04,V-21970-W-01-P-3,V-21970-W-01-P-3,4.5,m,4,5
SP90087,E05,C-1747-B-11,C-1747-B-11,12.7,m,5,5
SP90087,E06,C-1860-I,C-1860-I,4.5,m,6,5
SP90087,E07,C-1747-B-19,C-1747-B-19,12.7,m,7,5
SP90087,E08,C-1862-G,C-1862-G,4.5,m,8,5
SP90087,E09,C-1747-B-27,C-1747-B-27,12.7,m,9,5
SP90087,E10,C-1867-F,C-1867-F,4.5,m,10,5
SP90087,E11,C-1748-B-06,C-1748-B-06,12.7,m,11,5
SP90087,E12,C-1862-D-05,C-1862-D-05,4.5,m,12,5
SP90087,E13,C-1748-B-14,C-1748-B-14,12.7,m,13,5
SP90087,E14,C-1862-D-13,C-1862-D-13,4.5,m,14,5
SP90087,E15,C-1748-B-22,C-1748-B-22,12.7,m,15,5
SP90087,E16,C-1862-D-21,C-1862-D-21,4.5,m,16,5
SP90087,E17,C-1748-B-30,C-1748-B-30,12.7,m,17,5
SP90087,E18,C-1862-D-29,C-1862-D-29,4.5,m,18,5
SP90087,E19,C-1748-B-38,C-1748-B-38,12.7,m,19,5
SP90087,E20,C-1862-E-02,C-1862-E-02,4.5,m,20,5
SP90087,E21,C-1748-B-46,C-1748-B-46,12.7,m,21,5
SP90087,E22,C-1862-E-10,C-1862-E-10,4.5,m,22,5
SP90087,E23,C-1748-B-54,C-1748-B-54,12.7,m,23,5
SP90087,F03,C-1862-E-18,C-1862-E-18,4.5,m,3,6
SP90087,F04,C-1867-F-23,C-1867-F-23,4.5,m,4,6
SP90087,F05,C-1862-E-27,C-1862-E-27,4.5,m,5,6
SP90087,F06,C-1867-F-31,C-1867-F-31,4.5,m,6,6
SP90087,F07,C-1862-E-34,C-1862-E-34,4.5,m,7,6
SP90087,F08,C-1867-F-39,C-1867-F-39,4.5,m,8,6
SP90087,F09,C-1867-E-08,C-1867-E-08,4.5,m,9,6
SP90087,F10,C-1867-F-47,C-1867-F-47,4.5,m,10,6
SP90087,F11,C-1867-E-16,C-1867-E-16,4.5,m,11,6
SP90087,F12,C-1867-G-05,C-1867-G-05,4.5,m,12,6
SP90087,F13,C-1867-E-24,C-1867-E-24,4.5,m,13,6
SP90087,F14,C-1867-G-13,C-1867-G-13,4.5,m,14,6
SP90087,F15,C-1867-E-32,C-1867-E-32,4.5,m,15,6
SP90087,F16,C-1867-G-21,C-1867-G-21,4.5,m,16,6
SP90087,F17,C-1867-E-40,C-1867-E-40,4.5,m,17,6
SP90087,F18,C-1867-G-29,C-1867-G-29,4.5,m,18,6
SP90087,F19,C-1867-F-07,C-1867-F-07,4.5,m,19,6
SP90087,F20,C-1867-G-37,C-1867-G-37,4.5,m,20,6
SP90087,F21,C-1867-F-15,C-1867-F-15,4.5,m,21,6
SP90087,G03,C-1747-B-04,C-1747-B-04,12.7,m,3,7
SP90087,G04,C-1860-A,C-1860-A,4.5,m,4,7
SP90087,G05,C-1747-B-12,C-1747-B-12,12.7,m,5,7
SP90087,G06,C-1860-K,C-1860-K,4.5,m,6,7
SP90087,G07,C-1747-B-20,C-1747-B-20,12.7,m,7,7
SP90087,G08,C-1862-I,C-1862-I,4.5,m,8,7
SP90087,G09,C-1747-B-28,C-1747-B-28,12.7,m,9,7
SP90087,G10,C-1867-G,C-1867-G,4.5,m,10,7
SP90087,G11,C-1748-B-07,C-1748-B-07,12.7,m,11,7
SP90087,G12,C-1862-D-06,C-1862-D-06,4.5,m,12,7
SP90087,G13,C-1748-B-15,C-1748-B-15,12.7,m,13,7
SP90087,G14,C-1862-D-14,C-1862-D-14,4.5,m,14,7
SP90087,G15,C-1748-B-23,C-1748-B-23,12.7,m,15,7
SP90087,G16,C-1862-D-22,C-1862-D-22,4.5,m,16,7
SP90087,G17,C-1748-B-31,C-1748-B-31,12.7,m,17,7
SP90087,G18,C-1862-D-30,C-1862-D-30,4.5,m,18,7
SP90087,G19,C-1748-B-39,C-1748-B-39,12.7,m,19,7
SP90087,G20,C-1862-E-03,C-1862-E-03,4.5,m,20,7
SP90087,G21,C-1748-B-47,C-1748-B-47,12.7,m,21,7
SP90087,G22,C-1862-E-11,C-1862-E-11,4.5,m,22,7
SP90087,G23,C-1748-B-55,C-1748-B-55,12.7,m,23,7
SP90087,H03,C-1862-E-19,C-1862-E-19,4.5,m,3,8
SP90087,H04,C-1867-F-24,C-1867-F-24,4.5,m,4,8
SP90087,H05,C-1862-E-28,C-1862-E-28,4.5,m,5,8
SP90087,H06,C-1867-F-32,C-1867-F-32,4.5,m,6,8
SP90087,H07,C-1867-E-01,C-1867-E-01,4.5,m,7,8
SP90087,H08,C-1867-F-40,C-1867-F-40,4.5,m,8,8
SP90087,H09,C-1867-E-09,C-1867-E-09,4.5,m,9,8
SP90087,H10,C-1867-F-48,C-1867-F-48,4.5,m,10,8
SP90087,H11,C-1867-E-17,C-1867-E-17,4.5,m,11,8
SP90087,H12,C-1867-G-06,C-1867-G-06,4.5,m,12,8
SP90087,H13,C-1867-E-25,C-1867-E-25,4.5,m,13,8
SP90087,H14,C-1867-G-14,C-1867-G-14,4.5,m,14,8
SP90087,H15,C-1867-E-33,C-1867-E-33,4.5,m,15,8
SP90087,H16,C-1867-G-22,C-1867-G-22,4.5,m,16,8
SP90087,H17,C-1867-E-41,C-1867-E-41,4.5,m,17,8
SP90087,H18,C-1867-G-30,C-1867-G-30,4.5,m,18,8
SP90087,H19,C-1867-F-08,C-1867-F-08,4.5,m,19,8
SP90087,H20,C-1867-G-38,C-1867-G-38,4.5,m,20,8
SP90087,H21,C-1867-F-16,C-1867-F-16,4.5,m,21,8
SP90087,I03,C-1747-B-05,C-1747-B-05,12.7,m,3,9
SP90087,I04,C-1860-B,C-1860-B,4.5,m,4,9
SP90087,I05,C-1747-B-13,C-1747-B-13,12.7,m,5,9
SP90087,I06,C-1862-A,C-1862-A,4.5,m,6,9
SP90087,I07,C-1747-B-21,C-1747-B-21,12.7,m,7,9
SP90087,I08,C-1862-K,C-1862-K,4.5,m,8,9
SP90087,I09,C-1747-B-29,C-1747-B-29,12.7,m,9,9
SP90087,I10,C-1867-I,C-1867-I,4.5,m,10,9
SP90087,I11,C-1748-B-08,C-1748-B-08,12.7,m,11,9
SP90087,I12,C-1862-D-07,C-1862-D-07,4.5,m,12,9
SP90087,I13,C-1748-B-16,C-1748-B-16,12.7,m,13,9
SP90087,I14,C-1862-D-15,C-1862-D-15,4.5,m,14,9
SP90087,I15,C-1748-B-24,C-1748-B-24,12.7,m,15,9
SP90087,I16,C-1862-D-23,C-1862-D-23,4.5,m,16,9
SP90087,I17,C-1748-B-32,C-1748-B-32,12.7,m,17,9
SP90087,I18,C-1862-D-31,C-1862-D-31,4.5,m,18,9
SP90087,I19,C-1748-B-40,C-1748-B-40,12.7,m,19,9
SP90087,I20,C-1862-E-04,C-1862-E-04,4.5,m,20,9
SP90087,I21,C-1748-B-48,C-1748-B-48,12.7,m,21,9
SP90087,I22,C-1862-E-12,C-1862-E-12,4.5,m,22,9
SP90087,I23,C-1748-B-56,C-1748-B-56,12.7,m,23,9
SP90087,J03,C-1862-E-20,C-1862-E-20,4.5,m,3,10
SP90087,J04,C-1867-F-25,C-1867-F-25,4.5,m,4,10
SP90087,J05,C-1862-E-28,C-1862-E-28,4.5,m,5,10
SP90087,J06,C-1867-F-33,C-1867-F-33,4.5,m,6,10
SP90087,J07,C-1867-E-02,C-1867-E-02,4.5,m,7,10
SP90087,J08,C-1867-F-41,C-1867-F-41,4.5,m,8,10
SP90087,J09,C-1867-E-10,C-1867-E-10,4.5,m,9,10
SP90087,J10,C-1867-F-49,C-1867-F-49,4.5,m,10,10
SP90087,J11,C-1867-E-18,C-1867-E-18,4.5,m,11,10
SP90087,J12,C-1867-G-07,C-1867-G-07,4.5,m,12,10
SP90087,J13,C-1867-E-26,C-1867-E-26,4.5,m,13,10
SP90087,J14,C-1867-G-15,C-1867-G-15,4.5,m,14,10
SP90087,J15,C-1867-E-34,C-1867-E-34,4.5,m,15,10
SP90087,J16,C-1867-G-23,C-1867-G-23,4.5,m,16,10
SP90087,J17,C-1867-F-01,C-1867-F-01,4.5,m,17,10
SP90087,J18,C-1867-G-31,C-1867-G-31,4.5,m,18,10
SP90087,J19,C-1867-F-09,C-1867-F-09,4.5,m,19,10
SP90087,J20,C-1867-G-39,C-1867-G-39,4.5,m,20,10
SP90087,J21,C-1867-F-17,C-1867-F-17,4.5,m,21,10
SP90087,K03,C-1747-B-06,C-1747-B-06,12.7,m,3,11
SP90087,K04,C-1860-C,C-1860-C,4.5,m,4,11
SP90087,K05,C-1747-B-14,C-1747-B-14,12.7,m,5,11
SP90087,K06,C-1862-B,C-1862-B,4.5,m,6,11
SP90087,K07,C-1747-B-22,C-1747-B-22,12.7,m,7,11
SP90087,K08,C-1867-A,C-1867-A,4.5,m,8,11
SP90087,K09,C-1748-B-01,C-1748-B-01,12.7,m,9,11
SP90087,K10,C-1867-K,C-1867-K,4.5,m,10,11
SP90087,K11,C-1748-B-09,C-1748-B-09,12.7,m,11,11
SP90087,K12,C-1862-D-08,C-1862-D-08,4.5,m,12,11
SP90087,K13,C-1748-B-17,C-1748-B-17,12.7,m,13,11
SP90087,K14,C-1862-D-16,C-1862-D-16,4.5,m,14,11
SP90087,K15,C-1748-B-25,C-1748-B-25,12.7,m,15,11
SP90087,K16,C-1862-D-24,C-1862-D-24,4.5,m,16,11
SP90087,K17,C-1748-B-33,C-1748-B-33,12.7,m,17,11
SP90087,K18,C-1862-D-32,C-1862-D-32,4.5,m,18,11
SP90087,K19,C-1748-B-41,C-1748-B-41,12.7,m,19,11
SP90087,K20,C-1862-E-05,C-1862-E-05,4.5,m,20,11
SP90087,K21,C-1748-B-49,C-1748-B-49,12.7,m,21,11
SP90087,K22,C-1862-E-13,C-1862-E-13,4.5,m,22,11
SP90087,K23,C-1748-B-57,C-1748-B-57,12.7,m,23,11
SP90087,L03,C-1862-E-21,C-1862-E-21,4.5,m,3,12
SP90087,L04,C-1867-F-26,C-1867-F-26,4.5,m,4,12
SP90087,L05,C-1862-E-29,C-1862-E-29,4.5,m,5,12
SP90087,L06,C-1867-F-34,C-1867-F-34,4.5,m,6,12
SP90087,L07,C-1867-E-03,C-1867-E-03,4.5,m,7,12
SP90087,L08,C-1867-F-42,C-1867-F-42,4.5,m,8,12
SP90087,L09,C-1867-E-11,C-1867-E-11,4.5,m,9,12
SP90087,L10,C-1867-F-50,C-1867-F-50,4.5,m,10,12
SP90087,L11,C-1867-E-19,C-1867-E-19,4.5,m,11,12
SP90087,L12,C-1867-G-08,C-1867-G-08,4.5,m,12,12
SP90087,L13,C-1867-E-27,C-1867-E-27,4.5,m,13,12
SP90087,L14,C-1867-G-16,C-1867-G-16,4.5,m,14,12
SP90087,L15,C-1867-E-35,C-1867-E-35,4.5,m,15,12
SP90087,L16,C-1867-G-24,C-1867-G-24,4.5,m,16,12
SP90087,L17,C-1867-F-02,C-1867-F-02,4.5,m,17,12
SP90087,L18,C-1867-G-32,C-1867-G-32,4.5,m,18,12
SP90087,L19,C-1867-F-10,C-1867-F-10,4.5,m,19,12
SP90087,L20,C-1867-G-40,C-1867-G-40,4.5,m,20,12
SP90087,L21,C-1867-F-18,C-1867-F-18,4.5,m,21,12
SP90087,M03,C-1747-B-07,C-1747-B-07,12.7,m,3,13
SP90087,M04,C-1860-D,C-1860-D,4.5,m,4,13
SP90087,M05,C-1747-B-15,C-1747-B-15,12.7,m,5,13
SP90087,M06,C-1862-C,C-1862-C,4.5,m,6,13
SP90087,M07,C-1747-B-23,C-1747-B-23,12.7,m,7,13
SP90087,M08,C-1867-B,C-1867-B,4.5,m,8,13
SP90087,M09,C-1748-B-02,C-1748-B-02,12.7,m,9,13
SP90087,M10,C-1862-D-01,C-1862-D-01,4.5,m,10,13
SP90087,M11,C-1748-B-10,C-1748-B-10,12.7,m,11,13
SP90087,M12,C-1862-D-09,C-1862-D-09,4.5,m,12,13
SP90087,M13,C-1748-B-18,C-1748-B-18,12.7,m,13,13
SP90087,M14,C-1862-D-17,C-1862-D-17,4.5,m,14,13
SP90087,M15,C-1748-B-26,C-1748-B-26,12.7,m,15,13
SP90087,M16,C-1862-D-25,C-1862-D-25,4.5,m,16,13
SP90087,M17,C-1748-B-34,C-1748-B-34,12.7,m,17,13
SP90087,M18,C-1862-D-33,C-1862-D-33,4.5,m,18,13
SP90087,M19,C-1748-B-42,C-1748-B-42,12.7,m,19,13
SP90087,M20,C-1862-E-06,C-1862-E-06,4.5,m,20,13
SP90087,M21,C-1748-B-50,C-1748-B-50,12.7,m,21,13
SP90087,M22,C-1862-E-14,C-1862-E-14,4.5,m,22,13
SP90087,M23,C-1748-B-58,C-1748-B-58,12.7,m,23,13
SP90087,N03,C-1862-E-22,C-1862-E-22,4.5,m,3,14
SP90087,N04,C-1867-F-27,C-1867-F-27,4.5,m,4,14
SP90087,N05,C-1862-E-30,C-1862-E-30,4.5,m,5,14
SP90087,N06,C-1867-F-35,C-1867-F-35,4.5,m,6,14
SP90087,N07,C-1867-E-04,C-1867-E-04,4.5,m,7,14
SP90087,N08,C-1867-F-43,C-1867-F-43,4.5,m,8,14
SP90087,N09,C-1867-E-12,C-1867-E-12,4.5,m,9,14
SP90087,N10,C-1867-G-01,C-1867-G-01,4.5,m,10,14
SP90087,N11,C-1867-E-20,C-1867-E-20,4.5,m,11,14
SP90087,N12,C-1867-G-09,C-1867-G-09,4.5,m,12,14
SP90087,N13,C-1867-E-28,C-1867-E-28,4.5,m,13,14
SP90087,N14,C-1867-G-17,C-1867-G-17,4.5,m,14,14
SP90087,N15,C-1867-E-36,C-1867-E-36,4.5,m,15,14
SP90087,N16,C-1867-G-25,C-1867-G-25,4.5,m,16,14
SP90087,N17,C-1867-F-03,C-1867-F-03,4.5,m,17,14
SP90087,N18,C-1867-G-33,C-1867-G-33,4.5,m,18,14
SP90087,N19,C-1867-F-11,C-1867-F-11,4.5,m,19,14
SP90087,N20,C-1867-G-41,C-1867-G-41,4.5,m,20,14
SP90087,N21,C-1867-F-19,C-1867-F-19,4.5,m,21,14
SP90087,O03,C-1747-B-08,C-1747-B-08,12.7,m,3,15
SP90087,O04,C-1860-E,C-1860-E,4.5,m,4,15
SP90087,O05,C-1747-B-16,C-1747-B-16,12.7,m,5,15
SP90087,O06,C-1862-D,C-1862-D,4.5,m,6,15
SP90087,O07,C-1747-B-24,C-1747-B-24,12.7,m,7,15
SP90087,O08,C-1867-C,C-1867-C,4.5,m,8,15
SP90087,O09,C-1748-B-03,C-1748-B-03,12.7,m,9,15
SP90087,O10,C-1862-D-02,C-1862-D-02,4.5,m,10,15
SP90087,O11,C-1748-B-11,C-1748-B-11,12.7,m,11,15
SP90087,O12,C-1862-D-10,C-1862-D-10,4.5,m,12,15
SP90087,O13,C-1748-B-19,C-1748-B-19,12.7,m,13,15
SP90087,O14,C-1862-D-18,C-1862-D-18,4.5,m,14,15
SP90087,O15,C-1748-B-27,C-1748-B-27,12.7,m,15,15
SP90087,O16,C-1862-D-26,C-1862-D-26,4.5,m,16,15
SP90087,O17,C-1748-B-35,C-1748-B-35,12.7,m,17,15
SP90087,O18,C-1862-D-34,C-1862-D-34,4.5,m,18,15
SP90087,O19,C-1748-B-43,C-1748-B-43,12.7,m,19,15
SP90087,O20,C-1862-E-07,C-1862-E-07,4.5,m,20,15
SP90087,O21,C-1748-B-51,C-1748-B-51,12.7,m,21,15
SP90087,O22,C-1862-E-15,C-1862-E-15,4.5,m,22,15
SP90087,O23,C-1748-B-59,C-1748-B-59,12.7,m,23,15
SP90087,P03,C-1862-E-23,C-1862-E-23,4.5,m,3,16
SP90087,P04,C-1867-F-28,C-1867-F-28,4.5,m,4,16
SP90087,P05,C-1862-E-31,C-1862-E-31,4.5,m,5,16
SP90087,P06,C-1867-F-36,C-1867-F-36,4.5,m,6,16
SP90087,P07,C-1867-E-05,C-1867-E-05,4.5,m,7,16
SP90087,P08,C-1867-F-44,C-1867-F-44,4.5,m,8,16
SP90087,P09,C-1867-E-13,C-1867-E-13,4.5,m,9,16
SP90087,P10,C-1867-G-02,C-1867-G-02,4.5,m,10,16
SP90087,P11,C-1867-E-21,C-1867-E-21,4.5,m,11,16
SP90087,P12,C-1867-G-10,C-1867-G-10,4.5,m,12,16
SP90087,P13,C-1867-E-29,C-1867-E-29,4.5,m,13,16
SP90087,P14,C-1867-G-18,C-1867-G-18,4.5,m,14,16
SP90087,P15,C-1867-E-37,C-1867-E-37,4.5,m,15,16
SP90087,P16,C-1867-G-26,C-1867-G-26,4.5,m,16,16
SP90087,P17,C-1867-F-04,C-1867-F-04,4.5,m,17,16
SP90087,P18,C-1867-G-34,C-1867-G-34,4.5,m,18,16
SP90087,P19,C-1867-F-12,C-1867-F-12,4.5,m,19,16
SP90087,P20,C-1867-G-42,C-1867-G-42,4.5,m,20,16
SP90087,P21,C-1867-F-20,C-1867-F-20,4.5,m,21,16
