384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
ALP0022L,SP30055,A03,103_3_45,103_3_45,1,m,3,1
ALP0022L,SP30055,A04,103_3_46,103_3_46,1,m,4,1
ALP0022L,SP30055,A05,103_3_47,103_3_47,1,m,5,1
ALP0022L,SP30055,A06,103_3_48,103_3_48,1,m,6,1
ALP0022L,SP30055,A07,103_4_01,103_4_01,1,m,7,1
ALP0022L,SP30055,A08,103_4_02,103_4_02,1,m,8,1
ALP0022L,SP30055,A09,103_4_03,103_4_03,1,m,9,1
ALP0022L,SP30055,A10,103_5_03,103_5_03,1,m,10,1
ALP0022L,SP30055,A11,112_2_14,112_2_14,1,m,11,1
ALP0022L,SP30055,A12,112_2_15,112_2_15,1,m,12,1
ALP0022L,SP30055,A13,112_2_16,112_2_16,1,m,13,1
ALP0022L,SP30055,A14,112_4_35,112_4_35,1,m,14,1
ALP0022L,SP30055,A15,112_4_36,112_4_36,1,m,15,1
ALP0022L,SP30055,A16,112_4_38,112_4_38,1,m,16,1
ALP0022L,SP30055,A17,113_2_01,113_2_01,1,m,17,1
ALP0022L,SP30055,A18,117_1_29,117_1_29,1,m,18,1
ALP0022L,SP30055,A19,117_2_42,117_2_42,1,m,19,1
ALP0022L,SP30055,A20,117_2_43,117_2_43,1,m,20,1
ALP0022L,SP30055,A21,117_2_44,117_2_44,1,m,21,1
ALP0022L,SP30055,A22,117_2_45,117_2_45,1,m,22,1
ALP0022L,SP30055,B03,103_3_45,103_3_45,0.5,m,3,2
ALP0022L,SP30055,B04,103_3_46,103_3_46,0.5,m,4,2
ALP0022L,SP30055,B05,103_3_47,103_3_47,0.5,m,5,2
ALP0022L,SP30055,B06,103_3_48,103_3_48,0.5,m,6,2
ALP0022L,SP30055,B07,103_4_01,103_4_01,0.5,m,7,2
ALP0022L,SP30055,B08,103_4_02,103_4_02,0.5,m,8,2
ALP0022L,SP30055,B09,103_4_03,103_4_03,0.5,m,9,2
ALP0022L,SP30055,B10,103_5_03,103_5_03,0.5,m,10,2
ALP0022L,SP30055,B11,112_2_14,112_2_14,0.5,m,11,2
ALP0022L,SP30055,B12,112_2_15,112_2_15,0.5,m,12,2
ALP0022L,SP30055,B13,112_2_16,112_2_16,0.5,m,13,2
ALP0022L,SP30055,B14,112_4_35,112_4_35,0.5,m,14,2
ALP0022L,SP30055,B15,112_4_36,112_4_36,0.5,m,15,2
ALP0022L,SP30055,B16,112_4_38,112_4_38,0.5,m,16,2
ALP0022L,SP30055,B17,113_2_01,113_2_01,0.5,m,17,2
ALP0022L,SP30055,B18,117_1_29,117_1_29,0.5,m,18,2
ALP0022L,SP30055,B19,117_2_42,117_2_42,0.5,m,19,2
ALP0022L,SP30055,B20,117_2_43,117_2_43,0.5,m,20,2
ALP0022L,SP30055,B21,117_2_44,117_2_44,0.5,m,21,2
ALP0022L,SP30055,B22,117_2_45,117_2_45,0.5,m,22,2
ALP0022L,SP30055,C03,103_3_45,103_3_45,0.25,m,3,3
ALP0022L,SP30055,C04,103_3_46,103_3_46,0.25,m,4,3
ALP0022L,SP30055,C05,103_3_47,103_3_47,0.25,m,5,3
ALP0022L,SP30055,C06,103_3_48,103_3_48,0.25,m,6,3
ALP0022L,SP30055,C07,103_4_01,103_4_01,0.25,m,7,3
ALP0022L,SP30055,C08,103_4_02,103_4_02,0.25,m,8,3
ALP0022L,SP30055,C09,103_4_03,103_4_03,0.25,m,9,3
ALP0022L,SP30055,C10,103_5_03,103_5_03,0.25,m,10,3
ALP0022L,SP30055,C11,112_2_14,112_2_14,0.25,m,11,3
ALP0022L,SP30055,C12,112_2_15,112_2_15,0.25,m,12,3
ALP0022L,SP30055,C13,112_2_16,112_2_16,0.25,m,13,3
ALP0022L,SP30055,C14,112_4_35,112_4_35,0.25,m,14,3
ALP0022L,SP30055,C15,112_4_36,112_4_36,0.25,m,15,3
ALP0022L,SP30055,C16,112_4_38,112_4_38,0.25,m,16,3
ALP0022L,SP30055,C17,113_2_01,113_2_01,0.25,m,17,3
ALP0022L,SP30055,C18,117_1_29,117_1_29,0.25,m,18,3
ALP0022L,SP30055,C19,117_2_42,117_2_42,0.25,m,19,3
ALP0022L,SP30055,C20,117_2_43,117_2_43,0.25,m,20,3
ALP0022L,SP30055,C21,117_2_44,117_2_44,0.25,m,21,3
ALP0022L,SP30055,C22,117_2_45,117_2_45,0.25,m,22,3
ALP0022L,SP30055,D03,103_3_45,103_3_45,0.125,m,3,4
ALP0022L,SP30055,D04,103_3_46,103_3_46,0.125,m,4,4
ALP0022L,SP30055,D05,103_3_47,103_3_47,0.125,m,5,4
ALP0022L,SP30055,D06,103_3_48,103_3_48,0.125,m,6,4
ALP0022L,SP30055,D07,103_4_01,103_4_01,0.125,m,7,4
ALP0022L,SP30055,D08,103_4_02,103_4_02,0.125,m,8,4
ALP0022L,SP30055,D09,103_4_03,103_4_03,0.125,m,9,4
ALP0022L,SP30055,D10,103_5_03,103_5_03,0.125,m,10,4
ALP0022L,SP30055,D11,112_2_14,112_2_14,0.125,m,11,4
ALP0022L,SP30055,D12,112_2_15,112_2_15,0.125,m,12,4
