HIFAN Plate Map,384 plate ID,Plate Map,Well,Human Readable Name,SWID,MoleculeID,Concentration,Concentration units,Volume,Preparer,Date Prepared,Notes
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G04,SW330181-1,SW330181-1,RLCA-1123A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G05,SW330182-1,SW330182-1,RLCA-1110B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G06,SW330183-1,SW330183-1,RLCA-1123B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G07,SW330184-1,SW330184-1,RLCA-1110C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G08,SW330185-1,SW330185-1,RLCA-1123C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G09,SW330186-1,SW330186-1,RLCA-1110D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G10,SW330187-1,SW330187-1,RLCA-1123D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G11,SW330188-1,SW330188-1,RLCA-1110E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G12,SW330189-1,SW330189-1,RLCA-1123E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G13,SW330190-1,SW330190-1,RLCA-1110F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G14,SW330191-1,SW330191-1,RLCA-1123F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G15,SW330192-1,SW330192-1,RLCA-1111A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G16,SW330193-1,SW330193-1,RLCA-1124A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G17,SW330194-1,SW330194-1,RLCA-1111B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G18,SW330195-1,SW330195-1,RLCA-1124B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G19,SW330196-1,SW330196-1,RLCA-1111C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G20,SW330197-1,SW330197-1,RLCA-1124C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G21,SW330198-1,SW330198-1,RLCA-1111D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,G22,SW330199-1,SW330199-1,RLCA-1124D,-5,m
