HIFAN Plate Map,Plate Map,MoleculeID,Linington ID,Well,Human Readable Name,Concentration,Units,Volume,Preparer,Date Prepared,Notes
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,C13,SW335691-1,0.25,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,C14,SW335692-1,0.25,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,C15,SW335693-1,0.25,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,C16,SW218705-1,0.25,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,C17,SW218824-1,0.25,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,C18,SW218846-1,0.25,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,C19,SW218858-1,0.25,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,C20,SW218864-1,0.25,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,D03,SW335681-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,D04,SW335682-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,D05,SW335683-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,D06,SW335684-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,D07,SW335685-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,D08,SW335686-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,D09,SW335687-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,D10,SW335688-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,D11,SW335689-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,D12,SW335690-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,D13,SW335691-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,D14,SW335692-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,D15,SW335693-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,D16,SW218705-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,D17,SW218824-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,D18,SW218846-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,D19,SW218858-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,D20,SW218864-1,0.125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,E03,SW335681-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,E04,SW335682-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,E05,SW335683-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,E06,SW335684-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,E07,SW335685-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,E08,SW335686-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,E09,SW335687-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,E10,SW335688-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,E11,SW335689-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,E12,SW335690-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,E13,SW335691-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,E14,SW335692-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,E15,SW335693-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,E16,SW218705-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,E17,SW218824-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,E18,SW218846-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,E19,SW218858-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,E20,SW218864-1,0.0625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,F03,SW335681-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,F04,SW335682-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,F05,SW335683-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,F06,SW335684-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,F07,SW335685-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,F08,SW335686-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,F09,SW335687-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,F10,SW335688-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,F11,SW335689-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,F12,SW335690-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,F13,SW335691-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,F14,SW335692-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,F15,SW335693-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,F16,SW218705-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,F17,SW218824-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,F18,SW218846-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,F19,SW218858-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,F20,SW218864-1,0.03125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,G03,SW335681-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,G04,SW335682-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,G05,SW335683-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,G06,SW335684-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,G07,SW335685-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,G08,SW335686-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,G09,SW335687-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,G10,SW335688-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,G11,SW335689-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,G12,SW335690-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,G13,SW335691-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,G14,SW335692-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,G15,SW335693-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,G16,SW218705-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,G17,SW218824-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,G18,SW218846-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,G19,SW218858-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,G20,SW218864-1,0.015625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,H03,SW335681-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,H04,SW335682-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,H05,SW335683-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,H06,SW335684-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,H07,SW335685-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,H08,SW335686-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,H09,SW335687-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,H10,SW335688-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,H11,SW335689-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,H12,SW335690-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,H13,SW335691-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,H14,SW335692-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,H15,SW335693-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,H16,SW218705-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,H17,SW218824-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,H18,SW218846-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,H19,SW218858-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,H20,SW218864-1,0.0078125,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,I03,SW335681-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,I04,SW335682-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,I05,SW335683-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,I06,SW335684-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,I07,SW335685-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,I08,SW335686-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,I09,SW335687-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,I10,SW335688-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,I11,SW335689-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,I12,SW335690-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,I13,SW335691-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,I14,SW335692-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,I15,SW335693-1,0.00390625,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,I16,SW218705-1,0.00390625,m,,Jake Haeckl
