96 plate ID,96 plate number,96 well,384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
,Plate 1,D09,Ctownsend Library 02,SP40208,G17,DaL,DaL,3,,17,7
,Plate 1,D10,Ctownsend Library 02,SP40208,G19,LMAL,LMAL,3,,19,7
,Plate 1,D11,Ctownsend Library 02,SP40208,G21,DMAL,DMAL,3,,21,7
,Plate 1,E02,Ctownsend Library 02,SP40208,I03,LMaL,LMaL,3,,3,9
,Plate 1,E03,Ctownsend Library 02,SP40208,I05,DMaL,DMaL,3,,5,9
,Plate 1,E04,Ctownsend Library 02,SP40208,I07,LBD,LBD,3,,7,9
,Plate 1,E05,Ctownsend Library 02,SP40208,I09,DBD,DBD,3,,9,9
,Plate 1,E06,Ctownsend Library 02,SP40208,I11,LPD,LPD,3,,11,9
,Plate 1,E07,Ctownsend Library 02,SP40208,I13,DPD,DPD,3,,13,9
,Plate 1,E08,Ctownsend Library 02,SP40208,I15,LAD,LAD,3,,15,9
,Plate 1,E09,Ctownsend Library 02,SP40208,I17,DAD,DAD,3,,17,9
,Plate 1,E10,Ctownsend Library 02,SP40208,I19,LaD,LaD,3,,19,9
,Plate 1,E11,Ctownsend Library 02,SP40208,I21,DaD,DaD,3,,21,9
,Plate 1,F02,Ctownsend Library 02,SP40208,K03,LMAD,LMAD,3,,3,11
,Plate 1,F03,Ctownsend Library 02,SP40208,K05,DMAD,DMAD,3,,5,11
,Plate 1,F04,Ctownsend Library 02,SP40208,K07,LMaD,LMaD,3,,7,11
,Plate 1,F05,Ctownsend Library 02,SP40208,K09,DMaD,DMaD,3,,9,11
,Plate 1,F06,Ctownsend Library 02,SP40208,K11,DMSOK11,DMSOK11,,,11,11
,Plate 1,F07,Ctownsend Library 02,SP40208,K13,DMSOK13,DMSOK13,,,13,11
,Plate 1,F08,Ctownsend Library 02,SP40208,K15,DMSOK15,DMSOK15,,,15,11
,Plate 1,F09,Ctownsend Library 02,SP40208,K17,DMSOK17,DMSOK17,,,17,11
,Plate 1,F10,Ctownsend Library 02,SP40208,K19,DMSOK19,DMSOK19,,,19,11
,Plate 1,F11,Ctownsend Library 02,SP40208,K21,DMSOK21,DMSOK21,,,21,11
,Plate 1,G02,Ctownsend Library 02,SP40208,M03,LBL,LBL,1,,3,13
,Plate 1,G03,Ctownsend Library 02,SP40208,M05,DBL,DBL,1,,5,13
,Plate 1,G04,Ctownsend Library 02,SP40208,M07,LPL,LPL,1,,7,13
,Plate 1,G05,Ctownsend Library 02,SP40208,M09,DPL,DPL,1,,9,13
,Plate 1,G06,Ctownsend Library 02,SP40208,M11,LAL,LAL,1,,11,13
,Plate 1,G07,Ctownsend Library 02,SP40208,M13,DAL,DAL,1,,13,13
,Plate 1,G08,Ctownsend Library 02,SP40208,M15,LaL,LaL,1,,15,13
,Plate 1,G09,Ctownsend Library 02,SP40208,M17,DaL,DaL,1,,17,13
,Plate 1,G10,Ctownsend Library 02,SP40208,M19,LMAL,LMAL,1,,19,13
,Plate 1,G11,Ctownsend Library 02,SP40208,M21,DMAL,DMAL,1,,21,13
,Plate 1,H02,Ctownsend Library 02,SP40208,O03,LMaL,LMaL,1,,3,15
,Plate 1,H03,Ctownsend Library 02,SP40208,O05,DMaL,DMaL,1,,5,15
,Plate 1,H04,Ctownsend Library 02,SP40208,O07,LBD,LBD,1,,7,15
,Plate 1,H05,Ctownsend Library 02,SP40208,O09,DBD,DBD,1,,9,15
,Plate 1,H06,Ctownsend Library 02,SP40208,O11,LPD,LPD,1,,11,15
,Plate 1,H07,Ctownsend Library 02,SP40208,O13,DPD,DPD,1,,13,15
,Plate 1,H08,Ctownsend Library 02,SP40208,O15,LAD,LAD,1,,15,15
,Plate 1,H09,Ctownsend Library 02,SP40208,O17,DAD,DAD,1,,17,15
,Plate 1,H10,Ctownsend Library 02,SP40208,O19,LaD,LaD,1,,19,15
,Plate 1,H11,Ctownsend Library 02,SP40208,O21,DaD,DaD,1,,21,15
,Plate 2,A02,Ctownsend Library 02,SP40208,A04,LBL,LBL,9,,4,1
,Plate 2,A03,Ctownsend Library 02,SP40208,A06,DBL,DBL,9,,6,1
,Plate 2,A04,Ctownsend Library 02,SP40208,A08,LPL,LPL,9,,8,1
,Plate 2,A05,Ctownsend Library 02,SP40208,A10,DPL,DPL,9,,10,1
,Plate 2,A06,Ctownsend Library 02,SP40208,A12,LAL,LAL,9,,12,1
,Plate 2,A07,Ctownsend Library 02,SP40208,A14,DAL,DAL,9,,14,1
,Plate 2,A08,Ctownsend Library 02,SP40208,A16,LaL,LaL,9,,16,1
,Plate 2,A09,Ctownsend Library 02,SP40208,A18,DaL,DaL,9,,18,1
,Plate 2,A10,Ctownsend Library 02,SP40208,A20,LMAL,LMAL,9,,20,1
,Plate 2,A11,Ctownsend Library 02,SP40208,A22,DMAL,DMAL,9,,22,1
,Plate 2,B02,Ctownsend Library 02,SP40208,C04,LMaL,LMaL,9,,4,3
,Plate 2,B03,Ctownsend Library 02,SP40208,C06,DMaL,DMaL,9,,6,3
,Plate 2,B04,Ctownsend Library 02,SP40208,C08,LBD,LBD,9,,8,3
,Plate 2,B05,Ctownsend Library 02,SP40208,C10,DBD,DBD,9,,10,3
,Plate 2,B06,Ctownsend Library 02,SP40208,C12,LPD,LPD,9,,12,3
,Plate 2,B07,Ctownsend Library 02,SP40208,C14,DPD,DPD,9,,14,3
,Plate 2,B08,Ctownsend Library 02,SP40208,C16,LAD,LAD,9,,16,3
,Plate 2,B09,Ctownsend Library 02,SP40208,C18,DAD,DAD,9,,18,3
,Plate 2,B10,Ctownsend Library 02,SP40208,C20,LaD,LaD,9,,20,3
,Plate 2,B11,Ctownsend Library 02,SP40208,C22,DaD,DaD,9,,22,3
,Plate 2,C02,Ctownsend Library 02,SP40208,E04,LMAD,LMAD,9,,4,5
,Plate 2,C03,Ctownsend Library 02,SP40208,E06,DMAD,DMAD,9,,6,5
,Plate 2,C04,Ctownsend Library 02,SP40208,E08,LMaD,LMaD,9,,8,5
,Plate 2,C05,Ctownsend Library 02,SP40208,E10,DMaD,DMaD,9,,10,5
,Plate 2,C06,Ctownsend Library 02,SP40208,E12,LMAD,LMAD,1,,12,5
,Plate 2,C07,Ctownsend Library 02,SP40208,E14,DMAD,DMAD,1,,14,5
,Plate 2,C08,Ctownsend Library 02,SP40208,E16,LMaD,LMaD,1,,16,5
,Plate 2,C09,Ctownsend Library 02,SP40208,E18,DMaD,DMaD,1,,18,5
,Plate 2,C10,Ctownsend Library 02,SP40208,E20,DMSOE20,DMSOE20,,,20,5
,Plate 2,C11,Ctownsend Library 02,SP40208,E22,DMSOE22,DMSOE22,,,22,5
,Plate 2,D02,Ctownsend Library 02,SP40208,G04,LBL,LBL,3,,4,7
,Plate 2,D03,Ctownsend Library 02,SP40208,G06,DBL,DBL,3,,6,7
,Plate 2,D04,Ctownsend Library 02,SP40208,G08,LPL,LPL,3,,8,7
,Plate 2,D05,Ctownsend Library 02,SP40208,G10,DPL,DPL,3,,10,7
,Plate 2,D06,Ctownsend Library 02,SP40208,G12,LAL,LAL,3,,12,7
,Plate 2,D07,Ctownsend Library 02,SP40208,G14,DAL,DAL,3,,14,7
,Plate 2,D08,Ctownsend Library 02,SP40208,G16,LaL,LaL,3,,16,7
,Plate 2,D09,Ctownsend Library 02,SP40208,G18,DaL,DaL,3,,18,7
,Plate 2,D10,Ctownsend Library 02,SP40208,G20,LMAL,LMAL,3,,20,7
,Plate 2,D11,Ctownsend Library 02,SP40208,G22,DMAL,DMAL,3,,22,7
,Plate 2,E02,Ctownsend Library 02,SP40208,I04,LMaL,LMaL,3,,4,9
,Plate 2,E03,Ctownsend Library 02,SP40208,I06,DMaL,DMaL,3,,6,9
,Plate 2,E04,Ctownsend Library 02,SP40208,I08,LBD,LBD,3,,8,9
,Plate 2,E05,Ctownsend Library 02,SP40208,I10,DBD,DBD,3,,10,9
,Plate 2,E06,Ctownsend Library 02,SP40208,I12,LPD,LPD,3,,12,9
,Plate 2,E07,Ctownsend Library 02,SP40208,I14,DPD,DPD,3,,14,9
,Plate 2,E08,Ctownsend Library 02,SP40208,I16,LAD,LAD,3,,16,9
,Plate 2,E09,Ctownsend Library 02,SP40208,I18,DAD,DAD,3,,18,9
,Plate 2,E10,Ctownsend Library 02,SP40208,I20,LaD,LaD,3,,20,9
,Plate 2,E11,Ctownsend Library 02,SP40208,I22,DaD,DaD,3,,22,9
,Plate 2,F02,Ctownsend Library 02,SP40208,K04,LMAD,LMAD,3,,4,11
,Plate 2,F03,Ctownsend Library 02,SP40208,K06,DMAD,DMAD,3,,6,11
,Plate 2,F04,Ctownsend Library 02,SP40208,K08,LMaD,LMaD,3,,8,11
,Plate 2,F05,Ctownsend Library 02,SP40208,K10,DMaD,DMaD,3,,10,11
,Plate 2,F06,Ctownsend Library 02,SP40208,K12,DMSOK12,DMSOK12,,,12,11
,Plate 2,F07,Ctownsend Library 02,SP40208,K14,DMSOK14,DMSOK14,,,14,11
,Plate 2,F08,Ctownsend Library 02,SP40208,K16,DMSOK16,DMSOK16,,,16,11
,Plate 2,F09,Ctownsend Library 02,SP40208,K18,DMSOK18,DMSOK18,,,18,11
,Plate 2,F10,Ctownsend Library 02,SP40208,K20,DMSOK20,DMSOK20,,,20,11
,Plate 2,F11,Ctownsend Library 02,SP40208,K22,DMSOK22,DMSOK22,,,22,11
,Plate 2,G02,Ctownsend Library 02,SP40208,M04,LBL,LBL,1,,4,13
,Plate 2,G03,Ctownsend Library 02,SP40208,M06,DBL,DBL,1,,6,13
,Plate 2,G04,Ctownsend Library 02,SP40208,M08,LPL,LPL,1,,8,13
,Plate 2,G05,Ctownsend Library 02,SP40208,M10,DPL,DPL,1,,10,13
,Plate 2,G06,Ctownsend Library 02,SP40208,M12,LAL,LAL,1,,12,13
,Plate 2,G07,Ctownsend Library 02,SP40208,M14,DAL,DAL,1,,14,13
,Plate 2,G08,Ctownsend Library 02,SP40208,M16,LaL,LaL,1,,16,13
,Plate 2,G09,Ctownsend Library 02,SP40208,M18,DaL,DaL,1,,18,13
,Plate 2,G10,Ctownsend Library 02,SP40208,M20,LMAL,LMAL,1,,20,13
,Plate 2,G11,Ctownsend Library 02,SP40208,M22,DMAL,DMAL,1,,22,13
,Plate 2,H02,Ctownsend Library 02,SP40208,O04,LMaL,LMaL,1,,4,15
,Plate 2,H03,Ctownsend Library 02,SP40208,O06,DMaL,DMaL,1,,6,15
,Plate 2,H04,Ctownsend Library 02,SP40208,O08,LBD,LBD,1,,8,15
,Plate 2,H05,Ctownsend Library 02,SP40208,O10,DBD,DBD,1,,10,15
,Plate 2,H06,Ctownsend Library 02,SP40208,O12,LPD,LPD,1,,12,15
,Plate 2,H07,Ctownsend Library 02,SP40208,O14,DPD,DPD,1,,14,15
,Plate 2,H08,Ctownsend Library 02,SP40208,O16,LAD,LAD,1,,16,15
,Plate 2,H09,Ctownsend Library 02,SP40208,O18,DAD,DAD,1,,18,15
,Plate 2,H10,Ctownsend Library 02,SP40208,O20,LaD,LaD,1,,20,15
,Plate 2,H11,Ctownsend Library 02,SP40208,O22,DaD,DaD,1,,22,15
,Plate 3,A02,Ctownsend Library 02,SP40208,B03,LBL,LBL,9,,3,2
,Plate 3,A03,Ctownsend Library 02,SP40208,B05,DBL,DBL,9,,5,2
,Plate 3,A04,Ctownsend Library 02,SP40208,B07,LPL,LPL,9,,7,2
,Plate 3,A05,Ctownsend Library 02,SP40208,B09,DPL,DPL,9,,9,2
,Plate 3,A06,Ctownsend Library 02,SP40208,B11,LAL,LAL,9,,11,2
,Plate 3,A07,Ctownsend Library 02,SP40208,B13,DAL,DAL,9,,13,2
,Plate 3,A08,Ctownsend Library 02,SP40208,B15,LaL,LaL,9,,15,2
,Plate 3,A09,Ctownsend Library 02,SP40208,B17,DaL,DaL,9,,17,2
,Plate 3,A10,Ctownsend Library 02,SP40208,B19,LMAL,LMAL,9,,19,2
,Plate 3,A11,Ctownsend Library 02,SP40208,B21,DMAL,DMAL,9,,21,2
,Plate 3,B02,Ctownsend Library 02,SP40208,D03,LMaL,LMaL,9,,3,4
,Plate 3,B03,Ctownsend Library 02,SP40208,D05,DMaL,DMaL,9,,5,4
,Plate 3,B04,Ctownsend Library 02,SP40208,D07,LBD,LBD,9,,7,4
,Plate 3,B05,Ctownsend Library 02,SP40208,D09,DBD,DBD,9,,9,4
,Plate 3,B06,Ctownsend Library 02,SP40208,D11,LPD,LPD,9,,11,4
,Plate 3,B07,Ctownsend Library 02,SP40208,D13,DPD,DPD,9,,13,4
,Plate 3,B08,Ctownsend Library 02,SP40208,D15,LAD,LAD,9,,15,4
,Plate 3,B09,Ctownsend Library 02,SP40208,D17,DAD,DAD,9,,17,4
,Plate 3,B10,Ctownsend Library 02,SP40208,D19,LaD,LaD,9,,19,4
,Plate 3,B11,Ctownsend Library 02,SP40208,D21,DaD,DaD,9,,21,4
,Plate 3,C02,Ctownsend Library 02,SP40208,F03,LMAD,LMAD,9,,3,6
,Plate 3,C03,Ctownsend Library 02,SP40208,F05,DMAD,DMAD,9,,5,6
,Plate 3,C04,Ctownsend Library 02,SP40208,F07,LMaD,LMaD,9,,7,6
,Plate 3,C05,Ctownsend Library 02,SP40208,F09,DMaD,DMaD,9,,9,6
,Plate 3,C06,Ctownsend Library 02,SP40208,F11,LMAD,LMAD,1,,11,6
,Plate 3,C07,Ctownsend Library 02,SP40208,F13,DMAD,DMAD,1,,13,6
,Plate 3,C08,Ctownsend Library 02,SP40208,F15,LMaD,LMaD,1,,15,6
,Plate 3,C09,Ctownsend Library 02,SP40208,F17,DMaD,DMaD,1,,17,6
,Plate 3,C10,Ctownsend Library 02,SP40208,F19,DMSOF19,DMSOF19,,,19,6
,Plate 3,C11,Ctownsend Library 02,SP40208,F21,DMSOF21,DMSOF21,,,21,6
,Plate 3,D02,Ctownsend Library 02,SP40208,H03,LBL,LBL,3,,3,8
,Plate 3,D03,Ctownsend Library 02,SP40208,H05,DBL,DBL,3,,5,8
,Plate 3,D04,Ctownsend Library 02,SP40208,H07,LPL,LPL,3,,7,8
,Plate 3,D05,Ctownsend Library 02,SP40208,H09,DPL,DPL,3,,9,8
,Plate 3,D06,Ctownsend Library 02,SP40208,H11,LAL,LAL,3,,11,8
,Plate 3,D07,Ctownsend Library 02,SP40208,H13,DAL,DAL,3,,13,8
,Plate 3,D08,Ctownsend Library 02,SP40208,H15,LaL,LaL,3,,15,8
,Plate 3,D09,Ctownsend Library 02,SP40208,H17,DaL,DaL,3,,17,8
,Plate 3,D10,Ctownsend Library 02,SP40208,H19,LMAL,LMAL,3,,19,8
,Plate 3,D11,Ctownsend Library 02,SP40208,H21,DMAL,DMAL,3,,21,8
,Plate 3,E02,Ctownsend Library 02,SP40208,J03,LMaL,LMaL,3,,3,10
,Plate 3,E03,Ctownsend Library 02,SP40208,J05,DMaL,DMaL,3,,5,10
,Plate 3,E04,Ctownsend Library 02,SP40208,J07,LBD,LBD,3,,7,10
,Plate 3,E05,Ctownsend Library 02,SP40208,J09,DBD,DBD,3,,9,10
,Plate 3,E06,Ctownsend Library 02,SP40208,J11,LPD,LPD,3,,11,10
,Plate 3,E07,Ctownsend Library 02,SP40208,J13,DPD,DPD,3,,13,10
,Plate 3,E08,Ctownsend Library 02,SP40208,J15,LAD,LAD,3,,15,10
,Plate 3,E09,Ctownsend Library 02,SP40208,J17,DAD,DAD,3,,17,10
,Plate 3,E10,Ctownsend Library 02,SP40208,J19,LaD,LaD,3,,19,10
,Plate 3,E11,Ctownsend Library 02,SP40208,J21,DaD,DaD,3,,21,10
,Plate 3,F02,Ctownsend Library 02,SP40208,L03,LMAD,LMAD,3,,3,12
,Plate 3,F03,Ctownsend Library 02,SP40208,L05,DMAD,DMAD,3,,5,12
,Plate 3,F04,Ctownsend Library 02,SP40208,L07,LMaD,LMaD,3,,7,12
,Plate 3,F05,Ctownsend Library 02,SP40208,L09,DMaD,DMaD,3,,9,12
,Plate 3,F06,Ctownsend Library 02,SP40208,L11,DMSOL11,DMSOL11,,,11,12
,Plate 3,F07,Ctownsend Library 02,SP40208,L13,DMSOL13,DMSOL13,,,13,12
,Plate 3,F08,Ctownsend Library 02,SP40208,L15,DMSOL15,DMSOL15,,,15,12
,Plate 3,F09,Ctownsend Library 02,SP40208,L17,DMSOL17,DMSOL17,,,17,12
,Plate 3,F10,Ctownsend Library 02,SP40208,L19,DMSOL19,DMSOL19,,,19,12
,Plate 3,F11,Ctownsend Library 02,SP40208,L21,DMSOL21,DMSOL21,,,21,12
,Plate 3,G02,Ctownsend Library 02,SP40208,N03,LBL,LBL,1,,3,14
,Plate 3,G03,Ctownsend Library 02,SP40208,N05,DBL,DBL,1,,5,14
,Plate 3,G04,Ctownsend Library 02,SP40208,N07,LPL,LPL,1,,7,14
,Plate 3,G05,Ctownsend Library 02,SP40208,N09,DPL,DPL,1,,9,14
,Plate 3,G06,Ctownsend Library 02,SP40208,N11,LAL,LAL,1,,11,14
,Plate 3,G07,Ctownsend Library 02,SP40208,N13,DAL,DAL,1,,13,14
,Plate 3,G08,Ctownsend Library 02,SP40208,N15,LaL,LaL,1,,15,14
,Plate 3,G09,Ctownsend Library 02,SP40208,N17,DaL,DaL,1,,17,14
,Plate 3,G10,Ctownsend Library 02,SP40208,N19,LMAL,LMAL,1,,19,14
,Plate 3,G11,Ctownsend Library 02,SP40208,N21,DMAL,DMAL,1,,21,14
,Plate 3,H02,Ctownsend Library 02,SP40208,P03,LMaL,LMaL,1,,3,16
,Plate 3,H03,Ctownsend Library 02,SP40208,P05,DMaL,DMaL,1,,5,16
,Plate 3,H04,Ctownsend Library 02,SP40208,P07,LBD,LBD,1,,7,16
,Plate 3,H05,Ctownsend Library 02,SP40208,P09,DBD,DBD,1,,9,16
,Plate 3,H06,Ctownsend Library 02,SP40208,P11,LPD,LPD,1,,11,16
,Plate 3,H07,Ctownsend Library 02,SP40208,P13,DPD,DPD,1,,13,16
,Plate 3,H08,Ctownsend Library 02,SP40208,P15,LAD,LAD,1,,15,16
,Plate 3,H09,Ctownsend Library 02,SP40208,P17,DAD,DAD,1,,17,16
,Plate 3,H10,Ctownsend Library 02,SP40208,P19,LaD,LaD,1,,19,16
,Plate 3,H11,Ctownsend Library 02,SP40208,P21,DaD,DaD,1,,21,16
,Plate 4,A02,Ctownsend Library 02,SP40208,B04,DMSOB02,DMSOB02,,,4,2
,Plate 4,A03,Ctownsend Library 02,SP40208,B06,DMSOB04,DMSOB04,,,6,2
,Plate 4,A04,Ctownsend Library 02,SP40208,B08,DMSOB06,DMSOB06,,,8,2
,Plate 4,A05,Ctownsend Library 02,SP40208,B10,DMSOB08,DMSOB08,,,10,2
,Plate 4,A06,Ctownsend Library 02,SP40208,B12,DMSOB10,DMSOB10,,,12,2
,Plate 4,A07,Ctownsend Library 02,SP40208,B14,DMSOB12,DMSOB12,,,14,2
,Plate 4,A08,Ctownsend Library 02,SP40208,B16,DMSOB14,DMSOB14,,,16,2
,Plate 4,A09,Ctownsend Library 02,SP40208,B18,DMSOB16,DMSOB16,,,18,2
,Plate 4,A10,Ctownsend Library 02,SP40208,B20,DMSOB18,DMSOB18,,,20,2
,Plate 4,A11,Ctownsend Library 02,SP40208,B22,DMSOB20,DMSOB20,,,22,2
,Plate 4,H02,Ctownsend Library 02,SP40208,P04,DMSOP02,DMSOP02,,,4,16
,Plate 4,H03,Ctownsend Library 02,SP40208,P06,DMSOP04,DMSOP04,,,6,16
,Plate 4,H04,Ctownsend Library 02,SP40208,P08,DMSOP06,DMSOP06,,,8,16
,Plate 4,H05,Ctownsend Library 02,SP40208,P10,DMSOP08,DMSOP08,,,10,16
,Plate 4,H06,Ctownsend Library 02,SP40208,P12,DMSOP10,DMSOP10,,,12,16
,Plate 4,H07,Ctownsend Library 02,SP40208,P14,DMSOP12,DMSOP12,,,14,16
,Plate 4,H08,Ctownsend Library 02,SP40208,P16,DMSOP14,DMSOP14,,,16,16
,Plate 4,H09,Ctownsend Library 02,SP40208,P18,DMSOP16,DMSOP16,,,18,16
,Plate 4,H10,Ctownsend Library 02,SP40208,P20,DMSOP18,DMSOP18,,,20,16
,Plate 4,H11,Ctownsend Library 02,SP40208,P22,DMSOP20,DMSOP20,,,22,16
