Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20048,A01,DMSOA01,DMSOA01
SP20048,A03,RLUS-1539A,RLUS-1539A,-5,m
SP20048,A04,RLUS-1552A,RLUS-1552A,-5,m
SP20048,A05,RLUS-1539B,RLUS-1539B,-5,m
SP20048,A06,RLUS-1552B,RLUS-1552B,-5,m
SP20048,A07,RLUS-1539C,RLUS-1539C,-5,m
SP20048,A08,RLUS-1552C,RLUS-1552C,-5,m
SP20048,A09,RLUS-1539D,RLUS-1539D,-5,m
SP20048,A10,RLUS-1552D,RLUS-1552D,-5,m
SP20048,A11,RLUS-1539E,RLUS-1539E,-5,m
SP20048,A12,RLUS-1552E,RLUS-1552E,-5,m
SP20048,A13,RLUS-1539F,RLUS-1539F,-5,m
SP20048,A14,RLUS-1552F,RLUS-1552F,-5,m
SP20048,A15,RLUS-1540A,RLUS-1540A,-5,m
SP20048,A16,RLUS-1553A,RLUS-1553A,-5,m
SP20048,A17,RLUS-1540B,RLUS-1540B,-5,m
SP20048,A18,RLUS-1553B,RLUS-1553B,-5,m
SP20048,A19,RLUS-1540C,RLUS-1540C,-5,m
SP20048,A20,RLUS-1553C,RLUS-1553C,-5,m
SP20048,A21,RLUS-1540D,RLUS-1540D,-5,m
SP20048,A22,RLUS-1553D,RLUS-1553D,-5,m
SP20048,A23,DMSOA23,DMSOA23
SP20048,B02,DMSOB02,DMSOB02
SP20048,B03,RLUS-1565A,RLUS-1565A,-5,m
SP20048,B04,RLUS-1578A,RLUS-1578A,-5,m
SP20048,B05,RLUS-1565B,RLUS-1565B,-5,m
SP20048,B06,RLUS-1578B,RLUS-1578B,-5,m
SP20048,B07,RLUS-1565C,RLUS-1565C,-5,m
SP20048,B08,RLUS-1578C,RLUS-1578C,-5,m
SP20048,B09,RLUS-1565D,RLUS-1565D,-5,m
SP20048,B10,RLUS-1578D,RLUS-1578D,-5,m
SP20048,B11,RLUS-1565E,RLUS-1565E,-5,m
SP20048,B12,RLUS-1578E,RLUS-1578E,-5,m
SP20048,B13,RLUS-1565F,RLUS-1565F,-5,m
SP20048,B14,RLUS-1578F,RLUS-1578F,-5,m
SP20048,B15,RLUS-1566A,RLUS-1566A,-5,m
SP20048,B16,RLUS-1579A,RLUS-1579A,-5,m
SP20048,B17,RLUS-1566B,RLUS-1566B,-5,m
SP20048,B18,RLUS-1579B,RLUS-1579B,-5,m
SP20048,B19,RLUS-1566C,RLUS-1566C,-5,m
SP20048,B20,RLUS-1579C,RLUS-1579C,-5,m
SP20048,B21,RLUS-1566D,RLUS-1566D,-5,m
SP20048,B22,RLUS-1579D,RLUS-1579D,-5,m
SP20048,B24,DMSOB24,DMSOB24
SP20048,C01,DMSOC01,DMSOC01
SP20048,C03,RLUS-1540E,RLUS-1540E,-5,m
SP20048,C04,RLUS-1553E,RLUS-1553E,-5,m
SP20048,C05,RLUS-1540F,RLUS-1540F,-5,m
SP20048,C06,RLUS-1553F,RLUS-1553F,-5,m
SP20048,C07,RLUS-1541A,RLUS-1541A,-5,m
SP20048,C08,RLUS-1554A,RLUS-1554A,-5,m
SP20048,C09,RLUS-1541B,RLUS-1541B,-5,m
SP20048,C10,RLUS-1554B,RLUS-1554B,-5,m
SP20048,C11,RLUS-1541C,RLUS-1541C,-5,m
SP20048,C12,RLUS-1554C,RLUS-1554C,-5,m
SP20048,C13,RLUS-1541D,RLUS-1541D,-5,m
SP20048,C14,RLUS-1554D,RLUS-1554D,-5,m
SP20048,C15,RLUS-1541E,RLUS-1541E,-5,m
SP20048,C16,RLUS-1554E,RLUS-1554E,-5,m
SP20048,C17,RLUS-1541F,RLUS-1541F,-5,m
SP20048,C18,RLUS-1554F,RLUS-1554F,-5,m
SP20048,C19,RLUS-1542A,RLUS-1542A,-5,m
SP20048,C20,RLUS-1555A,RLUS-1555A,-5,m
SP20048,C21,RLUS-1542B,RLUS-1542B,-5,m
SP20048,C22,RLUS-1555B,RLUS-1555B,-5,m
SP20048,C23,DMSOC23,DMSOC23
SP20048,D02,DMSOD02,DMSOD02
SP20048,D03,RLUS-1566E,RLUS-1566E,-5,m
SP20048,D04,RLUS-1579E,RLUS-1579E,-5,m
SP20048,D05,RLUS-1566F,RLUS-1566F,-5,m
SP20048,D06,RLUS-1579F,RLUS-1579F,-5,m
SP20048,D07,RLUS-1567A,RLUS-1567A,-5,m
SP20048,D08,RLUS-1580A,RLUS-1580A,-5,m
SP20048,D09,RLUS-1567B,RLUS-1567B,-5,m
SP20048,D10,RLUS-1580B,RLUS-1580B,-5,m
SP20048,D11,RLUS-1567C,RLUS-1567C,-5,m
SP20048,D12,RLUS-1580C,RLUS-1580C,-5,m
SP20048,D13,RLUS-1567D,RLUS-1567D,-5,m
SP20048,D14,RLUS-1580D,RLUS-1580D,-5,m
SP20048,D15,RLUS-1567E,RLUS-1567E,-5,m
SP20048,D16,RLUS-1580E,RLUS-1580E,-5,m
SP20048,D17,RLUS-1567F,RLUS-1567F,-5,m
SP20048,D18,RLUS-1580F,RLUS-1580F,-5,m
SP20048,D19,RLUS-1568A,RLUS-1568A,-5,m
SP20048,D20,RLUS-1581A,RLUS-1581A,-5,m
SP20048,D21,RLUS-1568B,RLUS-1568B,-5,m
SP20048,D22,RLUS-1581B,RLUS-1581B,-5,m
SP20048,D24,DMSOD24,DMSOD24
SP20048,E01,DMSOE01,DMSOE01
SP20048,E03,RLUS-1542C,RLUS-1542C,-5,m
SP20048,E04,RLUS-1555C,RLUS-1555C,-5,m
SP20048,E05,RLUS-1542D,RLUS-1542D,-5,m
SP20048,E06,RLUS-1555D,RLUS-1555D,-5,m
SP20048,E07,RLUS-1542E,RLUS-1542E,-5,m
SP20048,E08,RLUS-1555E,RLUS-1555E,-5,m
SP20048,E09,RLUS-1542F,RLUS-1542F,-5,m
SP20048,E10,RLUS-1555F,RLUS-1555F,-5,m
SP20048,E11,RLUS-1543A,RLUS-1543A,-5,m
SP20048,E12,RLUS-1556A,RLUS-1556A,-5,m
SP20048,E13,RLUS-1543B,RLUS-1543B,-5,m
SP20048,E14,RLUS-1556B,RLUS-1556B,-5,m
SP20048,E15,RLUS-1543C,RLUS-1543C,-5,m
SP20048,E16,RLUS-1556C,RLUS-1556C,-5,m
SP20048,E17,RLUS-1543D,RLUS-1543D,-5,m
SP20048,E18,RLUS-1556D,RLUS-1556D,-5,m
SP20048,E19,RLUS-1543E,RLUS-1543E,-5,m
SP20048,E20,RLUS-1556E,RLUS-1556E,-5,m
SP20048,E21,RLUS-1543F,RLUS-1543F,-5,m
SP20048,E22,RLUS-1556F,RLUS-1556F,-5,m
SP20048,E23,DMSOE23,DMSOE23
SP20048,F02,DMSOF02,DMSOF02
SP20048,F03,RLUS-1568C,RLUS-1568C,-5,m
SP20048,F04,RLUS-1581C,RLUS-1581C,-5,m
SP20048,F05,RLUS-1568D,RLUS-1568D,-5,m
SP20048,F06,RLUS-1581D,RLUS-1581D,-5,m
SP20048,F07,RLUS-1568E,RLUS-1568E,-5,m
SP20048,F08,RLUS-1581E,RLUS-1581E,-5,m
SP20048,F09,RLUS-1568F,RLUS-1568F,-5,m
SP20048,F10,RLUS-1581F,RLUS-1581F,-5,m
SP20048,F11,RLUS-1569A,RLUS-1569A,-5,m
SP20048,F12,RLUS-1582A,RLUS-1582A,-5,m
SP20048,F13,RLUS-1569B,RLUS-1569B,-5,m
SP20048,F14,RLUS-1582B,RLUS-1582B,-5,m
SP20048,F15,RLUS-1569C,RLUS-1569C,-5,m
SP20048,F16,RLUS-1582C,RLUS-1582C,-5,m
SP20048,F17,RLUS-1569D,RLUS-1569D,-5,m
SP20048,F18,RLUS-1582D,RLUS-1582D,-5,m
SP20048,F19,RLUS-1569E,RLUS-1569E,-5,m
SP20048,F20,RLUS-1582E,RLUS-1582E,-5,m
SP20048,F21,RLUS-1569F,RLUS-1569F,-5,m
SP20048,F22,RLUS-1582F,RLUS-1582F,-5,m
SP20048,F24,DMSOF24,DMSOF24
SP20048,G01,DMSOG01,DMSOG01
SP20048,G03,RLUS-1544A,RLUS-1544A,-5,m
SP20048,G04,RLUS-1557A,RLUS-1557A,-5,m
SP20048,G05,RLUS-1544B,RLUS-1544B,-5,m
SP20048,G06,RLUS-1557B,RLUS-1557B,-5,m
SP20048,G07,RLUS-1544C,RLUS-1544C,-5,m
SP20048,G08,RLUS-1557C,RLUS-1557C,-5,m
SP20048,G09,RLUS-1544D,RLUS-1544D,-5,m
SP20048,G10,RLUS-1557D,RLUS-1557D,-5,m
SP20048,G11,RLUS-1544E,RLUS-1544E,-5,m
SP20048,G12,RLUS-1557E,RLUS-1557E,-5,m
SP20048,G13,RLUS-1544F,RLUS-1544F,-5,m
SP20048,G14,RLUS-1557F,RLUS-1557F,-5,m
SP20048,G15,RLUS-1545A,RLUS-1545A,-5,m
SP20048,G16,RLUS-1558A,RLUS-1558A,-5,m
SP20048,G17,RLUS-1545B,RLUS-1545B,-5,m
SP20048,G18,RLUS-1558B,RLUS-1558B,-5,m
SP20048,G19,RLUS-1545C,RLUS-1545C,-5,m
SP20048,G20,RLUS-1558C,RLUS-1558C,-5,m
SP20048,G21,RLUS-1545D,RLUS-1545D,-5,m
SP20048,G22,RLUS-1558D,RLUS-1558D,-5,m
SP20048,G23,DMSOG23,DMSOG23
SP20048,H02,DMSOH02,DMSOH02
SP20048,H03,RLUS-1570A,RLUS-1570A,-5,m
SP20048,H04,RLUS-1583A,RLUS-1583A,-5,m
SP20048,H05,RLUS-1570B,RLUS-1570B,-5,m
SP20048,H06,RLUS-1583B,RLUS-1583B,-5,m
SP20048,H07,RLUS-1570C,RLUS-1570C,-5,m
SP20048,H08,RLUS-1583C,RLUS-1583C,-5,m
SP20048,H09,RLUS-1570D,RLUS-1570D,-5,m
SP20048,H10,RLUS-1583D,RLUS-1583D,-5,m
SP20048,H11,RLUS-1570E,RLUS-1570E,-5,m
SP20048,H12,RLUS-1583E,RLUS-1583E,-5,m
SP20048,H13,RLUS-1570F,RLUS-1570F,-5,m
SP20048,H14,RLUS-1583F,RLUS-1583F,-5,m
SP20048,H15,RLUS-1571A,RLUS-1571A,-5,m
SP20048,H16,RLUS-1584A,RLUS-1584A,-5,m
SP20048,H17,RLUS-1571B,RLUS-1571B,-5,m
SP20048,H18,RLUS-1584B,RLUS-1584B,-5,m
SP20048,H19,RLUS-1571C,RLUS-1571C,-5,m
SP20048,H20,RLUS-1584C,RLUS-1584C,-5,m
SP20048,H21,RLUS-1571D,RLUS-1571D,-5,m
SP20048,H22,RLUS-1584D,RLUS-1584D,-5,m
SP20048,H24,DMSOH24,DMSOH24
SP20048,I01,DMSOI01,DMSOI01
SP20048,I03,RLUS-1545E,RLUS-1545E,-5,m
SP20048,I04,RLUS-1558E,RLUS-1558E,-5,m
SP20048,I05,RLUS-1545F,RLUS-1545F,-5,m
SP20048,I06,RLUS-1558F,RLUS-1558F,-5,m
SP20048,I07,RLUS-1546A,RLUS-1546A,-5,m
SP20048,I08,RLUS-1559A,RLUS-1559A,-5,m
SP20048,I09,RLUS-1546B,RLUS-1546B,-5,m
SP20048,I10,RLUS-1559B,RLUS-1559B,-5,m
