384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
Sheng001,SP10074,A03,makaluvamine A,makaluvamine A,100,m,3,1
Sheng001,SP10074,A04,makaluvamine C,makaluvamine C,100,m,4,1
Sheng001,SP10074,A05,makaluvamine D,makaluvamine D,100,m,5,1
Sheng001,SP10074,A06,makaluvamine G,makaluvamine G,100,m,6,1
Sheng001,SP10074,A07,lmakaluvamine J,lmakaluvamine J,100,m,7,1
Sheng001,SP10074,A08,makaluvamine K,makaluvamine K,100,m,8,1
Sheng001,SP10074,A09,makaluvamine L,makaluvamine L,100,m,9,1
Sheng001,SP10074,A10,makaluvamine P,makaluvamine P,100,m,10,1
Sheng001,SP10074,A11,isomakaluvamine A,isomakaluvamine A,100,m,11,1
Sheng001,SP10074,A12,damirone A,damirone A,100,m,12,1
Sheng001,SP10074,A13,damirone D,damirone D,100,m,13,1
Sheng001,SP10074,A14,makaluvamine A-3OAc,makaluvamine A-3OAc,100,m,14,1
Sheng001,SP10074,A15,makaluvamine D-4OAc,makaluvamine D-4OAc,100,m,15,1
Sheng001,SP10074,A16,makaluvamine D-5OAc,makaluvamine D-5OAc,100,m,16,1
Sheng001,SP10074,A17,makaluvamine J-OAc,makaluvamine J-OAc,100,m,17,1
Sheng001,SP10074,A18,damirone D-Oac,damirone D-Oac,100,m,18,1
Sheng001,SP10074,B03,makaluvamine A,makaluvamine A,50,m,3,2
Sheng001,SP10074,B04,makaluvamine C,makaluvamine C,50,m,4,2
Sheng001,SP10074,B05,makaluvamine D,makaluvamine D,50,m,5,2
Sheng001,SP10074,B06,makaluvamine G,makaluvamine G,50,m,6,2
Sheng001,SP10074,B07,lmakaluvamine J,lmakaluvamine J,50,m,7,2
Sheng001,SP10074,B08,makaluvamine K,makaluvamine K,50,m,8,2
Sheng001,SP10074,B09,makaluvamine L,makaluvamine L,50,m,9,2
Sheng001,SP10074,B10,makaluvamine P,makaluvamine P,50,m,10,2
Sheng001,SP10074,B11,isomakaluvamine A,isomakaluvamine A,50,m,11,2
Sheng001,SP10074,B12,damirone A,damirone A,50,m,12,2
Sheng001,SP10074,B13,damirone D,damirone D,50,m,13,2
Sheng001,SP10074,B14,makaluvamine A-3OAc,makaluvamine A-3OAc,50,m,14,2
Sheng001,SP10074,B15,makaluvamine D-4OAc,makaluvamine D-4OAc,50,m,15,2
Sheng001,SP10074,B16,makaluvamine D-5OAc,makaluvamine D-5OAc,50,m,16,2
Sheng001,SP10074,B17,makaluvamine J-OAc,makaluvamine J-OAc,50,m,17,2
Sheng001,SP10074,B18,damirone D-Oac,damirone D-Oac,50,m,18,2
Sheng001,SP10074,C03,makaluvamine A,makaluvamine A,25,m,3,3
Sheng001,SP10074,C04,makaluvamine C,makaluvamine C,25,m,4,3
Sheng001,SP10074,C05,makaluvamine D,makaluvamine D,25,m,5,3
Sheng001,SP10074,C06,makaluvamine G,makaluvamine G,25,m,6,3
Sheng001,SP10074,C07,lmakaluvamine J,lmakaluvamine J,25,m,7,3
Sheng001,SP10074,C08,makaluvamine K,makaluvamine K,25,m,8,3
Sheng001,SP10074,C09,makaluvamine L,makaluvamine L,25,m,9,3
Sheng001,SP10074,C10,makaluvamine P,makaluvamine P,25,m,10,3
Sheng001,SP10074,C11,isomakaluvamine A,isomakaluvamine A,25,m,11,3
Sheng001,SP10074,C12,damirone A,damirone A,25,m,12,3
Sheng001,SP10074,C13,damirone D,damirone D,25,m,13,3
Sheng001,SP10074,C14,makaluvamine A-3OAc,makaluvamine A-3OAc,25,m,14,3
Sheng001,SP10074,C15,makaluvamine D-4OAc,makaluvamine D-4OAc,25,m,15,3
Sheng001,SP10074,C16,makaluvamine D-5OAc,makaluvamine D-5OAc,25,m,16,3
Sheng001,SP10074,C17,makaluvamine J-OAc,makaluvamine J-OAc,25,m,17,3
Sheng001,SP10074,C18,damirone D-Oac,damirone D-Oac,25,m,18,3
Sheng001,SP10074,D03,makaluvamine A,makaluvamine A,12.5,m,3,4
Sheng001,SP10074,D04,makaluvamine C,makaluvamine C,12.5,m,4,4
Sheng001,SP10074,D05,makaluvamine D,makaluvamine D,12.5,m,5,4
