384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
HIFAN_UIC_001,SP20269,A03,SW222084-1,SW222084-1,10,m,3,1
HIFAN_UIC_001,SP20269,A04,SW222085-1,SW222085-1,10,m,4,1
HIFAN_UIC_001,SP20269,A05,SW222086-1,SW222086-1,10,m,5,1
HIFAN_UIC_001,SP20269,A06,SW222087-1,SW222087-1,10,m,6,1
HIFAN_UIC_001,SP20269,A07,SW222088-1,SW222088-1,10,m,7,1
HIFAN_UIC_001,SP20269,A08,SW222089-1,SW222089-1,10,m,8,1
HIFAN_UIC_001,SP20269,A09,SW222090-1,SW222090-1,10,m,9,1
HIFAN_UIC_001,SP20269,A10,SW222091-1,SW222091-1,10,m,10,1
HIFAN_UIC_001,SP20269,A11,SW222092-1,SW222092-1,10,m,11,1
HIFAN_UIC_001,SP20269,A12,SW222093-1,SW222093-1,10,m,12,1
HIFAN_UIC_001,SP20269,B03,SW222094-1,SW222094-1,10,m,3,2
HIFAN_UIC_001,SP20269,B04,SW222095-1,SW222095-1,10,m,4,2
HIFAN_UIC_001,SP20269,B05,SW222096-1,SW222096-1,10,m,5,2
HIFAN_UIC_001,SP20269,B06,SW222097-1,SW222097-1,10,m,6,2
HIFAN_UIC_001,SP20269,B07,SW222098-1,SW222098-1,10,m,7,2
HIFAN_UIC_001,SP20269,B08,SW222099-1,SW222099-1,10,m,8,2
HIFAN_UIC_001,SP20269,B09,SW222100-1,SW222100-1,10,m,9,2
HIFAN_UIC_001,SP20269,B10,SW222101-1,SW222101-1,10,m,10,2
HIFAN_UIC_001,SP20269,B11,SW222102-1,SW222102-1,10,m,11,2
HIFAN_UIC_001,SP20269,B12,SW222103-1,SW222103-1,10,m,12,2
HIFAN_UIC_001,SP20269,C03,SW222104-1,SW222104-1,10,m,3,3
HIFAN_UIC_001,SP20269,C04,SW222105-1,SW222105-1,10,m,4,3
HIFAN_UIC_001,SP20269,C05,SW222106-1,SW222106-1,10,m,5,3
HIFAN_UIC_001,SP20269,C06,SW222107-1,SW222107-1,10,m,6,3
HIFAN_UIC_001,SP20269,C07,SW222108-1,SW222108-1,10,m,7,3
HIFAN_UIC_001,SP20269,C08,SW222109-1,SW222109-1,10,m,8,3
HIFAN_UIC_001,SP20269,C09,SW222110-1,SW222110-1,10,m,9,3
HIFAN_UIC_001,SP20269,C10,SW222111-1,SW222111-1,10,m,10,3
HIFAN_UIC_001,SP20269,C11,SW222112-1,SW222112-1,10,m,11,3
HIFAN_UIC_001,SP20269,C12,SW222113-1,SW222113-1,10,m,12,3
HIFAN_UIC_001,SP20269,D03,SW222114-1,SW222114-1,10,m,3,4
HIFAN_UIC_001,SP20269,D04,SW222115-1,SW222115-1,10,m,4,4
HIFAN_UIC_001,SP20269,D05,SW222116-1,SW222116-1,10,m,5,4
HIFAN_UIC_001,SP20269,D06,SW222117-1,SW222117-1,10,m,6,4
HIFAN_UIC_001,SP20269,D07,SW222118-1,SW222118-1,10,m,7,4
HIFAN_UIC_001,SP20269,D08,SW222119-1,SW222119-1,10,m,8,4
HIFAN_UIC_001,SP20269,D09,SW222120-1,SW222120-1,10,m,9,4
HIFAN_UIC_001,SP20269,D10,SW222121-1,SW222121-1,10,m,10,4
HIFAN_UIC_001,SP20269,D11,SW222122-1,SW222122-1,10,m,11,4
