384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
RSL Dilutions 001,SP20271,A03,5-27,5-27,15,m,3,1
RSL Dilutions 001,SP20271,A04,6-23,6-23,15,m,4,1
RSL Dilutions 001,SP20271,A05,Y6Iso,Y6Iso,15,m,5,1
RSL Dilutions 001,SP20271,A06,HA*-25NMe6DAbuNH,HA*-25NMe6DAbuNH,15,m,6,1
RSL Dilutions 001,SP20271,A07,Cylindrocylin,Cylindrocylin,15,m,7,1
RSL Dilutions 001,SP20271,A08,CordyA,CordyA,15,m,8,1
RSL Dilutions 001,SP20271,A09,CordyB,CordyB,15,m,9,1
RSL Dilutions 001,SP20271,A10,1NMe3-2Ala3E6F,1NMe3-2Ala3E6F,15,m,10,1
RSL Dilutions 001,SP20271,A11,1NMe3-3EV,1NMe3-3EV,15,m,11,1
RSL Dilutions 001,SP20271,A12,P1NF2NI4N(2),P1NF2NI4N(2),15,m,12,1
RSL Dilutions 001,SP20271,A13,L3YP1NI4N(2),L3YP1NI4N(2),15,m,13,1
RSL Dilutions 001,SP20271,A14,AB17,AB17,15,m,14,1
RSL Dilutions 001,SP20271,A15,1NMe3'-L5Ipg,1NMe3'-L5Ipg,15,m,15,1
RSL Dilutions 001,SP20271,A17,Lanunalide,Lanunalide,10,m,17,1
RSL Dilutions 001,SP20271,A18,MerosterolA,MerosterolA,10,m,18,1
RSL Dilutions 001,SP20271,A19,MerosterolB,MerosterolB,10,m,19,1
RSL Dilutions 001,SP20271,B03,5-27,5-27,7.5,m,3,2
RSL Dilutions 001,SP20271,B04,6-23,6-23,7.5,m,4,2
RSL Dilutions 001,SP20271,B05,Y6Iso,Y6Iso,7.5,m,5,2
RSL Dilutions 001,SP20271,B06,HA*-25NMe6DAbuNH,HA*-25NMe6DAbuNH,7.5,m,6,2
RSL Dilutions 001,SP20271,B07,Cylindrocylin,Cylindrocylin,7.5,m,7,2
RSL Dilutions 001,SP20271,B08,CordyA,CordyA,7.5,m,8,2
RSL Dilutions 001,SP20271,B09,CordyB,CordyB,7.5,m,9,2
RSL Dilutions 001,SP20271,B10,1NMe3-2Ala3E6F,1NMe3-2Ala3E6F,7.5,m,10,2
RSL Dilutions 001,SP20271,B11,1NMe3-3EV,1NMe3-3EV,7.5,m,11,2
RSL Dilutions 001,SP20271,B12,P1NF2NI4N(2),P1NF2NI4N(2),7.5,m,12,2
RSL Dilutions 001,SP20271,B13,L3YP1NI4N(2),L3YP1NI4N(2),7.5,m,13,2
RSL Dilutions 001,SP20271,B14,AB17,AB17,7.5,m,14,2
RSL Dilutions 001,SP20271,B15,1NMe3'-L5Ipg,1NMe3'-L5Ipg,7.5,m,15,2
RSL Dilutions 001,SP20271,B17,Lanunalide,Lanunalide,5,m,17,2
RSL Dilutions 001,SP20271,B18,MerosterolA,MerosterolA,5,m,18,2
RSL Dilutions 001,SP20271,B19,MerosterolB,MerosterolB,5,m,19,2
RSL Dilutions 001,SP20271,C03,5-27,5-27,3.75,m,3,3
RSL Dilutions 001,SP20271,C04,6-23,6-23,3.75,m,4,3
RSL Dilutions 001,SP20271,C05,Y6Iso,Y6Iso,3.75,m,5,3
RSL Dilutions 001,SP20271,C06,HA*-25NMe6DAbuNH,HA*-25NMe6DAbuNH,3.75,m,6,3
RSL Dilutions 001,SP20271,C07,Cylindrocylin,Cylindrocylin,3.75,m,7,3
RSL Dilutions 001,SP20271,C08,CordyA,CordyA,3.75,m,8,3
RSL Dilutions 001,SP20271,C09,CordyB,CordyB,3.75,m,9,3
RSL Dilutions 001,SP20271,C10,1NMe3-2Ala3E6F,1NMe3-2Ala3E6F,3.75,m,10,3
