384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
Amagata007 Batch6,SP90098,A03,130111_CE,130111_CE,-1,m,3,1
Amagata007 Batch6,SP90098,A05,130111_60%PL5M,130111_60%PL5M,-1,m,5,1
Amagata007 Batch6,SP90098,A07,130111_60%PL6M,130111_60%PL6M,-1,m,7,1
Amagata007 Batch6,SP90098,A09,130111_60%PL7M,130111_60%PL7M,-1,m,9,1
Amagata007 Batch6,SP90098,A11,130111_60%PL8M,130111_60%PL8M,-1,m,11,1
Amagata007 Batch6,SP90098,A13,130111_60%PL9M,130111_60%PL9M,-1,m,13,1
Amagata007 Batch6,SP90098,A15,130111_60%PL10M,130111_60%PL10M,-1,m,15,1
Amagata007 Batch6,SP90098,A17,130111_60%PL11M,130111_60%PL11M,-1,m,17,1
Amagata007 Batch6,SP90098,A19,130111_60%PL12M,130111_60%PL12M,-1,m,19,1
Amagata007 Batch6,SP90098,A21,130111_60%PL13M,130111_60%PL13M,-1,m,21,1
Amagata007 Batch6,SP90098,C03,130111_60%PL14M,130111_60%PL14M,-1,m,3,3
Amagata007 Batch6,SP90098,C05,130111_60%PL15M,130111_60%PL15M,-1,m,5,3
Amagata007 Batch6,SP90098,C07,130111_60%PL16M,130111_60%PL16M,-1,m,7,3
Amagata007 Batch6,SP90098,C09,130111_60%PL17M,130111_60%PL17M,-1,m,9,3
Amagata007 Batch6,SP90098,C11,130111_60%PL18M,130111_60%PL18M,-1,m,11,3
Amagata007 Batch6,SP90098,C13,130111_60%PL19M,130111_60%PL19M,-1,m,13,3
Amagata007 Batch6,SP90098,C15,130111_60%PL20M,130111_60%PL20M,-1,m,15,3
Amagata007 Batch6,SP90098,C17,130111_60%PL21M,130111_60%PL21M,-1,m,17,3
Amagata007 Batch6,SP90098,C19,130111_60%PL22M,130111_60%PL22M,-1,m,19,3
Amagata007 Batch6,SP90098,C21,130111_60%PL23M,130111_60%PL23M,-1,m,21,3
Amagata007 Batch6,SP90098,E03,130111_60%PL24M,130111_60%PL24M,-1,m,3,5
Amagata007 Batch6,SP90098,E05,130111_60%PL25M,130111_60%PL25M,-1,m,5,5
Amagata007 Batch6,SP90098,E07,130111_60%PL26M,130111_60%PL26M,-1,m,7,5
Amagata007 Batch6,SP90098,E09,130111_60%PL27M,130111_60%PL27M,-1,m,9,5
Amagata007 Batch6,SP90098,E11,130111_60%PL28M,130111_60%PL28M,-1,m,11,5
Amagata007 Batch6,SP90098,E13,130111_60%PL29M,130111_60%PL29M,-1,m,13,5
Amagata007 Batch6,SP90098,E15,130111_60%PL30M,130111_60%PL30M,-1,m,15,5
