384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
EpD12N Series,SP40207,A03,EpD124N,EpD124N,15,m,3,1
EpD12N Series,SP40207,A04,EpD13'N,EpD13'N,15,m,4,1
EpD12N Series,SP40207,A05,EpD3'N,EpD3'N,15,m,5,1
EpD12N Series,SP40207,A06,EpD6'N,EpD6'N,15,m,6,1
EpD12N Series,SP40207,A07,EpD12N-Ala1,EpD12N-Ala1,15,m,7,1
EpD12N Series,SP40207,A08,EpD12N-Ala2,EpD12N-Ala2,15,m,8,1
EpD12N Series,SP40207,A09,EpD12N-Ala3,EpD12N-Ala3,15,m,9,1
EpD12N Series,SP40207,A10,EpD12N-Ala4,EpD12N-Ala4,15,m,10,1
EpD12N Series,SP40207,A11,4-EpD12N-Sar1,4-EpD12N-Sar1,15,m,11,1
EpD12N Series,SP40207,A12,4-EpD12N-Sar2,4-EpD12N-Sar2,15,m,12,1
EpD12N Series,SP40207,A13,4-EpD12N-Dtyr,4-EpD12N-Dtyr,15,m,13,1
EpD12N Series,SP40207,A14,EpD12N (parent),EpD12N (parent),15,m,14,1
EpD12N Series,SP40207,A15,2-EpD12N,2-EpD12N,15,m,15,1
EpD12N Series,SP40207,A16,3-EpD12N,3-EpD12N,15,m,16,1
EpD12N Series,SP40207,A17,4-EpD12N,4-EpD12N,15,m,17,1
EpD12N Series,SP40207,A18,5-EpD12N,5-EpD12N,15,m,18,1
EpD12N Series,SP40207,A19,6-EpD12N,6-EpD12N,15,m,19,1
EpD12N Series,SP40207,A20,7-EpD12N,7-EpD12N,15,m,20,1
EpD12N Series,SP40207,A21,8-EpD12N,8-EpD12N,15,m,21,1
EpD12N Series,SP40207,A22,9-EpD12N (Enantiomer),9-EpD12N (Enantiomer),15,m,22,1
EpD12N Series,SP40207,B03,EpD124N,EpD124N,7.5,m,3,2
EpD12N Series,SP40207,B04,EpD13'N,EpD13'N,7.5,m,4,2
EpD12N Series,SP40207,B05,EpD3'N,EpD3'N,7.5,m,5,2
EpD12N Series,SP40207,B06,EpD6'N,EpD6'N,7.5,m,6,2
EpD12N Series,SP40207,B07,EpD12N-Ala1,EpD12N-Ala1,7.5,m,7,2
EpD12N Series,SP40207,B08,EpD12N-Ala2,EpD12N-Ala2,7.5,m,8,2
EpD12N Series,SP40207,B09,EpD12N-Ala3,EpD12N-Ala3,7.5,m,9,2
EpD12N Series,SP40207,B10,EpD12N-Ala4,EpD12N-Ala4,7.5,m,10,2
