Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP10063,A01,DMSOA01,DMSOA01
SP10063,A03,103303A MAL1,103303A MAL1,9,m
SP10063,A04,108107B MAL1,108107B MAL1,9,m
SP10063,A05,103303A MAL2,103303A MAL2,9,m
SP10063,A06,108107B MAL2,108107B MAL2,9,m
SP10063,A07,103303A MAL3,103303A MAL3,9,m
SP10063,A08,108107B MAL3,108107B MAL3,9,m
SP10063,A09,103303A MAL4,103303A MAL4,9,m
SP10063,A10,108107B MAL4,108107B MAL4,9,m
SP10063,A11,103303A MAL5,103303A MAL5,9,m
SP10063,A12,108107B MAL5,108107B MAL5,9,m
SP10063,A13,103303A MAL6,103303A MAL6,9,m
SP10063,A14,108107B MAL6,108107B MAL6,9,m
SP10063,A15,103303A MAL7,103303A MAL7,9,m
SP10063,A16,108107B MAL7,108107B MAL7,9,m
SP10063,A17,103303A MAL8,103303A MAL8,9,m
SP10063,A18,108107B MAL8,108107B MAL8,9,m
SP10063,A19,103303A MAL9,103303A MAL9,9,m
SP10063,A20,108107B MAL9,108107B MAL9,9,m
SP10063,A21,103303A MAL10,103303A MAL10,9,m
SP10063,A22,108107B MAL10,108107B MAL10,9,m
SP10063,A23,DMSOA23,DMSOA23
SP10063,B02,DMSOB02,DMSOB02
SP10063,B03,06135 XFDL1,06135 XFDL1,9,m
SP10063,B04,0980124A MIL1,0980124A MIL1,9,m
SP10063,B05,06135 XFDL2,06135 XFDL2,9,m
SP10063,B06,0980124A MIL2,0980124A MIL2,9,m
SP10063,B07,06135 XFDL3,06135 XFDL3,9,m
SP10063,B08,0980124A MIL3,0980124A MIL3,9,m
SP10063,B09,06135 XFDL4,06135 XFDL4,9,m
SP10063,B10,0980124A MIL4,0980124A MIL4,9,m
SP10063,B11,06135 XFDL5,06135 XFDL5,9,m
SP10063,B12,0980124A MIL5,0980124A MIL5,9,m
SP10063,B13,06135 XFDL6,06135 XFDL6,9,m
SP10063,B14,0980124A MIL6,0980124A MIL6,9,m
SP10063,B15,06135 XFDL7,06135 XFDL7,9,m
SP10063,B16,0980124A MIL7,0980124A MIL7,9,m
SP10063,B17,06135 XFDL8,06135 XFDL8,9,m
SP10063,B18,0980124A MIL8,0980124A MIL8,9,m
SP10063,B19,06135 XFDL9,06135 XFDL9,9,m
SP10063,B20,0980124A MIL9,0980124A MIL9,9,m
SP10063,B21,06135 XFDL10,06135 XFDL10,9,m
SP10063,B22,0980124A MIL10,0980124A MIL10,9,m
SP10063,B24,DMSOB24,DMSOB24
SP10063,C01,DMSOC01,DMSOC01
SP10063,C03,103303A MAL11,103303A MAL11,9,m
SP10063,C04,108107B MAL11,108107B MAL11,9,m
SP10063,C05,103303A MAL12,103303A MAL12,9,m
SP10063,C06,108107B MAL12,108107B MAL12,9,m
SP10063,C07,103303A MAL13,103303A MAL13,9,m
SP10063,C08,108107B MAL13,108107B MAL13,9,m
SP10063,C09,103303A MAL14,103303A MAL14,9,m
SP10063,C10,108107B MAL14,108107B MAL14,9,m
SP10063,C11,103303A MAL15,103303A MAL15,9,m
SP10063,C12,108107B MAL15,108107B MAL15,9,m
SP10063,C13,103303A MAL16,103303A MAL16,9,m
SP10063,C14,108107B MAL16,108107B MAL16,9,m
SP10063,C15,103303A MAL17,103303A MAL17,9,m
SP10063,C16,108107B MAL17,108107B MAL17,9,m
SP10063,C17,103303A MAL18,103303A MAL18,9,m
SP10063,C18,108107B MAL18,108107B MAL18,9,m
SP10063,C19,103303A MAL19,103303A MAL19,9,m
SP10063,C20,108107B MAL19,108107B MAL19,9,m
SP10063,C21,103303A MAL20,103303A MAL20,9,m
SP10063,C22,108107B MAL20,108107B MAL20,9,m
SP10063,C23,DMSOC23,DMSOC23
SP10063,D02,DMSOD02,DMSOD02
SP10063,D03,06135 XFDL11,06135 XFDL11,9,m
SP10063,D04,0980124A MIL11,0980124A MIL11,9,m
SP10063,D05,06135 XFDL12,06135 XFDL12,9,m
SP10063,D06,0980124A MIL12,0980124A MIL12,9,m
SP10063,D07,06135 XFDL13,06135 XFDL13,9,m
SP10063,D08,0980124A MIL13,0980124A MIL13,9,m
SP10063,D09,06135 XFDL14,06135 XFDL14,9,m
SP10063,D10,0980124A MIL14,0980124A MIL14,9,m
SP10063,D11,06135 XFDL15,06135 XFDL15,9,m
SP10063,D12,0980124A MIL15,0980124A MIL15,9,m
SP10063,D13,06135 XFDL16,06135 XFDL16,9,m
SP10063,D14,0980124A MIL16,0980124A MIL16,9,m
SP10063,D15,06135 XFDL17,06135 XFDL17,9,m
SP10063,D16,0980124A MIL17,0980124A MIL17,9,m
SP10063,D17,06135 XFDL18,06135 XFDL18,9,m
SP10063,D18,0980124A MIL18,0980124A MIL18,9,m
SP10063,D19,06135 XFDL19,06135 XFDL19,9,m
SP10063,D20,0980124A MIL19,0980124A MIL19,9,m
SP10063,D21,06135 XFDL20,06135 XFDL20,9,m
SP10063,D22,0980124A MIL20,0980124A MIL20,9,m
SP10063,D24,DMSOD24,DMSOD24
SP10063,E01,DMSOE01,DMSOE01
SP10063,E03,103303A MAL21,103303A MAL21,9,m
SP10063,E04,108107B MAL21,108107B MAL21,9,m
SP10063,E05,103303A MAL22,103303A MAL22,9,m
SP10063,E06,108107B MAL22,108107B MAL22,9,m
SP10063,E07,103303A MAL23,103303A MAL23,9,m
SP10063,E08,108107B MAL23,108107B MAL23,9,m
SP10063,E09,103303A MAL24,103303A MAL24,9,m
SP10063,E10,108107B MAL24,108107B MAL24,9,m
SP10063,E11,103303A MAL25,103303A MAL25,9,m
SP10063,E12,108107B MAL25,108107B MAL25,9,m
SP10063,E13,103303A MAL26,103303A MAL26,9,m
SP10063,E14,108107B MAL26,108107B MAL26,9,m
SP10063,E15,103303A MAL27,103303A MAL27,9,m
SP10063,E16,108107B MAL27,108107B MAL27,9,m
SP10063,E17,103303A MAL28,103303A MAL28,9,m
SP10063,E18,108107B MAL28,108107B MAL28,9,m
SP10063,E19,103303A MAL29,103303A MAL29,9,m
SP10063,E20,108107B MAL29,108107B MAL29,9,m
SP10063,E21,103303A MAL30,103303A MAL30,9,m
SP10063,E22,108107B MAL30,108107B MAL30,9,m
SP10063,E23,DMSOE23,DMSOE23
SP10063,F02,DMSOF02,DMSOF02
SP10063,F03,06135 XFDL21,06135 XFDL21,9,m
SP10063,F04,0980124A MIL21,0980124A MIL21,9,m
SP10063,F05,06135 XFDL22,06135 XFDL22,9,m
SP10063,F06,0980124A MIL22,0980124A MIL22,9,m
SP10063,F07,06135 XFDL23,06135 XFDL23,9,m
SP10063,F08,0980124A MIL23,0980124A MIL23,9,m
SP10063,F09,06135 XFDL24,06135 XFDL24,9,m
SP10063,F10,0980124A MIL24,0980124A MIL24,9,m
SP10063,F11,06135 XFDL25,06135 XFDL25,9,m
SP10063,F12,0980124A MIL25,0980124A MIL25,9,m
SP10063,F13,06135 XFDL26,06135 XFDL26,9,m
SP10063,F14,0980124A MIL26,0980124A MIL26,9,m
SP10063,F15,06135 XFDL27,06135 XFDL27,9,m
SP10063,F16,0980124A MIL27,0980124A MIL27,9,m
SP10063,F17,06135 XFDL28,06135 XFDL28,9,m
SP10063,F18,0980124A MIL28,0980124A MIL28,9,m
SP10063,F19,06135 XFDL29,06135 XFDL29,9,m
SP10063,F20,0980124A MIL29,0980124A MIL29,9,m
SP10063,F21,06135 XFDL30,06135 XFDL30,9,m
SP10063,F22,0980124A MIL30,0980124A MIL30,9,m
SP10063,F24,DMSOF24,DMSOF24
SP10063,G01,DMSOG01,DMSOG01
SP10063,G03,103303A MAL31,103303A MAL31,9,m
SP10063,G04,108107B MAL31,108107B MAL31,9,m
SP10063,G05,103303A MAL32,103303A MAL32,9,m
SP10063,G06,108107B MAL32,108107B MAL32,9,m
SP10063,G07,103303A MAL33,103303A MAL33,9,m
SP10063,G08,108107B MAL33,108107B MAL33,9,m
SP10063,G09,103303A MAL34,103303A MAL34,9,m
SP10063,G10,108107B MAL34,108107B MAL34,9,m
SP10063,G11,103303A MAL35,103303A MAL35,9,m
SP10063,G12,108107B MAL35,108107B MAL35,9,m
SP10063,G13,103303A MAL36,103303A MAL36,9,m
SP10063,G14,108107B MAL36,108107B MAL36,9,m
SP10063,G15,103303A MAL37,103303A MAL37,9,m
SP10063,G16,108107B MAL37,108107B MAL37,9,m
SP10063,G17,103303A MAL38,103303A MAL38,9,m
SP10063,G18,108107B MAL38,108107B MAL38,9,m
SP10063,G19,103303A MAL39,103303A MAL39,9,m
SP10063,G20,108107B MAL39,108107B MAL39,9,m
SP10063,G21,103303A MA,103303A MA,100,m
SP10063,G22,108107B MA,108107B MA,100,m
SP10063,G23,DMSOG23,DMSOG23
SP10063,H02,DMSOH02,DMSOH02
SP10063,H03,06135 XFDL31,06135 XFDL31,9,m
SP10063,H04,0980124A MIL31,0980124A MIL31,9,m
SP10063,H05,06135 XFDL32,06135 XFDL32,9,m
SP10063,H06,0980124A MIL32,0980124A MIL32,9,m
SP10063,H07,06135 XFDL33,06135 XFDL33,9,m
SP10063,H08,0980124A MIL33,0980124A MIL33,9,m
SP10063,H09,06135 XFDL34,06135 XFDL34,9,m
SP10063,H10,0980124A MIL34,0980124A MIL34,9,m
SP10063,H11,06135 XFDL35,06135 XFDL35,9,m
SP10063,H12,0980124A MIL35,0980124A MIL35,9,m
SP10063,H13,06135 XFDL36,06135 XFDL36,9,m
SP10063,H14,0980124A MIL36,0980124A MIL36,9,m
SP10063,H15,06135 XFDL37,06135 XFDL37,9,m
