Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP40167,A04,3NMe3,3NMe3,100,m
SP40167,A05,L1F  old,L1F  old,100,m
SP40167,A07,L3F old,L3F old,100,m
SP40167,A10,L4a_H old,L4a_H old,100,m
SP40167,A11,L4a_P old,L4a_P old,100,m
SP40167,B03,1Nme3,1Nme3,50,m
SP40167,B04,3NMe3,3NMe3,50,m
SP40167,B05,L1F  old,L1F  old,50,m
SP40167,B06,L1F new,L1F new,50,m
SP40167,B07,L3F old,L3F old,50,m
SP40167,B10,L4a_H old,L4a_H old,50,m
SP40167,B11,L4a_P old,L4a_P old,50,m
SP40167,B12,L4a_P new,L4a_P new,50,m
SP40167,B13,L4L_P,L4L_P,50,m
SP40167,B14,L1F_P,L1F_P,50,m
SP40167,B15,L13F_P,L13F_P,50,m
SP40167,B16,AB_554,AB_554,50,m
SP40167,B17,AB_298,AB_298,50,m
SP40167,B18,AB_10,AB_10,50,m
SP40167,B19,AB_42,AB_42,50,m
SP40167,C03,1Nme3,1Nme3,25,m
SP40167,C04,3NMe3,3NMe3,25,m
SP40167,C05,L1F  old,L1F  old,25,m
SP40167,C06,L1F new,L1F new,25,m
SP40167,C07,L3F old,L3F old,25,m
SP40167,C08,L3F new,L3F new,25,m
SP40167,C09,L13F ,L13F ,25,m
SP40167,C10,L4a_H old,L4a_H old,25,m
SP40167,C11,L4a_P old,L4a_P old,25,m
SP40167,C12,L4a_P new,L4a_P new,25,m
SP40167,C13,L4L_P,L4L_P,25,m
SP40167,C14,L1F_P,L1F_P,25,m
SP40167,C15,L13F_P,L13F_P,25,m
SP40167,C16,AB_554,AB_554,25,m
SP40167,C17,AB_298,AB_298,25,m
SP40167,C18,AB_10,AB_10,25,m
SP40167,C19,AB_42,AB_42,25,m
SP40167,D03,1Nme3,1Nme3,12.5,m
SP40167,D04,3NMe3,3NMe3,12.5,m
SP40167,D05,L1F  old,L1F  old,12.5,m
SP40167,D06,L1F new,L1F new,12.5,m
SP40167,D07,L3F old,L3F old,12.5,m
SP40167,D08,L3F new,L3F new,12.5,m
SP40167,D09,L13F ,L13F ,12.5,m
SP40167,D10,L4a_H old,L4a_H old,12.5,m
SP40167,D11,L4a_P old,L4a_P old,12.5,m
SP40167,D12,L4a_P new,L4a_P new,12.5,m
SP40167,D13,L4L_P,L4L_P,12.5,m
SP40167,D14,L1F_P,L1F_P,12.5,m
SP40167,D15,L13F_P,L13F_P,12.5,m
SP40167,D16,AB_554,AB_554,12.5,m
SP40167,D17,AB_298,AB_298,12.5,m
SP40167,D18,AB_10,AB_10,12.5,m
SP40167,D19,AB_42,AB_42,12.5,m
SP40167,E03,1Nme3,1Nme3,6.25,m
SP40167,E04,3NMe3,3NMe3,6.25,m
SP40167,E05,L1F  old,L1F  old,6.25,m
SP40167,E06,L1F new,L1F new,6.25,m
SP40167,E07,L3F old,L3F old,6.25,m
SP40167,E08,L3F new,L3F new,6.25,m
SP40167,E09,L13F ,L13F ,6.25,m
SP40167,E10,L4a_H old,L4a_H old,6.25,m
SP40167,E11,L4a_P old,L4a_P old,6.25,m
SP40167,E12,L4a_P new,L4a_P new,6.25,m
SP40167,E13,L4L_P,L4L_P,6.25,m
SP40167,E14,L1F_P,L1F_P,6.25,m
SP40167,E15,L13F_P,L13F_P,6.25,m
SP40167,E16,AB_554,AB_554,6.25,m
SP40167,E17,AB_298,AB_298,6.25,m
SP40167,E18,AB_10,AB_10,6.25,m
SP40167,E19,AB_42,AB_42,6.25,m
SP40167,F03,1Nme3,1Nme3,3.125,m
SP40167,F04,3NMe3,3NMe3,3.125,m
SP40167,F05,L1F  old,L1F  old,3.125,m
SP40167,F06,L1F new,L1F new,3.125,m
SP40167,F07,L3F old,L3F old,3.125,m
SP40167,F08,L3F new,L3F new,3.125,m
SP40167,F09,L13F ,L13F ,3.125,m
SP40167,F10,L4a_H old,L4a_H old,3.125,m
SP40167,F11,L4a_P old,L4a_P old,3.125,m
SP40167,F12,L4a_P new,L4a_P new,3.125,m
SP40167,F13,L4L_P,L4L_P,3.125,m
SP40167,F14,L1F_P,L1F_P,3.125,m
SP40167,F15,L13F_P,L13F_P,3.125,m
SP40167,F16,AB_554,AB_554,3.125,m
SP40167,F17,AB_298,AB_298,3.125,m
SP40167,F18,AB_10,AB_10,3.125,m
SP40167,F19,AB_42,AB_42,3.125,m
SP40167,G03,1Nme3,1Nme3,1.5625,m
SP40167,G04,3NMe3,3NMe3,1.5625,m
SP40167,G05,L1F  old,L1F  old,1.5625,m
SP40167,G06,L1F new,L1F new,1.5625,m
SP40167,G07,L3F old,L3F old,1.5625,m
SP40167,G08,L3F new,L3F new,1.5625,m
SP40167,G09,L13F ,L13F ,1.5625,m
SP40167,G10,L4a_H old,L4a_H old,1.5625,m
SP40167,G11,L4a_P old,L4a_P old,1.5625,m
SP40167,G12,L4a_P new,L4a_P new,1.5625,m
SP40167,G13,L4L_P,L4L_P,1.5625,m
SP40167,G14,L1F_P,L1F_P,1.5625,m
SP40167,G15,L13F_P,L13F_P,1.5625,m
SP40167,G16,AB_554,AB_554,1.5625,m
SP40167,G17,AB_298,AB_298,1.5625,m
SP40167,G18,AB_10,AB_10,1.5625,m
SP40167,G19,AB_42,AB_42,1.5625,m
SP40167,H03,1Nme3,1Nme3,0.78125,m
SP40167,H04,3NMe3,3NMe3,0.78125,m
SP40167,H05,L1F  old,L1F  old,0.78125,m
SP40167,H06,L1F new,L1F new,0.78125,m
SP40167,H07,L3F old,L3F old,0.78125,m
SP40167,H08,L3F new,L3F new,0.78125,m
SP40167,H09,L13F ,L13F ,0.78125,m
SP40167,H10,L4a_H old,L4a_H old,0.78125,m
SP40167,H11,L4a_P old,L4a_P old,0.78125,m
SP40167,H12,L4a_P new,L4a_P new,0.78125,m
SP40167,H13,L4L_P,L4L_P,0.78125,m
SP40167,H14,L1F_P,L1F_P,0.78125,m
SP40167,H15,L13F_P,L13F_P,0.78125,m
SP40167,H16,AB_554,AB_554,0.78125,m
SP40167,H17,AB_298,AB_298,0.78125,m
SP40167,H18,AB_10,AB_10,0.78125,m
SP40167,H19,AB_42,AB_42,0.78125,m
SP40167,I03,1Nme3,1Nme3,0.390625,m
SP40167,I04,3NMe3,3NMe3,0.390625,m
SP40167,I05,L1F  old,L1F  old,0.390625,m
SP40167,I06,L1F new,L1F new,0.390625,m
SP40167,I07,L3F old,L3F old,0.390625,m
SP40167,I08,L3F new,L3F new,0.390625,m
SP40167,I09,L13F ,L13F ,0.390625,m
SP40167,I10,L4a_H old,L4a_H old,0.390625,m
SP40167,I11,L4a_P old,L4a_P old,0.390625,m
SP40167,I12,L4a_P new,L4a_P new,0.390625,m
SP40167,I13,L4L_P,L4L_P,0.390625,m
SP40167,I14,L1F_P,L1F_P,0.390625,m
SP40167,I15,L13F_P,L13F_P,0.390625,m
SP40167,I16,AB_554,AB_554,0.390625,m
SP40167,I17,AB_298,AB_298,0.390625,m
SP40167,I18,AB_10,AB_10,0.390625,m
SP40167,I19,AB_42,AB_42,0.390625,m
SP40167,J03,1Nme3,1Nme3,0.1953125,m
SP40167,J04,3NMe3,3NMe3,0.1953125,m
SP40167,J05,L1F  old,L1F  old,0.1953125,m
SP40167,J06,L1F new,L1F new,0.1953125,m
SP40167,J07,L3F old,L3F old,0.1953125,m
SP40167,J08,L3F new,L3F new,0.1953125,m
SP40167,J09,L13F ,L13F ,0.1953125,m
SP40167,J10,L4a_H old,L4a_H old,0.1953125,m
SP40167,J11,L4a_P old,L4a_P old,0.1953125,m
SP40167,J12,L4a_P new,L4a_P new,0.1953125,m
SP40167,J13,L4L_P,L4L_P,0.1953125,m
SP40167,J14,L1F_P,L1F_P,0.1953125,m
SP40167,J15,L13F_P,L13F_P,0.1953125,m
SP40167,J16,AB_554,AB_554,0.1953125,m
SP40167,J17,AB_298,AB_298,0.1953125,m
SP40167,J18,AB_10,AB_10,0.1953125,m
SP40167,J19,AB_42,AB_42,0.1953125,m
