Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP10050,A01,DMSOA01,DMSOA01
SP10050,A03,031547B MA,031547B MA,100,m
SP10050,A04,079107C MA,079107C MA,100,m
SP10050,A05,031547B MI,031547B MI,100,m
SP10050,A06,079107C MI,079107C MI,100,m
SP10050,A07,031547B ZA,031547B ZA,100,m
SP10050,A08,079107C ZA,079107C ZA,100,m
SP10050,A09,031547B ZI,031547B ZI,100,m
SP10050,A10,079107C ZI,079107C ZI,100,m
SP10050,A11,079105B MA,079105B MA,100,m
SP10050,A12,049106A MA,049106A MA,100,m
SP10050,A13,079105B MI,079105B MI,100,m
SP10050,A14,049106A MI,049106A MI,100,m
SP10050,A15,079105B ZA,079105B ZA,100,m
SP10050,A16,049106A ZA,049106A ZA,100,m
SP10050,A17,079105B ZI,079105B ZI,100,m
SP10050,A18,049106A ZI,049106A ZI,100,m
SP10050,A19,056214 MA,056214 MA,100,m
SP10050,A20,079109A MA,079109A MA,100,m
SP10050,A21,056214 MI,056214 MI,100,m
SP10050,A22,079109A MI,079109A MI,100,m
SP10050,A23,DMSOA23,DMSOA23
SP10050,B02, , 
SP10050,B03,088706A MA,088706A MA,100,m
SP10050,B04,103310A ZA,103310A ZA,100,m
SP10050,B05,088706A MI,088706A MI,100,m
SP10050,B06,103310A MA,103310A MA,100,m
SP10050,B07,088706A ZA,088706A ZA,100,m
SP10050,B08,103310A OMA,103310A OMA,100,m
SP10050,B09,088706A ZI,088706A ZI,100,m
SP10050,B10,103310A CMA,103310A CMA,100,m
SP10050,B11,088706B MA,088706B MA,100,m
SP10050,B12,103313A ZA,103313A ZA,100,m
SP10050,B13,088706B MI,088706B MI,100,m
SP10050,B14,103313A MA,103313A MA,100,m
SP10050,B15,088706B ZA,088706B ZA,100,m
SP10050,B16,103313A OMA,103313A OMA,100,m
SP10050,B17,088706B ZI,088706B ZI,100,m
SP10050,B18,103313A CMA,103313A CMA,100,m
SP10050,B19,088907A MA,088907A MA,100,m
SP10050,B20,103314A ZA,103314A ZA,100,m
SP10050,B21,088907A MI,088907A MI,100,m
SP10050,B22,103314A MA,103314A MA,100,m
SP10050,B24, , 
SP10050,C01,DMSOC01,DMSOC01
SP10050,C03,056214 ZA,056214 ZA,100,m
SP10050,C04,079109A ZA,079109A ZA,100,m
SP10050,C05,056214 ZI,056214 ZI,100,m
SP10050,C06,079109A ZI,079109A ZI,100,m
