96 plate ID,96 plate number,96 well,384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
DMAL2,Plate 2,B04,CTownsend peaks 01,SP40201,C08,098--DMAL2--C08--1'2:3'B,098--DMAL2--C08--1'2:3'B,-1,m,8,3
DMAL1,Plate 1,B05,CTownsend peaks 01,SP40201,C09,026--DMAL1--C09--1'1:4'B,026--DMAL1--C09--1'1:4'B,-1,m,9,3
DMAL2,Plate 2,B05,CTownsend peaks 01,SP40201,C10,106--DMAL2--C10--1'2:4'B,106--DMAL2--C10--1'2:4'B,-1,m,10,3
DMAL1,Plate 1,B06,CTownsend peaks 01,SP40201,C11,034--DMAL1--C11--1'1:5'B,034--DMAL1--C11--1'1:5'B,-1,m,11,3
DMAL2,Plate 2,B06,CTownsend peaks 01,SP40201,C12,114--DMAL2--C12--1'2:5'B,114--DMAL2--C12--1'2:5'B,-1,m,12,3
DMAL1,Plate 1,B07,CTownsend peaks 01,SP40201,C13,042--DMAL1--C13--1'1:6'B,042--DMAL1--C13--1'1:6'B,-1,m,13,3
DMAL2,Plate 2,B07,CTownsend peaks 01,SP40201,C14,122--DMAL2--C14--1'2:6'B,122--DMAL2--C14--1'2:6'B,-1,m,14,3
DMAL1,Plate 1,B08,CTownsend peaks 01,SP40201,C15,050--DMAL1--C15--1'1:7'B,050--DMAL1--C15--1'1:7'B,-1,m,15,3
DMAL2,Plate 2,B08,CTownsend peaks 01,SP40201,C16,130--DMAL2--C16--1'2:7'B,130--DMAL2--C16--1'2:7'B,-1,m,16,3
DMAL1,Plate 1,B09,CTownsend peaks 01,SP40201,C17,058--DMAL1--C17--1'1:8'B,058--DMAL1--C17--1'1:8'B,-1,m,17,3
DMAL2,Plate 2,B09,CTownsend peaks 01,SP40201,C18,138--DMAL2--C18--1'2:8'B,138--DMAL2--C18--1'2:8'B,-1,m,18,3
DMAL1,Plate 1,B10,CTownsend peaks 01,SP40201,C19,066--DMAL1--C19--1'1:9'B,066--DMAL1--C19--1'1:9'B,-1,m,19,3
DMAL2,Plate 2,B10,CTownsend peaks 01,SP40201,C20,146--DMAL2--C20--1'2:9'B,146--DMAL2--C20--1'2:9'B,-1,m,20,3
DMAL1,Plate 1,B11,CTownsend peaks 01,SP40201,C21,074--DMAL1--C21--1'1:10'B,074--DMAL1--C21--1'1:10'B,-1,m,21,3
DMAL2,Plate 2,B11,CTownsend peaks 01,SP40201,C22,154--DMAL2--C22--1'2:10'B,154--DMAL2--C22--1'2:10'B,-1,m,22,3
LDAD1,Plate 3,B02,CTownsend peaks 01,SP40201,D03,002--LDAD1--D03--1'1:1'B,002--LDAD1--D03--1'1:1'B,-1,m,3,4
LDAD2,Plate 4,B02,CTownsend peaks 01,SP40201,D04,082--LDAD2--D04--1'2:1'B,082--LDAD2--D04--1'2:1'B,-1,m,4,4
LDAD1,Plate 3,B03,CTownsend peaks 01,SP40201,D05,010--LDAD1--D05--1'1:2'B,010--LDAD1--D05--1'1:2'B,-1,m,5,4
LDAD2,Plate 4,B03,CTownsend peaks 01,SP40201,D06,090--LDAD2--D06--1'2:2'B,090--LDAD2--D06--1'2:2'B,-1,m,6,4
LDAD1,Plate 3,B04,CTownsend peaks 01,SP40201,D07,018--LDAD1--D07--1'1:3'B,018--LDAD1--D07--1'1:3'B,-1,m,7,4
LDAD2,Plate 4,B04,CTownsend peaks 01,SP40201,D08,098--LDAD2--D08--1'2:3'B,098--LDAD2--D08--1'2:3'B,-1,m,8,4
LDAD1,Plate 3,B05,CTownsend peaks 01,SP40201,D09,026--LDAD1--D09--1'1:4'B,026--LDAD1--D09--1'1:4'B,-1,m,9,4
LDAD2,Plate 4,B05,CTownsend peaks 01,SP40201,D10,106--LDAD2--D10--1'2:4'B,106--LDAD2--D10--1'2:4'B,-1,m,10,4
LDAD1,Plate 3,B06,CTownsend peaks 01,SP40201,D11,034--LDAD1--D11--1'1:5'B,034--LDAD1--D11--1'1:5'B,-1,m,11,4
LDAD2,Plate 4,B06,CTownsend peaks 01,SP40201,D12,114--LDAD2--D12--1'2:5'B,114--LDAD2--D12--1'2:5'B,-1,m,12,4
LDAD1,Plate 3,B07,CTownsend peaks 01,SP40201,D13,042--LDAD1--D13--1'1:6'B,042--LDAD1--D13--1'1:6'B,-1,m,13,4
LDAD2,Plate 4,B07,CTownsend peaks 01,SP40201,D14,122--LDAD2--D14--1'2:6'B,122--LDAD2--D14--1'2:6'B,-1,m,14,4
LDAD1,Plate 3,B08,CTownsend peaks 01,SP40201,D15,050--LDAD1--D15--1'1:7'B,050--LDAD1--D15--1'1:7'B,-1,m,15,4
LDAD2,Plate 4,B08,CTownsend peaks 01,SP40201,D16,130--LDAD2--D16--1'2:7'B,130--LDAD2--D16--1'2:7'B,-1,m,16,4
LDAD1,Plate 3,B09,CTownsend peaks 01,SP40201,D17,058--LDAD1--D17--1'1:8'B,058--LDAD1--D17--1'1:8'B,-1,m,17,4
LDAD2,Plate 4,B09,CTownsend peaks 01,SP40201,D18,138--LDAD2--D18--1'2:8'B,138--LDAD2--D18--1'2:8'B,-1,m,18,4
LDAD1,Plate 3,B10,CTownsend peaks 01,SP40201,D19,066--LDAD1--D19--1'1:9'B,066--LDAD1--D19--1'1:9'B,-1,m,19,4
LDAD2,Plate 4,B10,CTownsend peaks 01,SP40201,D20,146--LDAD2--D20--1'2:9'B,146--LDAD2--D20--1'2:9'B,-1,m,20,4
LDAD1,Plate 3,B11,CTownsend peaks 01,SP40201,D21,074--LDAD1--D21--1'1:10'B,074--LDAD1--D21--1'1:10'B,-1,m,21,4
LDAD2,Plate 4,B11,CTownsend peaks 01,SP40201,D22,154--LDAD2--D22--1'2:10'B,154--LDAD2--D22--1'2:10'B,-1,m,22,4
DMAL1,Plate 1,C02,CTownsend peaks 01,SP40201,E03,003--DMAL1--E03--1'1:1'C,003--DMAL1--E03--1'1:1'C,-1,m,3,5
DMAL2,Plate 2,C02,CTownsend peaks 01,SP40201,E04,083--DMAL2--E04--1'2:1'C,083--DMAL2--E04--1'2:1'C,-1,m,4,5
DMAL1,Plate 1,C03,CTownsend peaks 01,SP40201,E05,011--DMAL1--E05--1'1:2'C,011--DMAL1--E05--1'1:2'C,-1,m,5,5
DMAL2,Plate 2,C03,CTownsend peaks 01,SP40201,E06,091--DMAL2--E06--1'2:2'C,091--DMAL2--E06--1'2:2'C,-1,m,6,5
DMAL1,Plate 1,C04,CTownsend peaks 01,SP40201,E07,019--DMAL1--E07--1'1:3'C,019--DMAL1--E07--1'1:3'C,-1,m,7,5
DMAL2,Plate 2,C04,CTownsend peaks 01,SP40201,E08,099--DMAL2--E08--1'2:3'C,099--DMAL2--E08--1'2:3'C,-1,m,8,5
DMAL1,Plate 1,C05,CTownsend peaks 01,SP40201,E09,027--DMAL1--E09--1'1:4'C,027--DMAL1--E09--1'1:4'C,-1,m,9,5
DMAL2,Plate 2,C05,CTownsend peaks 01,SP40201,E10,107--DMAL2--E10--1'2:4'C,107--DMAL2--E10--1'2:4'C,-1,m,10,5
DMAL1,Plate 1,C06,CTownsend peaks 01,SP40201,E11,035--DMAL1--E11--1'1:5'C,035--DMAL1--E11--1'1:5'C,-1,m,11,5
DMAL2,Plate 2,C06,CTownsend peaks 01,SP40201,E12,115--DMAL2--E12--1'2:5'C,115--DMAL2--E12--1'2:5'C,-1,m,12,5
DMAL1,Plate 1,C07,CTownsend peaks 01,SP40201,E13,043--DMAL1--E13--1'1:6'C,043--DMAL1--E13--1'1:6'C,-1,m,13,5
DMAL2,Plate 2,C07,CTownsend peaks 01,SP40201,E14,123--DMAL2--E14--1'2:6'C,123--DMAL2--E14--1'2:6'C,-1,m,14,5
DMAL1,Plate 1,C08,CTownsend peaks 01,SP40201,E15,051--DMAL1--E15--1'1:7'C,051--DMAL1--E15--1'1:7'C,-1,m,15,5
DMAL2,Plate 2,C08,CTownsend peaks 01,SP40201,E16,131--DMAL2--E16--1'2:7'C,131--DMAL2--E16--1'2:7'C,-1,m,16,5
DMAL1,Plate 1,C09,CTownsend peaks 01,SP40201,E17,059--DMAL1--E17--1'1:8'C,059--DMAL1--E17--1'1:8'C,-1,m,17,5
DMAL2,Plate 2,C09,CTownsend peaks 01,SP40201,E18,139--DMAL2--E18--1'2:8'C,139--DMAL2--E18--1'2:8'C,-1,m,18,5
DMAL1,Plate 1,C10,CTownsend peaks 01,SP40201,E19,067--DMAL1--E19--1'1:9'C,067--DMAL1--E19--1'1:9'C,-1,m,19,5
DMAL2,Plate 2,C10,CTownsend peaks 01,SP40201,E20,147--DMAL2--E20--1'2:9'C,147--DMAL2--E20--1'2:9'C,-1,m,20,5
DMAL1,Plate 1,C11,CTownsend peaks 01,SP40201,E21,075--DMAL1--E21--1'1:10'C,075--DMAL1--E21--1'1:10'C,-1,m,21,5
DMAL2,Plate 2,C11,CTownsend peaks 01,SP40201,E22,155--DMAL2--E22--1'2:10'C,155--DMAL2--E22--1'2:10'C,-1,m,22,5
LDAD1,Plate 3,C02,CTownsend peaks 01,SP40201,F03,003--LDAD1--F03--1'1:1'C,003--LDAD1--F03--1'1:1'C,-1,m,3,6
LDAD2,Plate 4,C02,CTownsend peaks 01,SP40201,F04,083--LDAD2--F04--1'2:1'C,083--LDAD2--F04--1'2:1'C,-1,m,4,6
LDAD1,Plate 3,C03,CTownsend peaks 01,SP40201,F05,011--LDAD1--F05--1'1:2'C,011--LDAD1--F05--1'1:2'C,-1,m,5,6
LDAD2,Plate 4,C03,CTownsend peaks 01,SP40201,F06,091--LDAD2--F06--1'2:2'C,091--LDAD2--F06--1'2:2'C,-1,m,6,6
LDAD1,Plate 3,C04,CTownsend peaks 01,SP40201,F07,019--LDAD1--F07--1'1:3'C,019--LDAD1--F07--1'1:3'C,-1,m,7,6
LDAD2,Plate 4,C04,CTownsend peaks 01,SP40201,F08,099--LDAD2--F08--1'2:3'C,099--LDAD2--F08--1'2:3'C,-1,m,8,6
LDAD1,Plate 3,C05,CTownsend peaks 01,SP40201,F09,027--LDAD1--F09--1'1:4'C,027--LDAD1--F09--1'1:4'C,-1,m,9,6
LDAD2,Plate 4,C05,CTownsend peaks 01,SP40201,F10,107--LDAD2--F10--1'2:4'C,107--LDAD2--F10--1'2:4'C,-1,m,10,6
LDAD1,Plate 3,C06,CTownsend peaks 01,SP40201,F11,035--LDAD1--F11--1'1:5'C,035--LDAD1--F11--1'1:5'C,-1,m,11,6
LDAD2,Plate 4,C06,CTownsend peaks 01,SP40201,F12,115--LDAD2--F12--1'2:5'C,115--LDAD2--F12--1'2:5'C,-1,m,12,6
LDAD1,Plate 3,C07,CTownsend peaks 01,SP40201,F13,043--LDAD1--F13--1'1:6'C,043--LDAD1--F13--1'1:6'C,-1,m,13,6
LDAD2,Plate 4,C07,CTownsend peaks 01,SP40201,F14,123--LDAD2--F14--1'2:6'C,123--LDAD2--F14--1'2:6'C,-1,m,14,6
LDAD1,Plate 3,C08,CTownsend peaks 01,SP40201,F15,051--LDAD1--F15--1'1:7'C,051--LDAD1--F15--1'1:7'C,-1,m,15,6
LDAD2,Plate 4,C08,CTownsend peaks 01,SP40201,F16,131--LDAD2--F16--1'2:7'C,131--LDAD2--F16--1'2:7'C,-1,m,16,6
LDAD1,Plate 3,C09,CTownsend peaks 01,SP40201,F17,059--LDAD1--F17--1'1:8'C,059--LDAD1--F17--1'1:8'C,-1,m,17,6
LDAD2,Plate 4,C09,CTownsend peaks 01,SP40201,F18,139--LDAD2--F18--1'2:8'C,139--LDAD2--F18--1'2:8'C,-1,m,18,6
LDAD1,Plate 3,C10,CTownsend peaks 01,SP40201,F19,067--LDAD1--F19--1'1:9'C,067--LDAD1--F19--1'1:9'C,-1,m,19,6
LDAD2,Plate 4,C10,CTownsend peaks 01,SP40201,F20,147--LDAD2--F20--1'2:9'C,147--LDAD2--F20--1'2:9'C,-1,m,20,6
LDAD1,Plate 3,C11,CTownsend peaks 01,SP40201,F21,075--LDAD1--F21--1'1:10'C,075--LDAD1--F21--1'1:10'C,-1,m,21,6
LDAD2,Plate 4,C11,CTownsend peaks 01,SP40201,F22,155--LDAD2--F22--1'2:10'C,155--LDAD2--F22--1'2:10'C,-1,m,22,6
DMAL1,Plate 1,D02,CTownsend peaks 01,SP40201,G03,004--DMAL1--G03--1'1:1'D,004--DMAL1--G03--1'1:1'D,-1,m,3,7
DMAL2,Plate 2,D02,CTownsend peaks 01,SP40201,G04,084--DMAL2--G04--1'2:1'D,084--DMAL2--G04--1'2:1'D,-1,m,4,7
DMAL1,Plate 1,D03,CTownsend peaks 01,SP40201,G05,012--DMAL1--G05--1'1:2'D,012--DMAL1--G05--1'1:2'D,-1,m,5,7
DMAL2,Plate 2,D03,CTownsend peaks 01,SP40201,G06,092--DMAL2--G06--1'2:2'D,092--DMAL2--G06--1'2:2'D,-1,m,6,7
DMAL1,Plate 1,D04,CTownsend peaks 01,SP40201,G07,020--DMAL1--G07--1'1:3'D,020--DMAL1--G07--1'1:3'D,-1,m,7,7
DMAL2,Plate 2,D04,CTownsend peaks 01,SP40201,G08,100--DMAL2--G08--1'2:3'D,100--DMAL2--G08--1'2:3'D,-1,m,8,7
DMAL1,Plate 1,D05,CTownsend peaks 01,SP40201,G09,028--DMAL1--G09--1'1:4'D,028--DMAL1--G09--1'1:4'D,-1,m,9,7
DMAL2,Plate 2,D05,CTownsend peaks 01,SP40201,G10,108--DMAL2--G10--1'2:4'D,108--DMAL2--G10--1'2:4'D,-1,m,10,7
DMAL1,Plate 1,D06,CTownsend peaks 01,SP40201,G11,036--DMAL1--G11--1'1:5'D,036--DMAL1--G11--1'1:5'D,-1,m,11,7
DMAL2,Plate 2,D06,CTownsend peaks 01,SP40201,G12,116--DMAL2--G12--1'2:5'D,116--DMAL2--G12--1'2:5'D,-1,m,12,7
DMAL1,Plate 1,D07,CTownsend peaks 01,SP40201,G13,044--DMAL1--G13--1'1:6'D,044--DMAL1--G13--1'1:6'D,-1,m,13,7
DMAL2,Plate 2,D07,CTownsend peaks 01,SP40201,G14,124--DMAL2--G14--1'2:6'D,124--DMAL2--G14--1'2:6'D,-1,m,14,7
DMAL1,Plate 1,D08,CTownsend peaks 01,SP40201,G15,052--DMAL1--G15--1'1:7'D,052--DMAL1--G15--1'1:7'D,-1,m,15,7
DMAL2,Plate 2,D08,CTownsend peaks 01,SP40201,G16,132--DMAL2--G16--1'2:7'D,132--DMAL2--G16--1'2:7'D,-1,m,16,7
DMAL1,Plate 1,D09,CTownsend peaks 01,SP40201,G17,060--DMAL1--G17--1'1:8'D,060--DMAL1--G17--1'1:8'D,-1,m,17,7
DMAL2,Plate 2,D09,CTownsend peaks 01,SP40201,G18,140--DMAL2--G18--1'2:8'D,140--DMAL2--G18--1'2:8'D,-1,m,18,7
DMAL1,Plate 1,D10,CTownsend peaks 01,SP40201,G19,068--DMAL1--G19--1'1:9'D,068--DMAL1--G19--1'1:9'D,-1,m,19,7
DMAL2,Plate 2,D10,CTownsend peaks 01,SP40201,G20,148--DMAL2--G20--1'2:9'D,148--DMAL2--G20--1'2:9'D,-1,m,20,7
DMAL1,Plate 1,D11,CTownsend peaks 01,SP40201,G21,076--DMAL1--G21--1'1:10'D,076--DMAL1--G21--1'1:10'D,-1,m,21,7
DMAL2,Plate 2,D11,CTownsend peaks 01,SP40201,G22,156--DMAL2--G22--1'2:10'D,156--DMAL2--G22--1'2:10'D,-1,m,22,7
LDAD1,Plate 3,D02,CTownsend peaks 01,SP40201,H03,004--LDAD1--H03--1'1:1'D,004--LDAD1--H03--1'1:1'D,-1,m,3,8
LDAD2,Plate 4,D02,CTownsend peaks 01,SP40201,H04,084--LDAD2--H04--1'2:1'D,084--LDAD2--H04--1'2:1'D,-1,m,4,8
LDAD1,Plate 3,D03,CTownsend peaks 01,SP40201,H05,012--LDAD1--H05--1'1:2'D,012--LDAD1--H05--1'1:2'D,-1,m,5,8
LDAD2,Plate 4,D03,CTownsend peaks 01,SP40201,H06,092--LDAD2--H06--1'2:2'D,092--LDAD2--H06--1'2:2'D,-1,m,6,8
LDAD1,Plate 3,D04,CTownsend peaks 01,SP40201,H07,020--LDAD1--H07--1'1:3'D,020--LDAD1--H07--1'1:3'D,-1,m,7,8
LDAD2,Plate 4,D04,CTownsend peaks 01,SP40201,H08,100--LDAD2--H08--1'2:3'D,100--LDAD2--H08--1'2:3'D,-1,m,8,8
LDAD1,Plate 3,D05,CTownsend peaks 01,SP40201,H09,028--LDAD1--H09--1'1:4'D,028--LDAD1--H09--1'1:4'D,-1,m,9,8
LDAD2,Plate 4,D05,CTownsend peaks 01,SP40201,H10,108--LDAD2--H10--1'2:4'D,108--LDAD2--H10--1'2:4'D,-1,m,10,8
LDAD1,Plate 3,D06,CTownsend peaks 01,SP40201,H11,036--LDAD1--H11--1'1:5'D,036--LDAD1--H11--1'1:5'D,-1,m,11,8
LDAD2,Plate 4,D06,CTownsend peaks 01,SP40201,H12,116--LDAD2--H12--1'2:5'D,116--LDAD2--H12--1'2:5'D,-1,m,12,8
LDAD1,Plate 3,D07,CTownsend peaks 01,SP40201,H13,044--LDAD1--H13--1'1:6'D,044--LDAD1--H13--1'1:6'D,-1,m,13,8
LDAD2,Plate 4,D07,CTownsend peaks 01,SP40201,H14,124--LDAD2--H14--1'2:6'D,124--LDAD2--H14--1'2:6'D,-1,m,14,8
LDAD1,Plate 3,D08,CTownsend peaks 01,SP40201,H15,052--LDAD1--H15--1'1:7'D,052--LDAD1--H15--1'1:7'D,-1,m,15,8
LDAD2,Plate 4,D08,CTownsend peaks 01,SP40201,H16,132--LDAD2--H16--1'2:7'D,132--LDAD2--H16--1'2:7'D,-1,m,16,8
LDAD1,Plate 3,D09,CTownsend peaks 01,SP40201,H17,060--LDAD1--H17--1'1:8'D,060--LDAD1--H17--1'1:8'D,-1,m,17,8
LDAD2,Plate 4,D09,CTownsend peaks 01,SP40201,H18,140--LDAD2--H18--1'2:8'D,140--LDAD2--H18--1'2:8'D,-1,m,18,8
LDAD1,Plate 3,D10,CTownsend peaks 01,SP40201,H19,068--LDAD1--H19--1'1:9'D,068--LDAD1--H19--1'1:9'D,-1,m,19,8
LDAD2,Plate 4,D10,CTownsend peaks 01,SP40201,H20,148--LDAD2--H20--1'2:9'D,148--LDAD2--H20--1'2:9'D,-1,m,20,8
LDAD1,Plate 3,D11,CTownsend peaks 01,SP40201,H21,076--LDAD1--H21--1'1:10'D,076--LDAD1--H21--1'1:10'D,-1,m,21,8
LDAD2,Plate 4,D11,CTownsend peaks 01,SP40201,H22,156--LDAD2--H22--1'2:10'D,156--LDAD2--H22--1'2:10'D,-1,m,22,8
DMAL1,Plate 1,E02,CTownsend peaks 01,SP40201,I03,005--DMAL1--I03--1'1:1'E,005--DMAL1--I03--1'1:1'E,-1,m,3,9
DMAL2,Plate 2,E02,CTownsend peaks 01,SP40201,I04,085--DMAL2--I04--1'2:1'E,085--DMAL2--I04--1'2:1'E,-1,m,4,9
DMAL1,Plate 1,E03,CTownsend peaks 01,SP40201,I05,013--DMAL1--I05--1'1:2'E,013--DMAL1--I05--1'1:2'E,-1,m,5,9
DMAL2,Plate 2,E03,CTownsend peaks 01,SP40201,I06,093--DMAL2--I06--1'2:2'E,093--DMAL2--I06--1'2:2'E,-1,m,6,9
DMAL1,Plate 1,E04,CTownsend peaks 01,SP40201,I07,021--DMAL1--I07--1'1:3'E,021--DMAL1--I07--1'1:3'E,-1,m,7,9
DMAL2,Plate 2,E04,CTownsend peaks 01,SP40201,I08,101--DMAL2--I08--1'2:3'E,101--DMAL2--I08--1'2:3'E,-1,m,8,9
DMAL1,Plate 1,E05,CTownsend peaks 01,SP40201,I09,029--DMAL1--I09--1'1:4'E,029--DMAL1--I09--1'1:4'E,-1,m,9,9
DMAL2,Plate 2,E05,CTownsend peaks 01,SP40201,I10,109--DMAL2--I10--1'2:4'E,109--DMAL2--I10--1'2:4'E,-1,m,10,9
DMAL1,Plate 1,E06,CTownsend peaks 01,SP40201,I11,037--DMAL1--I11--1'1:5'E,037--DMAL1--I11--1'1:5'E,-1,m,11,9
DMAL2,Plate 2,E06,CTownsend peaks 01,SP40201,I12,117--DMAL2--I12--1'2:5'E,117--DMAL2--I12--1'2:5'E,-1,m,12,9
DMAL1,Plate 1,E07,CTownsend peaks 01,SP40201,I13,045--DMAL1--I13--1'1:6'E,045--DMAL1--I13--1'1:6'E,-1,m,13,9
