Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20181,A01,DMSOA01,DMSOA01,-1,m
SP20181,A03,1669A_03,1669A_03,-1,m
SP20181,A05,1669A_04,1669A_04,-1,m
SP20181,A07,1669A_05,1669A_05,-1,m
SP20181,A09,1669A_06,1669A_06,-1,m
SP20181,A11,1669A_07,1669A_07,-1,m
SP20181,A13,1669A_08,1669A_08,-1,m
SP20181,A15,1669A_09,1669A_09,-1,m
SP20181,A17,1669A_10,1669A_10,-1,m
SP20181,A19,1669A_11,1669A_11,-1,m
SP20181,A21,1669A_12,1669A_12,-1,m
SP20181,A23,DMSOA23,DMSOA23,-1,m
SP20181,C01,DMSOC01,DMSOC01,-1,m
SP20181,C03,1669A_13,1669A_13,-1,m
SP20181,C05,1669A_14,1669A_14,-1,m
SP20181,C07,1669A_15,1669A_15,-1,m
SP20181,C09,1669A_16,1669A_16,-1,m
SP20181,C11,1669A_17,1669A_17,-1,m
SP20181,C13,1669A_18,1669A_18,-1,m
SP20181,C15,1669A_19,1669A_19,-1,m
SP20181,C17,1669A_20,1669A_20,-1,m
SP20181,C19,1669A_21,1669A_21,-1,m
SP20181,C21,1669A_22,1669A_22,-1,m
SP20181,C23,DMSOC23,DMSOC23,-1,m
SP20181,E01,DMSOE01,DMSOE01,-1,m
SP20181,E03,1669A_23,1669A_23,-1,m
SP20181,E05,1669A_24,1669A_24,-1,m
SP20181,E07,1669A_25,1669A_25,-1,m
SP20181,E09,1669A_26,1669A_26,-1,m
SP20181,E11,1669A_27,1669A_27,-1,m
SP20181,E13,1669A_28,1669A_28,-1,m
SP20181,E15,1669A_29,1669A_29,-1,m
SP20181,E17,1669A_30,1669A_30,-1,m
SP20181,E19,1669A_31,1669A_31,-1,m
SP20181,E21,1669A_32,1669A_32,-1,m
SP20181,E23,DMSOE23,DMSOE23,-1,m
SP20181,G01,DMSOG01,DMSOG01,-1,m
SP20181,G03,1669A_33,1669A_33,-1,m
SP20181,G05,1669A_34,1669A_34,-1,m
SP20181,G07,1669A_35,1669A_35,-1,m
SP20181,G09,1669A_36,1669A_36,-1,m
SP20181,G11,1669A_37,1669A_37,-1,m
SP20181,G13,1669A_38,1669A_38,-1,m
SP20181,G15,1669A_39,1669A_39,-1,m
SP20181,G17,1669A_40,1669A_40,-1,m
SP20181,G19,1669A_41,1669A_41,-1,m
SP20181,G21,1669A_42,1669A_42,-1,m
SP20181,G23,DMSOG23,DMSOG23,-1,m
SP20181,I01,DMSOI01,DMSOI01,-1,m
SP20181,I03,1669A_43,1669A_43,-1,m
SP20181,I05,1669A_44,1669A_44,-1,m
SP20181,I07,1669A_45,1669A_45,-1,m
SP20181,I09,1669A_46,1669A_46,-1,m
SP20181,I11,1669A_47,1669A_47,-1,m
SP20181,I13,1669A_48,1669A_48,-1,m
SP20181,I15,1669A_49,1669A_49,-1,m
SP20181,I17,1669A_50,1669A_50,-1,m
SP20181,I19,1669A_51,1669A_51,-1,m
SP20181,I21,1669A_52,1669A_52,-1,m
SP20181,I23,DMSOI23,DMSOI23,-1,m
SP20181,K01,DMSOK01,DMSOK01,-1,m
SP20181,K03,1669A_53,1669A_53,-1,m
SP20181,K05,1669A_54,1669A_54,-1,m
SP20181,K07,1669A_55,1669A_55,-1,m
SP20181,K09,1669A_56,1669A_56,-1,m
SP20181,K11,1669A_57,1669A_57,-1,m
SP20181,K13,1669A_58,1669A_58,-1,m
SP20181,K15,1669A_59,1669A_59,-1,m
SP20181,K17,1669A_60,1669A_60,-1,m
SP20181,K19,1669A_61,1669A_61,-1,m
SP20181,K21,1669A_62,1669A_62,-1,m
SP20181,K23,DMSOK23,DMSOK23,-1,m
SP20181,M01,DMSOM01,DMSOM01,-1,m
SP20181,M03,1669A_63,1669A_63,-1,m
SP20181,M05,1669A_64,1669A_64,-1,m
SP20181,M07,1669A_65,1669A_65,-1,m
SP20181,M09,1669A_66,1669A_66,-1,m
SP20181,M11,1669A_67,1669A_67,-1,m
SP20181,M13,1669A_68,1669A_68,-1,m
SP20181,M15,1669A_69,1669A_69,-1,m
SP20181,M17,1669A_70,1669A_70,-1,m
SP20181,M19,1669A_71,1669A_71,-1,m
SP20181,M21,1669A_72,1669A_72,-1,m
SP20181,M23,DMSOM23,DMSOM23,-1,m
SP20181,O01,DMSOO01,DMSOO01,-1,m
SP20181,O03,1669A_73,1669A_73,-1,m
