384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
ALP0020-L,SP30053,A03,015R4_2_23,015R4_2_23,1,m,3,1
ALP0020-L,SP30053,A04,015R4_2_24,015R4_2_24,1,m,4,1
ALP0020-L,SP30053,A05,015R4_2_25,015R4_2_25,1,m,5,1
ALP0020-L,SP30053,A06,015R4_2_27,015R4_2_27,1,m,6,1
ALP0020-L,SP30053,A07,015R4_2_28,015R4_2_28,1,m,7,1
ALP0020-L,SP30053,A08,015R4_2_29,015R4_2_29,1,m,8,1
ALP0020-L,SP30053,A09,015R4_2_30,015R4_2_30,1,m,9,1
ALP0020-L,SP30053,A10,015R4_2_31,015R4_2_31,1,m,10,1
ALP0020-L,SP30053,A11,015R4_2_32,015R4_2_32,1,m,11,1
ALP0020-L,SP30053,A12,015R4_2_33,015R4_2_33,1,m,12,1
ALP0020-L,SP30053,A13,015R4_2_34,015R4_2_34,1,m,13,1
ALP0020-L,SP30053,A14,015R4_2_35,015R4_2_35,1,m,14,1
ALP0020-L,SP30053,A15,015R4_2_36,015R4_2_36,1,m,15,1
ALP0020-L,SP30053,A16,015R4_2_37,015R4_2_37,1,m,16,1
ALP0020-L,SP30053,A17,015R4_2_38,015R4_2_38,1,m,17,1
ALP0020-L,SP30053,A18,015R4_2_39,015R4_2_39,1,m,18,1
ALP0020-L,SP30053,A19,015R4_2_40,015R4_2_40,1,m,19,1
ALP0020-L,SP30053,A20,054_1_48,054_1_48,1,m,20,1
ALP0020-L,SP30053,A21,054_2_01,054_2_01,1,m,21,1
ALP0020-L,SP30053,A22,054_2_02,054_2_02,1,m,22,1
ALP0020-L,SP30053,B03,015R4_2_23,015R4_2_23,0.5,m,3,2
ALP0020-L,SP30053,B04,015R4_2_24,015R4_2_24,0.5,m,4,2
ALP0020-L,SP30053,B05,015R4_2_25,015R4_2_25,0.5,m,5,2
ALP0020-L,SP30053,B06,015R4_2_27,015R4_2_27,0.5,m,6,2
