96 plate ID,96 plate number,96 well,384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
130111 Plate B',Plate 2,D06,Amagata009 Batch7b,SP90102,G12,130111_100%_14M,130111_100%_14M,-1,m,12,7
130111 Plate A',Plate 1,D07,Amagata009 Batch7b,SP90102,G13,130111_60%_8M,130111_60%_8M,-1,m,13,7
130111 Plate B',Plate 2,D07,Amagata009 Batch7b,SP90102,G14,130111_100%_15M,130111_100%_15M,-1,m,14,7
130111 Plate A',Plate 1,D08,Amagata009 Batch7b,SP90102,G15,130111_60%_9M,130111_60%_9M,-1,m,15,7
130111 Plate B',Plate 2,D08,Amagata009 Batch7b,SP90102,G16,130111_100%_16M,130111_100%_16M,-1,m,16,7
130111 Plate A',Plate 1,D09,Amagata009 Batch7b,SP90102,G17,130111_60%_10M,130111_60%_10M,-1,m,17,7
130111 Plate B',Plate 2,D09,Amagata009 Batch7b,SP90102,G18,130111_100%_17M,130111_100%_17M,-1,m,18,7
130111 Plate A',Plate 1,D10,Amagata009 Batch7b,SP90102,G19,130111_60%_11M,130111_60%_11M,-1,m,19,7
130111 Plate B',Plate 2,D10,Amagata009 Batch7b,SP90102,G20,130111_100%_18M,130111_100%_18M,-1,m,20,7
130111 Plate A',Plate 1,D11,Amagata009 Batch7b,SP90102,G21,130111_60%_12M,130111_60%_12M,-1,m,21,7
130111 Plate B',Plate 2,D11,Amagata009 Batch7b,SP90102,G22,130111_100%_19M,130111_100%_19M,-1,m,22,7
130111 Plate B',Plate 2,E03,Amagata009 Batch7b,SP90102,I06,130111_100%_28M,130111_100%_28M,-1,m,6,9
130111 Plate A',Plate 1,E04,Amagata009 Batch7b,SP90102,I07,130111_60%_20M,130111_60%_20M,-1,m,7,9
130111 Plate B',Plate 2,E04,Amagata009 Batch7b,SP90102,I08,130111_100%_27M,130111_100%_27M,-1,m,8,9
130111 Plate A',Plate 1,E05,Amagata009 Batch7b,SP90102,I09,130111_60%_19M,130111_60%_19M,-1,m,9,9
130111 Plate B',Plate 2,E05,Amagata009 Batch7b,SP90102,I10,130111_100%_26M,130111_100%_26M,-1,m,10,9
130111 Plate A',Plate 1,E06,Amagata009 Batch7b,SP90102,I11,130111_60%_18M,130111_60%_18M,-1,m,11,9
130111 Plate B',Plate 2,E06,Amagata009 Batch7b,SP90102,I12,130111_100%_25M,130111_100%_25M,-1,m,12,9
130111 Plate A',Plate 1,E07,Amagata009 Batch7b,SP90102,I13,130111_60%_17M,130111_60%_17M,-1,m,13,9
130111 Plate B',Plate 2,E07,Amagata009 Batch7b,SP90102,I14,130111_100%_24M,130111_100%_24M,-1,m,14,9
130111 Plate A',Plate 1,E08,Amagata009 Batch7b,SP90102,I15,130111_60%_16M,130111_60%_16M,-1,m,15,9
130111 Plate B',Plate 2,E08,Amagata009 Batch7b,SP90102,I16,130111_100%_23M,130111_100%_23M,-1,m,16,9
130111 Plate A',Plate 1,E09,Amagata009 Batch7b,SP90102,I17,130111_60%_15M,130111_60%_15M,-1,m,17,9
130111 Plate B',Plate 2,E09,Amagata009 Batch7b,SP90102,I18,130111_100%_22M,130111_100%_22M,-1,m,18,9
130111 Plate A',Plate 1,E10,Amagata009 Batch7b,SP90102,I19,130111_60%_14M,130111_60%_14M,-1,m,19,9
130111 Plate B',Plate 2,E10,Amagata009 Batch7b,SP90102,I20,130111_100%_21M,130111_100%_21M,-1,m,20,9
130111 Plate A',Plate 1,E11,Amagata009 Batch7b,SP90102,I21,130111_60%_13M,130111_60%_13M,-1,m,21,9
130111 Plate B',Plate 2,E11,Amagata009 Batch7b,SP90102,I22,130111_100%_20M,130111_100%_20M,-1,m,22,9
130111 Plate A',Plate 1,F02,Amagata009 Batch7b,SP90102,K03,130111_80%_7M,130111_80%_7M,-1,m,3,11
130111 Plate B',Plate 2,F02,Amagata009 Batch7b,SP90102,K04,130111_20%,130111_20%,-1,m,4,11
130111 Plate A',Plate 1,F03,Amagata009 Batch7b,SP90102,K05,130111_80%_8M,130111_80%_8M,-1,m,5,11
130111 Plate B',Plate 2,F03,Amagata009 Batch7b,SP90102,K06,130111_40%,130111_40%,-1,m,6,11
130111 Plate A',Plate 1,F04,Amagata009 Batch7b,SP90102,K07,130111_80%_9M,130111_80%_9M,-1,m,7,11
130111 Plate B',Plate 2,F04,Amagata009 Batch7b,SP90102,K08,130111_60%,130111_60%,-1,m,8,11
130111 Plate A',Plate 1,F05,Amagata009 Batch7b,SP90102,K09,130111_80%_10M,130111_80%_10M,-1,m,9,11
130111 Plate B',Plate 2,F05,Amagata009 Batch7b,SP90102,K10,130111_80%,130111_80%,-1,m,10,11
130111 Plate A',Plate 1,F06,Amagata009 Batch7b,SP90102,K11,130111_80%_11M,130111_80%_11M,-1,m,11,11
130111 Plate B',Plate 2,F06,Amagata009 Batch7b,SP90102,K12,130111_100%,130111_100%,-1,m,12,11
130111 Plate A',Plate 1,F07,Amagata009 Batch7b,SP90102,K13,130111_80%_12M,130111_80%_12M,-1,m,13,11
130111 Plate A',Plate 1,F08,Amagata009 Batch7b,SP90102,K15,130111_80%_13M,130111_80%_13M,-1,m,15,11
130111 Plate A',Plate 1,F09,Amagata009 Batch7b,SP90102,K17,130111_80%_14M,130111_80%_14M,-1,m,17,11
130111 Plate A',Plate 1,F10,Amagata009 Batch7b,SP90102,K19,130111_80%_15M,130111_80%_15M,-1,m,19,11
130111 Plate A',Plate 1,F11,Amagata009 Batch7b,SP90102,K21,130111_80%_16M,130111_80%_16M,-1,m,21,11
130111 Plate A',Plate 1,G03,Amagata009 Batch7b,SP90102,M05,130111_80%_25M,130111_80%_25M,-1,m,5,13
130111 Plate A',Plate 1,G04,Amagata009 Batch7b,SP90102,M07,130111_80%_24M,130111_80%_24M,-1,m,7,13
130111 Plate A',Plate 1,G05,Amagata009 Batch7b,SP90102,M09,130111_80%_23M,130111_80%_23M,-1,m,9,13
130111 Plate A',Plate 1,G06,Amagata009 Batch7b,SP90102,M11,130111_80%_22M,130111_80%_22M,-1,m,11,13
130111 Plate A',Plate 1,G07,Amagata009 Batch7b,SP90102,M13,130111_80%_21M,130111_80%_21M,-1,m,13,13
130111 Plate A',Plate 1,G08,Amagata009 Batch7b,SP90102,M15,130111_80%_20M,130111_80%_20M,-1,m,15,13
130111 Plate A',Plate 1,G09,Amagata009 Batch7b,SP90102,M17,130111_80%_19M,130111_80%_19M,-1,m,17,13
130111 Plate A',Plate 1,G10,Amagata009 Batch7b,SP90102,M19,130111_80%_18M,130111_80%_18M,-1,m,19,13
130111 Plate A',Plate 1,G11,Amagata009 Batch7b,SP90102,M21,130111_80%_17M,130111_80%_17M,-1,m,21,13
