Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP40003,A01,DMSOA01,DMSOA01
SP40003,A03,0478-0695,0478-0695,10,m
SP40003,A04,0866-0033,0866-0033,10,m
SP40003,A05,1114-0266,1114-0266,10,m
SP40003,A06,0478-0706,0478-0706,10,m
SP40003,A07,1166-1181,1166-1181,10,m
SP40003,A08,1348-0007,1348-0007,10,m
SP40003,A09,1313-0200,1313-0200,10,m
SP40003,A10,1885-0201,1885-0201,10,m
SP40003,A11,1630-0288,1630-0288,10,m
SP40003,A12,2187-2145,2187-2145,10,m
SP40003,A13,2238-0034,2238-0034,10,m
SP40003,A14,2054-0695,2054-0695,10,m
SP40003,A15,2332-0051,2332-0051,10,m
SP40003,A16,2044-5398,2044-5398,10,m
SP40003,A17,2054-0246,2054-0246,10,m
SP40003,A18,2332-0313,2332-0313,10,m
SP40003,A19,2054-0248,2054-0248,10,m
SP40003,A20,2266-2475,2266-2475,10,m
SP40003,A21,2326-3306,2326-3306,10,m
SP40003,A22,2326-3330,2326-3330,10,m
SP40003,A23,DMSOA23,DMSOA23
SP40003,B02,DMSOB02,DMSOB02
SP40003,B03,2360-0093,2360-0093,10,m
SP40003,B04,2692-0050,2692-0050,10,m
SP40003,B05,2401-0121,2401-0121,10,m
SP40003,B06,2385-0058,2385-0058,10,m
SP40003,B07,2783-0185,2783-0185,10,m
SP40003,B08,2491-0786,2491-0786,10,m
SP40003,B09,2582-0036,2582-0036,10,m
SP40003,B10,2897-1786,2897-1786,10,m
SP40003,B11,3084-0161,3084-0161,10,m
SP40003,B12,3167-0451,3167-0451,10,m
SP40003,B13,3130-0758,3130-0758,10,m
SP40003,B14,3154-0218,3154-0218,10,m
SP40003,B15,3167-0453,3167-0453,10,m
SP40003,B16,3161-0301,3161-0301,10,m
SP40003,B17,3209-0713,3209-0713,10,m
SP40003,B18,3105-0097,3105-0097,10,m
SP40003,B19,3167-0427,3167-0427,10,m
SP40003,B20,3191-0581,3191-0581,10,m
SP40003,B21,3167-0428,3167-0428,10,m
