96 plate ID,96 plate number,96 well,384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
Circle_UCSC_001,Plate 1,A02,Circle001,SP50006,A03,CIR6-0084-NX-1,CIR6-0084-NX-1,30,m,3,1
Circle_UCSC_002,Plate 2,A02,Circle001,SP50006,A04,CIR6-0168-NX-1,CIR6-0168-NX-1,30,m,4,1
Circle_UCSC_001,Plate 1,A03,Circle001,SP50006,A05,CIR6-0085-NX-1,CIR6-0085-NX-1,30,m,5,1
Circle_UCSC_002,Plate 2,A03,Circle001,SP50006,A06,CIR6-0169-TFA-1,CIR6-0169-TFA-1,30,m,6,1
Circle_UCSC_001,Plate 1,A04,Circle001,SP50006,A07,CIR6-0086-NX-1,CIR6-0086-NX-1,30,m,7,1
Circle_UCSC_002,Plate 2,A04,Circle001,SP50006,A08,CIR6-0170-NX-1,CIR6-0170-NX-1,30,m,8,1
Circle_UCSC_001,Plate 1,A05,Circle001,SP50006,A09,CIR6-0087-NX-1,CIR6-0087-NX-1,30,m,9,1
Circle_UCSC_002,Plate 2,A05,Circle001,SP50006,A10,CIR6-0171-NX-1,CIR6-0171-NX-1,30,m,10,1
Circle_UCSC_001,Plate 1,A06,Circle001,SP50006,A11,CIR6-0088-NX-1,CIR6-0088-NX-1,30,m,11,1
Circle_UCSC_002,Plate 2,A06,Circle001,SP50006,A12,CIR6-0172-NX-1,CIR6-0172-NX-1,30,m,12,1
Circle_UCSC_001,Plate 1,A07,Circle001,SP50006,A13,CIR6-0089-TFA-1,CIR6-0089-TFA-1,30,m,13,1
Circle_UCSC_002,Plate 2,A07,Circle001,SP50006,A14,CIR6-0173-TFA-1,CIR6-0173-TFA-1,30,m,14,1
Circle_UCSC_001,Plate 1,A08,Circle001,SP50006,A15,CIR6-0090-NX-1,CIR6-0090-NX-1,30,m,15,1
Circle_UCSC_002,Plate 2,A08,Circle001,SP50006,A16,CIR6-0174-NX-1,CIR6-0174-NX-1,30,m,16,1
Circle_UCSC_001,Plate 1,A09,Circle001,SP50006,A17,CIR6-0091-NX-1,CIR6-0091-NX-1,30,m,17,1
Circle_UCSC_002,Plate 2,A09,Circle001,SP50006,A18,CIR6-0175-NX-1,CIR6-0175-NX-1,30,m,18,1
Circle_UCSC_001,Plate 1,A10,Circle001,SP50006,A19,CIR6-0092-NX-1,CIR6-0092-NX-1,30,m,19,1
Circle_UCSC_002,Plate 2,A10,Circle001,SP50006,A20,CIR6-0176-NX-1,CIR6-0176-NX-1,30,m,20,1
Circle_UCSC_001,Plate 1,A11,Circle001,SP50006,A21,CIR6-0093-TFA-1,CIR6-0093-TFA-1,30,m,21,1
Circle_UCSC_002,Plate 2,A11,Circle001,SP50006,A22,CIR6-0177-TFA-1,CIR6-0177-TFA-1,30,m,22,1
Circle_UCSC_003,Plate 3,A02,Circle001,SP50006,B03,CIR6-0194-TFA-2,CIR6-0194-TFA-2,30,m,3,2
Circle_UCSC_004,Plate 4,A02,Circle001,SP50006,B04,CIR6-0371-TFA-1,CIR6-0371-TFA-1,30,m,4,2
Circle_UCSC_003,Plate 3,A03,Circle001,SP50006,B05,CIR6-0259-TFA-1,CIR6-0259-TFA-1,30,m,5,2
Circle_UCSC_004,Plate 4,A03,Circle001,SP50006,B06,CIR6-0372-NX-1,CIR6-0372-NX-1,30,m,6,2
Circle_UCSC_003,Plate 3,A04,Circle001,SP50006,B07,CIR6-0260-NX-1,CIR6-0260-NX-1,30,m,7,2
Circle_UCSC_004,Plate 4,A04,Circle001,SP50006,B08,CIR6-0374-TFA-1,CIR6-0374-TFA-1,30,m,8,2
Circle_UCSC_003,Plate 3,A05,Circle001,SP50006,B09,CIR6-0261-TFA-1,CIR6-0261-TFA-1,30,m,9,2
Circle_UCSC_004,Plate 4,A05,Circle001,SP50006,B10,CIR6-0375-TFA-1,CIR6-0375-TFA-1,30,m,10,2
Circle_UCSC_003,Plate 3,A06,Circle001,SP50006,B11,CIR6-0262-NX-2,CIR6-0262-NX-2,30,m,11,2
Circle_UCSC_004,Plate 4,A06,Circle001,SP50006,B12,CIR6-0377-TFA-1,CIR6-0377-TFA-1,30,m,12,2
Circle_UCSC_003,Plate 3,A07,Circle001,SP50006,B13,CIR6-0263-TFA-1,CIR6-0263-TFA-1,30,m,13,2
Circle_UCSC_004,Plate 4,A07,Circle001,SP50006,B14,CIR6-0378-NX-1,CIR6-0378-NX-1,30,m,14,2
Circle_UCSC_003,Plate 3,A08,Circle001,SP50006,B15,CIR6-0265-NX-1,CIR6-0265-NX-1,30,m,15,2
Circle_UCSC_004,Plate 4,A08,Circle001,SP50006,B16,CIR6-0379-TFA-1,CIR6-0379-TFA-1,30,m,16,2
Circle_UCSC_003,Plate 3,A09,Circle001,SP50006,B17,CIR6-0266-NX-1,CIR6-0266-NX-1,30,m,17,2
Circle_UCSC_004,Plate 4,A09,Circle001,SP50006,B18,CIR6-0380-TFA-1,CIR6-0380-TFA-1,30,m,18,2
Circle_UCSC_003,Plate 3,A10,Circle001,SP50006,B19,CIR6-0268-TFA-1,CIR6-0268-TFA-1,30,m,19,2
Circle_UCSC_004,Plate 4,A10,Circle001,SP50006,B20,CIR6-0381-TFA-1,CIR6-0381-TFA-1,30,m,20,2
Circle_UCSC_003,Plate 3,A11,Circle001,SP50006,B21,CIR6-0269-NX-1,CIR6-0269-NX-1,30,m,21,2
Circle_UCSC_004,Plate 4,A11,Circle001,SP50006,B22,CIR6-0382-NX-1,CIR6-0382-NX-1,30,m,22,2
Circle_UCSC_001,Plate 1,B02,Circle001,SP50006,C03,CIR6-0094-NX-1,CIR6-0094-NX-1,30,m,3,3
Circle_UCSC_002,Plate 2,B02,Circle001,SP50006,C04,CIR6-0178-TFA-1,CIR6-0178-TFA-1,30,m,4,3
Circle_UCSC_001,Plate 1,B03,Circle001,SP50006,C05,CIR6-0095-NX-1,CIR6-0095-NX-1,30,m,5,3
Circle_UCSC_002,Plate 2,B03,Circle001,SP50006,C06,CIR6-0179-TFA-1,CIR6-0179-TFA-1,30,m,6,3
Circle_UCSC_001,Plate 1,B04,Circle001,SP50006,C07,CIR6-0096-NX-1,CIR6-0096-NX-1,30,m,7,3
Circle_UCSC_002,Plate 2,B04,Circle001,SP50006,C08,CIR6-0180-NX-1,CIR6-0180-NX-1,30,m,8,3
Circle_UCSC_001,Plate 1,B05,Circle001,SP50006,C09,CIR6-0097-TFA-1,CIR6-0097-TFA-1,30,m,9,3
Circle_UCSC_002,Plate 2,B05,Circle001,SP50006,C10,CIR6-0181-NX-1,CIR6-0181-NX-1,30,m,10,3
Circle_UCSC_001,Plate 1,B06,Circle001,SP50006,C11,CIR6-0098-TFA-1,CIR6-0098-TFA-1,30,m,11,3
Circle_UCSC_002,Plate 2,B06,Circle001,SP50006,C12,CIR6-0182-NX-1,CIR6-0182-NX-1,30,m,12,3
Circle_UCSC_001,Plate 1,B07,Circle001,SP50006,C13,CIR6-0099-TFA-1,CIR6-0099-TFA-1,30,m,13,3
Circle_UCSC_002,Plate 2,B07,Circle001,SP50006,C14,CIR6-0183-NX-1,CIR6-0183-NX-1,30,m,14,3
Circle_UCSC_001,Plate 1,B08,Circle001,SP50006,C15,CIR6-0100-NX-1,CIR6-0100-NX-1,30,m,15,3
Circle_UCSC_002,Plate 2,B08,Circle001,SP50006,C16,CIR6-0184-NX-1,CIR6-0184-NX-1,30,m,16,3
Circle_UCSC_001,Plate 1,B09,Circle001,SP50006,C17,CIR6-0101-NX-1,CIR6-0101-NX-1,30,m,17,3
Circle_UCSC_002,Plate 2,B09,Circle001,SP50006,C18,CIR6-0185-TFA-1,CIR6-0185-TFA-1,30,m,18,3
Circle_UCSC_001,Plate 1,B10,Circle001,SP50006,C19,CIR6-0102-NX-1,CIR6-0102-NX-1,30,m,19,3
Circle_UCSC_002,Plate 2,B10,Circle001,SP50006,C20,CIR6-0186-NX-1,CIR6-0186-NX-1,30,m,20,3
Circle_UCSC_001,Plate 1,B11,Circle001,SP50006,C21,CIR6-0103-NX-1,CIR6-0103-NX-1,30,m,21,3
Circle_UCSC_002,Plate 2,B11,Circle001,SP50006,C22,CIR6-0187-NX-1,CIR6-0187-NX-1,30,m,22,3
Circle_UCSC_003,Plate 3,B02,Circle001,SP50006,D03,CIR6-0271-TFA-1,CIR6-0271-TFA-1,30,m,3,4
Circle_UCSC_004,Plate 4,B02,Circle001,SP50006,D04,CIR6-0384-NX-1,CIR6-0384-NX-1,30,m,4,4
Circle_UCSC_003,Plate 3,B03,Circle001,SP50006,D05,CIR6-0272-NX-1,CIR6-0272-NX-1,30,m,5,4
Circle_UCSC_004,Plate 4,B03,Circle001,SP50006,D06,CIR6-0387-TFA-1,CIR6-0387-TFA-1,30,m,6,4
Circle_UCSC_003,Plate 3,B04,Circle001,SP50006,D07,CIR6-0273-NX-1,CIR6-0273-NX-1,30,m,7,4
Circle_UCSC_004,Plate 4,B04,Circle001,SP50006,D08,CIR6-0388-TFA-1,CIR6-0388-TFA-1,30,m,8,4
Circle_UCSC_003,Plate 3,B05,Circle001,SP50006,D09,CIR6-0274-NX-1,CIR6-0274-NX-1,30,m,9,4
Circle_UCSC_004,Plate 4,B05,Circle001,SP50006,D10,CIR6-0389-TFA-1,CIR6-0389-TFA-1,30,m,10,4
Circle_UCSC_003,Plate 3,B06,Circle001,SP50006,D11,CIR6-0277-NX-1,CIR6-0277-NX-1,30,m,11,4
Circle_UCSC_004,Plate 4,B06,Circle001,SP50006,D12,CIR6-0390-NX-1,CIR6-0390-NX-1,30,m,12,4
Circle_UCSC_004,Plate 4,B07,Circle001,SP50006,D14,CIR6-0392-NX-1,CIR6-0392-NX-1,30,m,14,4
Circle_UCSC_003,Plate 3,B08,Circle001,SP50006,D15,CIR6-0282-TFA-1,CIR6-0282-TFA-1,30,m,15,4
Circle_UCSC_004,Plate 4,B08,Circle001,SP50006,D16,CIR6-0393-NX-1,CIR6-0393-NX-1,30,m,16,4
Circle_UCSC_003,Plate 3,B09,Circle001,SP50006,D17,CIR6-0283-NX-1,CIR6-0283-NX-1,30,m,17,4
Circle_UCSC_004,Plate 4,B09,Circle001,SP50006,D18,CIR6-0396-NX-1,CIR6-0396-NX-1,30,m,18,4
Circle_UCSC_003,Plate 3,B10,Circle001,SP50006,D19,CIR6-0286-TFA-1,CIR6-0286-TFA-1,30,m,19,4
Circle_UCSC_004,Plate 4,B10,Circle001,SP50006,D20,CIR6-0397-TFA-1,CIR6-0397-TFA-1,30,m,20,4
Circle_UCSC_003,Plate 3,B11,Circle001,SP50006,D21,CIR6-0288-NX-1,CIR6-0288-NX-1,30,m,21,4
Circle_UCSC_004,Plate 4,B11,Circle001,SP50006,D22,CIR6-0398-NX-1,CIR6-0398-NX-1,30,m,22,4
Circle_UCSC_001,Plate 1,C02,Circle001,SP50006,E03,CIR6-0104-NX-1,CIR6-0104-NX-1,30,m,3,5
Circle_UCSC_002,Plate 2,C02,Circle001,SP50006,E04,CIR6-0188-NX-1,CIR6-0188-NX-1,30,m,4,5
Circle_UCSC_001,Plate 1,C03,Circle001,SP50006,E05,CIR6-0105-TFA-1,CIR6-0105-TFA-1,30,m,5,5
Circle_UCSC_002,Plate 2,C03,Circle001,SP50006,E06,CIR6-0190-NX-1,CIR6-0190-NX-1,30,m,6,5
Circle_UCSC_001,Plate 1,C04,Circle001,SP50006,E07,CIR6-0106-NX-1,CIR6-0106-NX-1,30,m,7,5
Circle_UCSC_002,Plate 2,C04,Circle001,SP50006,E08,CIR6-0191-NX-1,CIR6-0191-NX-1,30,m,8,5
Circle_UCSC_001,Plate 1,C05,Circle001,SP50006,E09,CIR6-0107-NX-1,CIR6-0107-NX-1,30,m,9,5
Circle_UCSC_002,Plate 2,C05,Circle001,SP50006,E10,CIR6-0192-NX-1,CIR6-0192-NX-1,30,m,10,5
Circle_UCSC_001,Plate 1,C06,Circle001,SP50006,E11,CIR6-0108-NX-1,CIR6-0108-NX-1,30,m,11,5
Circle_UCSC_002,Plate 2,C06,Circle001,SP50006,E12,CIR6-0193-TFA-1,CIR6-0193-TFA-1,30,m,12,5
Circle_UCSC_001,Plate 1,C07,Circle001,SP50006,E13,CIR6-0109-TFA-1,CIR6-0109-TFA-1,30,m,13,5
Circle_UCSC_002,Plate 2,C07,Circle001,SP50006,E14,CIR6-0196-NX-1,CIR6-0196-NX-1,30,m,14,5
Circle_UCSC_001,Plate 1,C08,Circle001,SP50006,E15,CIR6-0110-NX-1,CIR6-0110-NX-1,30,m,15,5
Circle_UCSC_002,Plate 2,C08,Circle001,SP50006,E16,CIR6-0197-NX-1,CIR6-0197-NX-1,30,m,16,5
Circle_UCSC_001,Plate 1,C09,Circle001,SP50006,E17,CIR6-0111-NX-1,CIR6-0111-NX-1,30,m,17,5
Circle_UCSC_002,Plate 2,C09,Circle001,SP50006,E18,CIR6-0198-NX-1,CIR6-0198-NX-1,30,m,18,5
Circle_UCSC_001,Plate 1,C10,Circle001,SP50006,E19,CIR6-0112-NX-1,CIR6-0112-NX-1,30,m,19,5
Circle_UCSC_002,Plate 2,C10,Circle001,SP50006,E20,CIR6-0199-NX-1,CIR6-0199-NX-1,30,m,20,5
Circle_UCSC_001,Plate 1,C11,Circle001,SP50006,E21,CIR6-0113-TFA-1,CIR6-0113-TFA-1,30,m,21,5
Circle_UCSC_002,Plate 2,C11,Circle001,SP50006,E22,CIR6-0200-NX-1,CIR6-0200-NX-1,30,m,22,5
Circle_UCSC_003,Plate 3,C02,Circle001,SP50006,F03,CIR6-0289-NX-1,CIR6-0289-NX-1,30,m,3,6
Circle_UCSC_004,Plate 4,C02,Circle001,SP50006,F04,CIR6-0399-NX-1,CIR6-0399-NX-1,30,m,4,6
Circle_UCSC_003,Plate 3,C03,Circle001,SP50006,F05,CIR6-0290-TFA-1,CIR6-0290-TFA-1,30,m,5,6
Circle_UCSC_004,Plate 4,C03,Circle001,SP50006,F06,CIR6-0400-NX-1,CIR6-0400-NX-1,30,m,6,6
Circle_UCSC_003,Plate 3,C04,Circle001,SP50006,F07,CIR6-0292-TFA-1,CIR6-0292-TFA-1,30,m,7,6
Circle_UCSC_004,Plate 4,C04,Circle001,SP50006,F08,CIR6-0401-TFA-1,CIR6-0401-TFA-1,30,m,8,6
Circle_UCSC_003,Plate 3,C05,Circle001,SP50006,F09,CIR6-0294-TFA-1,CIR6-0294-TFA-1,30,m,9,6
Circle_UCSC_004,Plate 4,C05,Circle001,SP50006,F10,CIR6-0402-NX-1,CIR6-0402-NX-1,30,m,10,6
Circle_UCSC_003,Plate 3,C06,Circle001,SP50006,F11,CIR6-0296-TFA-1,CIR6-0296-TFA-1,30,m,11,6
Circle_UCSC_004,Plate 4,C06,Circle001,SP50006,F12,CIR6-0408-NX-1,CIR6-0408-NX-1,30,m,12,6
Circle_UCSC_003,Plate 3,C07,Circle001,SP50006,F13,CIR6-0298-NX-1,CIR6-0298-NX-1,30,m,13,6
Circle_UCSC_004,Plate 4,C07,Circle001,SP50006,F14,CIR6-0409-TFA-1,CIR6-0409-TFA-1,30,m,14,6
Circle_UCSC_003,Plate 3,C08,Circle001,SP50006,F15,CIR6-0299-NX-1,CIR6-0299-NX-1,30,m,15,6
Circle_UCSC_004,Plate 4,C08,Circle001,SP50006,F16,CIR6-0410-NX-2,CIR6-0410-NX-2,30,m,16,6
Circle_UCSC_003,Plate 3,C09,Circle001,SP50006,F17,CIR6-0300-TFA-1,CIR6-0300-TFA-1,30,m,17,6
Circle_UCSC_004,Plate 4,C09,Circle001,SP50006,F18,CIR6-0414-NX-1,CIR6-0414-NX-1,30,m,18,6
Circle_UCSC_003,Plate 3,C10,Circle001,SP50006,F19,CIR6-0302-TFA-1,CIR6-0302-TFA-1,30,m,19,6
Circle_UCSC_004,Plate 4,C10,Circle001,SP50006,F20,CIR6-0415-NX-1,CIR6-0415-NX-1,30,m,20,6
Circle_UCSC_003,Plate 3,C11,Circle001,SP50006,F21,CIR6-0303-TFA-1,CIR6-0303-TFA-1,30,m,21,6
Circle_UCSC_004,Plate 4,C11,Circle001,SP50006,F22,CIR6-0416-NX-1,CIR6-0416-NX-1,30,m,22,6
Circle_UCSC_001,Plate 1,D02,Circle001,SP50006,G03,CIR6-0114-TFA-1,CIR6-0114-TFA-1,30,m,3,7
Circle_UCSC_002,Plate 2,D02,Circle001,SP50006,G04,CIR6-0201-TFA-1,CIR6-0201-TFA-1,30,m,4,7
Circle_UCSC_001,Plate 1,D03,Circle001,SP50006,G05,CIR6-0115-TFA-1,CIR6-0115-TFA-1,30,m,5,7
Circle_UCSC_002,Plate 2,D03,Circle001,SP50006,G06,CIR6-0202-NX-1,CIR6-0202-NX-1,30,m,6,7
Circle_UCSC_001,Plate 1,D04,Circle001,SP50006,G07,CIR6-0116-NX-1,CIR6-0116-NX-1,30,m,7,7
Circle_UCSC_002,Plate 2,D04,Circle001,SP50006,G08,CIR6-0203-NX-1,CIR6-0203-NX-1,30,m,8,7
Circle_UCSC_001,Plate 1,D05,Circle001,SP50006,G09,CIR6-0118-NX-1,CIR6-0118-NX-1,30,m,9,7
Circle_UCSC_002,Plate 2,D05,Circle001,SP50006,G10,CIR6-0204-NX-1,CIR6-0204-NX-1,30,m,10,7
Circle_UCSC_001,Plate 1,D06,Circle001,SP50006,G11,CIR6-0119-NX-1,CIR6-0119-NX-1,30,m,11,7
Circle_UCSC_002,Plate 2,D06,Circle001,SP50006,G12,CIR6-0205-TFA-1,CIR6-0205-TFA-1,30,m,12,7
Circle_UCSC_001,Plate 1,D07,Circle001,SP50006,G13,CIR6-0120-NX-1,CIR6-0120-NX-1,30,m,13,7
Circle_UCSC_002,Plate 2,D07,Circle001,SP50006,G14,CIR6-0206-NX-1,CIR6-0206-NX-1,30,m,14,7
Circle_UCSC_001,Plate 1,D08,Circle001,SP50006,G15,CIR6-0121-TFA-1,CIR6-0121-TFA-1,30,m,15,7
Circle_UCSC_002,Plate 2,D08,Circle001,SP50006,G16,CIR6-0207-NX-1,CIR6-0207-NX-1,30,m,16,7
Circle_UCSC_001,Plate 1,D09,Circle001,SP50006,G17,CIR6-0122-NX-1,CIR6-0122-NX-1,30,m,17,7
Circle_UCSC_002,Plate 2,D09,Circle001,SP50006,G18,CIR6-0208-NX-1,CIR6-0208-NX-1,30,m,18,7
Circle_UCSC_001,Plate 1,D10,Circle001,SP50006,G19,CIR6-0123-NX-1,CIR6-0123-NX-1,30,m,19,7
Circle_UCSC_002,Plate 2,D10,Circle001,SP50006,G20,CIR6-0209-TFA-1,CIR6-0209-TFA-1,30,m,20,7
Circle_UCSC_001,Plate 1,D11,Circle001,SP50006,G21,CIR6-0125-TFA-1,CIR6-0125-TFA-1,30,m,21,7
Circle_UCSC_002,Plate 2,D11,Circle001,SP50006,G22,CIR6-0210-TFA-1,CIR6-0210-TFA-1,30,m,22,7
Circle_UCSC_003,Plate 3,D02,Circle001,SP50006,H03,CIR6-0307-NX-1,CIR6-0307-NX-1,30,m,3,8
Circle_UCSC_004,Plate 4,D02,Circle001,SP50006,H04,CIR6-0417-NX-1,CIR6-0417-NX-1,30,m,4,8
Circle_UCSC_003,Plate 3,D03,Circle001,SP50006,H05,CIR6-0309-TFA-1,CIR6-0309-TFA-1,30,m,5,8
Circle_UCSC_004,Plate 4,D03,Circle001,SP50006,H06,CIR6-0418-TFA-1,CIR6-0418-TFA-1,30,m,6,8
Circle_UCSC_003,Plate 3,D04,Circle001,SP50006,H07,CIR6-0310-TFA-1,CIR6-0310-TFA-1,30,m,7,8
Circle_UCSC_004,Plate 4,D04,Circle001,SP50006,H08,CIR6-0419-NX-1,CIR6-0419-NX-1,30,m,8,8
Circle_UCSC_003,Plate 3,D05,Circle001,SP50006,H09,CIR6-0311-TFA-1,CIR6-0311-TFA-1,30,m,9,8
Circle_UCSC_004,Plate 4,D05,Circle001,SP50006,H10,CIR6-0420-NX-1,CIR6-0420-NX-1,30,m,10,8
Circle_UCSC_003,Plate 3,D06,Circle001,SP50006,H11,CIR6-0321-NX-1,CIR6-0321-NX-1,30,m,11,8
Circle_UCSC_004,Plate 4,D06,Circle001,SP50006,H12,CIR6-0421-TFA-1,CIR6-0421-TFA-1,30,m,12,8
Circle_UCSC_003,Plate 3,D07,Circle001,SP50006,H13,CIR6-0322-NX-1,CIR6-0322-NX-1,30,m,13,8
Circle_UCSC_004,Plate 4,D07,Circle001,SP50006,H14,CIR6-0422-NX-1,CIR6-0422-NX-1,30,m,14,8
Circle_UCSC_003,Plate 3,D08,Circle001,SP50006,H15,CIR6-0323-NX-1,CIR6-0323-NX-1,30,m,15,8
