Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20134,A01,DMSOA01,DMSOA01
SP20134,A03,RLUS-1799A,RLUS-1799A,-5,m
SP20134,A04,RLUS-1812A,RLUS-1812A,-5,m
SP20134,A05,RLUS-1799B,RLUS-1799B,-5,m
SP20134,A06,RLUS-1812B,RLUS-1812B,-5,m
SP20134,A07,RLUS-1799C,RLUS-1799C,-5,m
SP20134,A08,RLUS-1812C,RLUS-1812C,-5,m
SP20134,A09,RLUS-1799D,RLUS-1799D,-5,m
SP20134,A10,RLUS-1812D,RLUS-1812D,-5,m
SP20134,A11,RLUS-1799E,RLUS-1799E,-5,m
SP20134,A12,RLUS-1812E,RLUS-1812E,-5,m
SP20134,A13,RLUS-1799F,RLUS-1799F,-5,m
SP20134,A14,RLUS-1812F,RLUS-1812F,-5,m
SP20134,A15,RLUS-1800A,RLUS-1800A,-5,m
SP20134,A16,RLUS-1813A,RLUS-1813A,-5,m
SP20134,A17,RLUS-1800B,RLUS-1800B,-5,m
SP20134,A18,RLUS-1813B,RLUS-1813B,-5,m
SP20134,A19,RLUS-1800C,RLUS-1800C,-5,m
SP20134,A20,RLUS-1813C,RLUS-1813C,-5,m
SP20134,A21,RLUS-1800D,RLUS-1800D,-5,m
SP20134,A22,RLUS-1813D,RLUS-1813D,-5,m
SP20134,A23,DMSOA23,DMSOA23
SP20134,B02,DMSOB02,DMSOB02
SP20134,B03,RLUS-1825A,RLUS-1825A,-5,m
SP20134,B04,RLUS-1838A,RLUS-1838A,-5,m
SP20134,B05,RLUS-1825B,RLUS-1825B,-5,m
SP20134,B06,RLUS-1838B,RLUS-1838B,-5,m
SP20134,B07,RLUS-1825C,RLUS-1825C,-5,m
SP20134,B08,RLUS-1838C,RLUS-1838C,-5,m
SP20134,B09,RLUS-1825D,RLUS-1825D,-5,m
SP20134,B10,RLUS-1838D,RLUS-1838D,-5,m
SP20134,B11,RLUS-1825E,RLUS-1825E,-5,m
SP20134,B12,RLUS-1838E,RLUS-1838E,-5,m
SP20134,B13,RLUS-1825F,RLUS-1825F,-5,m
SP20134,B14,RLUS-1838F,RLUS-1838F,-5,m
SP20134,B15,RLUS-1826A,RLUS-1826A,-5,m
SP20134,B16,RLUS-1839A,RLUS-1839A,-5,m
SP20134,B17,RLUS-1826B,RLUS-1826B,-5,m
SP20134,B18,RLUS-1839B,RLUS-1839B,-5,m
SP20134,B19,RLUS-1826C,RLUS-1826C,-5,m
SP20134,B20,RLUS-1839C,RLUS-1839C,-5,m
SP20134,B21,RLUS-1826D,RLUS-1826D,-5,m
SP20134,B22,RLUS-1839D,RLUS-1839D,-5,m
SP20134,B24,DMSOB24,DMSOB24
SP20134,C01,DMSOC01,DMSOC01
SP20134,C03,RLUS-1800E,RLUS-1800E,-5,m
SP20134,C04,RLUS-1813E,RLUS-1813E,-5,m
SP20134,C05,RLUS-1800F,RLUS-1800F,-5,m
SP20134,C06,RLUS-1813F,RLUS-1813F,-5,m
SP20134,C07,RLUS-1801A,RLUS-1801A,-5,m
SP20134,C08,RLUS-1814A,RLUS-1814A,-5,m
SP20134,C09,RLUS-1801B,RLUS-1801B,-5,m
SP20134,C10,RLUS-1814B,RLUS-1814B,-5,m
SP20134,C11,RLUS-1801C,RLUS-1801C,-5,m
SP20134,C12,RLUS-1814C,RLUS-1814C,-5,m
SP20134,C13,RLUS-1801D,RLUS-1801D,-5,m
SP20134,C14,RLUS-1814D,RLUS-1814D,-5,m
SP20134,C15,RLUS-1801E,RLUS-1801E,-5,m
SP20134,C16,RLUS-1814E,RLUS-1814E,-5,m
SP20134,C17,RLUS-1801F,RLUS-1801F,-5,m
SP20134,C18,RLUS-1814F,RLUS-1814F,-5,m
SP20134,C19,RLUS-1802A,RLUS-1802A,-5,m
