Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP10053,A01,DMSOA01,DMSOA01
SP10053,A23,DMSOA23,DMSOA23
SP10053,B02,DMSOB02,DMSOB02
SP10053,B03,05316 XFM,05316 XFM,100,m
SP10053,B04,06147 XFM,06147 XFM,100,m
SP10053,B05,05316 XFML1,05316 XFML1,5,m
SP10053,B06,06147 XFML1,06147 XFML1,5,m
SP10053,B07,05316 XFML2,05316 XFML2,5,m
SP10053,B08,06147 XFML2,06147 XFML2,5,m
SP10053,B09,05316 XFML3,05316 XFML3,5,m
SP10053,B10,06147 XFML3,06147 XFML3,5,m
SP10053,B11,05316 XFML4,05316 XFML4,5,m
SP10053,B12,06147 XFML4,06147 XFML4,5,m
SP10053,B13,05316 XFML5,05316 XFML5,5,m
SP10053,B14,06147 XFML5,06147 XFML5,5,m
SP10053,B15,05316 XFML6,05316 XFML6,5,m
SP10053,B16,06147 XFML6,06147 XFML6,5,m
SP10053,B17,05316 XFML7,05316 XFML7,5,m
SP10053,B18,06147 XFML7,06147 XFML7,5,m
SP10053,B19,05316 XFML8,05316 XFML8,5,m
SP10053,B20,06147 XFML8,06147 XFML8,5,m
SP10053,B21,05316 XFML9,05316 XFML9,5,m
SP10053,B22,06147 XFML9,06147 XFML9,5,m
SP10053,B24,DMSOB24,DMSOB24
SP10053,C01,DMSOC01,DMSOC01
SP10053,C23,DMSOC23,DMSOC23
SP10053,D02,DMSOD02,DMSOD02
SP10053,D03,05316 XFML10,05316 XFML10,5,m
SP10053,D04,06147 XFML10,06147 XFML10,5,m
SP10053,D05,05316 XFML11,05316 XFML11,5,m
SP10053,D06,06147 XFML11,06147 XFML11,5,m
SP10053,D07,05316 XFML12,05316 XFML12,5,m
SP10053,D08,06147 XFML12,06147 XFML12,5,m
SP10053,D09,05316 XFML13,05316 XFML13,5,m
SP10053,D10,06147 XFML13,06147 XFML13,5,m
SP10053,D11,05316 XFML14,05316 XFML14,5,m
SP10053,D12,06147 XFML14,06147 XFML14,5,m
SP10053,D13,05316 XFML15,05316 XFML15,5,m
SP10053,D14,06147 XFML15,06147 XFML15,5,m
SP10053,D15,05316 XFML16,05316 XFML16,5,m
SP10053,D16,06147 XFML16,06147 XFML16,5,m
SP10053,D17,05316 XFML17,05316 XFML17,5,m
SP10053,D18,06147 XFML17,06147 XFML17,5,m
SP10053,D19,05316 XFML18,05316 XFML18,5,m
SP10053,D20,06147 XFML18,06147 XFML18,5,m
SP10053,D21,05316 XFML19,05316 XFML19,5,m
SP10053,D22,06147 XFML19,06147 XFML19,5,m
SP10053,D24,DMSOD24,DMSOD24
SP10053,E01,DMSOE01,DMSOE01
SP10053,E23,DMSOE23,DMSOE23
SP10053,F02,DMSOF02,DMSOF02
SP10053,F03,05316 XFML20,05316 XFML20,5,m
SP10053,F04,06147 XFML20,06147 XFML20,5,m
SP10053,F05,05316 XFML21,05316 XFML21,5,m
SP10053,F06,06147 XFML21,06147 XFML21,5,m
SP10053,F07,05316 XFML22,05316 XFML22,5,m
SP10053,F08,06147 XFML22,06147 XFML22,5,m
SP10053,F09,05316 XFML23,05316 XFML23,5,m
SP10053,F10,06147 XFML23,06147 XFML23,5,m
SP10053,F11,05316 XFML24,05316 XFML24,5,m
SP10053,F12,06147 XFML24,06147 XFML24,5,m
SP10053,F13,05316 XFML25,05316 XFML25,5,m
SP10053,F14,06147 XFML25,06147 XFML25,5,m
SP10053,F15,05316 XFML26,05316 XFML26,5,m
SP10053,F16,06147 XFML26,06147 XFML26,5,m
SP10053,F17,05316 XFML27,05316 XFML27,5,m
SP10053,F18,06147 XFML27,06147 XFML27,5,m
SP10053,F19,05316 XFML28,05316 XFML28,5,m
SP10053,F20,06147 XFML28,06147 XFML28,5,m
SP10053,F21,05316 XFML29,05316 XFML29,5,m
SP10053,F22,06147 XFML29,06147 XFML29,5,m
SP10053,F24,DMSOF24,DMSOF24
SP10053,G01,DMSOG01,DMSOG01
SP10053,G23,DMSOG23,DMSOG23
SP10053,H02,DMSOH02,DMSOH02
SP10053,H03,05316 XFML30,05316 XFML30,5,m
SP10053,H04,06147 XFML30,06147 XFML30,5,m
SP10053,H05,05316 XFML31,05316 XFML31,5,m
SP10053,H06,06147 XFML31,06147 XFML31,5,m
SP10053,H07,05316 XFML32,05316 XFML32,5,m
SP10053,H08,06147 XFML32,06147 XFML32,5,m
SP10053,H09,05316 XFML33,05316 XFML33,5,m
SP10053,H10,06147 XFML33,06147 XFML33,5,m
SP10053,H11,05316 XFML34,05316 XFML34,5,m
SP10053,H12,06147 XFML34,06147 XFML34,5,m
SP10053,H13,05316 XFML35,05316 XFML35,5,m
SP10053,H14,06147 XFML35,06147 XFML35,5,m
SP10053,H15,05316 XFML36,05316 XFML36,5,m
