384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
ALP0019-L,SP30052,A03,SMD-3031,SMD-3031,1,m,3,1
ALP0019-L,SP30052,A04,SMD-3032,SMD-3032,1,m,4,1
ALP0019-L,SP30052,A05,SMD-5016_3,SMD-5016_3,1,m,5,1
ALP0019-L,SP30052,A06,SMD-5017_2,SMD-5017_2,1,m,6,1
ALP0019-L,SP30052,A07,SMD-5033_1,SMD-5033_1,1,m,7,1
ALP0019-L,SP30052,A08,SMD-5034,SMD-5034,1,m,8,1
ALP0019-L,SP30052,A09,SMD-3003,SMD-3003,1,m,9,1
ALP0019-L,SP30052,A10,SMD-5006,SMD-5006,1,m,10,1
ALP0019-L,SP30052,A11,019_3_10,019_3_10,1,m,11,1
ALP0019-L,SP30052,A12,020_3_25,020_3_25,1,m,12,1
ALP0019-L,SP30052,A13,042_1_41,042_1_41,1,m,13,1
ALP0019-L,SP30052,A14,054_2_04,054_2_04,1,m,14,1
ALP0019-L,SP30052,A15,054_2_06,054_2_06,1,m,15,1
ALP0019-L,SP30052,A16,059_1_48,059_1_48,1,m,16,1
ALP0019-L,SP30052,A17,067_2_17,067_2_17,1,m,17,1
ALP0019-L,SP30052,A18,073_3_32,073_3_32,1,m,18,1
ALP0019-L,SP30052,A19,082_4_26,082_4_26,1,m,19,1
ALP0019-L,SP30052,A20,095_2_03,095_2_03,1,m,20,1
ALP0019-L,SP30052,A21,103_1_40,103_1_40,1,m,21,1
ALP0019-L,SP30052,A22,103_1_45,103_1_45,1,m,22,1
ALP0019-L,SP30052,B03,SMD-3031,SMD-3031,0.5,m,3,2
ALP0019-L,SP30052,B04,SMD-3032,SMD-3032,0.5,m,4,2
ALP0019-L,SP30052,B05,SMD-5016_3,SMD-5016_3,0.5,m,5,2
ALP0019-L,SP30052,B06,SMD-5017_2,SMD-5017_2,0.5,m,6,2
ALP0019-L,SP30052,B07,SMD-5033_1,SMD-5033_1,0.5,m,7,2
ALP0019-L,SP30052,B08,SMD-5034,SMD-5034,0.5,m,8,2
ALP0019-L,SP30052,B09,SMD-3003,SMD-3003,0.5,m,9,2
ALP0019-L,SP30052,B10,SMD-5006,SMD-5006,0.5,m,10,2
ALP0019-L,SP30052,B11,019_3_10,019_3_10,0.5,m,11,2
ALP0019-L,SP30052,B12,020_3_25,020_3_25,0.5,m,12,2
ALP0019-L,SP30052,B13,042_1_41,042_1_41,0.5,m,13,2
ALP0019-L,SP30052,B14,054_2_04,054_2_04,0.5,m,14,2
ALP0019-L,SP30052,B15,054_2_06,054_2_06,0.5,m,15,2
ALP0019-L,SP30052,B16,059_1_48,059_1_48,0.5,m,16,2
ALP0019-L,SP30052,B17,067_2_17,067_2_17,0.5,m,17,2
ALP0019-L,SP30052,B18,073_3_32,073_3_32,0.5,m,18,2
ALP0019-L,SP30052,B19,082_4_26,082_4_26,0.5,m,19,2
ALP0019-L,SP30052,B20,095_2_03,095_2_03,0.5,m,20,2
ALP0019-L,SP30052,B21,103_1_40,103_1_40,0.5,m,21,2
ALP0019-L,SP30052,B22,103_1_45,103_1_45,0.5,m,22,2
ALP0019-L,SP30052,C03,SMD-3031,SMD-3031,0.25,m,3,3
ALP0019-L,SP30052,C04,SMD-3032,SMD-3032,0.25,m,4,3
ALP0019-L,SP30052,C05,SMD-5016_3,SMD-5016_3,0.25,m,5,3
ALP0019-L,SP30052,C06,SMD-5017_2,SMD-5017_2,0.25,m,6,3
ALP0019-L,SP30052,C07,SMD-5033_1,SMD-5033_1,0.25,m,7,3
ALP0019-L,SP30052,C08,SMD-5034,SMD-5034,0.25,m,8,3
ALP0019-L,SP30052,C09,SMD-3003,SMD-3003,0.25,m,9,3
ALP0019-L,SP30052,C10,SMD-5006,SMD-5006,0.25,m,10,3
ALP0019-L,SP30052,C11,019_3_10,019_3_10,0.25,m,11,3
ALP0019-L,SP30052,C12,020_3_25,020_3_25,0.25,m,12,3
ALP0019-L,SP30052,C13,042_1_41,042_1_41,0.25,m,13,3
ALP0019-L,SP30052,C14,054_2_04,054_2_04,0.25,m,14,3
ALP0019-L,SP30052,C15,054_2_06,054_2_06,0.25,m,15,3
ALP0019-L,SP30052,C16,059_1_48,059_1_48,0.25,m,16,3
ALP0019-L,SP30052,C17,067_2_17,067_2_17,0.25,m,17,3
ALP0019-L,SP30052,C18,073_3_32,073_3_32,0.25,m,18,3
ALP0019-L,SP30052,C19,082_4_26,082_4_26,0.25,m,19,3
ALP0019-L,SP30052,C20,095_2_03,095_2_03,0.25,m,20,3
ALP0019-L,SP30052,C21,103_1_40,103_1_40,0.25,m,21,3
ALP0019-L,SP30052,C22,103_1_45,103_1_45,0.25,m,22,3
ALP0019-L,SP30052,D03,SMD-3031,SMD-3031,0.125,m,3,4
ALP0019-L,SP30052,D04,SMD-3032,SMD-3032,0.125,m,4,4
ALP0019-L,SP30052,D05,SMD-5016_3,SMD-5016_3,0.125,m,5,4
ALP0019-L,SP30052,D06,SMD-5017_2,SMD-5017_2,0.125,m,6,4
ALP0019-L,SP30052,D07,SMD-5033_1,SMD-5033_1,0.125,m,7,4
ALP0019-L,SP30052,D08,SMD-5034,SMD-5034,0.125,m,8,4
ALP0019-L,SP30052,D09,SMD-3003,SMD-3003,0.125,m,9,4
ALP0019-L,SP30052,D10,SMD-5006,SMD-5006,0.125,m,10,4
ALP0019-L,SP30052,D11,019_3_10,019_3_10,0.125,m,11,4
ALP0019-L,SP30052,D12,020_3_25,020_3_25,0.125,m,12,4
ALP0019-L,SP30052,D13,042_1_41,042_1_41,0.125,m,13,4
ALP0019-L,SP30052,D14,054_2_04,054_2_04,0.125,m,14,4
ALP0019-L,SP30052,D15,054_2_06,054_2_06,0.125,m,15,4
ALP0019-L,SP30052,D16,059_1_48,059_1_48,0.125,m,16,4
ALP0019-L,SP30052,D17,067_2_17,067_2_17,0.125,m,17,4
ALP0019-L,SP30052,D18,073_3_32,073_3_32,0.125,m,18,4
ALP0019-L,SP30052,D19,082_4_26,082_4_26,0.125,m,19,4
ALP0019-L,SP30052,D20,095_2_03,095_2_03,0.125,m,20,4
ALP0019-L,SP30052,D21,103_1_40,103_1_40,0.125,m,21,4
ALP0019-L,SP30052,D22,103_1_45,103_1_45,0.125,m,22,4
ALP0019-L,SP30052,E03,SMD-3031,SMD-3031,0.0625,m,3,5
ALP0019-L,SP30052,E04,SMD-3032,SMD-3032,0.0625,m,4,5
ALP0019-L,SP30052,E05,SMD-5016_3,SMD-5016_3,0.0625,m,5,5
ALP0019-L,SP30052,E06,SMD-5017_2,SMD-5017_2,0.0625,m,6,5
ALP0019-L,SP30052,E07,SMD-5033_1,SMD-5033_1,0.0625,m,7,5
ALP0019-L,SP30052,E08,SMD-5034,SMD-5034,0.0625,m,8,5
ALP0019-L,SP30052,E09,SMD-3003,SMD-3003,0.0625,m,9,5
ALP0019-L,SP30052,E10,SMD-5006,SMD-5006,0.0625,m,10,5
ALP0019-L,SP30052,E11,019_3_10,019_3_10,0.0625,m,11,5
ALP0019-L,SP30052,E12,020_3_25,020_3_25,0.0625,m,12,5
ALP0019-L,SP30052,E13,042_1_41,042_1_41,0.0625,m,13,5
ALP0019-L,SP30052,E14,054_2_04,054_2_04,0.0625,m,14,5
ALP0019-L,SP30052,E15,054_2_06,054_2_06,0.0625,m,15,5
ALP0019-L,SP30052,E16,059_1_48,059_1_48,0.0625,m,16,5
ALP0019-L,SP30052,E17,067_2_17,067_2_17,0.0625,m,17,5
ALP0019-L,SP30052,E18,073_3_32,073_3_32,0.0625,m,18,5
ALP0019-L,SP30052,E19,082_4_26,082_4_26,0.0625,m,19,5
ALP0019-L,SP30052,E20,095_2_03,095_2_03,0.0625,m,20,5
ALP0019-L,SP30052,E21,103_1_40,103_1_40,0.0625,m,21,5
ALP0019-L,SP30052,E22,103_1_45,103_1_45,0.0625,m,22,5
ALP0019-L,SP30052,F03,SMD-3031,SMD-3031,0.03125,m,3,6
ALP0019-L,SP30052,F04,SMD-3032,SMD-3032,0.03125,m,4,6
ALP0019-L,SP30052,F05,SMD-5016_3,SMD-5016_3,0.03125,m,5,6
ALP0019-L,SP30052,F06,SMD-5017_2,SMD-5017_2,0.03125,m,6,6
ALP0019-L,SP30052,F07,SMD-5033_1,SMD-5033_1,0.03125,m,7,6
ALP0019-L,SP30052,F08,SMD-5034,SMD-5034,0.03125,m,8,6
ALP0019-L,SP30052,F09,SMD-3003,SMD-3003,0.03125,m,9,6
ALP0019-L,SP30052,F10,SMD-5006,SMD-5006,0.03125,m,10,6
ALP0019-L,SP30052,F11,019_3_10,019_3_10,0.03125,m,11,6
ALP0019-L,SP30052,F12,020_3_25,020_3_25,0.03125,m,12,6
ALP0019-L,SP30052,F13,042_1_41,042_1_41,0.03125,m,13,6
ALP0019-L,SP30052,F14,054_2_04,054_2_04,0.03125,m,14,6
ALP0019-L,SP30052,F15,054_2_06,054_2_06,0.03125,m,15,6
ALP0019-L,SP30052,F16,059_1_48,059_1_48,0.03125,m,16,6
ALP0019-L,SP30052,F17,067_2_17,067_2_17,0.03125,m,17,6
ALP0019-L,SP30052,F18,073_3_32,073_3_32,0.03125,m,18,6
ALP0019-L,SP30052,F19,082_4_26,082_4_26,0.03125,m,19,6
ALP0019-L,SP30052,F20,095_2_03,095_2_03,0.03125,m,20,6
ALP0019-L,SP30052,F21,103_1_40,103_1_40,0.03125,m,21,6
ALP0019-L,SP30052,F22,103_1_45,103_1_45,0.03125,m,22,6
ALP0019-L,SP30052,G03,SMD-3031,SMD-3031,0.01563,m,3,7
ALP0019-L,SP30052,G04,SMD-3032,SMD-3032,0.01563,m,4,7
ALP0019-L,SP30052,G05,SMD-5016_3,SMD-5016_3,0.01563,m,5,7
ALP0019-L,SP30052,G06,SMD-5017_2,SMD-5017_2,0.01563,m,6,7
ALP0019-L,SP30052,G07,SMD-5033_1,SMD-5033_1,0.01563,m,7,7
ALP0019-L,SP30052,G08,SMD-5034,SMD-5034,0.01563,m,8,7
ALP0019-L,SP30052,G09,SMD-3003,SMD-3003,0.01563,m,9,7
ALP0019-L,SP30052,G10,SMD-5006,SMD-5006,0.01563,m,10,7
ALP0019-L,SP30052,G11,019_3_10,019_3_10,0.01563,m,11,7
ALP0019-L,SP30052,G12,020_3_25,020_3_25,0.01563,m,12,7
ALP0019-L,SP30052,G13,042_1_41,042_1_41,0.01563,m,13,7
ALP0019-L,SP30052,G14,054_2_04,054_2_04,0.01563,m,14,7
ALP0019-L,SP30052,G15,054_2_06,054_2_06,0.01563,m,15,7
ALP0019-L,SP30052,G16,059_1_48,059_1_48,0.01563,m,16,7
ALP0019-L,SP30052,G17,067_2_17,067_2_17,0.01563,m,17,7
ALP0019-L,SP30052,G18,073_3_32,073_3_32,0.01563,m,18,7
ALP0019-L,SP30052,G19,082_4_26,082_4_26,0.01563,m,19,7
ALP0019-L,SP30052,G20,095_2_03,095_2_03,0.01563,m,20,7
ALP0019-L,SP30052,G21,103_1_40,103_1_40,0.01563,m,21,7
ALP0019-L,SP30052,G22,103_1_45,103_1_45,0.01563,m,22,7
ALP0019-L,SP30052,H03,SMD-3031,SMD-3031,0.00781,m,3,8
ALP0019-L,SP30052,H04,SMD-3032,SMD-3032,0.00781,m,4,8
ALP0019-L,SP30052,H05,SMD-5016_3,SMD-5016_3,0.00781,m,5,8
ALP0019-L,SP30052,H06,SMD-5017_2,SMD-5017_2,0.00781,m,6,8
ALP0019-L,SP30052,H07,SMD-5033_1,SMD-5033_1,0.00781,m,7,8
ALP0019-L,SP30052,H08,SMD-5034,SMD-5034,0.00781,m,8,8
ALP0019-L,SP30052,H09,SMD-3003,SMD-3003,0.00781,m,9,8
ALP0019-L,SP30052,H10,SMD-5006,SMD-5006,0.00781,m,10,8
ALP0019-L,SP30052,H11,019_3_10,019_3_10,0.00781,m,11,8
ALP0019-L,SP30052,H12,020_3_25,020_3_25,0.00781,m,12,8
ALP0019-L,SP30052,H13,042_1_41,042_1_41,0.00781,m,13,8
ALP0019-L,SP30052,H14,054_2_04,054_2_04,0.00781,m,14,8
ALP0019-L,SP30052,H15,054_2_06,054_2_06,0.00781,m,15,8
ALP0019-L,SP30052,H16,059_1_48,059_1_48,0.00781,m,16,8
ALP0019-L,SP30052,H17,067_2_17,067_2_17,0.00781,m,17,8
ALP0019-L,SP30052,H18,073_3_32,073_3_32,0.00781,m,18,8
ALP0019-L,SP30052,H19,082_4_26,082_4_26,0.00781,m,19,8
ALP0019-L,SP30052,H20,095_2_03,095_2_03,0.00781,m,20,8
ALP0019-L,SP30052,H21,103_1_40,103_1_40,0.00781,m,21,8
ALP0019-L,SP30052,H22,103_1_45,103_1_45,0.00781,m,22,8
ALP0019-L,SP30052,I03,103_2_14,103_2_14,1,m,3,9
ALP0019-L,SP30052,I04,103_2_18,103_2_18,1,m,4,9
ALP0019-L,SP30052,I05,103_2_38,103_2_38,1,m,5,9
ALP0019-L,SP30052,I06,103_3_05,103_3_05,1,m,6,9
ALP0019-L,SP30052,I07,103_3_46,103_3_46,1,m,7,9
ALP0019-L,SP30052,I08,111_2_20,111_2_20,1,m,8,9
ALP0019-L,SP30052,I09,117_2_47,117_2_47,1,m,9,9
ALP0019-L,SP30052,I10,124_2_31,124_2_31,1,m,10,9
ALP0019-L,SP30052,I11,127_2_07,127_2_07,1,m,11,9
ALP0019-L,SP30052,I12,129_2_16,129_2_16,1,m,12,9
ALP0019-L,SP30052,I13,135_1_20,135_1_20,1,m,13,9
ALP0019-L,SP30052,I14,142_2_25,142_2_25,1,m,14,9
ALP0019-L,SP30052,I15,142_2_26,142_2_26,1,m,15,9
ALP0019-L,SP30052,I16,142_2_27,142_2_27,1,m,16,9
ALP0019-L,SP30052,I17,142_2_29,142_2_29,1,m,17,9
ALP0019-L,SP30052,I18,015R4_2_01,015R4_2_01,1,m,18,9
ALP0019-L,SP30052,I19,015R4_2_02,015R4_2_02,1,m,19,9
ALP0019-L,SP30052,I20,015R4_2_03,015R4_2_03,1,m,20,9
ALP0019-L,SP30052,I21,015R4_2_13,015R4_2_13,1,m,21,9
ALP0019-L,SP30052,I22,015R4_2_22,015R4_2_22,1,m,22,9
ALP0019-L,SP30052,J03,103_2_14,103_2_14,0.5,m,3,10
ALP0019-L,SP30052,J04,103_2_18,103_2_18,0.5,m,4,10
ALP0019-L,SP30052,J05,103_2_38,103_2_38,0.5,m,5,10
ALP0019-L,SP30052,J06,103_3_05,103_3_05,0.5,m,6,10
ALP0019-L,SP30052,J07,103_3_46,103_3_46,0.5,m,7,10
ALP0019-L,SP30052,J08,111_2_20,111_2_20,0.5,m,8,10
ALP0019-L,SP30052,J09,117_2_47,117_2_47,0.5,m,9,10
ALP0019-L,SP30052,J10,124_2_31,124_2_31,0.5,m,10,10
ALP0019-L,SP30052,J11,127_2_07,127_2_07,0.5,m,11,10
ALP0019-L,SP30052,J12,129_2_16,129_2_16,0.5,m,12,10
ALP0019-L,SP30052,J13,135_1_20,135_1_20,0.5,m,13,10
ALP0019-L,SP30052,J14,142_2_25,142_2_25,0.5,m,14,10
ALP0019-L,SP30052,J15,142_2_26,142_2_26,0.5,m,15,10
ALP0019-L,SP30052,J16,142_2_27,142_2_27,0.5,m,16,10
ALP0019-L,SP30052,J17,142_2_29,142_2_29,0.5,m,17,10
ALP0019-L,SP30052,J18,015R4_2_01,015R4_2_01,0.5,m,18,10
ALP0019-L,SP30052,J19,015R4_2_02,015R4_2_02,0.5,m,19,10
ALP0019-L,SP30052,J20,015R4_2_03,015R4_2_03,0.5,m,20,10
ALP0019-L,SP30052,J21,015R4_2_13,015R4_2_13,0.5,m,21,10
ALP0019-L,SP30052,J22,015R4_2_22,015R4_2_22,0.5,m,22,10
