Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20224,A03,RLMY-1001A,RLMY-1001A,-5,m
SP20224,A04,RLMY-1015A,RLMY-1015A,-5,m
SP20224,A05,RLMY-1001B,RLMY-1001B,-5,m
SP20224,A06,RLMY-1015B,RLMY-1015B,-5,m
SP20224,A07,RLMY-1001C,RLMY-1001C,-5,m
SP20224,A08,RLMY-1015C,RLMY-1015C,-5,m
SP20224,A09,RLMY-1001D,RLMY-1001D,-5,m
SP20224,A10,RLMY-1015D,RLMY-1015D,-5,m
SP20224,A11,RLMY-1001E,RLMY-1001E,-5,m
SP20224,A12,RLMY-1015E,RLMY-1015E,-5,m
SP20224,A13,RLMY-1001F,RLMY-1001F,-5,m
SP20224,A14,RLMY-1015F,RLMY-1015F,-5,m
SP20224,A15,RLMY-1002A,RLMY-1002A,-5,m
SP20224,A16,RLMY-1016A,RLMY-1016A,-5,m
SP20224,A17,RLMY-1002B,RLMY-1002B,-5,m
SP20224,A18,RLMY-1016B,RLMY-1016B,-5,m
SP20224,A19,RLMY-1002C,RLMY-1002C,-5,m
SP20224,A20,RLMY-1016C,RLMY-1016C,-5,m
SP20224,A21,RLMY-1002D,RLMY-1002D,-5,m
SP20224,A22,RLMY-1016D,RLMY-1016D,-5,m
SP20224,B03,RLMY-1030A,RLMY-1030A,-5,m
SP20224,B04,RLMY-1043,RLMY-1043,-5,m
SP20224,B05,RLMY-1030B,RLMY-1030B,-5,m
SP20224,B06,RLMY-1044,RLMY-1044,-5,m
SP20224,B07,RLMY-1030C,RLMY-1030C,-5,m
SP20224,B08,RLMY-1045,RLMY-1045,-5,m
SP20224,B09,RLMY-1030D,RLMY-1030D,-5,m
SP20224,B10,RLMY-1046,RLMY-1046,-5,m
SP20224,B11,RLMY-1030E,RLMY-1030E,-5,m
SP20224,B12,RLMY-1047,RLMY-1047,-5,m
SP20224,B13,RLMY-1030F,RLMY-1030F,-5,m
SP20224,B14,RLMY-1048,RLMY-1048,-5,m
SP20224,B15,RLMY-1031A,RLMY-1031A,-5,m
SP20224,B16,RLMY-1049,RLMY-1049,-5,m
SP20224,B17,RLMY-1031B,RLMY-1031B,-5,m
SP20224,B18,RLMY-1050,RLMY-1050,-5,m
SP20224,B19,RLMY-1031C,RLMY-1031C,-5,m
SP20224,B20,RLMY-1051,RLMY-1051,-5,m
SP20224,B21,RLMY-1031D,RLMY-1031D,-5,m
SP20224,B22,RLMY-1052,RLMY-1052,-5,m
SP20224,C03,RLMY-1002E,RLMY-1002E,-5,m
SP20224,C04,RLMY-1016E,RLMY-1016E,-5,m
SP20224,C05,RLMY-1002F,RLMY-1002F,-5,m
SP20224,C06,RLMY-1016F,RLMY-1016F,-5,m
SP20224,C07,RLMY-1003A,RLMY-1003A,-5,m
SP20224,C08,RLMY-1017A,RLMY-1017A,-5,m
SP20224,C09,RLMY-1003B,RLMY-1003B,-5,m
SP20224,C10,RLMY-1017B,RLMY-1017B,-5,m
SP20224,C11,RLMY-1003C,RLMY-1003C,-5,m
SP20224,C12,RLMY-1017C,RLMY-1017C,-5,m
SP20224,C13,RLMY-1003D,RLMY-1003D,-5,m
SP20224,C14,RLMY-1017D,RLMY-1017D,-5,m
SP20224,C15,RLMY-1003E,RLMY-1003E,-5,m
SP20224,C16,RLMY-1017E,RLMY-1017E,-5,m
SP20224,C17,RLMY-1003F,RLMY-1003F,-5,m
SP20224,C18,RLMY-1017F,RLMY-1017F,-5,m
SP20224,C19,RLMY-1004A,RLMY-1004A,-5,m
SP20224,C20,RLMY-1018A,RLMY-1018A,-5,m
SP20224,C21,RLMY-1004B,RLMY-1004B,-5,m
SP20224,C22,RLMY-1018B,RLMY-1018B,-5,m
SP20224,D03,RLMY-1031E,RLMY-1031E,-5,m
SP20224,D04,RLMY-1053,RLMY-1053,-5,m
SP20224,D05,RLMY-1031F,RLMY-1031F,-5,m
SP20224,D06,RLMY-1054,RLMY-1054,-5,m
SP20224,D07,RLMY-1032A,RLMY-1032A,-5,m
SP20224,D08,RLMY-1055,RLMY-1055,-5,m
SP20224,D09,RLMY-1032B,RLMY-1032B,-5,m
SP20224,D10,RLMY-1056,RLMY-1056,-5,m
SP20224,D11,RLMY-1032C,RLMY-1032C,-5,m
SP20224,D12,RLMY-1057,RLMY-1057,-5,m
SP20224,D13,RLMY-1032D,RLMY-1032D,-5,m
SP20224,D14,RLMY-1058,RLMY-1058,-5,m
SP20224,D15,RLMY-1032E,RLMY-1032E,-5,m
SP20224,D16,RLMY-1059,RLMY-1059,-5,m
SP20224,D17,RLMY-1032F,RLMY-1032F,-5,m
SP20224,D18,RLMY-1060,RLMY-1060,-5,m
SP20224,D19,RLMY-1033A,RLMY-1033A,-5,m
SP20224,D20,RLMY-1061,RLMY-1061,-5,m
SP20224,D21,RLMY-1033B,RLMY-1033B,-5,m
SP20224,D22,RLMY-1062,RLMY-1062,-5,m
SP20224,E03,RLMY-1004C,RLMY-1004C,-5,m
SP20224,E04,RLMY-1018C,RLMY-1018C,-5,m
SP20224,E05,RLMY-1004D,RLMY-1004D,-5,m
SP20224,E06,RLMY-1018D,RLMY-1018D,-5,m
SP20224,E07,RLMY-1004E,RLMY-1004E,-5,m
SP20224,E08,RLMY-1018E,RLMY-1018E,-5,m
SP20224,E09,RLMY-1004F,RLMY-1004F,-5,m
SP20224,E10,RLMY-1018F,RLMY-1018F,-5,m
SP20224,E11,RLMY-1005A,RLMY-1005A,-5,m
SP20224,E12,RLMY-1019A,RLMY-1019A,-5,m
SP20224,E13,RLMY-1005B,RLMY-1005B,-5,m
SP20224,E14,RLMY-1019B,RLMY-1019B,-5,m
SP20224,E15,RLMY-1005C,RLMY-1005C,-5,m
SP20224,E16,RLMY-1019C,RLMY-1019C,-5,m
SP20224,E17,RLMY-1005D,RLMY-1005D,-5,m
SP20224,E18,RLMY-1019D,RLMY-1019D,-5,m
SP20224,E19,RLMY-1005E,RLMY-1005E,-5,m
SP20224,E20,RLMY-1019E,RLMY-1019E,-5,m
SP20224,E21,RLMY-1005F,RLMY-1005F,-5,m
SP20224,E22,RLMY-1019F,RLMY-1019F,-5,m
SP20224,F03,RLMY-1033C,RLMY-1033C,-5,m
SP20224,F04,RLMY-1063,RLMY-1063,-5,m
SP20224,F05,RLMY-1033D,RLMY-1033D,-5,m
SP20224,F06,RLMY-1064,RLMY-1064,-5,m
SP20224,F07,RLMY-1033E,RLMY-1033E,-5,m
SP20224,F08,RLMY-1065,RLMY-1065,-5,m
SP20224,F09,RLMY-1033F,RLMY-1033F,-5,m
SP20224,F10,RLMY-1066,RLMY-1066,-5,m
SP20224,F11,RLMY-1034A,RLMY-1034A,-5,m
SP20224,F12,RLMY-1067,RLMY-1067,-5,m
SP20224,F13,RLMY-1034B,RLMY-1034B,-5,m
SP20224,F14,RLMY-1068,RLMY-1068,-5,m
SP20224,F15,RLMY-1034C,RLMY-1034C,-5,m
SP20224,F16,RLMY-1069,RLMY-1069,-5,m
SP20224,F17,RLMY-1034D,RLMY-1034D,-5,m
SP20224,F18,RLMY-1070,RLMY-1070,-5,m
SP20224,F19,RLMY-1034E,RLMY-1034E,-5,m
SP20224,F20,RLMY-1071,RLMY-1071,-5,m
SP20224,F21,RLMY-1034F,RLMY-1034F,-5,m
SP20224,F22,RLMY-1072,RLMY-1072,-5,m
SP20224,G03,RLMY-1006A,RLMY-1006A,-5,m
SP20224,G04,RLMY-1020A,RLMY-1020A,-5,m
SP20224,G05,RLMY-1006B,RLMY-1006B,-5,m
SP20224,G06,RLMY-1020B,RLMY-1020B,-5,m
SP20224,G07,RLMY-1006C,RLMY-1006C,-5,m
SP20224,G08,RLMY-1020C,RLMY-1020C,-5,m
SP20224,G09,RLMY-1006D,RLMY-1006D,-5,m
SP20224,G10,RLMY-1020D,RLMY-1020D,-5,m
SP20224,G11,RLMY-1006E,RLMY-1006E,-5,m
SP20224,G12,RLMY-1020E,RLMY-1020E,-5,m
SP20224,G13,RLMY-1006F,RLMY-1006F,-5,m
SP20224,G14,RLMY-1020F,RLMY-1020F,-5,m
SP20224,G15,RLMY-1007A,RLMY-1007A,-5,m
SP20224,G16,RLMY-1021A,RLMY-1021A,-5,m
SP20224,G17,RLMY-1007B,RLMY-1007B,-5,m
SP20224,G18,RLMY-1021B,RLMY-1021B,-5,m
SP20224,G19,RLMY-1007C,RLMY-1007C,-5,m
SP20224,G20,RLMY-1021C,RLMY-1021C,-5,m
SP20224,G21,RLMY-1007D,RLMY-1007D,-5,m
SP20224,G22,RLMY-1021D,RLMY-1021D,-5,m
SP20224,H03,RLMY-1035A,RLMY-1035A,-5,m
SP20224,H04,RLMY-1073,RLMY-1073,-5,m
SP20224,H05,RLMY-1035B,RLMY-1035B,-5,m
SP20224,H06,RLMY-1074,RLMY-1074,-5,m
SP20224,H07,RLMY-1035C,RLMY-1035C,-5,m
SP20224,H08,RLMY-1075,RLMY-1075,-5,m
SP20224,H09,RLMY-1035D,RLMY-1035D,-5,m
SP20224,H10,RLMY-1076,RLMY-1076,-5,m
SP20224,H11,RLMY-1035E,RLMY-1035E,-5,m
SP20224,H12,RLMY-1077,RLMY-1077,-5,m
SP20224,H13,RLMY-1035F,RLMY-1035F,-5,m
SP20224,H14,RLMY-1078,RLMY-1078,-5,m
SP20224,H15,RLMY-1036A,RLMY-1036A,-5,m
SP20224,H16,RLMY-1079,RLMY-1079,-5,m
SP20224,H17,RLMY-1036B,RLMY-1036B,-5,m
SP20224,H18,RLMY-1080,RLMY-1080,-5,m
SP20224,H19,RLMY-1036C,RLMY-1036C,-5,m
SP20224,H20,RLMY-1081,RLMY-1081,-5,m
SP20224,H21,RLMY-1036D,RLMY-1036D,-5,m
SP20224,H22,RLMY-1082,RLMY-1082,-5,m
SP20224,I03,RLMY-1007E,RLMY-1007E,-5,m
SP20224,I04,RLMY-1021E,RLMY-1021E,-5,m
SP20224,I05,RLMY-1007F,RLMY-1007F,-5,m
SP20224,I06,RLMY-1021F,RLMY-1021F,-5,m
SP20224,I07,RLMY-1008A,RLMY-1008A,-5,m
SP20224,I08,RLMY-1022A,RLMY-1022A,-5,m
SP20224,I09,RLMY-1008B,RLMY-1008B,-5,m
SP20224,I10,RLMY-1022B,RLMY-1022B,-5,m
SP20224,I11,RLMY-1008C,RLMY-1008C,-5,m
SP20224,I12,RLMY-1022C,RLMY-1022C,-5,m
SP20224,I13,RLMY-1008D,RLMY-1008D,-5,m
SP20224,I14,RLMY-1022D,RLMY-1022D,-5,m
SP20224,I15,RLMY-1008E,RLMY-1008E,-5,m
SP20224,I16,RLMY-1022E,RLMY-1022E,-5,m
SP20224,I17,RLMY-1008F,RLMY-1008F,-5,m
SP20224,I18,RLMY-1022F,RLMY-1022F,-5,m
SP20224,I19,RLMY-1009A,RLMY-1009A,-5,m
SP20224,I20,RLMY-1023A,RLMY-1023A,-5,m
SP20224,I21,RLMY-1009B,RLMY-1009B,-5,m
SP20224,I22,RLMY-1023B,RLMY-1023B,-5,m
SP20224,J03,RLMY-1036E,RLMY-1036E,-5,m
SP20224,J04,RLMY-1083,RLMY-1083,-5,m
SP20224,J05,RLMY-1036F,RLMY-1036F,-5,m
SP20224,J06,RLMY-1084,RLMY-1084,-5,m
SP20224,J07,RLMY-1037A,RLMY-1037A,-5,m
SP20224,J08,RLMY-1085,RLMY-1085,-5,m
SP20224,J09,RLMY-1037B,RLMY-1037B,-5,m
SP20224,J10,RLMY-1086,RLMY-1086,-5,m
SP20224,J11,RLMY-1037C,RLMY-1037C,-5,m
SP20224,J12,RLMY-1087,RLMY-1087,-5,m
SP20224,J13,RLMY-1037D,RLMY-1037D,-5,m
SP20224,J14,RLMY-1088,RLMY-1088,-5,m
SP20224,J15,RLMY-1037E,RLMY-1037E,-5,m
SP20224,J16,RLMY-1089,RLMY-1089,-5,m
SP20224,J17,RLMY-1037F,RLMY-1037F,-5,m
SP20224,J18,RLMY-1090,RLMY-1090,-5,m
SP20224,J19,RLMY-1038A,RLMY-1038A,-5,m
SP20224,J20,RLMY-1091,RLMY-1091,-5,m
SP20224,J21,RLMY-1038B,RLMY-1038B,-5,m
