384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
BostonMycoceuticals001,SP30058,A03,BMYCO-A,BMYCO-A,100,m,3,1
BostonMycoceuticals001,SP30058,A04,BMYCO-B,BMYCO-B,100,m,4,1
BostonMycoceuticals001,SP30058,A05,BMYCO-C,BMYCO-C,100,m,5,1
BostonMycoceuticals001,SP30058,A06,BMYCO-D,BMYCO-D,100,m,6,1
BostonMycoceuticals001,SP30058,A07,BMYCO-E,BMYCO-E,100,m,7,1
BostonMycoceuticals001,SP30058,A08,BMYCO-F,BMYCO-F,100,m,8,1
BostonMycoceuticals001,SP30058,A09,BMYCO-G,BMYCO-G,100,m,9,1
BostonMycoceuticals001,SP30058,A10,BMYCO-H,BMYCO-H,100,m,10,1
BostonMycoceuticals001,SP30058,A11,BMYCO-I,BMYCO-I,100,m,11,1
BostonMycoceuticals001,SP30058,A12,BMCYO-J,BMCYO-J,100,m,12,1
BostonMycoceuticals001,SP30058,A13,BMYCO-K,BMYCO-K,100,m,13,1
BostonMycoceuticals001,SP30058,A14,BMYCO-L,BMYCO-L,100,m,14,1
BostonMycoceuticals001,SP30058,A15,BMYCO-M,BMYCO-M,100,m,15,1
BostonMycoceuticals001,SP30058,A16,BMYCO-N,BMYCO-N,100,m,16,1
BostonMycoceuticals001,SP30058,A17,BMYCO-O,BMYCO-O,100,m,17,1
BostonMycoceuticals001,SP30058,A18,BMYCO-P,BMYCO-P,100,m,18,1
BostonMycoceuticals001,SP30058,A19,BMYCO-Q,BMYCO-Q,100,m,19,1
BostonMycoceuticals001,SP30058,A20,BMYCO-R,BMYCO-R,100,m,20,1
BostonMycoceuticals001,SP30058,A21,BMYCO-S,BMYCO-S,100,m,21,1
BostonMycoceuticals001,SP30058,A22,BMYCO-T,BMYCO-T,100,m,22,1
BostonMycoceuticals001,SP30058,B03,BMYCO-A,BMYCO-A,50,m,3,2
BostonMycoceuticals001,SP30058,B04,BMYCO-B,BMYCO-B,50,m,4,2
BostonMycoceuticals001,SP30058,B05,BMYCO-C,BMYCO-C,50,m,5,2
BostonMycoceuticals001,SP30058,B06,BMYCO-D,BMYCO-D,50,m,6,2
BostonMycoceuticals001,SP30058,B07,BMYCO-E,BMYCO-E,50,m,7,2
BostonMycoceuticals001,SP30058,B08,BMYCO-F,BMYCO-F,50,m,8,2
BostonMycoceuticals001,SP30058,B09,BMYCO-G,BMYCO-G,50,m,9,2
BostonMycoceuticals001,SP30058,B10,BMYCO-H,BMYCO-H,50,m,10,2
BostonMycoceuticals001,SP30058,B11,BMYCO-I,BMYCO-I,50,m,11,2
BostonMycoceuticals001,SP30058,B12,BMCYO-J,BMCYO-J,50,m,12,2
BostonMycoceuticals001,SP30058,B13,BMYCO-K,BMYCO-K,50,m,13,2
BostonMycoceuticals001,SP30058,B14,BMYCO-L,BMYCO-L,50,m,14,2
BostonMycoceuticals001,SP30058,B15,BMYCO-M,BMYCO-M,50,m,15,2
BostonMycoceuticals001,SP30058,B16,BMYCO-N,BMYCO-N,50,m,16,2
BostonMycoceuticals001,SP30058,B17,BMYCO-O,BMYCO-O,50,m,17,2
BostonMycoceuticals001,SP30058,B18,BMYCO-P,BMYCO-P,50,m,18,2
BostonMycoceuticals001,SP30058,B19,BMYCO-Q,BMYCO-Q,50,m,19,2
BostonMycoceuticals001,SP30058,B20,BMYCO-R,BMYCO-R,50,m,20,2
BostonMycoceuticals001,SP30058,B21,BMYCO-S,BMYCO-S,50,m,21,2
BostonMycoceuticals001,SP30058,B22,BMYCO-T,BMYCO-T,50,m,22,2
BostonMycoceuticals001,SP30058,C03,BMYCO-A,BMYCO-A,25,m,3,3
BostonMycoceuticals001,SP30058,C04,BMYCO-B,BMYCO-B,25,m,4,3
BostonMycoceuticals001,SP30058,C05,BMYCO-C,BMYCO-C,25,m,5,3
BostonMycoceuticals001,SP30058,C06,BMYCO-D,BMYCO-D,25,m,6,3
BostonMycoceuticals001,SP30058,C07,BMYCO-E,BMYCO-E,25,m,7,3
BostonMycoceuticals001,SP30058,C08,BMYCO-F,BMYCO-F,25,m,8,3
BostonMycoceuticals001,SP30058,C09,BMYCO-G,BMYCO-G,25,m,9,3
BostonMycoceuticals001,SP30058,C10,BMYCO-H,BMYCO-H,25,m,10,3
BostonMycoceuticals001,SP30058,C11,BMYCO-I,BMYCO-I,25,m,11,3
BostonMycoceuticals001,SP30058,C12,BMCYO-J,BMCYO-J,25,m,12,3
BostonMycoceuticals001,SP30058,C13,BMYCO-K,BMYCO-K,25,m,13,3
BostonMycoceuticals001,SP30058,C14,BMYCO-L,BMYCO-L,25,m,14,3
BostonMycoceuticals001,SP30058,C15,BMYCO-M,BMYCO-M,25,m,15,3
BostonMycoceuticals001,SP30058,C16,BMYCO-N,BMYCO-N,25,m,16,3
BostonMycoceuticals001,SP30058,C17,BMYCO-O,BMYCO-O,25,m,17,3
BostonMycoceuticals001,SP30058,C18,BMYCO-P,BMYCO-P,25,m,18,3
BostonMycoceuticals001,SP30058,C19,BMYCO-Q,BMYCO-Q,25,m,19,3
BostonMycoceuticals001,SP30058,C20,BMYCO-R,BMYCO-R,25,m,20,3
BostonMycoceuticals001,SP30058,C21,BMYCO-S,BMYCO-S,25,m,21,3
BostonMycoceuticals001,SP30058,C22,BMYCO-T,BMYCO-T,25,m,22,3
BostonMycoceuticals001,SP30058,D03,BMYCO-A,BMYCO-A,12.5,m,3,4
BostonMycoceuticals001,SP30058,D04,BMYCO-B,BMYCO-B,12.5,m,4,4
BostonMycoceuticals001,SP30058,D05,BMYCO-C,BMYCO-C,12.5,m,5,4
BostonMycoceuticals001,SP30058,D06,BMYCO-D,BMYCO-D,12.5,m,6,4
BostonMycoceuticals001,SP30058,D07,BMYCO-E,BMYCO-E,12.5,m,7,4
BostonMycoceuticals001,SP30058,D08,BMYCO-F,BMYCO-F,12.5,m,8,4
BostonMycoceuticals001,SP30058,D09,BMYCO-G,BMYCO-G,12.5,m,9,4
BostonMycoceuticals001,SP30058,D10,BMYCO-H,BMYCO-H,12.5,m,10,4
BostonMycoceuticals001,SP30058,D11,BMYCO-I,BMYCO-I,12.5,m,11,4
BostonMycoceuticals001,SP30058,D12,BMCYO-J,BMCYO-J,12.5,m,12,4
BostonMycoceuticals001,SP30058,D13,BMYCO-K,BMYCO-K,12.5,m,13,4
BostonMycoceuticals001,SP30058,D14,BMYCO-L,BMYCO-L,12.5,m,14,4
BostonMycoceuticals001,SP30058,D15,BMYCO-M,BMYCO-M,12.5,m,15,4
BostonMycoceuticals001,SP30058,D16,BMYCO-N,BMYCO-N,12.5,m,16,4
BostonMycoceuticals001,SP30058,D17,BMYCO-O,BMYCO-O,12.5,m,17,4
BostonMycoceuticals001,SP30058,D18,BMYCO-P,BMYCO-P,12.5,m,18,4
BostonMycoceuticals001,SP30058,D19,BMYCO-Q,BMYCO-Q,12.5,m,19,4
BostonMycoceuticals001,SP30058,D20,BMYCO-R,BMYCO-R,12.5,m,20,4
BostonMycoceuticals001,SP30058,D21,BMYCO-S,BMYCO-S,12.5,m,21,4
BostonMycoceuticals001,SP30058,D22,BMYCO-T,BMYCO-T,12.5,m,22,4
BostonMycoceuticals001,SP30058,E03,BMYCO-A,BMYCO-A,6.25,m,3,5
BostonMycoceuticals001,SP30058,E04,BMYCO-B,BMYCO-B,6.25,m,4,5
BostonMycoceuticals001,SP30058,E05,BMYCO-C,BMYCO-C,6.25,m,5,5
BostonMycoceuticals001,SP30058,E06,BMYCO-D,BMYCO-D,6.25,m,6,5
BostonMycoceuticals001,SP30058,E07,BMYCO-E,BMYCO-E,6.25,m,7,5
BostonMycoceuticals001,SP30058,E08,BMYCO-F,BMYCO-F,6.25,m,8,5
BostonMycoceuticals001,SP30058,E09,BMYCO-G,BMYCO-G,6.25,m,9,5
BostonMycoceuticals001,SP30058,E10,BMYCO-H,BMYCO-H,6.25,m,10,5
BostonMycoceuticals001,SP30058,E11,BMYCO-I,BMYCO-I,6.25,m,11,5
BostonMycoceuticals001,SP30058,E12,BMCYO-J,BMCYO-J,6.25,m,12,5
BostonMycoceuticals001,SP30058,E13,BMYCO-K,BMYCO-K,6.25,m,13,5
BostonMycoceuticals001,SP30058,E14,BMYCO-L,BMYCO-L,6.25,m,14,5
BostonMycoceuticals001,SP30058,E15,BMYCO-M,BMYCO-M,6.25,m,15,5
BostonMycoceuticals001,SP30058,E16,BMYCO-N,BMYCO-N,6.25,m,16,5
BostonMycoceuticals001,SP30058,E17,BMYCO-O,BMYCO-O,6.25,m,17,5
BostonMycoceuticals001,SP30058,E18,BMYCO-P,BMYCO-P,6.25,m,18,5
BostonMycoceuticals001,SP30058,E19,BMYCO-Q,BMYCO-Q,6.25,m,19,5
BostonMycoceuticals001,SP30058,E20,BMYCO-R,BMYCO-R,6.25,m,20,5
BostonMycoceuticals001,SP30058,E21,BMYCO-S,BMYCO-S,6.25,m,21,5
BostonMycoceuticals001,SP30058,E22,BMYCO-T,BMYCO-T,6.25,m,22,5
BostonMycoceuticals001,SP30058,F03,BMYCO-A,BMYCO-A,3.125,m,3,6
BostonMycoceuticals001,SP30058,F04,BMYCO-B,BMYCO-B,3.125,m,4,6
BostonMycoceuticals001,SP30058,F05,BMYCO-C,BMYCO-C,3.125,m,5,6
BostonMycoceuticals001,SP30058,F06,BMYCO-D,BMYCO-D,3.125,m,6,6
BostonMycoceuticals001,SP30058,F07,BMYCO-E,BMYCO-E,3.125,m,7,6
BostonMycoceuticals001,SP30058,F08,BMYCO-F,BMYCO-F,3.125,m,8,6
BostonMycoceuticals001,SP30058,F09,BMYCO-G,BMYCO-G,3.125,m,9,6
BostonMycoceuticals001,SP30058,F10,BMYCO-H,BMYCO-H,3.125,m,10,6
BostonMycoceuticals001,SP30058,F11,BMYCO-I,BMYCO-I,3.125,m,11,6
BostonMycoceuticals001,SP30058,F12,BMCYO-J,BMCYO-J,3.125,m,12,6
BostonMycoceuticals001,SP30058,F13,BMYCO-K,BMYCO-K,3.125,m,13,6
BostonMycoceuticals001,SP30058,F14,BMYCO-L,BMYCO-L,3.125,m,14,6
BostonMycoceuticals001,SP30058,F15,BMYCO-M,BMYCO-M,3.125,m,15,6
BostonMycoceuticals001,SP30058,F16,BMYCO-N,BMYCO-N,3.125,m,16,6
BostonMycoceuticals001,SP30058,F17,BMYCO-O,BMYCO-O,3.125,m,17,6
BostonMycoceuticals001,SP30058,F18,BMYCO-P,BMYCO-P,3.125,m,18,6
