Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP40039,A01,DMSOA01,DMSOA01
SP40039,A03,AB.006,AB.006,100,m
SP40039,A04,AB.006 NonMe,AB.006 NonMe,100,m
SP40039,A05,LPS,LPS,150,u
SP40039,A06,14303,14303,1,m
SP40039,A07,8865,8865,1,m
SP40039,A08,4219,4219,1,m
SP40039,A09,10281,10281,1,m
SP40039,A10,9031,9031,1,m
SP40039,A11,897,897,1,m
SP40039,A12,9292,9292,1,m
SP40039,A13,14206,14206,1,m
SP40039,A14,14303 4A,14303 4A,1,m
SP40039,A15,14303 2A,14303 2A,1,m
SP40039,A23,DMSOA23,DMSOA23
SP40039,B02,DMSOB02,DMSOB02
SP40039,B03,AB.006,AB.006,50,m
SP40039,B04,AB.006 NonMe,AB.006 NonMe,50,m
SP40039,B05,LPS,LPS,75,u
SP40039,B06,14303,14303,0.5,m
SP40039,B07,8865,8865,0.5,m
SP40039,B08,4219,4219,0.5,m
SP40039,B09,10281,10281,0.5,m
SP40039,B10,9031,9031,0.5,m
SP40039,B11,897,897,0.5,m
SP40039,B12,9292,9292,0.5,m
SP40039,B13,14206,14206,0.5,m
SP40039,B14,14303 4A,14303 4A,0.5,m
SP40039,B15,14303 2A,14303 2A,0.5,m
SP40039,B24,DMSOB24,DMSOB24
SP40039,C01,DMSOC01,DMSOC01
SP40039,C03,AB.006,AB.006,25,m
SP40039,C04,AB.006 NonMe,AB.006 NonMe,25,m
SP40039,C05,LPS,LPS,37.5,u
SP40039,C06,14303,14303,0.25,m
SP40039,C07,8865,8865,0.25,m
SP40039,C08,4219,4219,0.25,m
SP40039,C09,10281,10281,0.25,m
SP40039,C10,9031,9031,0.25,m
SP40039,C11,897,897,0.25,m
SP40039,C12,9292,9292,0.25,m
SP40039,C13,14206,14206,0.25,m
SP40039,C14,14303 4A,14303 4A,0.25,m
SP40039,C15,14303 2A,14303 2A,0.25,m
SP40039,C23,DMSOC23,DMSOC23
SP40039,D02,DMSOD02,DMSOD02
SP40039,D03,AB.006,AB.006,12.5,m
SP40039,D04,AB.006 NonMe,AB.006 NonMe,12.5,m
SP40039,D05,LPS,LPS,18.75,u
SP40039,D06,14303,14303,0.125,m
SP40039,D07,8865,8865,0.125,m
SP40039,D08,4219,4219,0.125,m
SP40039,D09,10281,10281,0.125,m
SP40039,D10,9031,9031,0.125,m
SP40039,D11,897,897,0.125,m
SP40039,D12,9292,9292,0.125,m
SP40039,D13,14206,14206,0.125,m
SP40039,D14,14303 4A,14303 4A,0.125,m
SP40039,D15,14303 2A,14303 2A,0.125,m
SP40039,D24,DMSOD24,DMSOD24
SP40039,E01,DMSOE01,DMSOE01
SP40039,E03,AB.006,AB.006,6.25,m
SP40039,E04,AB.006 NonMe,AB.006 NonMe,6.25,m
SP40039,E05,LPS,LPS,9.375,u
SP40039,E06,14303,14303,0.0625,m
SP40039,E07,8865,8865,0.0625,m
SP40039,E08,4219,4219,0.0625,m
SP40039,E09,10281,10281,0.0625,m
SP40039,E10,9031,9031,0.0625,m
SP40039,E11,897,897,0.0625,m
SP40039,E12,9292,9292,0.0625,m
SP40039,E13,14206,14206,0.0625,m
SP40039,E14,14303 4A,14303 4A,0.0625,m
SP40039,E15,14303 2A,14303 2A,0.0625,m
SP40039,E23,DMSOE23,DMSOE23
SP40039,F02,DMSOF02,DMSOF02
SP40039,F03,AB.006,AB.006,3.125,m
SP40039,F04,AB.006 NonMe,AB.006 NonMe,3.125,m
SP40039,F05,LPS,LPS,4.6875,u
SP40039,F06,14303,14303,0.03125,m
SP40039,F07,8865,8865,0.03125,m
SP40039,F08,4219,4219,0.03125,m
SP40039,F09,10281,10281,0.03125,m
SP40039,F10,9031,9031,0.03125,m
SP40039,F11,897,897,0.03125,m
SP40039,F12,9292,9292,0.03125,m
SP40039,F13,14206,14206,0.03125,m
SP40039,F14,14303 4A,14303 4A,0.03125,m
SP40039,F15,14303 2A,14303 2A,0.03125,m
SP40039,F24,DMSOF24,DMSOF24
SP40039,G01,DMSOG01,DMSOG01
SP40039,G03,AB.006,AB.006,1.5625,m
SP40039,G04,AB.006 NonMe,AB.006 NonMe,1.5625,m
SP40039,G05,LPS,LPS,2.34375,u
SP40039,G06,14303,14303,0.015625,m
SP40039,G07,8865,8865,0.015625,m
SP40039,G08,4219,4219,0.015625,m
SP40039,G09,10281,10281,0.015625,m
SP40039,G10,9031,9031,0.015625,m
SP40039,G11,897,897,0.015625,m
SP40039,G12,9292,9292,0.015625,m
SP40039,G13,14206,14206,0.015625,m
SP40039,G14,14303 4A,14303 4A,0.015625,m
SP40039,G15,14303 2A,14303 2A,0.015625,m
SP40039,G23,DMSOG23,DMSOG23
SP40039,H02,DMSOH02,DMSOH02
SP40039,H03,AB.006,AB.006,0.78125,m
SP40039,H04,AB.006 NonMe,AB.006 NonMe,0.78125,m
SP40039,H05,LPS,LPS,1.171875,u
SP40039,H06,14303,14303,0.0078125,m
SP40039,H07,8865,8865,0.0078125,m
SP40039,H08,4219,4219,0.0078125,m
SP40039,H09,10281,10281,0.0078125,m
SP40039,H10,9031,9031,0.0078125,m
SP40039,H11,897,897,0.0078125,m
SP40039,H12,9292,9292,0.0078125,m
SP40039,H13,14206,14206,0.0078125,m
SP40039,H14,14303 4A,14303 4A,0.0078125,m
SP40039,H15,14303 2A,14303 2A,0.0078125,m
SP40039,H24,DMSOH24,DMSOH24
SP40039,I01,DMSOI01,DMSOI01
SP40039,I03,AB.006,AB.006,0.390625,m
SP40039,I04,AB.006 NonMe,AB.006 NonMe,0.390625,m
SP40039,I05,LPS,LPS,0.5859375,u
SP40039,I06,14303,14303,0.00390625,m
SP40039,I07,8865,8865,0.00390625,m
SP40039,I08,4219,4219,0.00390625,m
SP40039,I09,10281,10281,0.00390625,m
SP40039,I10,9031,9031,0.00390625,m
SP40039,I11,897,897,0.00390625,m
SP40039,I12,9292,9292,0.00390625,m
SP40039,I13,14206,14206,0.00390625,m
SP40039,I14,14303 4A,14303 4A,0.00390625,m
SP40039,I15,14303 2A,14303 2A,0.00390625,m
SP40039,I23,DMSOI23,DMSOI23
SP40039,J02,DMSOJ02,DMSOJ02
SP40039,J03,AB.006,AB.006,0.1953125,m
SP40039,J04,AB.006 NonMe,AB.006 NonMe,0.1953125,m
SP40039,J05,LPS,LPS,0.29296875,u
SP40039,J06,14303,14303,0.001953125,m
SP40039,J07,8865,8865,0.001953125,m
SP40039,J08,4219,4219,0.001953125,m
SP40039,J09,10281,10281,0.001953125,m
SP40039,J10,9031,9031,0.001953125,m
SP40039,J11,897,897,0.001953125,m
SP40039,J12,9292,9292,0.001953125,m
SP40039,J13,14206,14206,0.001953125,m
SP40039,J14,14303 4A,14303 4A,0.001953125,m
SP40039,J15,14303 2A,14303 2A,0.001953125,m
SP40039,J24,DMSOJ24,DMSOJ24
SP40039,K01,DMSOK01,DMSOK01
SP40039,K03,AB.006,AB.006,0.09765625,m
SP40039,K04,AB.006 NonMe,AB.006 NonMe,0.09765625,m
SP40039,K05,LPS,LPS,0.146484375,u
SP40039,K06,14303,14303,0.000976563,m
SP40039,K07,8865,8865,0.000976563,m
SP40039,K08,4219,4219,0.000976563,m
SP40039,K09,10281,10281,0.000976563,m
SP40039,K10,9031,9031,0.000976563,m
SP40039,K11,897,897,0.000976563,m
SP40039,K12,9292,9292,0.000976563,m
SP40039,K13,14206,14206,0.000976563,m
SP40039,K14,14303 4A,14303 4A,0.000976563,m
SP40039,K15,14303 2A,14303 2A,0.000976563,m
SP40039,K23,DMSOK23,DMSOK23
SP40039,L02,DMSOL02,DMSOL02
SP40039,L03,AB.006,AB.006,0.048828125,m
SP40039,L04,AB.006 NonMe,AB.006 NonMe,0.048828125,m
SP40039,L05,LPS,LPS,0.073242188,u
SP40039,L06,14303,14303,0.000488281,m
SP40039,L07,8865,8865,0.000488281,m
SP40039,L08,4219,4219,0.000488281,m
SP40039,L09,10281,10281,0.000488281,m
SP40039,L10,9031,9031,0.000488281,m
SP40039,L11,897,897,0.000488281,m
SP40039,L12,9292,9292,0.000488281,m
SP40039,L13,14206,14206,0.000488281,m
SP40039,L14,14303 4A,14303 4A,0.000488281,m
SP40039,L15,14303 2A,14303 2A,0.000488281,m
SP40039,L24,DMSOL24,DMSOL24
SP40039,M01,DMSOM01,DMSOM01
SP40039,M03,AB.006,AB.006,0.024414063,m
SP40039,M04,AB.006 NonMe,AB.006 NonMe,0.024414063,m
SP40039,M05,LPS,LPS,0.036621094,u
SP40039,M06,14303,14303,0.000244141,m
SP40039,M07,8865,8865,0.000244141,m
SP40039,M08,4219,4219,0.000244141,m
SP40039,M09,10281,10281,0.000244141,m
SP40039,M10,9031,9031,0.000244141,m
SP40039,M11,897,897,0.000244141,m
SP40039,M12,9292,9292,0.000244141,m
SP40039,M13,14206,14206,0.000244141,m
SP40039,M14,14303 4A,14303 4A,0.000244141,m
SP40039,M15,14303 2A,14303 2A,0.000244141,m
SP40039,M23,DMSOM23,DMSOM23
SP40039,N02,DMSON02,DMSON02
SP40039,N03,AB.006,AB.006,0.012207031,m
SP40039,N04,AB.006 NonMe,AB.006 NonMe,0.012207031,m
SP40039,N05,LPS,LPS,0.018310547,u
SP40039,N06,14303,14303,0.00012207,m
SP40039,N07,8865,8865,0.00012207,m
SP40039,N08,4219,4219,0.00012207,m
SP40039,N09,10281,10281,0.00012207,m
SP40039,N10,9031,9031,0.00012207,m
SP40039,N11,897,897,0.00012207,m
SP40039,N12,9292,9292,0.00012207,m
SP40039,N13,14206,14206,0.00012207,m
SP40039,N14,14303 4A,14303 4A,0.00012207,m
SP40039,N15,14303 2A,14303 2A,0.00012207,m
SP40039,N24,DMSON24,DMSON24
SP40039,O01,DMSOO01,DMSOO01
SP40039,O03,AB.006,AB.006,0.006103516,m
SP40039,O04,AB.006 NonMe,AB.006 NonMe,0.006103516,m
SP40039,O05,LPS,LPS,0.009155273,u
SP40039,O06,14303,14303,6.10E-05,m
SP40039,O07,8865,8865,6.10E-05,m
SP40039,O08,4219,4219,6.10E-05,m
SP40039,O09,10281,10281,6.10E-05,m
SP40039,O10,9031,9031,6.10E-05,m
SP40039,O11,897,897,6.10E-05,m
SP40039,O12,9292,9292,6.10E-05,m
SP40039,O13,14206,14206,6.10E-05,m
SP40039,O14,14303 4A,14303 4A,6.10E-05,m
SP40039,O15,14303 2A,14303 2A,6.10E-05,m
SP40039,O23,DMSOO23,DMSOO23
SP40039,P02,DMSOP02,DMSOP02
SP40039,P03,AB.006,AB.006,0.003051758,m
SP40039,P04,AB.006 NonMe,AB.006 NonMe,0.003051758,m
SP40039,P05,LPS,LPS,0.004577637,u
SP40039,P06,14303,14303,3.05E-05,m
SP40039,P07,8865,8865,3.05E-05,m
SP40039,P08,4219,4219,3.05E-05,m
SP40039,P09,10281,10281,3.05E-05,m
SP40039,P10,9031,9031,3.05E-05,m
SP40039,P11,897,897,3.05E-05,m
SP40039,P12,9292,9292,3.05E-05,m
SP40039,P13,14206,14206,3.05E-05,m
SP40039,P14,14303 4A,14303 4A,3.05E-05,m
SP40039,P15,14303 2A,14303 2A,3.05E-05,m
SP40039,P24,DMSOP24,DMSOP24
