384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
NCI-13141150,SP30048,A03,NCI-P11512,NCI-P11512,-1,m,3,1
NCI-13141150,SP30048,A04,NCI-P11850,NCI-P11850,-1,m,4,1
NCI-13141150,SP30048,A05,NCI-P11514,NCI-P11514,-1,m,5,1
NCI-13141150,SP30048,A06,NCI-P11569,NCI-P11569,-1,m,6,1
NCI-13141150,SP30048,A07,NCI-P12393,NCI-P12393,-1,m,7,1
NCI-13141150,SP30048,A08,NCI-P11886,NCI-P11886,-1,m,8,1
NCI-13141150,SP30048,A09,NCI-P11953,NCI-P11953,-1,m,9,1
NCI-13141150,SP30048,A10,NCI-P10995,NCI-P10995,-1,m,10,1
NCI-13141150,SP30048,A11,NCI-P11521,NCI-P11521,-1,m,11,1
NCI-13141150,SP30048,A12,NCI-P11589,NCI-P11589,-1,m,12,1
NCI-13141150,SP30048,A13,NCI-P12421,NCI-P12421,-1,m,13,1
NCI-13141150,SP30048,A14,NCI-P11904,NCI-P11904,-1,m,14,1
NCI-13141150,SP30048,A15,NCI-P10598,NCI-P10598,-1,m,15,1
NCI-13141150,SP30048,A16,NCI-P11083,NCI-P11083,-1,m,16,1
NCI-13141150,SP30048,A17,NCI-P11519,NCI-P11519,-1,m,17,1
NCI-13141150,SP30048,A18,NCI-P12427,NCI-P12427,-1,m,18,1
NCI-13141150,SP30048,A19,NCI-P12491,NCI-P12491,-1,m,19,1
NCI-13141150,SP30048,A20,NCI-P12507,NCI-P12507,-1,m,20,1
NCI-13141150,SP30048,A21,NCI-P10579,NCI-P10579,-1,m,21,1
NCI-13141150,SP30048,A22,NCI-P11092,NCI-P11092,-1,m,22,1
NCI-13141150,SP30048,B03,NCI-P11513,NCI-P11513,-1,m,3,2
NCI-13141150,SP30048,B04,NCI-P11862,NCI-P11862,-1,m,4,2
NCI-13141150,SP30048,B05,NCI-P11516,NCI-P11516,-1,m,5,2
NCI-13141150,SP30048,B06,NCI-P11573,NCI-P11573,-1,m,6,2
NCI-13141150,SP30048,B07,NCI-P12394,NCI-P12394,-1,m,7,2
