384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
HH PL Okt2014,SP20256,A03,1949G-1_3,1949G-1_3,-1,m,3,1
HH PL Okt2014,SP20256,A04,1949G-2_3,1949G-2_3,-1,m,4,1
HH PL Okt2014,SP20256,A05,1949G-1_4,1949G-1_4,-1,m,5,1
HH PL Okt2014,SP20256,A06,1949G-2_4,1949G-2_4,-1,m,6,1
HH PL Okt2014,SP20256,A07,1949G-1_5,1949G-1_5,-1,m,7,1
HH PL Okt2014,SP20256,A08,1949G-2_5,1949G-2_5,-1,m,8,1
HH PL Okt2014,SP20256,A09,1949G-1_6,1949G-1_6,-1,m,9,1
HH PL Okt2014,SP20256,A10,1949G-2_6,1949G-2_6,-1,m,10,1
HH PL Okt2014,SP20256,A11,1949G-1_7,1949G-1_7,-1,m,11,1
HH PL Okt2014,SP20256,A12,1949G-2_7,1949G-2_7,-1,m,12,1
HH PL Okt2014,SP20256,A13,1949G-1_8,1949G-1_8,-1,m,13,1
HH PL Okt2014,SP20256,A14,1949G-2_8,1949G-2_8,-1,m,14,1
HH PL Okt2014,SP20256,A15,1949G-1_9,1949G-1_9,-1,m,15,1
HH PL Okt2014,SP20256,A16,1949G-2_9,1949G-2_9,-1,m,16,1
HH PL Okt2014,SP20256,A17,1949G-1_10,1949G-1_10,-1,m,17,1
HH PL Okt2014,SP20256,A18,1949G-2_10,1949G-2_10,-1,m,18,1
HH PL Okt2014,SP20256,A19,1949G-1_11,1949G-1_11,-1,m,19,1
HH PL Okt2014,SP20256,A20,1949G-2_11,1949G-2_11,-1,m,20,1
HH PL Okt2014,SP20256,A21,1949G-1_12,1949G-1_12,-1,m,21,1
HH PL Okt2014,SP20256,B03,1867F12.1.1_1,1867F12.1.1_1,-1,m,3,2
HH PL Okt2014,SP20256,B04,1748-B48.3.8_1,1748-B48.3.8_1,-1,m,4,2
HH PL Okt2014,SP20256,B05,1867F12.1.1_2,1867F12.1.1_2,-1,m,5,2
HH PL Okt2014,SP20256,B06,1748-B48.3.8_2,1748-B48.3.8_2,-1,m,6,2
HH PL Okt2014,SP20256,B07,1867F12.1.1_3,1867F12.1.1_3,-1,m,7,2
HH PL Okt2014,SP20256,B08,1748-B48.3.8_3,1748-B48.3.8_3,-1,m,8,2
HH PL Okt2014,SP20256,B09,1867F12.1.1_4,1867F12.1.1_4,-1,m,9,2
HH PL Okt2014,SP20256,B10,1748-B48.3.8_4,1748-B48.3.8_4,-1,m,10,2
HH PL Okt2014,SP20256,B11,1867F12.1.1_5,1867F12.1.1_5,-1,m,11,2
HH PL Okt2014,SP20256,B12,1748-B48.3.8_5,1748-B48.3.8_5,-1,m,12,2
HH PL Okt2014,SP20256,B13,1867F12.1.1_6,1867F12.1.1_6,-1,m,13,2
HH PL Okt2014,SP20256,B14,1748-B48.3.8_6,1748-B48.3.8_6,-1,m,14,2
HH PL Okt2014,SP20256,B15,1867F12.1.1_7,1867F12.1.1_7,-1,m,15,2
HH PL Okt2014,SP20256,B16,1748-B48.3.8_7,1748-B48.3.8_7,-1,m,16,2
HH PL Okt2014,SP20256,B17,1867F12.1.1_8,1867F12.1.1_8,-1,m,17,2
HH PL Okt2014,SP20256,B18,1748-B48.3.8_8,1748-B48.3.8_8,-1,m,18,2
HH PL Okt2014,SP20256,B19,1867F12.1.2_1,1867F12.1.2_1,-1,m,19,2
HH PL Okt2014,SP20256,B20,1748-B49.3.9_1,1748-B49.3.9_1,-1,m,20,2
HH PL Okt2014,SP20256,B21,1867F12.1.2_2,1867F12.1.2_2,-1,m,21,2
HH PL Okt2014,SP20256,B22,1748-B49.3.9_2,1748-B49.3.9_2,-1,m,22,2
HH PL Okt2014,SP20256,C02,1949G-2_12,1949G-2_12,-1,m,2,3
HH PL Okt2014,SP20256,C03,1949G-1_13,1949G-1_13,-1,m,3,3
HH PL Okt2014,SP20256,C04,1949G-2_13,1949G-2_13,-1,m,4,3
HH PL Okt2014,SP20256,C05,1949G-1_14,1949G-1_14,-1,m,5,3
HH PL Okt2014,SP20256,C06,1949G-2_14,1949G-2_14,-1,m,6,3
HH PL Okt2014,SP20256,C07,1949G-1_15,1949G-1_15,-1,m,7,3
HH PL Okt2014,SP20256,C08,1949G-2_15,1949G-2_15,-1,m,8,3
HH PL Okt2014,SP20256,C09,1949G-1_16,1949G-1_16,-1,m,9,3
HH PL Okt2014,SP20256,C10,1949G-2_16,1949G-2_16,-1,m,10,3
HH PL Okt2014,SP20256,C11,1949G-1_17,1949G-1_17,-1,m,11,3
HH PL Okt2014,SP20256,C12,1949G-2_17,1949G-2_17,-1,m,12,3
HH PL Okt2014,SP20256,C13,1949G-1_18,1949G-1_18,-1,m,13,3
HH PL Okt2014,SP20256,C14,1949G-2_18,1949G-2_18,-1,m,14,3
HH PL Okt2014,SP20256,C15,1949G-1_19,1949G-1_19,-1,m,15,3
HH PL Okt2014,SP20256,C16,1949G-2_19,1949G-2_19,-1,m,16,3
HH PL Okt2014,SP20256,C17,1949G-1_20,1949G-1_20,-1,m,17,3
HH PL Okt2014,SP20256,C18,1949G-2_20,1949G-2_20,-1,m,18,3
HH PL Okt2014,SP20256,C19,1949G-1_21,1949G-1_21,-1,m,19,3
HH PL Okt2014,SP20256,C20,1949G-2_21,1949G-2_21,-1,m,20,3
HH PL Okt2014,SP20256,C21,1949G-1_22,1949G-1_22,-1,m,21,3
HH PL Okt2014,SP20256,C22,1949G-2_22,1949G-2_22,-1,m,22,3
HH PL Okt2014,SP20256,D03,1867F12.1.2_3,1867F12.1.2_3,-1,m,3,4
HH PL Okt2014,SP20256,D04,1748-B49.3.9_3,1748-B49.3.9_3,-1,m,4,4
HH PL Okt2014,SP20256,D05,1867F12.1.2_4,1867F12.1.2_4,-1,m,5,4
HH PL Okt2014,SP20256,D06,1748-B49.3.9_4,1748-B49.3.9_4,-1,m,6,4
HH PL Okt2014,SP20256,D07,1867F12.1.2_5,1867F12.1.2_5,-1,m,7,4
HH PL Okt2014,SP20256,D08,1748-B49.3.9_5,1748-B49.3.9_5,-1,m,8,4
HH PL Okt2014,SP20256,D09,1867F12.1.2_6,1867F12.1.2_6,-1,m,9,4
HH PL Okt2014,SP20256,D10,1748-B49.3.9_6,1748-B49.3.9_6,-1,m,10,4
HH PL Okt2014,SP20256,D11,1867F12.1.2_7,1867F12.1.2_7,-1,m,11,4
HH PL Okt2014,SP20256,D12,1748-B49.3.9_7,1748-B49.3.9_7,-1,m,12,4
HH PL Okt2014,SP20256,D13,1867F12.1.2_8,1867F12.1.2_8,-1,m,13,4
HH PL Okt2014,SP20256,D14,1748-B49.3.9_8,1748-B49.3.9_8,-1,m,14,4
HH PL Okt2014,SP20256,D15,1867F12.2_1,1867F12.2_1,-1,m,15,4
HH PL Okt2014,SP20256,D16,1748-B48.3.10_1,1748-B48.3.10_1,-1,m,16,4
HH PL Okt2014,SP20256,D17,1867F12.2_2,1867F12.2_2,-1,m,17,4
HH PL Okt2014,SP20256,D18,1748-B48.3.10_2,1748-B48.3.10_2,-1,m,18,4
HH PL Okt2014,SP20256,D19,1867F12.2_3,1867F12.2_3,-1,m,19,4
HH PL Okt2014,SP20256,D20,1748-B48.3.10_3,1748-B48.3.10_3,-1,m,20,4
HH PL Okt2014,SP20256,D21,1867F12.2_4,1867F12.2_4,-1,m,21,4
HH PL Okt2014,SP20256,D22,1748-B48.3.10_4,1748-B48.3.10_4,-1,m,22,4
HH PL Okt2014,SP20256,E03,1949G-1_23,1949G-1_23,-1,m,3,5
HH PL Okt2014,SP20256,E04,1949G-2_23,1949G-2_23,-1,m,4,5
HH PL Okt2014,SP20256,E05,1949G-1_24,1949G-1_24,-1,m,5,5
HH PL Okt2014,SP20256,E06,1949G-2_24,1949G-2_24,-1,m,6,5
HH PL Okt2014,SP20256,E07,1949G-1_25,1949G-1_25,-1,m,7,5
HH PL Okt2014,SP20256,E08,1949G-2_25,1949G-2_25,-1,m,8,5
HH PL Okt2014,SP20256,E09,1949G-1_26,1949G-1_26,-1,m,9,5
HH PL Okt2014,SP20256,E10,1949G-2_26,1949G-2_26,-1,m,10,5
HH PL Okt2014,SP20256,E11,1949G-1_27,1949G-1_27,-1,m,11,5
HH PL Okt2014,SP20256,E12,1949G-2_27,1949G-2_27,-1,m,12,5
HH PL Okt2014,SP20256,E13,1949G-1_28,1949G-1_28,-1,m,13,5
HH PL Okt2014,SP20256,E14,1949G-2_28,1949G-2_28,-1,m,14,5
HH PL Okt2014,SP20256,E15,1949G-1_29,1949G-1_29,-1,m,15,5
HH PL Okt2014,SP20256,E16,1949G-2_29,1949G-2_29,-1,m,16,5
HH PL Okt2014,SP20256,E17,1949G-1_30,1949G-1_30,-1,m,17,5
HH PL Okt2014,SP20256,E18,1949G-2_30,1949G-2_30,-1,m,18,5
HH PL Okt2014,SP20256,E19,1949G-1_31,1949G-1_31,-1,m,19,5
HH PL Okt2014,SP20256,E20,1949G-2_31,1949G-2_31,-1,m,20,5
HH PL Okt2014,SP20256,E21,1949G-1_32,1949G-1_32,-1,m,21,5
HH PL Okt2014,SP20256,E22,1949G-2_32,1949G-2_32,-1,m,22,5
HH PL Okt2014,SP20256,F03,1867F12.2_5,1867F12.2_5,-1,m,3,6
HH PL Okt2014,SP20256,F04,1748-B48.3.10_5,1748-B48.3.10_5,-1,m,4,6
HH PL Okt2014,SP20256,F05,1867F12.2_6,1867F12.2_6,-1,m,5,6
HH PL Okt2014,SP20256,F06,1748-B48.3.10_6,1748-B48.3.10_6,-1,m,6,6
HH PL Okt2014,SP20256,F07,1867F12.2_7,1867F12.2_7,-1,m,7,6
HH PL Okt2014,SP20256,F08,1748-B48.3.10_7,1748-B48.3.10_7,-1,m,8,6
HH PL Okt2014,SP20256,F09,1867F12.2_8,1867F12.2_8,-1,m,9,6
HH PL Okt2014,SP20256,F10,1748-B48.3.10_8,1748-B48.3.10_8,-1,m,10,6
HH PL Okt2014,SP20256,F11,1867F13.1.2_1,1867F13.1.2_1,-1,m,11,6
HH PL Okt2014,SP20256,F12,1867-F16.1_1,1867-F16.1_1,-1,m,12,6
HH PL Okt2014,SP20256,F13,1867F13.1.2_2,1867F13.1.2_2,-1,m,13,6
HH PL Okt2014,SP20256,F14,1867-F16.1_2,1867-F16.1_2,-1,m,14,6
HH PL Okt2014,SP20256,F15,1867F13.1.2_3,1867F13.1.2_3,-1,m,15,6
HH PL Okt2014,SP20256,F16,1867-F16.1_3,1867-F16.1_3,-1,m,16,6
HH PL Okt2014,SP20256,F17,1867F13.1.2_4,1867F13.1.2_4,-1,m,17,6
HH PL Okt2014,SP20256,F18,1867-F16.1_4,1867-F16.1_4,-1,m,18,6
HH PL Okt2014,SP20256,F19,1867F13.1.2_5,1867F13.1.2_5,-1,m,19,6
HH PL Okt2014,SP20256,F20,1867-F16.1_5,1867-F16.1_5,-1,m,20,6
HH PL Okt2014,SP20256,F21,1867F13.1.2_6,1867F13.1.2_6,-1,m,21,6
HH PL Okt2014,SP20256,F22,1867-F16.1_6,1867-F16.1_6,-1,m,22,6
HH PL Okt2014,SP20256,G03,1949G-1_33,1949G-1_33,-1,m,3,7
HH PL Okt2014,SP20256,G04,1949G-2_33,1949G-2_33,-1,m,4,7
HH PL Okt2014,SP20256,G05,1949G-1_34,1949G-1_34,-1,m,5,7
HH PL Okt2014,SP20256,G06,1949G-2_34,1949G-2_34,-1,m,6,7
