Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP90043,A01,DMSOA01,DMSOA01
SP90043,A03,91061,91061,-1,m
SP90043,A05,91114,91114,-1,m
SP90043,A07,90936,90936,-1,m
SP90043,A09,91060,91060,-1,m
SP90043,A11,908180,908180,-1,m
SP90043,A13,908166,908166,-1,m
SP90043,A15,90336,90336,-1,m
SP90043,A17,100402,100402,-1,m
SP90043,A19,91246,91246,-1,m
SP90043,A21,91087,91087,-1,m
SP90043,A23,DMSOA23,DMSOA23
SP90043,B02,DMSOB02,DMSOB02
SP90043,B04,91107,91107,-1,m
SP90043,B06,90895,90895,-1,m
SP90043,B08,91012,91012,-1,m
SP90043,B10,91022,91022,-1,m
SP90043,B12,908114,908114,-1,m
SP90043,B14,908121,908121,-1,m
SP90043,B16,90858,90858,-1,m
SP90043,B18,91118,91118,-1,m
SP90043,B20,90894,90894,-1,m
SP90043,B22,91010,91010,-1,m
SP90043,B24,DMSOB24,DMSOB24
SP90043,C01,DMSOC01,DMSOC01
SP90043,C03,91037,91037,-1,m
SP90043,C05,91115,91115,-1,m
SP90043,C07,91091,91091,-1,m
SP90043,C09,90818,90818,-1,m
SP90043,C11,908181,908181,-1,m
SP90043,C13,908167,908167,-1,m
SP90043,C15,908164,908164,-1,m
SP90043,C17,100420,100420,-1,m
SP90043,C19,91255,91255,-1,m
SP90043,C21,91245,91245,-1,m
SP90043,C23,DMSOC23,DMSOC23
SP90043,D02,DMSOD02,DMSOD02
SP90043,D04,91021,91021,-1,m
SP90043,D06,908111,908111,-1,m
SP90043,D08,908132,908132,-1,m
SP90043,D10,90856,90856,-1,m
SP90043,D12,100416,100416,-1,m
SP90043,D14,90344,90344,-1,m
SP90043,D16,90411,90411,-1,m
SP90043,D18,90883,90883,-1,m
SP90043,D20,90340,90340,-1,m
SP90043,D22,90421,90421,-1,m
SP90043,D24,DMSOD24,DMSOD24
SP90043,E01,DMSOE01,DMSOE01
SP90043,E03,91090,91090,-1,m
SP90043,E05,91036,91036,-1,m
SP90043,E07,90820,90820,-1,m
SP90043,E09,908178,908178,-1,m
SP90043,E11,908172,908172,-1,m
SP90043,E13,908159,908159,-1,m
SP90043,E15,908156,908156,-1,m
SP90043,E17,100413,100413,-1,m
SP90043,E19,91252,91252,-1,m
SP90043,E21,91250,91250,-1,m
SP90043,E23,DMSOE23,DMSOE23
SP90043,F02,DMSOF02,DMSOF02
SP90043,F04,91071,91071,-1,m
SP90043,F06,90328,90328,-1,m
SP90043,F08,90924,90924,-1,m
SP90043,F10,91029,91029,-1,m
SP90043,F12,90877,90877,-1,m
