384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
Amagata003,SP90090,A03,TA-111022,TA-111022,-1,m,3,1
Amagata003,SP90090,A04,HM7,HM7,10,m,4,1
Amagata003,SP90090,A05,TA-110618,TA-110618,-1,m,5,1
Amagata003,SP90090,A06,PC14,PC14,10,m,6,1
Amagata003,SP90090,A07,TA-110504,TA-110504,-1,m,7,1
Amagata003,SP90090,A08,PC16,PC16,10,m,8,1
Amagata003,SP90090,A09,TA-111048,TA-111048,-1,m,9,1
Amagata003,SP90090,A11,TA-111714,TA-111714,-1,m,11,1
Amagata003,SP90090,A13,TA-111084,TA-111084,-1,m,13,1
Amagata003,SP90090,A15,TA-110548,TA-110548,-1,m,15,1
Amagata003,SP90090,A17,TA-110743,TA-110743,-1,m,17,1
Amagata003,SP90090,A19,TA-110521,TA-110521,-1,m,19,1
Amagata003,SP90090,A21,TA-110806,TA-110806,-1,m,21,1
Amagata003,SP90090,B03,TAPL-1min,TAPL-1min,-1,m,3,2
Amagata003,SP90090,B04,HM7,HM7,5,m,4,2
Amagata003,SP90090,B05,TAPL-2min,TAPL-2min,-1,m,5,2
Amagata003,SP90090,B06,PC14,PC14,5,m,6,2
Amagata003,SP90090,B07,TAPL-3min,TAPL-3min,-1,m,7,2
Amagata003,SP90090,B08,PC16,PC16,5,m,8,2
Amagata003,SP90090,B09,TAPL-4min,TAPL-4min,-1,m,9,2
Amagata003,SP90090,B11,TAPL-5min,TAPL-5min,-1,m,11,2
Amagata003,SP90090,C03,TA-130111,TA-130111,-1,m,3,3
Amagata003,SP90090,C04,HM7,HM7,2.5,m,4,3
Amagata003,SP90090,C05,TA-130116,TA-130116,-1,m,5,3
Amagata003,SP90090,C06,PC14,PC14,2.5,m,6,3
Amagata003,SP90090,C07,TA-130102,TA-130102,-1,m,7,3
Amagata003,SP90090,C08,PC16,PC16,2.5,m,8,3
Amagata003,SP90090,C09,TA-130101,TA-130101,-1,m,9,3
Amagata003,SP90090,C11,TA-110630,TA-110630,-1,m,11,3
Amagata003,SP90090,C13,TA-111064,TA-111064,-1,m,13,3
Amagata003,SP90090,C15,TA-110709,TA-110709,-1,m,15,3
Amagata003,SP90090,C17,TA-110619,TA-110619,-1,m,17,3
Amagata003,SP90090,C19,TA-110931,TA-110931,-1,m,19,3
Amagata003,SP90090,C21,TA-130113,TA-130113,-1,m,21,3
Amagata003,SP90090,D03,TAPL-6min,TAPL-6min,-1,m,3,4
Amagata003,SP90090,D04,HM7,HM7,1.25,m,4,4
Amagata003,SP90090,D05,TAPL-7min,TAPL-7min,-1,m,5,4
Amagata003,SP90090,D06,PC14,PC14,1.25,m,6,4
Amagata003,SP90090,D07,TAPL-8min,TAPL-8min,-1,m,7,4
Amagata003,SP90090,D08,PC16,PC16,1.25,m,8,4
Amagata003,SP90090,D09,TAPL-9min,TAPL-9min,-1,m,9,4
Amagata003,SP90090,D11,TAPL-10min,TAPL-10min,-1,m,11,4
Amagata003,SP90090,E03,TA-110723,TA-110723,-1,m,3,5
Amagata003,SP90090,E04,HM7,HM7,0.625,m,4,5
Amagata003,SP90090,E05,TA-130145,TA-130145,-1,m,5,5
Amagata003,SP90090,E06,PC14,PC14,0.625,m,6,5
Amagata003,SP90090,E07,TA-110550,TA-110550,-1,m,7,5
Amagata003,SP90090,E08,PC16,PC16,0.625,m,8,5
Amagata003,SP90090,E09,TA-110544,TA-110544,-1,m,9,5
Amagata003,SP90090,E11,TA-110624,TA-110624,-1,m,11,5
Amagata003,SP90090,E13,TA-110502,TA-110502,-1,m,13,5
Amagata003,SP90090,E15,TA-110628,TA-110628,-1,m,15,5
Amagata003,SP90090,E17,TA-110629,TA-110629,-1,m,17,5
Amagata003,SP90090,E19,TA-111074,TA-111074,-1,m,19,5
Amagata003,SP90090,E21,TA-110715,TA-110715,-1,m,21,5
Amagata003,SP90090,F03,TAPL-11min,TAPL-11min,-1,m,3,6
Amagata003,SP90090,F04,HM7,HM7,0.3125,m,4,6
Amagata003,SP90090,F05,TAPL-12min,TAPL-12min,-1,m,5,6
Amagata003,SP90090,F06,PC14,PC14,0.3125,m,6,6
Amagata003,SP90090,F07,TAPL-13min,TAPL-13min,-1,m,7,6
Amagata003,SP90090,F08,PC16,PC16,0.3125,m,8,6
Amagata003,SP90090,F09,TAPL-14min,TAPL-14min,-1,m,9,6
Amagata003,SP90090,F11,TAPL-15min,TAPL-15min,-1,m,11,6
Amagata003,SP90090,G03,TA-111068,TA-111068,-1,m,3,7
Amagata003,SP90090,G04,HM7,HM7,0.15625,m,4,7
Amagata003,SP90090,G05,TA-110719,TA-110719,-1,m,5,7
Amagata003,SP90090,G06,PC14,PC14,0.15625,m,6,7
Amagata003,SP90090,G07,TA-111063,TA-111063,-1,m,7,7
Amagata003,SP90090,G08,PC16,PC16,0.15625,m,8,7
Amagata003,SP90090,G09,TA-111070,TA-111070,-1,m,9,7
Amagata003,SP90090,G11,TA-110739,TA-110739,-1,m,11,7
Amagata003,SP90090,G13,TA-111018,TA-111018,-1,m,13,7
Amagata003,SP90090,G15,TA-130137,TA-130137,-1,m,15,7
Amagata003,SP90090,G17,TA-110554,TA-110554,-1,m,17,7
Amagata003,SP90090,G19,TA-111030,TA-111030,-1,m,19,7
Amagata003,SP90090,G21,TA-110534,TA-110534,-1,m,21,7
Amagata003,SP90090,H04,HM7,HM7,0.078125,m,4,8
Amagata003,SP90090,H05,TAPL-16min,TAPL-16min,-1,m,5,8
Amagata003,SP90090,H06,PC14,PC14,0.078125,m,6,8
Amagata003,SP90090,H07,TAPL-17min,TAPL-17min,-1,m,7,8
Amagata003,SP90090,H08,PC16,PC16,0.078125,m,8,8
Amagata003,SP90090,H09,TAPL-18min,TAPL-18min,-1,m,9,8
Amagata003,SP90090,H11,TAPL-19min,TAPL-19min,-1,m,11,8
Amagata003,SP90090,H13,TAPL-20min,TAPL-20min,-1,m,13,8
Amagata003,SP90090,I03,TA-110537,TA-110537,-1,m,3,9
Amagata003,SP90090,I04,HM7,HM7,0.0390625,m,4,9
Amagata003,SP90090,I05,TA-111033,TA-111033,-1,m,5,9
Amagata003,SP90090,I06,PC14,PC14,0.0390625,m,6,9
Amagata003,SP90090,I07,TA-111022,TA-111022,-1,m,7,9
Amagata003,SP90090,I08,PC16,PC16,0.0390625,m,8,9
Amagata003,SP90090,I09,TA-111055,TA-111055,-1,m,9,9
Amagata003,SP90090,I11,TA-111065,TA-111065,-1,m,11,9
Amagata003,SP90090,I13,TA-110627,TA-110627,-1,m,13,9
Amagata003,SP90090,I15,TA-111051,TA-111051,-1,m,15,9
Amagata003,SP90090,I17,TA-110711,TA-110711,-1,m,17,9
Amagata003,SP90090,I19,TA-110714,TA-110714,-1,m,19,9
