Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20178,A01,DMSOA01,DMSOA01
SP20178,A03,1624D_03,1624D_03,-1,m
SP20178,A04,1637D_03,1637D_03,-1,m
SP20178,A05,1624D_04,1624D_04,-1,m
SP20178,A06,1637D_04,1637D_04,-1,m
SP20178,A07,1624D_05,1624D_05,-1,m
SP20178,A08,1637D_05,1637D_05,-1,m
SP20178,A09,1624D_06,1624D_06,-1,m
SP20178,A10,1637D_06,1637D_06,-1,m
SP20178,A11,1624D_07,1624D_07,-1,m
SP20178,A12,1637D_07,1637D_07,-1,m
SP20178,A13,1624D_08,1624D_08,-1,m
SP20178,A14,1637D_08,1637D_08,-1,m
SP20178,A15,1624D_09,1624D_09,-1,m
SP20178,A16,1637D_09,1637D_09,-1,m
SP20178,A17,1624D_10,1624D_10,-1,m
SP20178,A18,1637D_10,1637D_10,-1,m
SP20178,A19,1624D_11,1624D_11,-1,m
SP20178,A20,1637D_11,1637D_11,-1,m
SP20178,A21,1624D_12,1624D_12,-1,m
SP20178,A22,1637D_12,1637D_12,-1,m
SP20178,A23,DMSOA23,DMSOA23
SP20178,B02,DMSOB02,DMSOB02
SP20178,B03,1596D_03,1596D_03,-1,m
SP20178,B04,1603D_03,1603D_03,-1,m
SP20178,B05,1596D_04,1596D_04,-1,m
SP20178,B06,1603D_04,1603D_04,-1,m
SP20178,B07,1596D_05,1596D_05,-1,m
SP20178,B08,1603D_05,1603D_05,-1,m
SP20178,B09,1596D_06,1596D_06,-1,m
SP20178,B10,1603D_06,1603D_06,-1,m
SP20178,B11,1596D_07,1596D_07,-1,m
SP20178,B12,1603D_07,1603D_07,-1,m
SP20178,B13,1596D_08,1596D_08,-1,m
SP20178,B14,1603D_08,1603D_08,-1,m
SP20178,B15,1596D_09,1596D_09,-1,m
SP20178,B16,1603D_09,1603D_09,-1,m
SP20178,B17,1596D_10,1596D_10,-1,m
SP20178,B18,1603D_10,1603D_10,-1,m
SP20178,B19,1596D_11,1596D_11,-1,m
SP20178,B20,1603D_11,1603D_11,-1,m
SP20178,B21,1596D_12,1596D_12,-1,m
SP20178,B22,1603D_12,1603D_12,-1,m
SP20178,B24,DMSOB24,DMSOB24
SP20178,C01,DMSOC01,DMSOC01
SP20178,C03,1624D_13,1624D_13,-1,m
SP20178,C04,1637D_13,1637D_13,-1,m
SP20178,C05,1624D_14,1624D_14,-1,m
SP20178,C06,1637D_14,1637D_14,-1,m
SP20178,C07,1624D_15,1624D_15,-1,m
SP20178,C08,1637D_15,1637D_15,-1,m
SP20178,C09,1624D_16,1624D_16,-1,m
SP20178,C10,1637D_16,1637D_16,-1,m
SP20178,C11,1624D_17,1624D_17,-1,m
SP20178,C12,1637D_17,1637D_17,-1,m
SP20178,C13,1624D_18,1624D_18,-1,m
SP20178,C14,1637D_18,1637D_18,-1,m
SP20178,C15,1624D_19,1624D_19,-1,m
SP20178,C16,1637D_19,1637D_19,-1,m
SP20178,C17,1624D_20,1624D_20,-1,m
SP20178,C18,1637D_20,1637D_20,-1,m
SP20178,C19,1624D_21,1624D_21,-1,m
SP20178,C20,1637D_21,1637D_21,-1,m
SP20178,C21,1624D_22,1624D_22,-1,m
SP20178,C22,1637D_22,1637D_22,-1,m
SP20178,C23,DMSOC23,DMSOC23
SP20178,D02,DMSOD02,DMSOD02
SP20178,D03,1596D_13,1596D_13,-1,m
SP20178,D04,1603D_13,1603D_13,-1,m
SP20178,D05,1596D_14,1596D_14,-1,m
SP20178,D06,1603D_14,1603D_14,-1,m
SP20178,D07,1596D_15,1596D_15,-1,m
SP20178,D08,1603D_15,1603D_15,-1,m
SP20178,D09,1596D_16,1596D_16,-1,m
SP20178,D10,1603D_16,1603D_16,-1,m
SP20178,D11,1596D_17,1596D_17,-1,m
SP20178,D12,1603D_17,1603D_17,-1,m
SP20178,D13,1596D_18,1596D_18,-1,m
SP20178,D14,1603D_18,1603D_18,-1,m
SP20178,D15,1596D_19,1596D_19,-1,m
SP20178,D16,1603D_19,1603D_19,-1,m
SP20178,D17,1596D_20,1596D_20,-1,m
SP20178,D18,1603D_20,1603D_20,-1,m
SP20178,D19,1596D_21,1596D_21,-1,m
SP20178,D20,1603D_21,1603D_21,-1,m
SP20178,D21,1596D_22,1596D_22,-1,m
SP20178,D22,1603D_22,1603D_22,-1,m
SP20178,D24,DMSOD24,DMSOD24
SP20178,E01,DMSOE01,DMSOE01
SP20178,E03,1624D_23,1624D_23,-1,m
SP20178,E04,1637D_23,1637D_23,-1,m
SP20178,E05,1624D_24,1624D_24,-1,m
SP20178,E06,1637D_24,1637D_24,-1,m
SP20178,E07,1624D_25,1624D_25,-1,m
SP20178,E08,1637D_25,1637D_25,-1,m
SP20178,E09,1624D_26,1624D_26,-1,m
SP20178,E10,1637D_26,1637D_26,-1,m
SP20178,E11,1624D_27,1624D_27,-1,m
SP20178,E12,1637D_27,1637D_27,-1,m
SP20178,E13,1624D_28,1624D_28,-1,m
SP20178,E14,1637D_28,1637D_28,-1,m
SP20178,E15,1624D_29,1624D_29,-1,m
SP20178,E16,1637D_29,1637D_29,-1,m
SP20178,E17,1624D_30,1624D_30,-1,m
SP20178,E18,1637D_30,1637D_30,-1,m
SP20178,E19,1624D_31,1624D_31,-1,m
SP20178,E20,1637D_31,1637D_31,-1,m
SP20178,E21,1624D_32,1624D_32,-1,m
SP20178,E22,1637D_32,1637D_32,-1,m
SP20178,E23,DMSOE23,DMSOE23
SP20178,F02,DMSOF02,DMSOF02
SP20178,F03,1596D_23,1596D_23,-1,m
SP20178,F04,1603D_23,1603D_23,-1,m
SP20178,F05,1596D_24,1596D_24,-1,m
SP20178,F06,1603D_24,1603D_24,-1,m
SP20178,F07,1596D_25,1596D_25,-1,m
SP20178,F08,1603D_25,1603D_25,-1,m
SP20178,F09,1596D_26,1596D_26,-1,m
SP20178,F10,1603D_26,1603D_26,-1,m
SP20178,F11,1596D_27,1596D_27,-1,m
SP20178,F12,1603D_27,1603D_27,-1,m
SP20178,F13,1596D_28,1596D_28,-1,m
SP20178,F14,1603D_28,1603D_28,-1,m
SP20178,F15,1596D_29,1596D_29,-1,m
SP20178,F16,1603D_29,1603D_29,-1,m
SP20178,F17,1596D_30,1596D_30,-1,m
SP20178,F18,1603D_30,1603D_30,-1,m
SP20178,F19,1596D_31,1596D_31,-1,m
SP20178,F20,1603D_31,1603D_31,-1,m
SP20178,F21,1596D_32,1596D_32,-1,m
SP20178,F22,1603D_32,1603D_32,-1,m
SP20178,F24,DMSOF24,DMSOF24
SP20178,G01,DMSOG01,DMSOG01
SP20178,G03,1624D_33,1624D_33,-1,m
SP20178,G04,1637D_33,1637D_33,-1,m
SP20178,G05,1624D_34,1624D_34,-1,m
SP20178,G06,1637D_34,1637D_34,-1,m
SP20178,G07,1624D_35,1624D_35,-1,m
SP20178,G08,1637D_35,1637D_35,-1,m
