Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20075,A01,DMSOA01,DMSOA01
SP20075,A03,1483D_03,1483D_03,-1,m
SP20075,A04,1485C_03,1485C_03,-1,m
SP20075,A05,1483D_04,1483D_04,-1,m
SP20075,A06,1485C_04,1485C_04,-1,m
SP20075,A07,1483D_05,1483D_05,-1,m
SP20075,A08,1485C_05,1485C_05,-1,m
SP20075,A09,1483D_06,1483D_06,-1,m
SP20075,A10,1485C_06,1485C_06,-1,m
SP20075,A11,1483D_07,1483D_07,-1,m
SP20075,A12,1485C_07,1485C_07,-1,m
SP20075,A13,1483D_08,1483D_08,-1,m
SP20075,A14,1485C_08,1485C_08,-1,m
SP20075,A15,1483D_09,1483D_09,-1,m
SP20075,A16,1485C_09,1485C_09,-1,m
SP20075,A17,1483D_10,1483D_10,-1,m
SP20075,A18,1485C_10,1485C_10,-1,m
SP20075,A19,1483D_11,1483D_11,-1,m
SP20075,A20,1485C_11,1485C_11,-1,m
SP20075,A21,1483D_12,1483D_12,-1,m
SP20075,A22,1485C_12,1485C_12,-1,m
SP20075,A23,DMSOA23,DMSOA23
SP20075,B02,DMSOB02,DMSOB02
SP20075,B03,1476D_03,1476D_03,-1,m
SP20075,B04,1498D_03,1498D_03,-1,m
SP20075,B05,1476D_04,1476D_04,-1,m
SP20075,B06,1498D_04,1498D_04,-1,m
SP20075,B07,1476D_05,1476D_05,-1,m
SP20075,B08,1498D_05,1498D_05,-1,m
SP20075,B09,1476D_06,1476D_06,-1,m
SP20075,B10,1498D_06,1498D_06,-1,m
SP20075,B11,1476D_07,1476D_07,-1,m
SP20075,B12,1498D_07,1498D_07,-1,m
SP20075,B13,1476D_08,1476D_08,-1,m
SP20075,B14,1498D_08,1498D_08,-1,m
SP20075,B15,1476D_09,1476D_09,-1,m
SP20075,B16,1498D_09,1498D_09,-1,m
SP20075,B17,1476D_10,1476D_10,-1,m
SP20075,B18,1498D_10,1498D_10,-1,m
SP20075,B19,1476D_11,1476D_11,-1,m
SP20075,B20,1498D_11,1498D_11,-1,m
SP20075,B21,1476D_12,1476D_12,-1,m
SP20075,B22,1498D_12,1498D_12,-1,m
SP20075,B24,DMSOB24,DMSOB24
SP20075,C01,DMSOC01,DMSOC01
SP20075,C03,1483D_13,1483D_13,-1,m
SP20075,C04,1485C_13,1485C_13,-1,m
SP20075,C05,1483D_14,1483D_14,-1,m
SP20075,C06,1485C_14,1485C_14,-1,m
SP20075,C07,1483D_15,1483D_15,-1,m
SP20075,C08,1485C_15,1485C_15,-1,m
SP20075,C09,1483D_16,1483D_16,-1,m
SP20075,C10,1485C_16,1485C_16,-1,m
SP20075,C11,1483D_17,1483D_17,-1,m
SP20075,C12,1485C_17,1485C_17,-1,m
SP20075,C13,1483D_18,1483D_18,-1,m
SP20075,C14,1485C_18,1485C_18,-1,m
SP20075,C15,1483D_19,1483D_19,-1,m
SP20075,C16,1485C_19,1485C_19,-1,m
SP20075,C17,1483D_20,1483D_20,-1,m
SP20075,C18,1485C_20,1485C_20,-1,m
SP20075,C19,1483D_21,1483D_21,-1,m
SP20075,C20,1485C_21,1485C_21,-1,m
SP20075,C21,1483D_22,1483D_22,-1,m
SP20075,C22,1485C_22,1485C_22,-1,m
SP20075,C23,DMSOC23,DMSOC23
SP20075,D02,DMSOD02,DMSOD02
SP20075,D03,1476D_13,1476D_13,-1,m
SP20075,D04,1498D_13,1498D_13,-1,m
SP20075,D05,1476D_14,1476D_14,-1,m
SP20075,D06,1498D_14,1498D_14,-1,m
SP20075,D07,1476D_15,1476D_15,-1,m
SP20075,D08,1498D_15,1498D_15,-1,m
SP20075,D09,1476D_16,1476D_16,-1,m
SP20075,D10,1498D_16,1498D_16,-1,m
SP20075,D11,1476D_17,1476D_17,-1,m
SP20075,D12,1498D_17,1498D_17,-1,m
SP20075,D13,1476D_18,1476D_18,-1,m
SP20075,D14,1498D_18,1498D_18,-1,m
SP20075,D15,1476D_19,1476D_19,-1,m
SP20075,D16,1498D_19,1498D_19,-1,m
SP20075,D17,1476D_20,1476D_20,-1,m
SP20075,D18,1498D_20,1498D_20,-1,m
SP20075,D19,1476D_21,1476D_21,-1,m
SP20075,D20,1498D_21,1498D_21,-1,m
SP20075,D21,1476D_22,1476D_22,-1,m
SP20075,D22,1498D_22,1498D_22,-1,m
SP20075,D24,DMSOD24,DMSOD24
SP20075,E01,DMSOE01,DMSOE01
SP20075,E03,1483D_23,1483D_23,-1,m
SP20075,E04,1485C_23,1485C_23,-1,m
SP20075,E05,1483D_24,1483D_24,-1,m
SP20075,E06,1485C_24,1485C_24,-1,m
SP20075,E07,1483D_25,1483D_25,-1,m
SP20075,E08,1485C_25,1485C_25,-1,m
SP20075,E09,1483D_26,1483D_26,-1,m
SP20075,E10,1485C_26,1485C_26,-1,m
SP20075,E11,1483D_27,1483D_27,-1,m
SP20075,E12,1485C_27,1485C_27,-1,m
SP20075,E13,1483D_28,1483D_28,-1,m
SP20075,E14,1485C_28,1485C_28,-1,m
SP20075,E15,1483D_29,1483D_29,-1,m
SP20075,E16,1485C_29,1485C_29,-1,m
SP20075,E17,1483D_30,1483D_30,-1,m
SP20075,E18,1485C_30,1485C_30,-1,m
SP20075,E19,1483D_31,1483D_31,-1,m
SP20075,E20,1485C_31,1485C_31,-1,m
SP20075,E21,1483D_32,1483D_32,-1,m
SP20075,E22,1485C_32,1485C_32,-1,m
SP20075,E23,DMSOE23,DMSOE23
SP20075,F02,DMSOF02,DMSOF02
SP20075,F03,1476D_23,1476D_23,-1,m
SP20075,F04,1498D_23,1498D_23,-1,m
SP20075,F05,1476D_24,1476D_24,-1,m
SP20075,F06,1498D_24,1498D_24,-1,m
SP20075,F07,1476D_25,1476D_25,-1,m
SP20075,F08,1498D_25,1498D_25,-1,m
SP20075,F09,1476D_26,1476D_26,-1,m
SP20075,F10,1498D_26,1498D_26,-1,m
SP20075,F11,1476D_27,1476D_27,-1,m
SP20075,F12,1498D_27,1498D_27,-1,m
SP20075,F13,1476D_28,1476D_28,-1,m
SP20075,F14,1498D_28,1498D_28,-1,m
SP20075,F15,1476D_29,1476D_29,-1,m
SP20075,F16,1498D_29,1498D_29,-1,m
SP20075,F17,1476D_30,1476D_30,-1,m
SP20075,F18,1498D_30,1498D_30,-1,m
SP20075,F19,1476D_31,1476D_31,-1,m
SP20075,F20,1498D_31,1498D_31,-1,m
SP20075,F21,1476D_32,1476D_32,-1,m
SP20075,F22,1498D_32,1498D_32,-1,m
SP20075,F24,DMSOF24,DMSOF24
SP20075,G01,DMSOG01,DMSOG01
SP20075,G03,1483D_33,1483D_33,-1,m
SP20075,G04,1485C_33,1485C_33,-1,m
SP20075,G05,1483D_34,1483D_34,-1,m
SP20075,G06,1485C_34,1485C_34,-1,m
SP20075,G07,1483D_35,1483D_35,-1,m
SP20075,G08,1485C_35,1485C_35,-1,m
SP20075,G09,1483D_36,1483D_36,-1,m
SP20075,G10,1485C_36,1485C_36,-1,m
SP20075,G11,1483D_37,1483D_37,-1,m
SP20075,G12,1485C_37,1485C_37,-1,m
SP20075,G13,1483D_38,1483D_38,-1,m
SP20075,G14,1485C_38,1485C_38,-1,m
SP20075,G15,1483D_39,1483D_39,-1,m
SP20075,G16,1485C_39,1485C_39,-1,m
SP20075,G17,1483D_40,1483D_40,-1,m
SP20075,G18,1485C_40,1485C_40,-1,m
SP20075,G19,1483D_41,1483D_41,-1,m
SP20075,G20,1485C_41,1485C_41,-1,m
SP20075,G21,1483D_42,1483D_42,-1,m
SP20075,G22,1485C_42,1485C_42,-1,m
SP20075,G23,DMSOG23,DMSOG23
SP20075,H02,DMSOH02,DMSOH02
SP20075,H03,1476D_33,1476D_33,-1,m
