384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
ALP0024-L,SP30057,A03,015R4_1_13,015R4_1_13,1,m,3,1
ALP0024-L,SP30057,A04,015R4_1_14,015R4_1_14,1,m,4,1
ALP0024-L,SP30057,A05,015R4_1_15,015R4_1_15,1,m,5,1
ALP0024-L,SP30057,A06,015R4_1_16,015R4_1_16,1,m,6,1
ALP0024-L,SP30057,A07,015R4_1_17,015R4_1_17,1,m,7,1
ALP0024-L,SP30057,A08,015R4_1_18,015R4_1_18,1,m,8,1
ALP0024-L,SP30057,A09,015R4_1_19,015R4_1_19,1,m,9,1
ALP0024-L,SP30057,A10,015R4_1_20,015R4_1_20,1,m,10,1
ALP0024-L,SP30057,A11,015R4_1_21,015R4_1_21,1,m,11,1
ALP0024-L,SP30057,A12,015R4_1_22,015R4_1_22,1,m,12,1
ALP0024-L,SP30057,A13,015R4_1_23,015R4_1_23,1,m,13,1
ALP0024-L,SP30057,A14,015R4_1_24,015R4_1_24,1,m,14,1
ALP0024-L,SP30057,A15,015R4_1_25,015R4_1_25,1,m,15,1
ALP0024-L,SP30057,A16,015R4_1_26,015R4_1_26,1,m,16,1
ALP0024-L,SP30057,A17,015R4_1_27,015R4_1_27,1,m,17,1
ALP0024-L,SP30057,A18,015R4_1_28,015R4_1_28,1,m,18,1
ALP0024-L,SP30057,A19,015R4_1_29,015R4_1_29,1,m,19,1
ALP0024-L,SP30057,A20,015R4_1_30,015R4_1_30,1,m,20,1
ALP0024-L,SP30057,A21,015R4_1_31,015R4_1_31,1,m,21,1
ALP0024-L,SP30057,A22,015R4_1_32,015R4_1_32,1,m,22,1
ALP0024-L,SP30057,B03,015R4_1_13,015R4_1_13,0.5,m,3,2
ALP0024-L,SP30057,B04,015R4_1_14,015R4_1_14,0.5,m,4,2
ALP0024-L,SP30057,B05,015R4_1_15,015R4_1_15,0.5,m,5,2
ALP0024-L,SP30057,B06,015R4_1_16,015R4_1_16,0.5,m,6,2
ALP0024-L,SP30057,B07,015R4_1_17,015R4_1_17,0.5,m,7,2
ALP0024-L,SP30057,B08,015R4_1_18,015R4_1_18,0.5,m,8,2
ALP0024-L,SP30057,B09,015R4_1_19,015R4_1_19,0.5,m,9,2
ALP0024-L,SP30057,B10,015R4_1_20,015R4_1_20,0.5,m,10,2
ALP0024-L,SP30057,B11,015R4_1_21,015R4_1_21,0.5,m,11,2
ALP0024-L,SP30057,B12,015R4_1_22,015R4_1_22,0.5,m,12,2
