Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20183,A01,DMSOA01,DMSOA01
SP20183,A03,RLUS-1955A,RLUS-1955A,-5,m
SP20183,A04,RLUS-1968A,RLUS-1968A,-5,m
SP20183,A05,RLUS-1955B,RLUS-1955B,-5,m
SP20183,A06,RLUS-1968B,RLUS-1968B,-5,m
SP20183,A07,RLUS-1955C,RLUS-1955C,-5,m
SP20183,A08,RLUS-1968C,RLUS-1968C,-5,m
SP20183,A09,RLUS-1955D,RLUS-1955D,-5,m
SP20183,A10,RLUS-1968D,RLUS-1968D,-5,m
SP20183,A11,RLUS-1955E,RLUS-1955E,-5,m
SP20183,A12,RLUS-1968E,RLUS-1968E,-5,m
SP20183,A13,RLUS-1955F,RLUS-1955F,-5,m
SP20183,A14,RLUS-1968F,RLUS-1968F,-5,m
SP20183,A15,RLUS-1956A,RLUS-1956A,-5,m
SP20183,A16,RLUS-1969A,RLUS-1969A,-5,m
SP20183,A17,RLUS-1956B,RLUS-1956B,-5,m
SP20183,A18,RLUS-1969B,RLUS-1969B,-5,m
SP20183,A19,RLUS-1956C,RLUS-1956C,-5,m
SP20183,A20,RLUS-1969C,RLUS-1969C,-5,m
SP20183,A21,RLUS-1956D,RLUS-1956D,-5,m
SP20183,A22,RLUS-1969D,RLUS-1969D,-5,m
SP20183,A23,DMSOA23,DMSOA23
SP20183,B02,DMSOB02,DMSOB02
SP20183,B03,RLUS-1981A,RLUS-1981A,-5,m
SP20183,B04,RLUS-1994A,RLUS-1994A,-5,m
SP20183,B05,RLUS-1981B,RLUS-1981B,-5,m
SP20183,B06,RLUS-1994B,RLUS-1994B,-5,m
SP20183,B07,RLUS-1981C,RLUS-1981C,-5,m
SP20183,B08,RLUS-1994C,RLUS-1994C,-5,m
SP20183,B09,RLUS-1981D,RLUS-1981D,-5,m
SP20183,B10,RLUS-1994D,RLUS-1994D,-5,m
SP20183,B11,RLUS-1981E,RLUS-1981E,-5,m
SP20183,B12,RLUS-1994E,RLUS-1994E,-5,m
SP20183,B13,RLUS-1981F,RLUS-1981F,-5,m
SP20183,B14,RLUS-1994F,RLUS-1994F,-5,m
SP20183,B15,RLUS-1982A,RLUS-1982A,-5,m
SP20183,B16,RLUS-1995A,RLUS-1995A,-5,m
SP20183,B17,RLUS-1982B,RLUS-1982B,-5,m
SP20183,B18,RLUS-1995B,RLUS-1995B,-5,m
SP20183,B19,RLUS-1982C,RLUS-1982C,-5,m
SP20183,B20,RLUS-1995C,RLUS-1995C,-5,m
SP20183,B21,RLUS-1982D,RLUS-1982D,-5,m
SP20183,B22,RLUS-1995D,RLUS-1995D,-5,m
SP20183,B24,DMSOB24,DMSOB24
SP20183,C01,DMSOC01,DMSOC01
SP20183,C03,RLUS-1956E,RLUS-1956E,-5,m
SP20183,C04,RLUS-1969E,RLUS-1969E,-5,m
SP20183,C05,RLUS-1956F,RLUS-1956F,-5,m
SP20183,C06,RLUS-1969F,RLUS-1969F,-5,m
SP20183,C07,RLUS-1957A,RLUS-1957A,-5,m
SP20183,C08,RLUS-1970A,RLUS-1970A,-5,m
SP20183,C09,RLUS-1957B,RLUS-1957B,-5,m
SP20183,C10,RLUS-1970B,RLUS-1970B,-5,m
SP20183,C11,RLUS-1957C,RLUS-1957C,-5,m
SP20183,C12,RLUS-1970C,RLUS-1970C,-5,m
SP20183,C13,RLUS-1957D,RLUS-1957D,-5,m
SP20183,C14,RLUS-1970D,RLUS-1970D,-5,m
SP20183,C15,RLUS-1957E,RLUS-1957E,-5,m
SP20183,C16,RLUS-1970E,RLUS-1970E,-5,m
SP20183,C17,RLUS-1957F,RLUS-1957F,-5,m
SP20183,C18,RLUS-1970F,RLUS-1970F,-5,m
SP20183,C19,CONTAMINATED,CONTAMINATED,-5,m
SP20183,C20,RLUS-1971A,RLUS-1971A,-5,m
SP20183,C21,CONTAMINATED,CONTAMINATED,-5,m
SP20183,C22,RLUS-1971B,RLUS-1971B,-5,m
SP20183,C23,DMSOC23,DMSOC23
SP20183,D02,DMSOD02,DMSOD02
SP20183,D03,RLUS-1982E,RLUS-1982E,-5,m
SP20183,D04,RLUS-1995E,RLUS-1995E,-5,m
SP20183,D05,RLUS-1982F,RLUS-1982F,-5,m
SP20183,D06,RLUS-1995F,RLUS-1995F,-5,m
SP20183,D07,RLUS-1983A,RLUS-1983A,-5,m
SP20183,D08,RLUS-1996A,RLUS-1996A,-5,m
SP20183,D09,RLUS-1983B,RLUS-1983B,-5,m
SP20183,D10,RLUS-1996B,RLUS-1996B,-5,m
SP20183,D11,RLUS-1983C,RLUS-1983C,-5,m
SP20183,D12,RLUS-1996C,RLUS-1996C,-5,m
SP20183,D13,RLUS-1983D,RLUS-1983D,-5,m
SP20183,D14,RLUS-1996D,RLUS-1996D,-5,m
SP20183,D15,RLUS-1983E,RLUS-1983E,-5,m
SP20183,D16,RLUS-1996E,RLUS-1996E,-5,m
SP20183,D17,RLUS-1983F,RLUS-1983F,-5,m
SP20183,D18,RLUS-1996F,RLUS-1996F,-5,m
SP20183,D19,RLUS-1984A,RLUS-1984A,-5,m
SP20183,D20,RLUS-1997A,RLUS-1997A,-5,m
SP20183,D21,RLUS-1984B,RLUS-1984B,-5,m
SP20183,D22,RLUS-1997B,RLUS-1997B,-5,m
SP20183,D24,DMSOD24,DMSOD24
SP20183,E01,DMSOE01,DMSOE01
SP20183,E03,CONTAMINATED,CONTAMINATED,-5,m
SP20183,E04,RLUS-1971C,RLUS-1971C,-5,m
SP20183,E05,CONTAMINATED,CONTAMINATED,-5,m
SP20183,E06,RLUS-1971D,RLUS-1971D,-5,m
SP20183,E07,CONTAMINATED,CONTAMINATED,-5,m
SP20183,E08,RLUS-1971E,RLUS-1971E,-5,m
SP20183,E09,CONTAMINATED,CONTAMINATED,-5,m
SP20183,E10,RLUS-1971F,RLUS-1971F,-5,m
SP20183,E11,RLUS-1959A,RLUS-1959A,-5,m
SP20183,E12,RLUS-1972A,RLUS-1972A,-5,m
SP20183,E13,RLUS-1959B,RLUS-1959B,-5,m
SP20183,E14,RLUS-1972B,RLUS-1972B,-5,m
SP20183,E15,RLUS-1959C,RLUS-1959C,-5,m
SP20183,E16,RLUS-1972C,RLUS-1972C,-5,m
SP20183,E17,RLUS-1959D,RLUS-1959D,-5,m
SP20183,E18,RLUS-1972D,RLUS-1972D,-5,m
SP20183,E19,RLUS-1959E,RLUS-1959E,-5,m
SP20183,E20,RLUS-1972E,RLUS-1972E,-5,m
SP20183,E21,RLUS-1959F,RLUS-1959F,-5,m
SP20183,E22,RLUS-1972F,RLUS-1972F,-5,m
SP20183,E23,DMSOE23,DMSOE23
SP20183,F02,DMSOF02,DMSOF02
SP20183,F03,RLUS-1984C,RLUS-1984C,-5,m
SP20183,F04,RLUS-1997C,RLUS-1997C,-5,m
SP20183,F05,RLUS-1984D,RLUS-1984D,-5,m
SP20183,F06,RLUS-1997D,RLUS-1997D,-5,m
SP20183,F07,RLUS-1984E,RLUS-1984E,-5,m
SP20183,F08,RLUS-1997E,RLUS-1997E,-5,m
SP20183,F09,RLUS-1984F,RLUS-1984F,-5,m
SP20183,F10,RLUS-1997F,RLUS-1997F,-5,m
SP20183,F11,RLUS-1985A,RLUS-1985A,-5,m
SP20183,F12,RLUS-1998A,RLUS-1998A,-5,m
SP20183,F13,RLUS-1985B,RLUS-1985B,-5,m
SP20183,F14,RLUS-1998B,RLUS-1998B,-5,m
SP20183,F15,RLUS-1985C,RLUS-1985C,-5,m
SP20183,F16,RLUS-1998C,RLUS-1998C,-5,m
SP20183,F17,RLUS-1985D,RLUS-1985D,-5,m
SP20183,F18,RLUS-1998D,RLUS-1998D,-5,m
SP20183,F19,RLUS-1985E,RLUS-1985E,-5,m
SP20183,F20,RLUS-1998E,RLUS-1998E,-5,m
SP20183,F21,RLUS-1985F,RLUS-1985F,-5,m
SP20183,F22,RLUS-1998F,RLUS-1998F,-5,m
SP20183,F24,DMSOF24,DMSOF24
SP20183,G01,DMSOG01,DMSOG01
SP20183,G03,RLUS-1960A,RLUS-1960A,-5,m
SP20183,G04,RLUS-1973A,RLUS-1973A,-5,m
SP20183,G05,RLUS-1960B,RLUS-1960B,-5,m
SP20183,G06,RLUS-1973B,RLUS-1973B,-5,m
SP20183,G07,RLUS-1960C,RLUS-1960C,-5,m
SP20183,G08,RLUS-1973C,RLUS-1973C,-5,m
SP20183,G09,RLUS-1960D,RLUS-1960D,-5,m
SP20183,G10,RLUS-1973D,RLUS-1973D,-5,m
SP20183,G11,RLUS-1960E,RLUS-1960E,-5,m
SP20183,G12,RLUS-1973E,RLUS-1973E,-5,m
SP20183,G13,RLUS-1960F,RLUS-1960F,-5,m
SP20183,G14,RLUS-1973F,RLUS-1973F,-5,m
SP20183,G15,RLUS-1961A,RLUS-1961A,-5,m
SP20183,G16,RLUS-1974A,RLUS-1974A,-5,m
SP20183,G17,RLUS-1961B,RLUS-1961B,-5,m
SP20183,G18,RLUS-1974B,RLUS-1974B,-5,m
