Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20190,A01,DMSOA01,DMSOA01
SP20190,A03,RLUS-2059A,RLUS-2059A,-5,m
SP20190,A04,RLUS-2072A,RLUS-2072A,-5,m
SP20190,A05,RLUS-2059B,RLUS-2059B,-5,m
SP20190,A06,RLUS-2072B,RLUS-2072B,-5,m
SP20190,A07,RLUS-2059C,RLUS-2059C,-5,m
SP20190,A08,RLUS-2072C,RLUS-2072C,-5,m
SP20190,A09,RLUS-2059D,RLUS-2059D,-5,m
SP20190,A10,RLUS-2072D,RLUS-2072D,-5,m
SP20190,A11,RLUS-2059E,RLUS-2059E,-5,m
SP20190,A12,RLUS-2072E,RLUS-2072E,-5,m
SP20190,A13,RLUS-2059F,RLUS-2059F,-5,m
SP20190,A14,RLUS-2072F,RLUS-2072F,-5,m
SP20190,A15,RLUS-2060A,RLUS-2060A,-5,m
SP20190,A16,RLUS-2073A,RLUS-2073A,-5,m
SP20190,A17,RLUS-2060B,RLUS-2060B,-5,m
SP20190,A18,RLUS-2073B,RLUS-2073B,-5,m
SP20190,A19,RLUS-2060C,RLUS-2060C,-5,m
SP20190,A20,RLUS-2073C,RLUS-2073C,-5,m
SP20190,A21,RLUS-2060D,RLUS-2060D,-5,m
SP20190,A22,RLUS-2073D,RLUS-2073D,-5,m
SP20190,A23,DMSOA23,DMSOA23
SP20190,B02,DMSOB02,DMSOB02
SP20190,B03,RLUS-2085A,RLUS-2085A,-5,m
SP20190,B04,RLUS-2098A,RLUS-2098A,-5,m
SP20190,B05,RLUS-2085B,RLUS-2085B,-5,m
SP20190,B06,RLUS-2098B,RLUS-2098B,-5,m
SP20190,B07,RLUS-2085C,RLUS-2085C,-5,m
SP20190,B08,RLUS-2098C,RLUS-2098C,-5,m
SP20190,B10,RLUS-2098D,RLUS-2098D,-5,m
SP20190,B11,RLUS-2085E,RLUS-2085E,-5,m
SP20190,B12,RLUS-2098E,RLUS-2098E,-5,m
SP20190,B13,RLUS-2085F,RLUS-2085F,-5,m
SP20190,B14,RLUS-2098F,RLUS-2098F,-5,m
SP20190,B15,RLUS-2086A,RLUS-2086A,-5,m
SP20190,B16,RLUS-2099A,RLUS-2099A,-5,m
SP20190,B17,RLUS-2086B,RLUS-2086B,-5,m
SP20190,B18,RLUS-2099B,RLUS-2099B,-5,m
SP20190,B19,RLUS-2086C,RLUS-2086C,-5,m
SP20190,B20,RLUS-2099C,RLUS-2099C,-5,m
SP20190,B21,RLUS-2086D,RLUS-2086D,-5,m
SP20190,B22,RLUS-2099D,RLUS-2099D,-5,m
SP20190,B24,DMSOB24,DMSOB24
SP20190,C01,DMSOC01,DMSOC01
SP20190,C03,RLUS-2060E,RLUS-2060E,-5,m
SP20190,C04,RLUS-2073E,RLUS-2073E,-5,m
SP20190,C05,RLUS-2060F,RLUS-2060F,-5,m
SP20190,C06,RLUS-2073F,RLUS-2073F,-5,m
SP20190,C07,RLUS-2061A,RLUS-2061A,-5,m
SP20190,C08,RLUS-2074A,RLUS-2074A,-5,m
SP20190,C09,RLUS-2061B,RLUS-2061B,-5,m
SP20190,C10,RLUS-2074B,RLUS-2074B,-5,m
SP20190,C11,RLUS-2061C,RLUS-2061C,-5,m
SP20190,C12,RLUS-2074C,RLUS-2074C,-5,m
SP20190,C13,RLUS-2061D,RLUS-2061D,-5,m
SP20190,C14,RLUS-2074D,RLUS-2074D,-5,m
SP20190,C15,RLUS-2061E,RLUS-2061E,-5,m
SP20190,C16,RLUS-2074E,RLUS-2074E,-5,m
SP20190,C17,RLUS-2061F,RLUS-2061F,-5,m
SP20190,C18,RLUS-2074F,RLUS-2074F,-5,m
SP20190,C19,RLUS-2062A,RLUS-2062A,-5,m
SP20190,C20,RLUS-2075A,RLUS-2075A,-5,m
SP20190,C21,RLUS-2062B,RLUS-2062B,-5,m
SP20190,C22,RLUS-2075B,RLUS-2075B,-5,m
SP20190,C23,DMSOC23,DMSOC23
SP20190,D02,DMSOD02,DMSOD02
SP20190,D03,RLUS-2086E,RLUS-2086E,-5,m
SP20190,D04,RLUS-2099E,RLUS-2099E,-5,m
SP20190,D05,RLUS-2086F,RLUS-2086F,-5,m
SP20190,D06,RLUS-2099F,RLUS-2099F,-5,m
