384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y,Notes1,Notes2
HHAprilt2015,SP20261,I08,1748B-03-8-2,1748B-03-8-2,500,m,8,9
HHAprilt2015,SP20261,I09,1748B-03-8-4,1748B-03-8-4,1,m,9,9
HHAprilt2015,SP20261,I10,1748B-03-10-1,1748B-03-10-1,300,m,10,9
HHAprilt2015,SP20261,I11,1748B03-10-4,1748B03-10-4,1,m,11,9
HHAprilt2015,SP20261,I12,1748B03-10-5,1748B03-10-5,150,m,12,9
HHAprilt2015,SP20261,I13,1748B-03-10-7,1748B-03-10-7,500,m,13,9
HHAprilt2015,SP20261,I14,1748B-18-4.2,1748B-18-4.2,700,m,14,9
HHAprilt2015,SP20261,I15,1748B-18-4-4,1748B-18-4-4,700,m,15,9
HHAprilt2015,SP20261,I16,1748B-18-7-2,1748B-18-7-2,1450,m,16,9
HHAprilt2015,SP20261,I17,1867B-18-7-4,1867B-18-7-4,900,m,17,9
HHAprilt2015,SP20261,I18,1867F13.3.9.3,1867F13.3.9.3,300,m,18,9
HHAprilt2015,SP20261,I19,1748B-18-7-R,1748B-18-7-R,1,m,19,9
HHAprilt2015,SP20261,I20,1867F12-2-2,1867F12-2-2,1200,m,20,9
HHAprilt2015,SP20261,I21,1867E32-2-6,1867E32-2-6,100,m,21,9
HHAprilt2015,SP20261,I22,Jessy1,Jessy1,-1,m,22,9
HHAprilt2015,SP20261,J03,Anabaenopeptin 679,Anabaenopeptin 679,0.390625,m,3,10
HHAprilt2015,SP20261,J04,1949D62-2-2,1949D62-2-2,500,m,4,10
HHAprilt2015,SP20261,J05,1949D62-2-4,1949D62-2-4,750,m,5,10
HHAprilt2015,SP20261,J06,1748B03-3,1748B03-3,250,m,6,10
HHAprilt2015,SP20261,J07,1748-03-4-6,1748-03-4-6,75,m,7,10
HHAprilt2015,SP20261,J08,1748B-03-8-2,1748B-03-8-2,250,m,8,10
HHAprilt2015,SP20261,J09,1748B-03-8-4,1748B-03-8-4,0.5,m,9,10
HHAprilt2015,SP20261,J10,1748B-03-10-1,1748B-03-10-1,150,m,10,10
HHAprilt2015,SP20261,J11,1748B03-10-4,1748B03-10-4,0.5,m,11,10
HHAprilt2015,SP20261,J12,1748B03-10-5,1748B03-10-5,75,m,12,10
HHAprilt2015,SP20261,J13,1748B-03-10-7,1748B-03-10-7,250,m,13,10
HHAprilt2015,SP20261,J14,1748B-18-4.2,1748B-18-4.2,350,m,14,10
HHAprilt2015,SP20261,J15,1748B-18-4-4,1748B-18-4-4,350,m,15,10
HHAprilt2015,SP20261,J16,1748B-18-7-2,1748B-18-7-2,725,m,16,10
HHAprilt2015,SP20261,J17,1867B-18-7-4,1867B-18-7-4,450,m,17,10
HHAprilt2015,SP20261,J18,1867F13.3.9.3,1867F13.3.9.3,150,m,18,10
HHAprilt2015,SP20261,J19,1748B-18-7-R,1748B-18-7-R,0.5,m,19,10
HHAprilt2015,SP20261,J20,1867F12-2-2,1867F12-2-2,600,m,20,10
HHAprilt2015,SP20261,J21,1867E32-2-6,1867E32-2-6,50,m,21,10
HHAprilt2015,SP20261,K03,Anabaenopeptin 679,Anabaenopeptin 679,0.1953125,m,3,11
HHAprilt2015,SP20261,K04,1949D62-2-2,1949D62-2-2,250,m,4,11
HHAprilt2015,SP20261,K05,1949D62-2-4,1949D62-2-4,375,m,5,11
HHAprilt2015,SP20261,K06,1748B03-3,1748B03-3,125,m,6,11
HHAprilt2015,SP20261,K07,1748-03-4-6,1748-03-4-6,37.5,m,7,11
HHAprilt2015,SP20261,K08,1748B-03-8-2,1748B-03-8-2,125,m,8,11
HHAprilt2015,SP20261,K09,1748B-03-8-4,1748B-03-8-4,0.25,m,9,11
HHAprilt2015,SP20261,K10,1748B-03-10-1,1748B-03-10-1,75,m,10,11
HHAprilt2015,SP20261,K11,1748B03-10-4,1748B03-10-4,0.25,m,11,11
HHAprilt2015,SP20261,K12,1748B03-10-5,1748B03-10-5,37.5,m,12,11
HHAprilt2015,SP20261,K13,1748B-03-10-7,1748B-03-10-7,125,m,13,11
HHAprilt2015,SP20261,K14,1748B-18-4.2,1748B-18-4.2,175,m,14,11
HHAprilt2015,SP20261,K15,1748B-18-4-4,1748B-18-4-4,175,m,15,11
HHAprilt2015,SP20261,K16,1748B-18-7-2,1748B-18-7-2,362.5,m,16,11
HHAprilt2015,SP20261,K17,1867B-18-7-4,1867B-18-7-4,225,m,17,11
HHAprilt2015,SP20261,K18,1867F13.3.9.3,1867F13.3.9.3,75,m,18,11
HHAprilt2015,SP20261,K19,1748B-18-7-R,1748B-18-7-R,0.25,m,19,11
HHAprilt2015,SP20261,K20,1867F12-2-2,1867F12-2-2,300,m,20,11
HHAprilt2015,SP20261,K21,1867E32-2-6,1867E32-2-6,25,m,21,11
HHAprilt2015,SP20261,L03,Anabaenopeptin 679,Anabaenopeptin 679,0.09765625,m,3,12
HHAprilt2015,SP20261,L04,1949D62-2-2,1949D62-2-2,125,m,4,12
HHAprilt2015,SP20261,L05,1949D62-2-4,1949D62-2-4,187.5,m,5,12
HHAprilt2015,SP20261,L06,1748B03-3,1748B03-3,62.5,m,6,12
HHAprilt2015,SP20261,L07,1748-03-4-6,1748-03-4-6,18.75,m,7,12
HHAprilt2015,SP20261,L08,1748B-03-8-2,1748B-03-8-2,62.5,m,8,12
HHAprilt2015,SP20261,L09,1748B-03-8-4,1748B-03-8-4,0.125,m,9,12
HHAprilt2015,SP20261,L10,1748B-03-10-1,1748B-03-10-1,37.5,m,10,12
HHAprilt2015,SP20261,L11,1748B03-10-4,1748B03-10-4,0.125,m,11,12
HHAprilt2015,SP20261,L12,1748B03-10-5,1748B03-10-5,18.75,m,12,12
HHAprilt2015,SP20261,L13,1748B-03-10-7,1748B-03-10-7,62.5,m,13,12
HHAprilt2015,SP20261,L14,1748B-18-4.2,1748B-18-4.2,87.5,m,14,12
HHAprilt2015,SP20261,L15,1748B-18-4-4,1748B-18-4-4,87.5,m,15,12
HHAprilt2015,SP20261,L16,1748B-18-7-2,1748B-18-7-2,181.25,m,16,12
HHAprilt2015,SP20261,L17,1867B-18-7-4,1867B-18-7-4,112.5,m,17,12
HHAprilt2015,SP20261,L18,1867F13.3.9.3,1867F13.3.9.3,37.5,m,18,12
HHAprilt2015,SP20261,L19,1748B-18-7-R,1748B-18-7-R,0.125,m,19,12
HHAprilt2015,SP20261,L20,1867F12-2-2,1867F12-2-2,150,m,20,12
HHAprilt2015,SP20261,L21,1867E32-2-6,1867E32-2-6,12.5,m,21,12
HHAprilt2015,SP20261,M03,Anabaenopeptin 679,Anabaenopeptin 679,0.048828125,m,3,13
HHAprilt2015,SP20261,M04,1949D62-2-2,1949D62-2-2,62.5,m,4,13
HHAprilt2015,SP20261,M05,1949D62-2-4,1949D62-2-4,93.75,m,5,13
HHAprilt2015,SP20261,M06,1748B03-3,1748B03-3,31.25,m,6,13
HHAprilt2015,SP20261,M07,1748-03-4-6,1748-03-4-6,9.375,m,7,13
HHAprilt2015,SP20261,M08,1748B-03-8-2,1748B-03-8-2,31.25,m,8,13
HHAprilt2015,SP20261,M09,1748B-03-8-4,1748B-03-8-4,0.0625,m,9,13
HHAprilt2015,SP20261,M10,1748B-03-10-1,1748B-03-10-1,18.75,m,10,13
HHAprilt2015,SP20261,M11,1748B03-10-4,1748B03-10-4,0.0625,m,11,13
HHAprilt2015,SP20261,M12,1748B03-10-5,1748B03-10-5,9.375,m,12,13
HHAprilt2015,SP20261,M13,1748B-03-10-7,1748B-03-10-7,31.25,m,13,13
HHAprilt2015,SP20261,M14,1748B-18-4.2,1748B-18-4.2,43.75,m,14,13
HHAprilt2015,SP20261,M15,1748B-18-4-4,1748B-18-4-4,43.75,m,15,13
HHAprilt2015,SP20261,M16,1748B-18-7-2,1748B-18-7-2,90.625,m,16,13
HHAprilt2015,SP20261,M17,1867B-18-7-4,1867B-18-7-4,56.25,m,17,13
HHAprilt2015,SP20261,M18,1867F13.3.9.3,1867F13.3.9.3,18.75,m,18,13
HHAprilt2015,SP20261,M19,1748B-18-7-R,1748B-18-7-R,0.0625,m,19,13
HHAprilt2015,SP20261,M20,1867F12-2-2,1867F12-2-2,75,m,20,13
HHAprilt2015,SP20261,M21,1867E32-2-6,1867E32-2-6,6.25,m,21,13
HHAprilt2015,SP20261,M22,Jessy2,Jessy2,-1,m,22,13
HHAprilt2015,SP20261,N03,Anabaenopeptin 679,Anabaenopeptin 679,0.024414063,m,3,14
HHAprilt2015,SP20261,N04,1949D62-2-2,1949D62-2-2,31.25,m,4,14
HHAprilt2015,SP20261,N05,1949D62-2-4,1949D62-2-4,46.875,m,5,14
HHAprilt2015,SP20261,N06,1748B03-3,1748B03-3,15.625,m,6,14
HHAprilt2015,SP20261,N07,1748-03-4-6,1748-03-4-6,4.6875,m,7,14
HHAprilt2015,SP20261,N08,1748B-03-8-2,1748B-03-8-2,15.625,m,8,14
HHAprilt2015,SP20261,N09,1748B-03-8-4,1748B-03-8-4,0.03125,m,9,14
HHAprilt2015,SP20261,N10,1748B-03-10-1,1748B-03-10-1,9.375,m,10,14
HHAprilt2015,SP20261,N11,1748B03-10-4,1748B03-10-4,0.03125,m,11,14
HHAprilt2015,SP20261,N12,1748B03-10-5,1748B03-10-5,4.6875,m,12,14
HHAprilt2015,SP20261,N13,1748B-03-10-7,1748B-03-10-7,15.625,m,13,14
HHAprilt2015,SP20261,N14,1748B-18-4.2,1748B-18-4.2,21.875,m,14,14
HHAprilt2015,SP20261,N15,1748B-18-4-4,1748B-18-4-4,21.875,m,15,14
HHAprilt2015,SP20261,N16,1748B-18-7-2,1748B-18-7-2,45.3125,m,16,14
HHAprilt2015,SP20261,N17,1867B-18-7-4,1867B-18-7-4,28.125,m,17,14
HHAprilt2015,SP20261,N18,1867F13.3.9.3,1867F13.3.9.3,9.375,m,18,14
HHAprilt2015,SP20261,N19,1748B-18-7-R,1748B-18-7-R,0.03125,m,19,14
HHAprilt2015,SP20261,N20,1867F12-2-2,1867F12-2-2,37.5,m,20,14
HHAprilt2015,SP20261,N21,1867E32-2-6,1867E32-2-6,3.125,m,21,14
HHAprilt2015,SP20261,O03,Anabaenopeptin 679,Anabaenopeptin 679,0.012207031,m,3,15
HHAprilt2015,SP20261,O04,1949D62-2-2,1949D62-2-2,15.625,m,4,15
HHAprilt2015,SP20261,O05,1949D62-2-4,1949D62-2-4,23.4375,m,5,15
HHAprilt2015,SP20261,O06,1748B03-3,1748B03-3,7.8125,m,6,15
HHAprilt2015,SP20261,O07,1748-03-4-6,1748-03-4-6,2.34375,m,7,15
HHAprilt2015,SP20261,O08,1748B-03-8-2,1748B-03-8-2,7.8125,m,8,15
HHAprilt2015,SP20261,O09,1748B-03-8-4,1748B-03-8-4,0.015625,m,9,15
HHAprilt2015,SP20261,O10,1748B-03-10-1,1748B-03-10-1,4.6875,m,10,15
HHAprilt2015,SP20261,O11,1748B03-10-4,1748B03-10-4,0.015625,m,11,15
HHAprilt2015,SP20261,O12,1748B03-10-5,1748B03-10-5,2.34375,m,12,15
HHAprilt2015,SP20261,O13,1748B-03-10-7,1748B-03-10-7,7.8125,m,13,15
HHAprilt2015,SP20261,O14,1748B-18-4.2,1748B-18-4.2,10.9375,m,14,15
HHAprilt2015,SP20261,O15,1748B-18-4-4,1748B-18-4-4,10.9375,m,15,15
HHAprilt2015,SP20261,O16,1748B-18-7-2,1748B-18-7-2,22.65625,m,16,15
HHAprilt2015,SP20261,O17,1867B-18-7-4,1867B-18-7-4,14.0625,m,17,15
HHAprilt2015,SP20261,O18,1867F13.3.9.3,1867F13.3.9.3,4.6875,m,18,15
HHAprilt2015,SP20261,O19,1748B-18-7-R,1748B-18-7-R,0.015625,m,19,15
HHAprilt2015,SP20261,O20,1867F12-2-2,1867F12-2-2,18.75,m,20,15
HHAprilt2015,SP20261,O21,1867E32-2-6,1867E32-2-6,1.5625,m,21,15
HHAprilt2015,SP20261,P03,Anabaenopeptin 679,Anabaenopeptin 679,0.006103516,m,3,16
HHAprilt2015,SP20261,P04,1949D62-2-2,1949D62-2-2,7.8125,m,4,16
HHAprilt2015,SP20261,P05,1949D62-2-4,1949D62-2-4,11.71875,m,5,16
HHAprilt2015,SP20261,P06,1748B03-3,1748B03-3,3.90625,m,6,16
HHAprilt2015,SP20261,P07,1748-03-4-6,1748-03-4-6,1.171875,m,7,16
HHAprilt2015,SP20261,P08,1748B-03-8-2,1748B-03-8-2,3.90625,m,8,16
