Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP40021,A01,DMSOA01,DMSOA01
SP40021,A23,DMSOA23,DMSOA23
SP40021,B02,DMSOB02,DMSOB02
SP40021,B03,2C,2C,133,m
SP40021,B05,3C,3C,133,m
SP40021,B07,4C,4C,133,m
SP40021,B09,5C,5C,133,m
SP40021,B11,6C,6C,133,m
SP40021,B13,7C,7C,133,m
SP40021,B15,8C,8C,133,m
SP40021,B17,9C,9C,133,m
SP40021,B19,10C,10C,133,m
SP40021,B21,11C,11C,133,m
SP40021,B24,DMSOB24,DMSOB24
SP40021,C01,DMSOC01,DMSOC01
SP40021,C23,DMSOC23,DMSOC23
SP40021,D02,DMSOD02,DMSOD02
SP40021,D03,14C,14C,133,m
SP40021,D05,15C,15C,133,m
SP40021,D07,16C,16C,133,m
SP40021,D09,17C,17C,133,m
SP40021,D11,18C,18C,133,m
SP40021,D13,19C,19C,133,m
SP40021,D15,20C,20C,133,m
SP40021,D17,21C,21C,133,m
SP40021,D19,22C,22C,133,m
SP40021,D21,23C,23C,133,m
SP40021,D24,DMSOD24,DMSOD24
SP40021,E01,DMSOE01,DMSOE01
SP40021,E23,DMSOE23,DMSOE23
SP40021,F02,DMSOF02,DMSOF02
SP40021,F03,26C,26C,133,m
SP40021,F05,27C,27C,133,m
SP40021,F07,28C,28C,133,m
SP40021,F09,29C,29C,133,m
SP40021,F11,30C,30C,133,m
SP40021,F13,31C,31C,133,m
SP40021,F15,32C,32C,133,m
SP40021,F17,1Me,1Me,133,m
SP40021,F19,2Me,2Me,133,m
SP40021,F21,3Me,3Me,133,m
SP40021,F24,DMSOF24,DMSOF24
SP40021,G01,DMSOG01,DMSOG01
SP40021,G23,DMSOG23,DMSOG23
SP40021,H02,DMSOH02,DMSOH02
SP40021,H03,6Me,6Me,133,m
SP40021,H05,7Me,7Me,133,m
SP40021,H07,8Me,8Me,133,m
SP40021,H09,9Me,9Me,133,m
SP40021,H11,10Me,10Me,133,m
SP40021,H13,11Me,11Me,133,m
SP40021,H15,12Me,12Me,133,m
SP40021,H17,13Me,13Me,133,m
SP40021,H19,14Me,14Me,133,m
SP40021,H21,15Me,15Me,133,m
SP40021,H24,DMSOH24,DMSOH24
SP40021,I01,DMSOI01,DMSOI01
SP40021,I23,DMSOI23,DMSOI23
SP40021,J02,DMSOJ02,DMSOJ02
SP40021,J03,18Me,18Me,133,m
SP40021,J05,19Me,19Me,133,m
SP40021,J07,20Me,20Me,133,m
SP40021,J09,21Me,21Me,133,m
SP40021,J11,22Me,22Me,133,m
SP40021,J13,23Me,23Me,133,m
SP40021,J15,24Me,24Me,133,m
SP40021,J17,25Me,25Me,133,m
SP40021,J19,26Me,26Me,133,m
SP40021,J21,27Me,27Me,133,m
SP40021,J24,DMSOJ24,DMSOJ24
SP40021,K01,DMSOK01,DMSOK01
SP40021,K23,DMSOK23,DMSOK23
SP40021,L02,DMSOL02,DMSOL02
SP40021,L03,29Me,29Me,133,m
SP40021,L05,30Me,30Me,133,m
SP40021,L07,31Me,31Me,133,m
SP40021,L09,32Me,32Me,133,m
SP40021,L11,1C,1C,133,m
SP40021,L13,13C,13C,133,m
SP40021,L15,25C,25C,133,m
SP40021,L17,5Me,5Me,133,m
SP40021,L19,17Me,17Me,133,m
SP40021,L21,XXX,XXX,133,m
SP40021,L24,DMSOL24,DMSOL24
SP40021,M01,DMSOM01,DMSOM01
SP40021,M23,DMSOM23,DMSOM23
SP40021,N02,DMSON02,DMSON02
SP40021,N03,12C,12C,133,m
SP40021,N05,24C,24C,133,m
SP40021,N07,4Me,4Me,133,m
SP40021,N09,16Me,16Me,133,m
SP40021,N11,28Me,28Me,133,m
SP40021,N24,DMSON24,DMSON24
SP40021,O01,DMSOO01,DMSOO01
SP40021,O23,DMSOO23,DMSOO23
SP40021,P02,DMSOP02,DMSOP02
SP40021,P24,DMSOP24,DMSOP24
