384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
UBC_JCP_VONG_052922014,SP20239,A03,UBC_1_CLaA,UBC_1_CLaA,10,m,3,1
UBC_JCP_VONG_052922014,SP20239,A04,UBC_2_GY_1,UBC_2_GY_1,10,m,4,1
UBC_JCP_VONG_052922014,SP20239,A05,UBC_3_X_O,UBC_3_X_O,10,m,5,1
UBC_JCP_VONG_052922014,SP20239,A06,JCP_230,JCP_230,5,m,6,1
UBC_JCP_VONG_052922014,SP20239,A07,JCP_267,JCP_267,5,m,7,1
UBC_JCP_VONG_052922014,SP20239,A08,JCP_269,JCP_269,5,m,8,1
UBC_JCP_VONG_052922014,SP20239,A09,JCP_348,JCP_348,5,m,9,1
UBC_JCP_VONG_052922014,SP20239,A10,JCP_228,JCP_228,5,m,10,1
UBC_JCP_VONG_052922014,SP20239,A11,JCP_395,JCP_395,5,m,11,1
UBC_JCP_VONG_052922014,SP20239,A12,JCP_399,JCP_399,5,m,12,1
UBC_JCP_VONG_052922014,SP20239,A21,VONG_01,VONG_01,100,m,21,1
UBC_JCP_VONG_052922014,SP20239,A22,VONG_02,VONG_02,100,m,22,1
UBC_JCP_VONG_052922014,SP20239,B03,UBC_1_CLaA,UBC_1_CLaA,5,m,3,2
UBC_JCP_VONG_052922014,SP20239,B04,UBC_2_GY_2,UBC_2_GY_2,5,m,4,2
UBC_JCP_VONG_052922014,SP20239,B05,UBC_3_X_O,UBC_3_X_O,5,m,5,2
UBC_JCP_VONG_052922014,SP20239,B06,JCP_230,JCP_230,2.5,m,6,2
UBC_JCP_VONG_052922014,SP20239,B07,JCP_267,JCP_267,2.5,m,7,2
UBC_JCP_VONG_052922014,SP20239,B08,JCP_269,JCP_269,2.5,m,8,2
UBC_JCP_VONG_052922014,SP20239,B09,JCP_348,JCP_348,2.5,m,9,2
UBC_JCP_VONG_052922014,SP20239,B10,JCP_228,JCP_228,2.5,m,10,2
UBC_JCP_VONG_052922014,SP20239,B11,JCP_395,JCP_395,2.5,m,11,2
UBC_JCP_VONG_052922014,SP20239,B12,JCP_399,JCP_399,2.5,m,12,2
UBC_JCP_VONG_052922014,SP20239,B21,VONG_01,VONG_01,50,m,21,2
UBC_JCP_VONG_052922014,SP20239,B22,VONG_02,VONG_02,50,m,22,2
UBC_JCP_VONG_052922014,SP20239,C03,UBC_1_CLaA,UBC_1_CLaA,2.5,m,3,3
UBC_JCP_VONG_052922014,SP20239,C04,UBC_2_GY_3,UBC_2_GY_3,2.5,m,4,3
UBC_JCP_VONG_052922014,SP20239,C05,UBC_3_X_O,UBC_3_X_O,2.5,m,5,3
UBC_JCP_VONG_052922014,SP20239,C06,JCP_230,JCP_230,1.25,m,6,3
UBC_JCP_VONG_052922014,SP20239,C07,JCP_267,JCP_267,1.25,m,7,3
UBC_JCP_VONG_052922014,SP20239,C08,JCP_269,JCP_269,1.25,m,8,3
UBC_JCP_VONG_052922014,SP20239,C09,JCP_348,JCP_348,1.25,m,9,3
UBC_JCP_VONG_052922014,SP20239,C10,JCP_228,JCP_228,1.25,m,10,3
UBC_JCP_VONG_052922014,SP20239,C11,JCP_395,JCP_395,1.25,m,11,3
UBC_JCP_VONG_052922014,SP20239,C12,JCP_399,JCP_399,1.25,m,12,3
UBC_JCP_VONG_052922014,SP20239,C21,VONG_01,VONG_01,25,m,21,3
UBC_JCP_VONG_052922014,SP20239,C22,VONG_02,VONG_02,25,m,22,3
UBC_JCP_VONG_052922014,SP20239,D03,UBC_1_CLaA,UBC_1_CLaA,1.25,m,3,4
UBC_JCP_VONG_052922014,SP20239,D04,UBC_2_GY_4,UBC_2_GY_4,1.25,m,4,4
UBC_JCP_VONG_052922014,SP20239,D05,UBC_3_X_O,UBC_3_X_O,1.25,m,5,4
UBC_JCP_VONG_052922014,SP20239,D06,JCP_230,JCP_230,0.625,m,6,4
UBC_JCP_VONG_052922014,SP20239,D07,JCP_267,JCP_267,0.625,m,7,4
UBC_JCP_VONG_052922014,SP20239,D08,JCP_269,JCP_269,0.625,m,8,4
UBC_JCP_VONG_052922014,SP20239,D09,JCP_348,JCP_348,0.625,m,9,4
UBC_JCP_VONG_052922014,SP20239,D10,JCP_228,JCP_228,0.625,m,10,4
UBC_JCP_VONG_052922014,SP20239,D11,JCP_395,JCP_395,0.625,m,11,4
UBC_JCP_VONG_052922014,SP20239,D12,JCP_399,JCP_399,0.625,m,12,4
UBC_JCP_VONG_052922014,SP20239,D21,VONG_01,VONG_01,12.5,m,21,4
UBC_JCP_VONG_052922014,SP20239,D22,VONG_02,VONG_02,12.5,m,22,4
UBC_JCP_VONG_052922014,SP20239,E03,UBC_1_CLaA,UBC_1_CLaA,0.625,m,3,5
UBC_JCP_VONG_052922014,SP20239,E04,UBC_2_GY_5,UBC_2_GY_5,0.625,m,4,5
UBC_JCP_VONG_052922014,SP20239,E05,UBC_3_X_O,UBC_3_X_O,0.625,m,5,5
UBC_JCP_VONG_052922014,SP20239,E06,JCP_230,JCP_230,0.3125,m,6,5
UBC_JCP_VONG_052922014,SP20239,E07,JCP_267,JCP_267,0.3125,m,7,5
UBC_JCP_VONG_052922014,SP20239,E08,JCP_269,JCP_269,0.3125,m,8,5
UBC_JCP_VONG_052922014,SP20239,E09,JCP_348,JCP_348,0.3125,m,9,5
UBC_JCP_VONG_052922014,SP20239,E10,JCP_228,JCP_228,0.3125,m,10,5
UBC_JCP_VONG_052922014,SP20239,E11,JCP_395,JCP_395,0.3125,m,11,5
UBC_JCP_VONG_052922014,SP20239,E12,JCP_399,JCP_399,0.3125,m,12,5
UBC_JCP_VONG_052922014,SP20239,E21,VONG_01,VONG_01,6.25,m,21,5
UBC_JCP_VONG_052922014,SP20239,E22,VONG_02,VONG_02,6.25,m,22,5
UBC_JCP_VONG_052922014,SP20239,F03,UBC_1_CLaA,UBC_1_CLaA,0.3125,m,3,6
UBC_JCP_VONG_052922014,SP20239,F04,UBC_2_GY_6,UBC_2_GY_6,0.3125,m,4,6
UBC_JCP_VONG_052922014,SP20239,F05,UBC_3_X_O,UBC_3_X_O,0.3125,m,5,6
UBC_JCP_VONG_052922014,SP20239,F06,JCP_230,JCP_230,0.15625,m,6,6
UBC_JCP_VONG_052922014,SP20239,F07,JCP_267,JCP_267,0.15625,m,7,6
UBC_JCP_VONG_052922014,SP20239,F08,JCP_269,JCP_269,0.15625,m,8,6
