Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20088,A01,DMSOA01,DMSOA01
SP20088,A03,RLUS-1726D,RLUS-1726D,20.0,m
SP20088,A04,RLUS-1728D,RLUS-1728D,20.0,m
SP20088,A05,RLUS-1728E,RLUS-1728E,20.0,m
SP20088,A06,RLUS-1732E,RLUS-1732E,20.0,m
SP20088,A07,RLUS-1733E,RLUS-1733E,20.0,m
SP20088,A08,RLUS-1734D,RLUS-1734D,20.0,m
SP20088,A09,RLUS-1734E,RLUS-1734E,20.0,m
SP20088,A10,RLUS-1737E,RLUS-1737E,20.0,m
SP20088,A11,RLUS-1745E,RLUS-1745E,20.0,m
SP20088,A12,RLUS-1526E_C,RLUS-1526E_C,4.0,m
SP20088,A13,RLUS-1478F_F3,RLUS-1478F_F3,4.0,m
SP20088,A14,RLUS-1478F_F4,RLUS-1478F_F4,4.0,m
SP20088,A15,RLUS-1478F_F5,RLUS-1478F_F5,4.0,m
SP20088,A16,RLUS-1522E_F1,RLUS-1522E_F1,4.0,m
SP20088,A17,RLUS-1522E_F2,RLUS-1522E_F2,4.0,m
SP20088,A18,RLUS-1522E_F3,RLUS-1522E_F3,4.0,m
SP20088,A19,RLUS-1522E_F4,RLUS-1522E_F4,4.0,m
SP20088,A20,RLPA1002 Da,RLPA1002 Da,4.0,m
SP20088,A21,RLPA1002 Db,RLPA1002 Db,4.0,m
SP20088,A22,RLUS-1518E_F1,RLUS-1518E_F1,4.0,m
SP20088,A23,DMSOA23,DMSOA23
SP20088,B02,DMSOB02,DMSOB02
SP20088,B03,RLUS-1726D,RLUS-1726D,10.0,m
SP20088,B04,RLUS-1728D,RLUS-1728D,10.0,m
SP20088,B05,RLUS-1728E,RLUS-1728E,10.0,m
SP20088,B06,RLUS-1732E,RLUS-1732E,10.0,m
SP20088,B07,RLUS-1733E,RLUS-1733E,10.0,m
SP20088,B08,RLUS-1734D,RLUS-1734D,10.0,m
SP20088,B09,RLUS-1734E,RLUS-1734E,10.0,m
SP20088,B10,RLUS-1737E,RLUS-1737E,10.0,m
SP20088,B11,RLUS-1745E,RLUS-1745E,10.0,m
SP20088,B12,RLUS-1526E_C,RLUS-1526E_C,2.0,m
SP20088,B13,RLUS-1478F_F3,RLUS-1478F_F3,2.0,m
SP20088,B14,RLUS-1478F_F4,RLUS-1478F_F4,2.0,m
SP20088,B15,RLUS-1478F_F5,RLUS-1478F_F5,2.0,m
SP20088,B16,RLUS-1522E_F1,RLUS-1522E_F1,2.0,m
SP20088,B17,RLUS-1522E_F2,RLUS-1522E_F2,2.0,m
SP20088,B18,RLUS-1522E_F3,RLUS-1522E_F3,2.0,m
SP20088,B19,RLUS-1522E_F4,RLUS-1522E_F4,2.0,m
SP20088,B20,RLPA1002 Da,RLPA1002 Da,2.0,m
SP20088,B21,RLPA1002 Db,RLPA1002 Db,2.0,m
SP20088,B22,RLUS-1518E_F1,RLUS-1518E_F1,2.0,m
SP20088,B24,DMSOB24,DMSOB24
SP20088,C01,DMSOC01,DMSOC01
SP20088,C03,RLUS-1726D,RLUS-1726D,5.0,m
SP20088,C04,RLUS-1728D,RLUS-1728D,5.0,m
SP20088,C05,RLUS-1728E,RLUS-1728E,5.0,m
SP20088,C06,RLUS-1732E,RLUS-1732E,5.0,m
SP20088,C07,RLUS-1733E,RLUS-1733E,5.0,m
SP20088,C08,RLUS-1734D,RLUS-1734D,5.0,m
SP20088,C09,RLUS-1734E,RLUS-1734E,5.0,m
SP20088,C10,RLUS-1737E,RLUS-1737E,5.0,m
SP20088,C11,RLUS-1745E,RLUS-1745E,5.0,m
SP20088,C12,RLUS-1526E_C,RLUS-1526E_C,1.0,m
SP20088,C13,RLUS-1478F_F3,RLUS-1478F_F3,1.0,m
SP20088,C14,RLUS-1478F_F4,RLUS-1478F_F4,1.0,m
SP20088,C15,RLUS-1478F_F5,RLUS-1478F_F5,1.0,m
SP20088,C16,RLUS-1522E_F1,RLUS-1522E_F1,1.0,m
SP20088,C17,RLUS-1522E_F2,RLUS-1522E_F2,1.0,m
SP20088,C18,RLUS-1522E_F3,RLUS-1522E_F3,1.0,m
SP20088,C19,RLUS-1522E_F4,RLUS-1522E_F4,1.0,m
SP20088,C20,RLPA1002 Da,RLPA1002 Da,1.0,m
SP20088,C21,RLPA1002 Db,RLPA1002 Db,1.0,m
SP20088,C22,RLUS-1518E_F1,RLUS-1518E_F1,1.0,m
SP20088,C23,DMSOC23,DMSOC23
SP20088,D02,DMSOD02,DMSOD02
SP20088,D03,RLUS-1726D,RLUS-1726D,2.5,m
SP20088,D04,RLUS-1728D,RLUS-1728D,2.5,m
SP20088,D05,RLUS-1728E,RLUS-1728E,2.5,m
SP20088,D06,RLUS-1732E,RLUS-1732E,2.5,m
SP20088,D07,RLUS-1733E,RLUS-1733E,2.5,m
SP20088,D08,RLUS-1734D,RLUS-1734D,2.5,m
SP20088,D09,RLUS-1734E,RLUS-1734E,2.5,m
SP20088,D10,RLUS-1737E,RLUS-1737E,2.5,m
SP20088,D11,RLUS-1745E,RLUS-1745E,2.5,m
SP20088,D12,RLUS-1526E_C,RLUS-1526E_C,0.5,m
SP20088,D13,RLUS-1478F_F3,RLUS-1478F_F3,0.5,m
SP20088,D14,RLUS-1478F_F4,RLUS-1478F_F4,0.5,m
SP20088,D15,RLUS-1478F_F5,RLUS-1478F_F5,0.5,m
SP20088,D16,RLUS-1522E_F1,RLUS-1522E_F1,0.5,m
SP20088,D17,RLUS-1522E_F2,RLUS-1522E_F2,0.5,m
SP20088,D18,RLUS-1522E_F3,RLUS-1522E_F3,0.5,m
SP20088,D19,RLUS-1522E_F4,RLUS-1522E_F4,0.5,m
SP20088,D20,RLPA1002 Da,RLPA1002 Da,0.5,m
SP20088,D21,RLPA1002 Db,RLPA1002 Db,0.5,m
SP20088,D22,RLUS-1518E_F1,RLUS-1518E_F1,0.5,m
SP20088,D24,DMSOD24,DMSOD24
SP20088,E01,DMSOE01,DMSOE01
SP20088,E03,RLUS-1726D,RLUS-1726D,1.25,m
SP20088,E04,RLUS-1728D,RLUS-1728D,1.25,m
SP20088,E05,RLUS-1728E,RLUS-1728E,1.25,m
SP20088,E06,RLUS-1732E,RLUS-1732E,1.25,m
SP20088,E07,RLUS-1733E,RLUS-1733E,1.25,m
SP20088,E08,RLUS-1734D,RLUS-1734D,1.25,m
SP20088,E09,RLUS-1734E,RLUS-1734E,1.25,m
SP20088,E10,RLUS-1737E,RLUS-1737E,1.25,m
SP20088,E11,RLUS-1745E,RLUS-1745E,1.25,m
SP20088,E12,RLUS-1526E_C,RLUS-1526E_C,0.25,m
SP20088,E13,RLUS-1478F_F3,RLUS-1478F_F3,0.25,m
SP20088,E14,RLUS-1478F_F4,RLUS-1478F_F4,0.25,m
SP20088,E15,RLUS-1478F_F5,RLUS-1478F_F5,0.25,m
SP20088,E16,RLUS-1522E_F1,RLUS-1522E_F1,0.25,m
SP20088,E17,RLUS-1522E_F2,RLUS-1522E_F2,0.25,m
SP20088,E18,RLUS-1522E_F3,RLUS-1522E_F3,0.25,m
SP20088,E19,RLUS-1522E_F4,RLUS-1522E_F4,0.25,m
SP20088,E20,RLPA1002 Da,RLPA1002 Da,0.25,m
SP20088,E21,RLPA1002 Db,RLPA1002 Db,0.25,m
SP20088,E22,RLUS-1518E_F1,RLUS-1518E_F1,0.25,m
SP20088,E23,DMSOE23,DMSOE23
SP20088,F02,DMSOF02,DMSOF02
SP20088,F03,RLUS-1726D,RLUS-1726D,0.625,m
SP20088,F04,RLUS-1728D,RLUS-1728D,0.625,m
SP20088,F05,RLUS-1728E,RLUS-1728E,0.625,m
SP20088,F06,RLUS-1732E,RLUS-1732E,0.625,m
SP20088,F07,RLUS-1733E,RLUS-1733E,0.625,m
SP20088,F08,RLUS-1734D,RLUS-1734D,0.625,m
SP20088,F09,RLUS-1734E,RLUS-1734E,0.625,m
SP20088,F10,RLUS-1737E,RLUS-1737E,0.625,m
SP20088,F11,RLUS-1745E,RLUS-1745E,0.625,m
SP20088,F12,RLUS-1526E_C,RLUS-1526E_C,0.125,m
SP20088,F13,RLUS-1478F_F3,RLUS-1478F_F3,0.125,m
SP20088,F14,RLUS-1478F_F4,RLUS-1478F_F4,0.125,m
SP20088,F15,RLUS-1478F_F5,RLUS-1478F_F5,0.125,m
SP20088,F16,RLUS-1522E_F1,RLUS-1522E_F1,0.125,m
SP20088,F17,RLUS-1522E_F2,RLUS-1522E_F2,0.125,m
SP20088,F18,RLUS-1522E_F3,RLUS-1522E_F3,0.125,m
SP20088,F19,RLUS-1522E_F4,RLUS-1522E_F4,0.125,m
SP20088,F20,RLPA1002 Da,RLPA1002 Da,0.125,m
SP20088,F21,RLPA1002 Db,RLPA1002 Db,0.125,m
SP20088,F22,RLUS-1518E_F1,RLUS-1518E_F1,0.125,m
SP20088,F24,DMSOF24,DMSOF24
SP20088,G01,DMSOG01,DMSOG01
SP20088,G03,RLUS-1726D,RLUS-1726D,0.3125,m
SP20088,G04,RLUS-1728D,RLUS-1728D,0.3125,m
SP20088,G05,RLUS-1728E,RLUS-1728E,0.3125,m
SP20088,G06,RLUS-1732E,RLUS-1732E,0.3125,m
SP20088,G07,RLUS-1733E,RLUS-1733E,0.3125,m
SP20088,G08,RLUS-1734D,RLUS-1734D,0.3125,m
SP20088,G09,RLUS-1734E,RLUS-1734E,0.3125,m
SP20088,G10,RLUS-1737E,RLUS-1737E,0.3125,m
SP20088,G11,RLUS-1745E,RLUS-1745E,0.3125,m
SP20088,G12,RLUS-1526E_C,RLUS-1526E_C,0.0625,m
SP20088,G13,RLUS-1478F_F3,RLUS-1478F_F3,0.0625,m
SP20088,G14,RLUS-1478F_F4,RLUS-1478F_F4,0.0625,m
SP20088,G15,RLUS-1478F_F5,RLUS-1478F_F5,0.0625,m
SP20088,G16,RLUS-1522E_F1,RLUS-1522E_F1,0.0625,m
SP20088,G17,RLUS-1522E_F2,RLUS-1522E_F2,0.0625,m
SP20088,G18,RLUS-1522E_F3,RLUS-1522E_F3,0.0625,m
SP20088,G19,RLUS-1522E_F4,RLUS-1522E_F4,0.0625,m
SP20088,G20,RLPA1002 Da,RLPA1002 Da,0.0625,m
SP20088,G21,RLPA1002 Db,RLPA1002 Db,0.0625,m
SP20088,G22,RLUS-1518E_F1,RLUS-1518E_F1,0.0625,m
SP20088,G23,DMSOG23,DMSOG23
SP20088,H02,DMSOH02,DMSOH02
SP20088,H03,RLUS-1726D,RLUS-1726D,0.15625,m
SP20088,H04,RLUS-1728D,RLUS-1728D,0.15625,m
SP20088,H05,RLUS-1728E,RLUS-1728E,0.15625,m
SP20088,H06,RLUS-1732E,RLUS-1732E,0.15625,m
SP20088,H07,RLUS-1733E,RLUS-1733E,0.15625,m
SP20088,H08,RLUS-1734D,RLUS-1734D,0.15625,m
SP20088,H09,RLUS-1734E,RLUS-1734E,0.15625,m
SP20088,H10,RLUS-1737E,RLUS-1737E,0.15625,m
SP20088,H11,RLUS-1745E,RLUS-1745E,0.15625,m
SP20088,H12,RLUS-1526E_C,RLUS-1526E_C,0.03125,m
SP20088,H13,RLUS-1478F_F3,RLUS-1478F_F3,0.03125,m
SP20088,H14,RLUS-1478F_F4,RLUS-1478F_F4,0.03125,m
SP20088,H15,RLUS-1478F_F5,RLUS-1478F_F5,0.03125,m
SP20088,H16,RLUS-1522E_F1,RLUS-1522E_F1,0.03125,m
SP20088,H17,RLUS-1522E_F2,RLUS-1522E_F2,0.03125,m
SP20088,H18,RLUS-1522E_F3,RLUS-1522E_F3,0.03125,m
SP20088,H19,RLUS-1522E_F4,RLUS-1522E_F4,0.03125,m
SP20088,H20,RLPA1002 Da,RLPA1002 Da,0.03125,m
SP20088,H21,RLPA1002 Db,RLPA1002 Db,0.03125,m
SP20088,H22,RLUS-1518E_F1,RLUS-1518E_F1,0.03125,m
SP20088,H24,DMSOH24,DMSOH24
SP20088,I01,DMSOI01,DMSOI01
SP20088,I03,RLUS-1726D,RLUS-1726D,0.078125,m
