Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Notes
SP20172,E05,RLUS-1594D,RLUS-1594D,-5,m
SP20172,E06,RLUS-1607D,RLUS-1607D,-5,m
SP20172,E07,RLUS-1594E,RLUS-1594E,-5,m
SP20172,E08,RLUS-1607E,RLUS-1607E,-5,m
SP20172,E09,RLUS-1594F,RLUS-1594F,-5,m
SP20172,E10,RLUS-1607F,RLUS-1607F,-5,m
SP20172,E11,RLUS-1595A,RLUS-1595A,-5,m
SP20172,E12,RLUS-1608A,RLUS-1608A,-5,m
SP20172,E13,RLUS-1595B,RLUS-1595B,-5,m
SP20172,E14,RLUS-1608B,RLUS-1608B,-5,m
SP20172,E15,RLUS-1595C,RLUS-1595C,-5,m
SP20172,E16,RLUS-1608C,RLUS-1608C,-5,m
SP20172,E17,RLUS-1595D,RLUS-1595D,-5,m
SP20172,E18,RLUS-1608D,RLUS-1608D,-5,m
SP20172,E19,RLUS-1595E,RLUS-1595E,-5,m
SP20172,E20,RLUS-1608E,RLUS-1608E,-5,m
SP20172,E21,RLUS-1595F,RLUS-1595F,-5,m
SP20172,E22,RLUS-1608F,RLUS-1608F,-5,m
SP20172,E23,DMSOE23,DMSOE23
SP20172,F02,DMSOF02,DMSOF02
SP20172,F03,RLUS-1620C,RLUS-1620C,-5,m
SP20172,F04,RLUS-1633C,RLUS-1633C,-5,m
SP20172,F05,RLUS-1620D,RLUS-1620D,-5,m
SP20172,F06,RLUS-1633D,RLUS-1633D,-5,m
SP20172,F07,RLUS-1620E,RLUS-1620E,-5,m
SP20172,F08,RLUS-1633E,RLUS-1633E,-5,m
SP20172,F09,RLUS-1620F,RLUS-1620F,-5,m
SP20172,F10,RLUS-1633F,RLUS-1633F,-5,m
SP20172,F11,RLUS-1621A,RLUS-1621A,-5,m
SP20172,F12,RLUS-1634A,RLUS-1634A,-5,m
SP20172,F13,RLUS-1621B,RLUS-1621B,-5,m
SP20172,F14,RLUS-1634B,RLUS-1634B,-5,m
SP20172,F15,RLUS-1621C,RLUS-1621C,-5,m
SP20172,F16,RLUS-1634C,RLUS-1634C,-5,m
SP20172,F17,RLUS-1621D,RLUS-1621D,-5,m
SP20172,F18,RLUS-1634D,RLUS-1634D,-5,m
SP20172,F19,RLUS-1621E,RLUS-1621E,-5,m
SP20172,F20,RLUS-1634E,RLUS-1634E,-5,m
SP20172,F21,RLUS-1621F,RLUS-1621F,-5,m
SP20172,F22,RLUS-1634F,RLUS-1634F,-5,m
SP20172,F24,DMSOF24,DMSOF24
SP20172,G01,DMSOG01,DMSOG01
SP20172,G03,RLUS-1596A,RLUS-1596A,-5,m
SP20172,G04,RLUS-1609A,RLUS-1609A,-5,m
SP20172,G05,RLUS-1596B,RLUS-1596B,-5,m
SP20172,G06,RLUS-1609B,RLUS-1609B,-5,m
SP20172,G07,RLUS-1596C,RLUS-1596C,-5,m
SP20172,G08,RLUS-1609C,RLUS-1609C,-5,m
SP20172,G09,RLUS-1596D,RLUS-1596D,-5,m
SP20172,G10,RLUS-1609D,RLUS-1609D,-5,m
SP20172,G11,RLUS-1596E,RLUS-1596E,-5,m
SP20172,G12,RLUS-1609E,RLUS-1609E,-5,m
SP20172,G13,RLUS-1596F,RLUS-1596F,-5,m
SP20172,G14,RLUS-1609F,RLUS-1609F,-5,m
SP20172,G15,RLUS-1597A,RLUS-1597A,-5,m
SP20172,G16,RLUS-1610A,RLUS-1610A,-5,m
SP20172,G17,RLUS-1597B,RLUS-1597B,-5,m
SP20172,G18,RLUS-1610B,RLUS-1610B,-5,m
SP20172,G19,RLUS-1597C,RLUS-1597C,-5,m
SP20172,G20,RLUS-1610C,RLUS-1610C,-5,m
SP20172,G21,RLUS-1597D,RLUS-1597D,-5,m
SP20172,G22,RLUS-1610D,RLUS-1610D,-5,m
SP20172,G23,DMSOG23,DMSOG23
SP20172,H02,DMSOH02,DMSOH02
SP20172,H03,RLUS-1622A,RLUS-1622A,-5,m
SP20172,H04,RLUS-1635A,RLUS-1635A,-5,m
SP20172,H05,RLUS-1622B,RLUS-1622B,-5,m
SP20172,H06,RLUS-1635B,RLUS-1635B,-5,m
SP20172,H07,RLUS-1622C,RLUS-1622C,-5,m
SP20172,H08,RLUS-1635C,RLUS-1635C,-5,m
SP20172,H09,RLUS-1622D,RLUS-1622D,-5,m
SP20172,H10,RLUS-1635D,RLUS-1635D,-5,m
SP20172,H11,RLUS-1622E,RLUS-1622E,-5,m
SP20172,H12,RLUS-1635E,RLUS-1635E,-5,m
SP20172,H13,RLUS-1622F,RLUS-1622F,-5,m
SP20172,H14,RLUS-1635F,RLUS-1635F,-5,m
SP20172,H15,RLUS-1623A,RLUS-1623A,-5,m
SP20172,H16,RLUS-1636A,RLUS-1636A,-5,m
SP20172,H17,RLUS-1623B,RLUS-1623B,-5,m
SP20172,H18,RLUS-1636B,RLUS-1636B,-5,m
SP20172,H19,RLUS-1623C,RLUS-1623C,-5,m
SP20172,H20,RLUS-1636C,RLUS-1636C,-5,m
SP20172,H21,RLUS-1623D,RLUS-1623D,-5,m
SP20172,H22,RLUS-1636D,RLUS-1636D,-5,m
SP20172,H24,DMSOH24,DMSOH24
SP20172,I01,DMSOI01,DMSOI01
SP20172,I03,RLUS-1597E,RLUS-1597E,-5,m
SP20172,I04,RLUS-1610E,RLUS-1610E,-5,m
SP20172,I05,RLUS-1597F,RLUS-1597F,-5,m
SP20172,I06,RLUS-1610F,RLUS-1610F,-5,m
SP20172,I07,RLUS-1598A,RLUS-1598A,-5,m
SP20172,I08,RLUS-1611A,RLUS-1611A,-5,m
SP20172,I09,RLUS-1598B,RLUS-1598B,-5,m
SP20172,I10,RLUS-1611B,RLUS-1611B,-5,m
SP20172,I11,RLUS-1598C,RLUS-1598C,-5,m
SP20172,I12,RLUS-1611C,RLUS-1611C,-5,m
SP20172,I13,RLUS-1598D,RLUS-1598D,-5,m
SP20172,I14,RLUS-1611D,RLUS-1611D,-5,m
SP20172,I15,RLUS-1598E,RLUS-1598E,-5,m
SP20172,I16,RLUS-1611E,RLUS-1611E,-5,m
SP20172,I17,RLUS-1598F,RLUS-1598F,-5,m
SP20172,I18,RLUS-1611F,RLUS-1611F,-5,m
SP20172,I19,RLUS-1599A,RLUS-1599A,-5,m
SP20172,I20,RLUS-1612A,RLUS-1612A,-5,m
SP20172,I21,RLUS-1599B,RLUS-1599B,-5,m
SP20172,I22,RLUS-1612B,RLUS-1612B,-5,m
SP20172,I23,DMSOI23,DMSOI23
SP20172,J02,DMSOJ02,DMSOJ02
SP20172,J03,RLUS-1623E,RLUS-1623E,-5,m
SP20172,J04,RLUS-1636E,RLUS-1636E,-5,m
SP20172,J05,RLUS-1623F,RLUS-1623F,-5,m
SP20172,J06,RLUS-1636F,RLUS-1636F,-5,m
SP20172,J07,RLUS-1624A,RLUS-1624A,-5,m
SP20172,J08,RLUS-1637A,RLUS-1637A,-5,m
SP20172,J09,RLUS-1624B,RLUS-1624B,-5,m
SP20172,J10,RLUS-1637B,RLUS-1637B,-5,m
SP20172,J11,RLUS-1624C,RLUS-1624C,-5,m
SP20172,J12,RLUS-1637C,RLUS-1637C,-5,m
SP20172,J13,RLUS-1624D,RLUS-1624D,-5,m
SP20172,J14,RLUS-1637D,RLUS-1637D,-5,m
SP20172,J15,RLUS-1624E,RLUS-1624E,-5,m
SP20172,J16,RLUS-1637E,RLUS-1637E,-5,m
SP20172,J17,RLUS-1624F,RLUS-1624F,-5,m
SP20172,J18,RLUS-1637F,RLUS-1637F,-5,m
SP20172,J19,RLUS-1625A,RLUS-1625A,-5,m
SP20172,J20,RLUS-1638A,RLUS-1638A,-5,m
SP20172,J21,RLUS-1625B,RLUS-1625B,-5,m
SP20172,J22,RLUS-1638B,RLUS-1638B,-5,m
SP20172,J24,DMSOJ24,DMSOJ24
SP20172,K01,DMSOK01,DMSOK01
SP20172,K03,RLUS-1599C,RLUS-1599C,-5,m
SP20172,K04,RLUS-1612C,RLUS-1612C,-5,m
SP20172,K05,RLUS-1599D,RLUS-1599D,-5,m
SP20172,K06,RLUS-1612D,RLUS-1612D,-5,m
SP20172,K07,RLUS-1599E,RLUS-1599E,-5,m
SP20172,K08,RLUS-1612E,RLUS-1612E,-5,m
SP20172,K09,RLUS-1599F,RLUS-1599F,-5,m
SP20172,K10,RLUS-1612F,RLUS-1612F,-5,m
SP20172,K11,RLUS-1600A,RLUS-1600A,-5,m
SP20172,K12,RLUS-1613A,RLUS-1613A,-5,m
SP20172,K13,RLUS-1600B,RLUS-1600B,-5,m
SP20172,K14,RLUS-1613B,RLUS-1613B,-5,m
SP20172,K15,RLUS-1600C,RLUS-1600C,-5,m
SP20172,K16,RLUS-1613C,RLUS-1613C,-5,m
SP20172,K17,RLUS-1600D,RLUS-1600D,-5,m
SP20172,K18,RLUS-1613D,RLUS-1613D,-5,m
SP20172,K19,RLUS-1600E,RLUS-1600E,-5,m
SP20172,K20,RLUS-1613E,RLUS-1613E,-5,m
SP20172,K21,RLUS-1600F,RLUS-1600F,-5,m
SP20172,K22,RLUS-1613F,RLUS-1613F,-5,m
SP20172,K23,DMSOK23,DMSOK23
SP20172,L02,DMSOL02,DMSOL02
SP20172,L03,RLUS-1625C,RLUS-1625C,-5,m
SP20172,L04,RLUS-1638C,RLUS-1638C,-5,m
SP20172,L05,RLUS-1625D,RLUS-1625D,-5,m
SP20172,L06,RLUS-1638D,RLUS-1638D,-5,m
SP20172,L07,RLUS-1625E,RLUS-1625E,-5,m
SP20172,L08,RLUS-1638E,RLUS-1638E,-5,m
SP20172,L09,RLUS-1625F,RLUS-1625F,-5,m
SP20172,L10,RLUS-1638F,RLUS-1638F,-5,m
SP20172,L11,RLUS-1626A,RLUS-1626A,-5,m
SP20172,L12,RLUS-1639A,RLUS-1639A,-5,m
SP20172,L13,RLUS-1626B,RLUS-1626B,-5,m
SP20172,L14,RLUS-1639B,RLUS-1639B,-5,m
SP20172,L15,RLUS-1626C,RLUS-1626C,-5,m
SP20172,L16,RLUS-1639C,RLUS-1639C,-5,m
SP20172,L17,RLUS-1626D,RLUS-1626D,-5,m
SP20172,L18,RLUS-1639D,RLUS-1639D,-5,m
SP20172,L19,RLUS-1626E,RLUS-1626E,-5,m
SP20172,L20,RLUS-1639E,RLUS-1639E,-5,m
SP20172,L21,RLUS-1626F,RLUS-1626F,-5,m
SP20172,L22,RLUS-1639F,RLUS-1639F,-5,m
SP20172,L24,DMSOL24,DMSOL24
SP20172,M01,DMSOM01,DMSOM01
SP20172,M03,RLUS-1601A,RLUS-1601A,-5,m
SP20172,M04,RLUS-1614A,RLUS-1614A,-5,m
SP20172,M05,RLUS-1601B,RLUS-1601B,-5,m
SP20172,M06,RLUS-1614B,RLUS-1614B,-5,m
SP20172,M07,RLUS-1601C,RLUS-1601C,-5,m
SP20172,M08,RLUS-1614C,RLUS-1614C,-5,m
SP20172,M09,RLUS-1601D,RLUS-1601D,-5,m
SP20172,M10,RLUS-1614D,RLUS-1614D,-5,m
SP20172,M11,RLUS-1601E,RLUS-1601E,-5,m
SP20172,M12,RLUS-1614E,RLUS-1614E,-5,m
SP20172,M13,RLUS-1601F,RLUS-1601F,-5,m
SP20172,M14,RLUS-1614F,RLUS-1614F,-5,m
SP20172,M15,RLUS-1602A,RLUS-1602A,-5,m
SP20172,M16,RLUS-1615A,RLUS-1615A,-5,m
SP20172,M17,RLUS-1602B,RLUS-1602B,-5,m
SP20172,M18,RLUS-1615B,RLUS-1615B,-5,m
SP20172,M19,RLUS-1602C,RLUS-1602C,-5,m
SP20172,M20,RLUS-1615C,RLUS-1615C,-5,m
SP20172,M21,RLUS-1602D,RLUS-1602D,-5,m
SP20172,M22,RLUS-1615D,RLUS-1615D,-5,m
SP20172,M23,DMSOM23,DMSOM23
SP20172,N02,DMSON02,DMSON02
SP20172,N03,RLUS-1627A,RLUS-1627A,-5,m
SP20172,N04,RLUS-1640A,RLUS-1640A,-5,m
SP20172,N05,RLUS-1627B,RLUS-1627B,-5,m
SP20172,N06,RLUS-1640B,RLUS-1640B,-5,m
SP20172,N07,RLUS-1627C,RLUS-1627C,-5,m
SP20172,N08,RLUS-1640C,RLUS-1640C,-5,m
SP20172,N09,RLUS-1627D,RLUS-1627D,-5,m
SP20172,N10,RLUS-1640D,RLUS-1640D,-5,m
