Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20080,A01,DMSOA01,DMSOA01
SP20080,A03,RLUS-1643F,RLUS-1643F,-5,m
SP20080,A04,RLUS-1656A,RLUS-1656A,-5,m
SP20080,A05,RLUS-1643A,RLUS-1643A,-5,m
SP20080,A06,RLUS-1656B,RLUS-1656B,-5,m
SP20080,A07,RLUS-1643B,RLUS-1643B,-5,m
SP20080,A08,RLUS-1656C,RLUS-1656C,-5,m
SP20080,A09,RLUS-1643C,RLUS-1643C,-5,m
SP20080,A10,RLUS-1656D,RLUS-1656D,-5,m
SP20080,A11,RLUS-1643D,RLUS-1643D,-5,m
SP20080,A12,RLUS-1656E,RLUS-1656E,-5,m
SP20080,A13,RLUS-1643E,RLUS-1643E,-5,m
SP20080,A14,RLUS-1656F,RLUS-1656F,-5,m
SP20080,A15,RLUS-1644A,RLUS-1644A,-5,m
SP20080,A16,RLUS-1657A,RLUS-1657A,-5,m
SP20080,A17,RLUS-1644B,RLUS-1644B,-5,m
SP20080,A18,RLUS-1657B,RLUS-1657B,-5,m
SP20080,A19,RLUS-1644C,RLUS-1644C,-5,m
SP20080,A20,RLUS-1657C,RLUS-1657C,-5,m
SP20080,A21,RLUS-1644D,RLUS-1644D,-5,m
SP20080,A22,RLUS-1657D,RLUS-1657D,-5,m
SP20080,A23,DMSOA23,DMSOA23
SP20080,B02,DMSOB02,DMSOB02
SP20080,B03,RLUS-1669A,RLUS-1669A,-5,m
SP20080,B04,RLUS-1682A,RLUS-1682A,-5,m
SP20080,B05,RLUS-1669B,RLUS-1669B,-5,m
SP20080,B06,RLUS-1682B,RLUS-1682B,-5,m
SP20080,B07,RLUS-1669C,RLUS-1669C,-5,m
SP20080,B08,RLUS-1682C,RLUS-1682C,-5,m
SP20080,B09,RLUS-1669D,RLUS-1669D,-5,m
SP20080,B10,RLUS-1682D,RLUS-1682D,-5,m
SP20080,B11,RLUS-1669E,RLUS-1669E,-5,m
SP20080,B12,RLUS-1682E,RLUS-1682E,-5,m
SP20080,B13,RLUS-1669F,RLUS-1669F,-5,m
SP20080,B14,RLUS-1682F,RLUS-1682F,-5,m
SP20080,B15,RLUS-1670A,RLUS-1670A,-5,m
SP20080,B16,RLUS-1683A,RLUS-1683A,-5,m
SP20080,B17,RLUS-1670B,RLUS-1670B,-5,m
SP20080,B18,RLUS-1683B,RLUS-1683B,-5,m
SP20080,B19,RLUS-1670C,RLUS-1670C,-5,m
SP20080,B20,RLUS-1683C,RLUS-1683C,-5,m
SP20080,B21,RLUS-1670D,RLUS-1670D,-5,m
SP20080,B22,RLUS-1683D,RLUS-1683D,-5,m
SP20080,B24,DMSOB24,DMSOB24
SP20080,C01,DMSOC01,DMSOC01
SP20080,C03,RLUS-1644E,RLUS-1644E,-5,m
SP20080,C04,RLUS-1657E,RLUS-1657E,-5,m
SP20080,C05,RLUS-1644F,RLUS-1644F,-5,m
SP20080,C06,RLUS-1657F,RLUS-1657F,-5,m
SP20080,C07,RLUS-1645A,RLUS-1645A,-5,m
SP20080,C08,RLUS-1658A,RLUS-1658A,-5,m
SP20080,C09,RLUS-1645B,RLUS-1645B,-5,m
SP20080,C10,RLUS-1658B,RLUS-1658B,-5,m
SP20080,C11,RLUS-1645C,RLUS-1645C,-5,m
SP20080,C12,RLUS-1658C,RLUS-1658C,-5,m
SP20080,C13,RLUS-1645D,RLUS-1645D,-5,m
SP20080,C14,RLUS-1658D,RLUS-1658D,-5,m
SP20080,C15,RLUS-1645E,RLUS-1645E,-5,m
SP20080,C16,RLUS-1658E,RLUS-1658E,-5,m
SP20080,C17,RLUS-1645F,RLUS-1645F,-5,m
SP20080,C18,RLUS-1658F,RLUS-1658F,-5,m
SP20080,C19,RLUS-1646A,RLUS-1646A,-5,m
SP20080,C20,RLUS-1659A,RLUS-1659A,-5,m
SP20080,C21,RLUS-1646B,RLUS-1646B,-5,m
SP20080,C22,RLUS-1659B,RLUS-1659B,-5,m
SP20080,C23,DMSOC23,DMSOC23
SP20080,D02,DMSOD02,DMSOD02
SP20080,D03,RLUS-1670F,RLUS-1670F,-5,m
SP20080,D04,RLUS-1683E,RLUS-1683E,-5,m
SP20080,D05,RLUS-1670E,RLUS-1670E,-5,m
SP20080,D06,RLUS-1683F,RLUS-1683F,-5,m
SP20080,D07,RLUS-1671A,RLUS-1671A,-5,m
SP20080,D08,RLUS-1684A,RLUS-1684A,-5,m
SP20080,D09,RLUS-1671B,RLUS-1671B,-5,m
SP20080,D10,RLUS-1684B,RLUS-1684B,-5,m
SP20080,D11,RLUS-1671C,RLUS-1671C,-5,m
SP20080,D12,RLUS-1684C,RLUS-1684C,-5,m
SP20080,D13,RLUS-1671D,RLUS-1671D,-5,m
SP20080,D14,RLUS-1684D,RLUS-1684D,-5,m
SP20080,D15,RLUS-1671E,RLUS-1671E,-5,m
SP20080,D16,RLUS-1684E,RLUS-1684E,-5,m
SP20080,D17,RLUS-1671F,RLUS-1671F,-5,m
SP20080,D18,RLUS-1684F,RLUS-1684F,-5,m
SP20080,D19,RLUS-1672A,RLUS-1672A,-5,m
SP20080,D20,RLUS-1685A,RLUS-1685A,-5,m
SP20080,D21,RLUS-1672B,RLUS-1672B,-5,m
SP20080,D22,RLUS-1685B,RLUS-1685B,-5,m
SP20080,D24,DMSOD24,DMSOD24
SP20080,E01,DMSOE01,DMSOE01
SP20080,E03,RLUS-1646C,RLUS-1646C,-5,m
SP20080,E04,RLUS-1659C,RLUS-1659C,-5,m
SP20080,E05,RLUS-1646D,RLUS-1646D,-5,m
SP20080,E06,RLUS-1659D,RLUS-1659D,-5,m
