384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
ALP0026L,SP30060,A03,ALP0026L_A03,ALP0026L_A03,-1,m,3,1
ALP0026L,SP30060,A04,ALP0026L_A04,ALP0026L_A04,-1,m,4,1
ALP0026L,SP30060,A05,ALP0026L_A05,ALP0026L_A05,-1,m,5,1
ALP0026L,SP30060,A06,ALP0026L_A06,ALP0026L_A06,-1,m,6,1
ALP0026L,SP30060,A07,ALP0026L_A07,ALP0026L_A07,-1,m,7,1
ALP0026L,SP30060,A08,ALP0026L_A08,ALP0026L_A08,-1,m,8,1
ALP0026L,SP30060,A09,ALP0026L_A09,ALP0026L_A09,-1,m,9,1
ALP0026L,SP30060,A10,ALP0026L_A10,ALP0026L_A10,-1,m,10,1
ALP0026L,SP30060,A11,ALP0026L_A11,ALP0026L_A11,-1,m,11,1
ALP0026L,SP30060,A12,ALP0026L_A12,ALP0026L_A12,-1,m,12,1
ALP0026L,SP30060,A13,ALP0026L_A13,ALP0026L_A13,-1,m,13,1
ALP0026L,SP30060,A14,ALP0026L_A14,ALP0026L_A14,-1,m,14,1
ALP0026L,SP30060,A15,ALP0026L_A15,ALP0026L_A15,-1,m,15,1
ALP0026L,SP30060,A16,ALP0026L_A16,ALP0026L_A16,-1,m,16,1
ALP0026L,SP30060,A17,ALP0026L_A17,ALP0026L_A17,-1,m,17,1
ALP0026L,SP30060,A18,ALP0026L_A18,ALP0026L_A18,-1,m,18,1
ALP0026L,SP30060,A19,ALP0026L_A19,ALP0026L_A19,-1,m,19,1
ALP0026L,SP30060,A20,ALP0026L_A20,ALP0026L_A20,-1,m,20,1
ALP0026L,SP30060,A21,ALP0026L_A21,ALP0026L_A21,-1,m,21,1
ALP0026L,SP30060,A22,ALP0026L_A22,ALP0026L_A22,-1,m,22,1
ALP0026L,SP30060,B03,ALP0026L_B03,ALP0026L_B03,-1,m,3,2
ALP0026L,SP30060,B04,ALP0026L_B04,ALP0026L_B04,-1,m,4,2
ALP0026L,SP30060,B05,ALP0026L_B05,ALP0026L_B05,-1,m,5,2
ALP0026L,SP30060,B06,ALP0026L_B06,ALP0026L_B06,-1,m,6,2
ALP0026L,SP30060,B07,ALP0026L_B07,ALP0026L_B07,-1,m,7,2
ALP0026L,SP30060,B08,ALP0026L_B08,ALP0026L_B08,-1,m,8,2
ALP0026L,SP30060,B09,ALP0026L_B09,ALP0026L_B09,-1,m,9,2
ALP0026L,SP30060,B10,ALP0026L_B10,ALP0026L_B10,-1,m,10,2
ALP0026L,SP30060,B11,ALP0026L_B11,ALP0026L_B11,-1,m,11,2
ALP0026L,SP30060,B12,ALP0026L_B12,ALP0026L_B12,-1,m,12,2
ALP0026L,SP30060,B13,ALP0026L_B13,ALP0026L_B13,-1,m,13,2
ALP0026L,SP30060,B14,ALP0026L_B14,ALP0026L_B14,-1,m,14,2
ALP0026L,SP30060,B15,ALP0026L_B15,ALP0026L_B15,-1,m,15,2
ALP0026L,SP30060,B16,ALP0026L_B16,ALP0026L_B16,-1,m,16,2
