Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
SP20243,F20,1867-F13_31,1867-F13_31,m,-1,20,6
SP20243,F19,1748-B-49_31,1748-B-49_31,m,-1,19,6
SP20243,F18,1867-F13_30,1867-F13_30,m,-1,18,6
SP20243,F17,1748-B-49_30,1748-B-49_30,m,-1,17,6
SP20243,F16,1867-F13_29,1867-F13_29,m,-1,16,6
SP20243,F15,1748-B-49_29,1748-B-49_29,m,-1,15,6
SP20243,F14,1867-F13_28,1867-F13_28,m,-1,14,6
SP20243,F13,1748-B-49_28,1748-B-49_28,m,-1,13,6
SP20243,F12,1867-F13_27,1867-F13_27,m,-1,12,6
SP20243,F11,1748-B-49_27,1748-B-49_27,m,-1,11,6
SP20243,F10,1867-F13_26,1867-F13_26,m,-1,10,6
SP20243,F09,1748-B-49_26,1748-B-49_26,m,-1,9,6
SP20243,F08,1867-F13_25,1867-F13_25,m,-1,8,6
SP20243,F07,1748-B-49_25,1748-B-49_25,m,-1,7,6
SP20243,F06,1867-F13_24,1867-F13_24,m,-1,6,6
SP20243,F05,1748-B-49_24,1748-B-49_24,m,-1,5,6
SP20243,F04,1867-F13_23,1867-F13_23,m,-1,4,6
SP20243,F03,1748-B-49_23,1748-B-49_23,m,-1,3,6
SP20243,E22,1748-B-18_32,1748-B-18_32,m,-1,22,5
SP20243,E21,1748-B-03_32,1748-B-03_32,m,-1,21,5
SP20243,E20,1748-B-18_31,1748-B-18_31,m,-1,20,5
SP20243,E19,1748-B-03_31,1748-B-03_31,m,-1,19,5
SP20243,E18,1748-B-18_30,1748-B-18_30,m,-1,18,5
SP20243,E17,1748-B-03_30,1748-B-03_30,m,-1,17,5
SP20243,E16,1748-B-18_29,1748-B-18_29,m,-1,16,5
SP20243,E15,1748-B-03_29,1748-B-03_29,m,-1,15,5
SP20243,E14,1748-B-18_28,1748-B-18_28,m,-1,14,5
SP20243,E13,1748-B-03_28,1748-B-03_28,m,-1,13,5
SP20243,E12,1748-B-18_27,1748-B-18_27,m,-1,12,5
SP20243,E11,1748-B-03_27,1748-B-03_27,m,-1,11,5
SP20243,E10,1748-B-18_26,1748-B-18_26,m,-1,10,5
SP20243,E09,1748-B-03_26,1748-B-03_26,m,-1,9,5
SP20243,E08,1748-B-18_25,1748-B-18_25,m,-1,8,5
SP20243,E07,1748-B-03_25,1748-B-03_25,m,-1,7,5
SP20243,E06,1748-B-18_24,1748-B-18_24,m,-1,6,5
SP20243,E05,1748-B-03_24,1748-B-03_24,m,-1,5,5
SP20243,E04,1748-B-18_23,1748-B-18_23,m,-1,4,5
SP20243,E03,1748-B-03_23,1748-B-03_23,m,-1,3,5
SP20243,D22,1867-F13_22,1867-F13_22,m,-1,22,4
SP20243,D21,1748-B-49_22,1748-B-49_22,m,-1,21,4
SP20243,D20,1867-F13_21,1867-F13_21,m,-1,20,4
SP20243,D19,1748-B-49_21,1748-B-49_21,m,-1,19,4
SP20243,D18,1867-F13_20,1867-F13_20,m,-1,18,4
SP20243,D17,1748-B-49_20,1748-B-49_20,m,-1,17,4
SP20243,D16,1867-F13_19,1867-F13_19,m,-1,16,4
SP20243,D15,1748-B-49_19,1748-B-49_19,m,-1,15,4
SP20243,D14,1867-F13_18,1867-F13_18,m,-1,14,4
SP20243,D13,1748-B-49_18,1748-B-49_18,m,-1,13,4
SP20243,D12,1867-F13_17,1867-F13_17,m,-1,12,4
SP20243,D11,1748-B-49_17,1748-B-49_17,m,-1,11,4
SP20243,D10,1867-F13_16,1867-F13_16,m,-1,10,4
SP20243,D09,1748-B-49_16,1748-B-49_16,m,-1,9,4
SP20243,D08,1867-F13_15,1867-F13_15,m,-1,8,4
SP20243,D07,1748-B-49_15,1748-B-49_15,m,-1,7,4
SP20243,D06,1867-F13_14,1867-F13_14,m,-1,6,4
SP20243,D05,1748-B-49_14,1748-B-49_14,m,-1,5,4
SP20243,D04,1867-F13_13,1867-F13_13,m,-1,4,4
SP20243,D03,1748-B-49_13,1748-B-49_13,m,-1,3,4
SP20243,C22,1748-B-18_22,1748-B-18_22,m,-1,22,3
SP20243,C21,1748-B-03_22,1748-B-03_22,m,-1,21,3
SP20243,C20,1748-B-18_21,1748-B-18_21,m,-1,20,3
SP20243,C19,1748-B-03_21,1748-B-03_21,m,-1,19,3
SP20243,C18,1748-B-18_20,1748-B-18_20,m,-1,18,3
SP20243,C17,1748-B-03_20,1748-B-03_20,m,-1,17,3
SP20243,C16,1748-B-18_19,1748-B-18_19,m,-1,16,3
SP20243,C15,1748-B-03_19,1748-B-03_19,m,-1,15,3
SP20243,C14,1748-B-18_18,1748-B-18_18,m,-1,14,3
SP20243,C13,1748-B-03_18,1748-B-03_18,m,-1,13,3
SP20243,C12,1748-B-18_17,1748-B-18_17,m,-1,12,3
SP20243,C11,1748-B-03_17,1748-B-03_17,m,-1,11,3
SP20243,C10,1748-B-18_16,1748-B-18_16,m,-1,10,3
SP20243,C09,1748-B-03_16,1748-B-03_16,m,-1,9,3
SP20243,C08,1748-B-18_15,1748-B-18_15,m,-1,8,3
SP20243,C07,1748-B-03_15,1748-B-03_15,m,-1,7,3
SP20243,C06,1748-B-18_14,1748-B-18_14,m,-1,6,3
SP20243,C05,1748-B-03_14,1748-B-03_14,m,-1,5,3
SP20243,C04,1748-B-18_13,1748-B-18_13,m,-1,4,3
SP20243,C03,1748-B-03_13,1748-B-03_13,m,-1,3,3
SP20243,B22,1867-F13_12,1867-F13_12,m,-1,22,2
SP20243,B21,1748-B-49_12,1748-B-49_12,m,-1,21,2
SP20243,B20,1867-F13_11,1867-F13_11,m,-1,20,2
SP20243,B19,1748-B-49_11,1748-B-49_11,m,-1,19,2
SP20243,B18,1867-F13_10,1867-F13_10,m,-1,18,2
SP20243,B17,1748-B-49_10,1748-B-49_10,m,-1,17,2
SP20243,B16,1867-F13_09,1867-F13_09,m,-1,16,2
SP20243,B15,1748-B-49_09,1748-B-49_09,m,-1,15,2
SP20243,B14,1867-F13_08,1867-F13_08,m,-1,14,2
SP20243,B13,1748-B-49_08,1748-B-49_08,m,-1,13,2
SP20243,B12,1867-F13_07,1867-F13_07,m,-1,12,2
SP20243,B11,1748-B-49_07,1748-B-49_07,m,-1,11,2
SP20243,B10,1867-F13_06,1867-F13_06,m,-1,10,2
SP20243,B09,1748-B-49_06,1748-B-49_06,m,-1,9,2
SP20243,B08,1867-F13_05,1867-F13_05,m,-1,8,2
SP20243,B07,1748-B-49_05,1748-B-49_05,m,-1,7,2
SP20243,B06,1867-F13_04,1867-F13_04,m,-1,6,2
SP20243,B05,1748-B-49_04,1748-B-49_04,m,-1,5,2
SP20243,B04,1867-F13_03,1867-F13_03,m,-1,4,2
SP20243,B03,1748-B-49_03,1748-B-49_03,m,-1,3,2
SP20243,A22,1748-B-18_12,1748-B-18_12,m,-1,22,1
SP20243,A21,1748-B-03_12,1748-B-03_12,m,-1,21,1
SP20243,A20,1748-B-18_11,1748-B-18_11,m,-1,20,1
SP20243,A19,1748-B-03_11,1748-B-03_11,m,-1,19,1
SP20243,A18,1748-B-18_10,1748-B-18_10,m,-1,18,1
SP20243,A17,1748-B-03_10,1748-B-03_10,m,-1,17,1
SP20243,A16,1748-B-18_09,1748-B-18_09,m,-1,16,1
SP20243,A15,1748-B-03_09,1748-B-03_09,m,-1,15,1
SP20243,A14,1748-B-18_08,1748-B-18_08,m,-1,14,1
SP20243,A13,1748-B-03_08,1748-B-03_08,m,-1,13,1
SP20243,A12,1748-B-18_07,1748-B-18_07,m,-1,12,1
SP20243,A11,1748-B-03_07,1748-B-03_07,m,-1,11,1
SP20243,A10,1748-B-18_06,1748-B-18_06,m,-1,10,1
SP20243,A09,1748-B-03_06,1748-B-03_06,m,-1,9,1
SP20243,A08,1748-B-18_05,1748-B-18_05,m,-1,8,1
SP20243,A07,1748-B-03_05,1748-B-03_05,m,-1,7,1
SP20243,A06,1748-B-18_04,1748-B-18_04,m,-1,6,1
SP20243,A05,1748-B-03_04,1748-B-03_04,m,-1,5,1
SP20243,A04,1748-B-18_03,1748-B-18_03,m,-1,4,1
SP20243,A03,1748-B-03_03,1748-B-03_03,m,-1,3,1
