Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20208,A01,DMSOA01,DMSOA01
SP20208,A03,RLIN-1012D_3,RLIN-1012D_3,-1,m
SP20208,A04,RLIN-1017E_3,RLIN-1017E_3,-1,m
SP20208,A05,RLIN-1012D_4,RLIN-1012D_4,-1,m
SP20208,A06,RLIN-1017E_4,RLIN-1017E_4,-1,m
SP20208,A07,RLIN-1012D_5,RLIN-1012D_5,-1,m
SP20208,A08,RLIN-1017E_5,RLIN-1017E_5,-1,m
SP20208,A09,RLIN-1012D_6,RLIN-1012D_6,-1,m
SP20208,A10,RLIN-1017E_6,RLIN-1017E_6,-1,m
SP20208,A11,RLIN-1012D_7,RLIN-1012D_7,-1,m
SP20208,A12,RLIN-1017E_7,RLIN-1017E_7,-1,m
SP20208,A13,RLIN-1012D_8,RLIN-1012D_8,-1,m
SP20208,A14,RLIN-1017E_8,RLIN-1017E_8,-1,m
SP20208,A15,RLIN-1012D_9,RLIN-1012D_9,-1,m
SP20208,A16,RLIN-1017E_9,RLIN-1017E_9,-1,m
SP20208,A17,RLIN-1012D_10,RLIN-1012D_10,-1,m
SP20208,A18,RLIN-1017E_10,RLIN-1017E_10,-1,m
SP20208,A19,RLIN-1012D_11,RLIN-1012D_11,-1,m
SP20208,A20,RLIN-1017E_11,RLIN-1017E_11,-1,m
SP20208,A21,RLIN-1012D_12,RLIN-1012D_12,-1,m
SP20208,A22,RLIN-1017E_12,RLIN-1017E_12,-1,m
SP20208,A23,DMSOA23,DMSOA23
SP20208,B02,DMSOB02,DMSOB02
SP20208,B03,RLIN-1027E_3,RLIN-1027E_3,-1,m
SP20208,B04,RLIN-1041D_3,RLIN-1041D_3,-1,m
SP20208,B05,RLIN-1027E_4,RLIN-1027E_4,-1,m
SP20208,B06,RLIN-1041D_4,RLIN-1041D_4,-1,m
SP20208,B07,RLIN-1027E_5,RLIN-1027E_5,-1,m
SP20208,B08,RLIN-1041D_5,RLIN-1041D_5,-1,m
SP20208,B09,RLIN-1027E_6,RLIN-1027E_6,-1,m
SP20208,B10,RLIN-1041D_6,RLIN-1041D_6,-1,m
SP20208,B11,RLIN-1027E_7,RLIN-1027E_7,-1,m
SP20208,B12,RLIN-1041D_7,RLIN-1041D_7,-1,m
SP20208,B13,RLIN-1027E_8,RLIN-1027E_8,-1,m
SP20208,B14,RLIN-1041D_8,RLIN-1041D_8,-1,m
SP20208,B15,RLIN-1027E_9,RLIN-1027E_9,-1,m
SP20208,B16,RLIN-1041D_9,RLIN-1041D_9,-1,m
SP20208,B17,RLIN-1027E_10,RLIN-1027E_10,-1,m
SP20208,B18,RLIN-1041D_10,RLIN-1041D_10,-1,m
SP20208,B19,RLIN-1027E_11,RLIN-1027E_11,-1,m
SP20208,B20,RLIN-1041D_11,RLIN-1041D_11,-1,m
SP20208,B21,RLIN-1027E_12,RLIN-1027E_12,-1,m
SP20208,B22,RLIN-1041D_12,RLIN-1041D_12,-1,m
SP20208,B24,DMSOB24,DMSOB24
SP20208,C01,DMSOC01,DMSOC01
SP20208,C03,RLIN-1012D_13,RLIN-1012D_13,-1,m
SP20208,C04,RLIN-1017E_13,RLIN-1017E_13,-1,m
SP20208,C05,RLIN-1012D_14,RLIN-1012D_14,-1,m
SP20208,C06,RLIN-1017E_14,RLIN-1017E_14,-1,m
SP20208,C07,RLIN-1012D_15,RLIN-1012D_15,-1,m
SP20208,C08,RLIN-1017E_15,RLIN-1017E_15,-1,m
SP20208,C09,RLIN-1012D_16,RLIN-1012D_16,-1,m
SP20208,C10,RLIN-1017E_16,RLIN-1017E_16,-1,m
SP20208,C11,RLIN-1012D_17,RLIN-1012D_17,-1,m
SP20208,C12,RLIN-1017E_17,RLIN-1017E_17,-1,m
SP20208,C13,RLIN-1012D_18,RLIN-1012D_18,-1,m
SP20208,C14,RLIN-1017E_18,RLIN-1017E_18,-1,m
SP20208,C15,RLIN-1012D_19,RLIN-1012D_19,-1,m
SP20208,C16,RLIN-1017E_19,RLIN-1017E_19,-1,m
SP20208,C17,RLIN-1012D_20,RLIN-1012D_20,-1,m
SP20208,C18,RLIN-1017E_20,RLIN-1017E_20,-1,m
SP20208,C19,RLIN-1012D_21,RLIN-1012D_21,-1,m
SP20208,C20,RLIN-1017E_21,RLIN-1017E_21,-1,m
SP20208,C21,RLIN-1012D_22,RLIN-1012D_22,-1,m
SP20208,C22,RLIN-1017E_22,RLIN-1017E_22,-1,m
SP20208,C23,DMSOC23,DMSOC23
SP20208,D02,DMSOD02,DMSOD02
SP20208,D03,RLIN-1027E_13,RLIN-1027E_13,-1,m
SP20208,D04,RLIN-1041D_13,RLIN-1041D_13,-1,m
SP20208,D05,RLIN-1027E_14,RLIN-1027E_14,-1,m
SP20208,D06,RLIN-1041D_14,RLIN-1041D_14,-1,m
SP20208,D07,RLIN-1027E_15,RLIN-1027E_15,-1,m
SP20208,D08,RLIN-1041D_15,RLIN-1041D_15,-1,m
SP20208,D09,RLIN-1027E_16,RLIN-1027E_16,-1,m
SP20208,D10,RLIN-1041D_16,RLIN-1041D_16,-1,m
SP20208,D11,RLIN-1027E_17,RLIN-1027E_17,-1,m
SP20208,D12,RLIN-1041D_17,RLIN-1041D_17,-1,m
SP20208,D13,RLIN-1027E_18,RLIN-1027E_18,-1,m
SP20208,D14,RLIN-1041D_18,RLIN-1041D_18,-1,m
SP20208,D15,RLIN-1027E_19,RLIN-1027E_19,-1,m
SP20208,D16,RLIN-1041D_19,RLIN-1041D_19,-1,m
SP20208,D17,RLIN-1027E_20,RLIN-1027E_20,-1,m
SP20208,D18,RLIN-1041D_20,RLIN-1041D_20,-1,m
SP20208,D19,RLIN-1027E_21,RLIN-1027E_21,-1,m
SP20208,D20,RLIN-1041D_21,RLIN-1041D_21,-1,m
SP20208,D21,RLIN-1027E_22,RLIN-1027E_22,-1,m
SP20208,D22,RLIN-1041D_22,RLIN-1041D_22,-1,m
SP20208,D24,DMSOD24,DMSOD24
SP20208,E01,DMSOE01,DMSOE01
SP20208,E03,RLIN-1012D_23,RLIN-1012D_23,-1,m
SP20208,E04,RLIN-1017E_23,RLIN-1017E_23,-1,m
SP20208,E05,RLIN-1012D_24,RLIN-1012D_24,-1,m
SP20208,E06,RLIN-1017E_24,RLIN-1017E_24,-1,m
SP20208,E07,RLIN-1012D_25,RLIN-1012D_25,-1,m
SP20208,E08,RLIN-1017E_25,RLIN-1017E_25,-1,m
SP20208,E09,RLIN-1012D_26,RLIN-1012D_26,-1,m
SP20208,E10,RLIN-1017E_26,RLIN-1017E_26,-1,m
SP20208,E11,RLIN-1012D_27,RLIN-1012D_27,-1,m
SP20208,E12,RLIN-1017E_27,RLIN-1017E_27,-1,m
SP20208,E13,RLIN-1012D_28,RLIN-1012D_28,-1,m
SP20208,E14,RLIN-1017E_28,RLIN-1017E_28,-1,m
SP20208,E15,RLIN-1012D_29,RLIN-1012D_29,-1,m
SP20208,E16,RLIN-1017E_29,RLIN-1017E_29,-1,m
SP20208,E17,RLIN-1012D_30,RLIN-1012D_30,-1,m
SP20208,E18,RLIN-1017E_30,RLIN-1017E_30,-1,m
SP20208,E19,RLIN-1012D_31,RLIN-1012D_31,-1,m
SP20208,E20,RLIN-1017E_31,RLIN-1017E_31,-1,m
SP20208,E21,RLIN-1012D_32,RLIN-1012D_32,-1,m
SP20208,E22,RLIN-1017E_32,RLIN-1017E_32,-1,m
SP20208,E23,DMSOE23,DMSOE23
SP20208,F02,DMSOF02,DMSOF02
SP20208,F03,RLIN-1027E_23,RLIN-1027E_23,-1,m
SP20208,F04,RLIN-1041D_23,RLIN-1041D_23,-1,m
SP20208,F05,RLIN-1027E_24,RLIN-1027E_24,-1,m
SP20208,F06,RLIN-1041D_24,RLIN-1041D_24,-1,m
SP20208,F07,RLIN-1027E_25,RLIN-1027E_25,-1,m
SP20208,F08,RLIN-1041D_25,RLIN-1041D_25,-1,m
SP20208,F09,RLIN-1027E_26,RLIN-1027E_26,-1,m
SP20208,F10,RLIN-1041D_26,RLIN-1041D_26,-1,m
SP20208,F11,RLIN-1027E_27,RLIN-1027E_27,-1,m
SP20208,F12,RLIN-1041D_27,RLIN-1041D_27,-1,m
SP20208,F13,RLIN-1027E_28,RLIN-1027E_28,-1,m
SP20208,F14,RLIN-1041D_28,RLIN-1041D_28,-1,m
SP20208,F15,RLIN-1027E_29,RLIN-1027E_29,-1,m
SP20208,F16,RLIN-1041D_29,RLIN-1041D_29,-1,m
SP20208,F17,RLIN-1027E_30,RLIN-1027E_30,-1,m
SP20208,F18,RLIN-1041D_30,RLIN-1041D_30,-1,m
SP20208,F19,RLIN-1027E_31,RLIN-1027E_31,-1,m
SP20208,F20,RLIN-1041D_31,RLIN-1041D_31,-1,m
SP20208,F21,RLIN-1027E_32,RLIN-1027E_32,-1,m
SP20208,F22,RLIN-1041D_32,RLIN-1041D_32,-1,m
SP20208,F24,DMSOF24,DMSOF24
SP20208,G01,DMSOG01,DMSOG01
SP20208,G03,RLIN-1012D_33,RLIN-1012D_33,-1,m
SP20208,G04,RLIN-1017E_33,RLIN-1017E_33,-1,m
SP20208,G05,RLIN-1012D_34,RLIN-1012D_34,-1,m
SP20208,G06,RLIN-1017E_34,RLIN-1017E_34,-1,m
SP20208,G07,RLIN-1012D_35,RLIN-1012D_35,-1,m
SP20208,G08,RLIN-1017E_35,RLIN-1017E_35,-1,m
SP20208,G09,RLIN-1012D_36,RLIN-1012D_36,-1,m
SP20208,G10,RLIN-1017E_36,RLIN-1017E_36,-1,m
SP20208,G11,RLIN-1012D_37,RLIN-1012D_37,-1,m
SP20208,G12,RLIN-1017E_37,RLIN-1017E_37,-1,m
SP20208,G13,RLIN-1012D_38,RLIN-1012D_38,-1,m
SP20208,G14,RLIN-1017E_38,RLIN-1017E_38,-1,m
SP20208,G15,RLIN-1012D_39,RLIN-1012D_39,-1,m
