Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP30002,A01,DMSOA01,DMSOA01
SP30002,A03,SL-0323,SL-0323,22.83105023,m
SP30002,A04,SL-0403,SL-0403,20.5338809,m
SP30002,A05,SL-0324,SL-0324,22.22222222,m
SP30002,A06,SL-0404,SL-0404,22.07505519,m
SP30002,A07,SL-0325,SL-0325,22.47191011,m
SP30002,A08,SL-0405,SL-0405,17.98561151,m
SP30002,A09,SL-0326,SL-0326,19.41747573,m
SP30002,A10,SL-0406,SL-0406,18.28153565,m
SP30002,A11,SL-0327,SL-0327,28.08988764,m
SP30002,A12,SL-0407,SL-0407,21.32196162,m
SP30002,A13,SL-0328,SL-0328,21.97802198,m
SP30002,A14,SL-0408,SL-0408,21.50537634,m
SP30002,A15,SL-0329,SL-0329,26.45502646,m
SP30002,A16,SL-0409,SL-0409,22.172949,m
SP30002,A17,SL-0330,SL-0330,22.72727273,m
SP30002,A18,SL-0410,SL-0410,20.5338809,m
SP30002,A19,SL-0331,SL-0331,22.72727273,m
SP30002,A20,SL-0411,SL-0411,17.45200698,m
SP30002,A21,SL-0332,SL-0332,20.92050209,m
SP30002,A22,SL-0412,SL-0412,21.50537634,m
SP30002,A23,DMSOA23,DMSOA23
SP30002,B02,DMSOB02,DMSOB02
SP30002,B03,SL-0483,SL-0483,30.03003003,m
SP30002,B04,PR-0001,PR-0001,23.75296912,m
SP30002,B05,SL-0484,SL-0484,38.16793893,m
SP30002,B06,PR-0002,PR-0002,51.02040816,m
SP30002,B07,SL-0485,SL-0485,37.87878788,m
SP30002,B08,PR-0003,PR-0003,33.00330033,m
SP30002,B09,SL-0486,SL-0486,19.26782274,m
SP30002,B10,PR-0004,PR-0004,20.79002079,m
SP30002,B11,SL-0487,SL-0487,28.9017341,m
SP30002,B12,PR-0005,PR-0005,39.5256917,m
SP30002,B13,SL-0488,SL-0488,26.17801047,m
SP30002,B14,PR-0006,PR-0006,38.31417625,m
SP30002,B15,SH-0001,SH-0001,23.58490566,m
SP30002,B16,PR-0007,PR-0007,28.16901408,m
SP30002,B17,SH-0002,SH-0002,19.8019802,m
SP30002,B18,PR-0008,PR-0008,33.00330033,m
