384_Plate_ID,Plate Map,Well,Human_Readable_Name,MoleculeID,Concentration,Unit,Well_X,Well_Y
HiFan_Botanicals_and_Crudes,SP20304,M19,GLYCYRRHIZIC_ACID_AMMONIUM_SALT,GLYCYRRHIZIC_ACID_AMMONIUM_SALT,10.0,mM,19,13
HiFan_Botanicals_and_Crudes,SP20304,M20,TETRACOSANOL;_1,TETRACOSANOL;_1,10.0,mM,20,13
HiFan_Botanicals_and_Crudes,SP20304,M21,GUGGULSTERONE_E,GUGGULSTERONE_E,10.0,mM,21,13
HiFan_Botanicals_and_Crudes,SP20304,M22,TETRAHYDROPALMATINE;_DL,TETRAHYDROPALMATINE;_DL,10.0,mM,22,13
HiFan_Botanicals_and_Crudes,SP20304,M23,LPS_M23,LPS_M23,,,23,13
HiFan_Botanicals_and_Crudes,SP20304,M24,LPS_M24,LPS_M24,,,24,13
HiFan_Botanicals_and_Crudes,SP20304,N03,WS01B,WS01B,10.0,mg_mL,3,14
HiFan_Botanicals_and_Crudes,SP20304,N05,WS01C,WS01C,10.0,mg_mL,5,14
HiFan_Botanicals_and_Crudes,SP20304,N07,WS02A,WS02A,10.0,mg_mL,7,14
HiFan_Botanicals_and_Crudes,SP20304,N09,WS02B,WS02B,10.0,mg_mL,9,14
HiFan_Botanicals_and_Crudes,SP20304,N11,WS02C,WS02C,10.0,mg_mL,11,14
HiFan_Botanicals_and_Crudes,SP20304,N13,WS03A,WS03A,10.0,mg_mL,13,14
HiFan_Botanicals_and_Crudes,SP20304,N15,WS03B,WS03B,10.0,mg_mL,15,14
HiFan_Botanicals_and_Crudes,SP20304,N17,WS03C,WS03C,10.0,mg_mL,17,14
HiFan_Botanicals_and_Crudes,SP20304,N19,WS04A,WS04A,10.0,mg_mL,19,14
HiFan_Botanicals_and_Crudes,SP20304,N21,WS04B,WS04B,10.0,mg_mL,21,14
HiFan_Botanicals_and_Crudes,SP20304,N23,LPS_N23,LPS_N23,,,23,14
HiFan_Botanicals_and_Crudes,SP20304,N24,LPS_N24,LPS_N24,,,24,14
HiFan_Botanicals_and_Crudes,SP20304,O03,GUGGULSTERONE_Z,GUGGULSTERONE_Z,10.0,mM,3,15
HiFan_Botanicals_and_Crudes,SP20304,O04,TETRANDRINE,TETRANDRINE,10.0,mM,4,15
HiFan_Botanicals_and_Crudes,SP20304,O05,HARPAGOSIDE,HARPAGOSIDE,10.0,mM,5,15
HiFan_Botanicals_and_Crudes,SP20304,O06,THEANINE;_L,THEANINE;_L,10.0,mM,6,15
HiFan_Botanicals_and_Crudes,SP20304,O07,HEDERACOSIDE_C,HEDERACOSIDE_C,10.0,mM,7,15
HiFan_Botanicals_and_Crudes,SP20304,O08,THEOPHYLLINE,THEOPHYLLINE,10.0,mM,8,15
HiFan_Botanicals_and_Crudes,SP20304,O09,HERBACETIN-3;8-DIGLUCOPYRANOSIDE,HERBACETIN-3;8-DIGLUCOPYRANOSIDE,10.0,mM,9,15
HiFan_Botanicals_and_Crudes,SP20304,O10,TOMATINE,TOMATINE,10.0,mM,10,15
HiFan_Botanicals_and_Crudes,SP20304,O11,HESPERETIN,HESPERETIN,10.0,mM,11,15
HiFan_Botanicals_and_Crudes,SP20304,O12,TILIROSIDE,TILIROSIDE,10.0,mM,12,15
HiFan_Botanicals_and_Crudes,SP20304,O13,HESPERIDIN,HESPERIDIN,10.0,mM,13,15
HiFan_Botanicals_and_Crudes,SP20304,O14,TRIFOLIRHIZIN,TRIFOLIRHIZIN,10.0,mM,14,15
HiFan_Botanicals_and_Crudes,SP20304,O15,HOMOHARRINGTONINE,HOMOHARRINGTONINE,10.0,mM,15,15
HiFan_Botanicals_and_Crudes,SP20304,O16,TRIGONELLINE2,TRIGONELLINE2,10.0,mM,16,15
HiFan_Botanicals_and_Crudes,SP20304,O17,HOMOORIENTIN(ISOORIENTIN),HOMOORIENTIN(ISOORIENTIN),10.0,mM,17,15
HiFan_Botanicals_and_Crudes,SP20304,O18,TUBEROSTEMONINE,TUBEROSTEMONINE,10.0,mM,18,15
HiFan_Botanicals_and_Crudes,SP20304,O19,HONOKIOL,HONOKIOL,10.0,mM,19,15
HiFan_Botanicals_and_Crudes,SP20304,O20,TYPHANEOSIDE,TYPHANEOSIDE,10.0,mM,20,15
HiFan_Botanicals_and_Crudes,SP20304,O21,HUPERZINE_A,HUPERZINE_A,10.0,mM,21,15
HiFan_Botanicals_and_Crudes,SP20304,O22,TRICIN,TRICIN,10.0,mM,22,15
HiFan_Botanicals_and_Crudes,SP20304,O23,LPS_O23,LPS_O23,,,23,15
HiFan_Botanicals_and_Crudes,SP20304,O24,LPS_O24,LPS_O24,,,24,15
HiFan_Botanicals_and_Crudes,SP20304,P03,WS04C,WS04C,10.0,mg_mL,3,16
HiFan_Botanicals_and_Crudes,SP20304,P05,SN01A,SN01A,10.0,mg_mL,5,16
HiFan_Botanicals_and_Crudes,SP20304,P07,SN01B,SN01B,10.0,mg_mL,7,16
HiFan_Botanicals_and_Crudes,SP20304,P09,SN01C,SN01C,10.0,mg_mL,9,16
HiFan_Botanicals_and_Crudes,SP20304,P11,ST01A,ST01A,10.0,mg_mL,11,16
HiFan_Botanicals_and_Crudes,SP20304,P13,ST01B,ST01B,10.0,mg_mL,13,16
HiFan_Botanicals_and_Crudes,SP20304,P15,ST01C,ST01C,10.0,mg_mL,15,16
HiFan_Botanicals_and_Crudes,SP20304,P17,OH01A,OH01A,10.0,mg_mL,17,16
HiFan_Botanicals_and_Crudes,SP20304,P19,OH01B,OH01B,10.0,mg_mL,19,16
HiFan_Botanicals_and_Crudes,SP20304,P21,OH01C,OH01C,10.0,mg_mL,21,16
HiFan_Botanicals_and_Crudes,SP20304,P23,LPS_P23,LPS_P23,,,23,16
HiFan_Botanicals_and_Crudes,SP20304,P24,LPS_P24,LPS_P24,,,24,16
