384 plate ID,Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit,Well X,Well Y
NCI-13141152,SP30050,A03,NCI-P012305,NCI-P012305,-1,m,3,1
NCI-13141152,SP30050,A04,NCI-P012127,NCI-P012127,-1,m,4,1
NCI-13141152,SP30050,A05,NCI-P012189,NCI-P012189,-1,m,5,1
NCI-13141152,SP30050,A06,NCI-P012240,NCI-P012240,-1,m,6,1
NCI-13141152,SP30050,A07,NCI-P012273,NCI-P012273,-1,m,7,1
NCI-13141152,SP30050,A08,NCI-P011079,NCI-P011079,-1,m,8,1
NCI-13141152,SP30050,A09,NCI-P010717,NCI-P010717,-1,m,9,1
NCI-13141152,SP30050,A10,NCI-P012086,NCI-P012086,-1,m,10,1
NCI-13141152,SP30050,A11,NCI-P010489,NCI-P010489,-1,m,11,1
NCI-13141152,SP30050,A12,NCI-P010549,NCI-P010549,-1,m,12,1
NCI-13141152,SP30050,A13,NCI-P010643,NCI-P010643,-1,m,13,1
NCI-13141152,SP30050,A14,NCI-P010780,NCI-P010780,-1,m,14,1
NCI-13141152,SP30050,A15,NCI-P010831,NCI-P010831,-1,m,15,1
NCI-13141152,SP30050,A16,NCI-P012360,NCI-P012360,-1,m,16,1
NCI-13141152,SP30050,A17,NCI-P012149,NCI-P012149,-1,m,17,1
NCI-13141152,SP30050,A18,NCI-P012207,NCI-P012207,-1,m,18,1
NCI-13141152,SP30050,A19,NCI-P012266,NCI-P012266,-1,m,19,1
NCI-13141152,SP30050,A20,NCI-P010902,NCI-P010902,-1,m,20,1
NCI-13141152,SP30050,A21,NCI-P010947,NCI-P010947,-1,m,21,1
NCI-13141152,SP30050,A22,NCI-P012051,NCI-P012051,-1,m,22,1
NCI-13141152,SP30050,B03,NCI-P012331,NCI-P012331,-1,m,3,2
NCI-13141152,SP30050,B04,NCI-P012130,NCI-P012130,-1,m,4,2
NCI-13141152,SP30050,B05,NCI-P012190,NCI-P012190,-1,m,5,2
NCI-13141152,SP30050,B06,NCI-P012243,NCI-P012243,-1,m,6,2
NCI-13141152,SP30050,B07,NCI-P012280,NCI-P012280,-1,m,7,2
NCI-13141152,SP30050,B08,NCI-P012047,NCI-P012047,-1,m,8,2
NCI-13141152,SP30050,B09,NCI-P010904,NCI-P010904,-1,m,9,2
NCI-13141152,SP30050,B10,NCI-P012087,NCI-P012087,-1,m,10,2
NCI-13141152,SP30050,B11,NCI-P010496,NCI-P010496,-1,m,11,2
NCI-13141152,SP30050,B12,NCI-P010611,NCI-P010611,-1,m,12,2
NCI-13141152,SP30050,B13,NCI-P010644,NCI-P010644,-1,m,13,2
NCI-13141152,SP30050,B14,NCI-P010781,NCI-P010781,-1,m,14,2
NCI-13141152,SP30050,B15,NCI-P010832,NCI-P010832,-1,m,15,2
