Plate Map,Well,Human Readable Name,MoleculeID,Concentration,Unit
SP20252,A03,C-1948-D,C-1948-D,-1,m
SP20252,A04,C-1949-C,C-1949-C,-1,m
SP20252,A05,C-1948-D-08,C-1948-D-08,-1,m
SP20252,A06,C-1949-C-08,C-1949-C-08,-1,m
SP20252,A07,C-1948-D-16,C-1948-D-16,-1,m
SP20252,A08,C-1949-C-16,C-1949-C-16,-1,m
SP20252,A09,C-1949-D-24,C-1949-D-24,-1,m
SP20252,A10,C-1949-C-24,C-1949-C-24,-1,m
SP20252,A11,C-1948-D-32,C-1948-D-32,-1,m
SP20252,A12,C-1949-C-32,C-1949-C-32,-1,m
SP20252,A13,C-1948-D-40,C-1948-D-40,-1,m
SP20252,A14,C-1949-C-40,C-1949-C-40,-1,m
SP20252,A15,C-1948-D-48,C-1948-D-48,-1,m
SP20252,A16,C-1949-C-48,C-1949-C-48,-1,m
SP20252,A17,C-1948-D-56,C-1948-D-56,-1,m
SP20252,A18,C-1949-C-56,C-1949-C-56,-1,m
SP20252,A19,C-1948-D-64,C-1948-D-64,-1,m
SP20252,A20,C-1949-C-64,C-1949-C-64,-1,m
SP20252,A22,C-1949-C-73_74,C-1949-C-73_74,-1,m
SP20252,B03,C-1949-D,C-1949-D,-1,m
SP20252,B04,Amychelin_Fe,Amychelin_Fe,200,u
SP20252,B05,C-1949-D-08,C-1949-D-08,-1,m
SP20252,B06,Amychelin_Fe,Amychelin_Fe,100,u
SP20252,B07,C-1949-D-16,C-1949-D-16,-1,m
SP20252,B08,Amychelin_Fe,Amychelin_Fe,50,u
SP20252,B09,C-1949-D-24,C-1949-D-24,-1,m
SP20252,B10,Amychelin_Fe,Amychelin_Fe,25,u
SP20252,B11,C-1949-D-32,C-1949-D-32,-1,m
SP20252,B12,Amychelin_Fe,Amychelin_Fe,12.5,u
SP20252,B13,C-1949-D-40,C-1949-D-40,-1,m
SP20252,B14,Amychelin_Fe,Amychelin_Fe,6.25,u
SP20252,B15,C-1949-D-48,C-1949-D-48,-1,m
SP20252,B16,Amychelin_Fe,Amychelin_Fe,3.125,u
SP20252,B17,C-1949-D-56,C-1949-D-56,-1,m
SP20252,B18,Amychelin_Fe,Amychelin_Fe,1.56,u
SP20252,B19,C-1949-D-64,C-1949-D-64,-1,m
SP20252,B20,Amychelin_Fe,Amychelin_Fe,0.78,u
SP20252,B22,Amychelin_Fe,Amychelin_Fe,0.39,u
SP20252,C03,C-1948-D-01,C-1948-D-01,-1,m
SP20252,C04,C-1949-C-01,C-1949-C-01,-1,m
SP20252,C05,C-1948-D-09,C-1948-D-09,-1,m
SP20252,C06,C-1949-C-09,C-1949-C-09,-1,m
SP20252,C07,C-1948-D-17,C-1948-D-17,-1,m
SP20252,C08,C-1949-C-17,C-1949-C-17,-1,m
SP20252,C09,C-1949-D-25,C-1949-D-25,-1,m
SP20252,C10,C-1949-C-25,C-1949-C-25,-1,m
SP20252,C11,C-1948-D-33,C-1948-D-33,-1,m
SP20252,C12,C-1949-C-33,C-1949-C-33,-1,m
SP20252,C13,C-1948-D-41,C-1948-D-41,-1,m
SP20252,C14,C-1949-C-41,C-1949-C-41,-1,m
SP20252,C15,C-1948-D-49,C-1948-D-49,-1,m
SP20252,C16,C-1949-C-49,C-1949-C-49,-1,m
SP20252,C17,C-1948-D-57,C-1948-D-57,-1,m
SP20252,C18,C-1949-C-57,C-1949-C-57,-1,m
SP20252,C19,C-1948-D-65,C-1948-D-65,-1,m
SP20252,C20,C-1949-C-65,C-1949-C-65,-1,m
SP20252,C22,C-1949-C-75_76,C-1949-C-75_76,-1,m
SP20252,D03,C-1949-D-01,C-1949-D-01,-1,m
SP20252,D04,Amychelin_Fe,Amychelin_Fe,0.2,u
SP20252,D05,C-1949-D-09,C-1949-D-09,-1,m
